,ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,rating
110033,0140311009,Stories for Under Fives (Puffin Books),Sara Corrin,1979,Puffin Books,0.0
110034,0140302379,Something to Do (Young Puffin Books),"\Septima\""""",1966,Puffin Books,8.0
110035,0330241990,Selected Poetry (A Pan Classic),W. B. Yeats,1980,Pan Macmillan,0.0
110036,0671036467,Captain Proton : Defender of the Earth (Star Trek: Voyager),Dean Wesley Smith,1999,Star Trek,0.0
110037,042620252X,"Doctor Who: The Seeds of Death (Doctor Who Library, No 112)",Terrance Dicks,1986,Carol Publishing Corporation,0.0
110038,0330376160,Survivor,James Herbert,1999,Pan Books - Macmillan UK,3.0
110039,0399508430,John Lennon: Summer of 1980,Yoko Ono,1983,Berkley Pub Group,6.0
110040,1857034619,Writing a Textbook: How to Establish Yourself as an Academic Author,Penny Grubb,1997,How To Books,0.0
110041,1862041326,"Numerology (The \Pocket Prophecy\"" Series)""",Patricia Farrell,1997,Element Books Ltd.,7.0
110042,042518692X,Deep Water,S. V. Date,2002,Berkley Publishing Group,2.4444444444444446
110043,0786014083,Slave Master (Pinnacle True Crime),Sue Wiltz,2004,Pinnacle Books,0.0
110044,0312984197,"Deadly American Beauty: A True Story of Passion, Adultery, and Murder (St. Martin's True Crime Library)",John Glatt,2004,St. Martin's Press,2.75
110045,0373705204,"Wing And A Prayer (Harlequin Superromance, 520)",Lynn Erickson,1992,Harlequin,4.0
110046,0380723042,Cop to Call Girl,Norma Jean Almodovar,1994,Harper Mass Market Paperbacks,4.0
110047,031286728X,"Heartfire (Card, Orson Scott. Tales of Alvin Maker, 5.)",Orson Scott Card,1999,St Martins Pr,0.0
110048,0671434292,"Mirror, Mirror: The Terror of Not Being Young",Elissa Melamed,1983,Simon &amp; Schuster,5.0
110049,0684831570,DEADLOCK : A NOVEL,Malcolm C. Macpherson,1998,Simon &amp; Schuster,7.5
110050,0439101344,Dracula,Bram Stoker,2001,Scholastic Paperbacks (Mm),0.8888888888888888
110051,0812532538,Enders Game,Orson Scott Card,1986,Tor Books,5.9
110052,1563896613,The Authority : Relentless (Authority),Warren Ellis,2000,DC Comics,5.666666666666667
110053,0930289528,V for Vendetta,Alan Moore,1995,DC Comics,7.142857142857143
110054,8420646598,Una Mujer En LA Oscuridad,Dashiell Hammett,1996,Alianza,0.0
110055,8408028669,Lo Que Viene Despues De Lo Peor,Felipe Benitez Reyes,1999,"Editorial Planeta, S.A.",0.0
110056,0374475067,Tell Me Everything (Aerial Fiction),Carolyn Coman,1995,Farrar Straus &amp; Giroux,4.5
110057,0865476020,As I Live and Breathe: Notes of a Patient-Doctor,Jamie Weisman,2002,North Point Press,1.2
110058,0060973935,Rolling Stone Magazine: The Uncensored History,Robert Draper,1991,Harpercollins,0.0
110059,1573225436,The Sorrow of War: A Novel of North Vietnam,Bao Ninh,1996,Riverhead Books,4.0
110060,0060508159,Indecent Exposure: A True Story of Hollywood and Wall Street,David McClintick,2002,HarperBusiness,4.5
110061,0449704181,Dark Silence,Maureen Wartski,1994,Fawcett Books,1.6666666666666667
110062,0440961343,Snow Bound (Laurel Leaf Books),Harry Mazer,1975,Laure Leaf,3.0
110063,3123520803,Die Verwandlung. Mit Materialien. (Lernmaterialien),Franz Kafka,1999,Klett,0.0
110064,0812043448,Global History &amp; Geography: 2001 (Barrons Regents Exams and Answers),Philip Lefton,1999,Barron's Educational Series,1.0
110065,0812090365,"Let's Review: Sequential Mathematics, Course I (Barron's Review Course)",Lawrence S. Leff,1995,Barron's Educational Series,0.0
110066,013413964X,BRIEF VIEW IN GLOBAL STUDIES,Prentice Hall,1997,Pearson Professional Education,0.0
110067,0764122967,Let's Review: Math A,Lawrence S. Leff,2003,Barron's Educational Series,0.0
110068,0671017098,DARIA DIARIES,Anne Bernstein,1998,MTV,5.75
110069,0505523809,Enchanted Crossings,Madeline Baker,2000,Love Spell,9.0
110070,0843940697,Chase the Wind,Madeline Baker,1996,Leisure Books,2.8333333333333335
110071,0812520602,101 Marvelous Money-Making Ideas For Kids,Heather Wood,1995,Tor Books,2.5
110072,0312864035,The Gift,Patrick O'Leary,1998,Tor Books,4.0
110073,0316734411,I Remember: Growing Up in Texas,Dan Rather,1992,Little Brown &amp; Co,0.0
110074,0060009292,My Stroke of Luck,Kirk Douglas,2002,William Morrow &amp; Company,4.75
110075,3407781989,Das Austauschkind,Christine Nostlinger,1998,Continental Book Co,5.0
110076,3426620863,"Wer lÃ?Â¼gt, gewinnt.",Patricia Melo,2003,"Droemersche Verlagsanstalt Th. Knaur Nachf., GmbH &amp; Co.",6.0
110077,3473581038,Cross my Heart.,Maureen McCarthy,1999,Ravensburger Buchverlag,6.0
110078,2841873927,Onze heures Ã?Â  vivre,Paullina Simons,2002,Archipel,7.0
110079,3453198832,Das Haus des Daedalus.,Kai Meyer,2002,Heyne,3.75
110080,0805016287,Social Blunders,Tim Sandlin,1995,Henry Holt &amp; Co,2.25
110081,0385020171,The Quest for Atlantis,"John Stewart, Bowman",2003,Doubleday,0.0
110082,0451072553,Earthsound,Arthur Herzog,1976,New American Library,1.0
110083,0307988716,Elmo's Tricky Tongue Twisters: Little Golden Book (Little Golden Book),Sarah Albee,1998,Golden Books,2.5
110084,0441009166,Dragon Bones,Patricia Briggs,2002,Ace Books,2.8333333333333335
110085,0446610631,Vincalis the Agitator,Holly Lisle,2003,Aspect,5.0
110086,0060225394,Look Out for Turtles! (Let's-read-and-find-out science book),Melvin Berger,1992,Harpercollins Childrens Books,0.0
110087,0590447688,My Secret Admirer,Carol Ellis,1989,Scholastic Paperbacks (Mm),2.6666666666666665
110088,0425164179,"One Is the Loneliest Number (Tom Clancy's Net Force; Young Adults, No. 3)",Tom Clancy,1999,Berkley Publishing Group,3.5714285714285716
110089,0786915293,The Myths of Magic Anthology (Magic the Gathering Novel: Anthologies),Jess Lebow,2000,Wizards of the Coast,0.0
110090,3458318410,Die SturmhÃ?Â¶he.,Emily Bronte,1975,"Insel, Frankfurt",4.5
110091,0465091415,When the Music's over: My Journey into Schizophrenia,Ross David Burke,1995,HarperCollins,4.5
110092,0684802325,CERTIFIABLY INSANE : A NOVEL,Arthur W. Bahr,1999,Simon &amp; Schuster,8.0
110093,1877961108,Human Harvest: The Sacramento Murder Story,Daniel J. Blackburn,1990,Knightsbridge Pub Co Trade,8.0
110094,0312953240,"The Gainesville Ripper: A Summer's Madness, Five Young Victims-The Investigation, the Arrest and the Trial (St Martin's True Crime Library)",Mary S. Ryzuk,1995,St. Martin's Press,0.0
110095,0399522425,Our Natural History: The Lessons of Lewis and Clark,Daniel B. Botkin,1996,Perigee Books,0.0
110096,0062509152,Gertrude and Alice,Diana Souhami,1993,Harpercollins,4.25
110097,0802136842,"My Traitor's Heart: A South African Exile Returns to Face His Country, His Tribe, and His Conscience",Rian Malan,2000,Grove Press,0.0
110098,0802111823,Chloe and Olivia,Bell Gale Chevigny,1990,Pub Group West,0.0
110099,0451169093,Mystery for Christmas: And Other Stories from Ellery Queen's Mystery Magazine and Alfred Hitchcock's Mystery Magazine,Cynthia Manson,1993,Signet Book,1.0
110100,0373222076,"Master Detective (Harlequin Intrigue, No 207)",Heather McCann,1992,Harlequin,0.0
110101,0399142444,Small Vices,Robert B. Parker,1997,Putnam Pub Group,4.333333333333333
110102,1571312099,"The Heart Can Be Filled Anywhere on Earth: Minneota, Minnesota",Bill Holm,1996,Pub Group West,0.0
110103,0770109063,Fast Friends,Ruth Smith,1988,Paperjacks,4.0
110104,0375408495,Heartwood (Random House Large Print),James Lee Burke,1999,Random House Large Print Publishing,9.0
110105,0786863323,Red Lobster White Trash and the Blue Lagoon: Joe Queenan's America,Joe Queenan,1998,Hyperion Books,3.3333333333333335
110106,222109123X,Le Vent des Khazars,Marek Halter,2001,Robert Laffont,0.0
110107,2264026464,Danseur d'herbe,Susan Power,1999,Editions 10/18,0.0
110108,0835607089,Tying Rocks to Clouds: Meetings and Conversations With Wise and Spiritual People,William Elliott,1995,Natl Book Network,3.3333333333333335
110109,0316314420,The Age of Miracles: Stories,Ellen Gilchrist,1995,Little Brown &amp; Co,3.75
110110,0312863195,"Rendezvous: A Barnaby Skye Novel (Wheeler, Richard S. Skye's West, 9,)",Richard S. Wheeler,1997,Forge,5.0
110111,0374273545,The Thanatos Syndrome,Walker Percy,1987,Farrar Straus &amp; Giroux,5.0
110112,1880909413,None but the Dead and Dying,Ellen Behrens,1996,Baskerville Publishers Inc.,5.0
110113,0396062091,"Springtime in Britain: An 11,000 Mile Journey Through the Natural History of Britain From Land's End to John O'Groats",Edwin Way Teale,1970,"Dodd, Mead",0.0
110114,0873920104,Questions Children Ask (Child Horizons),"Edith, Bonhivert",1989,Standard Educational Corp,0.0
110115,0385057334,"Due to Lack of Interest, Tomorrow Has Been Canceled.",Irene. Kampen,1969,Doubleday,0.0
110116,0671644297,GLIMPSE OF STOCKNG,Elizabeth Gage,1988,Simon &amp; Schuster,0.0
110117,0394524039,Men and Angels,Mary Gordon,1985,Bookthrift Co,0.0
110118,0312193149,The Peace Chief: A Novel of the Real People,Robert J. Conley,1998,St. Martin's Press,0.0
110119,0671220675,MESSAGE FM ABSALOM,Anne Armstrong Thompson,1975,Simon &amp; Schuster,0.0
110120,0312114052,Keeper of the House,Rebecca T. Godwin,1994,St Martins Pr,4.0
110121,037540063X,Life in the Air Ocean: Stories,Sylvia Foley,1999,Random House Inc,0.0
110122,0689118708,Last Tiffany: A Biography of Dorothy Tiffany Burlingham,Michael John Burlingham,1989,Simon &amp; Schuster,0.0
110123,0385411596,"Mother Earth, Father Sky",Sue Harrison,1990,Bantam Dell Pub Group,1.8
110124,1565842197,Reef,Romesh Gunesekera,1995,New Press,0.0
110125,0805044272,An Experiment in Love,Hilary Mantel,1996,Henry Holt &amp; Co,4.0
110126,0394421345,Life Is a Banquet,Rosalind Russell,1977,Xs Books,0.0
110127,0385141718,Bright Flows the River,Taylor Caldwell,1978,Bantam Dell Pub Group,0.0
110128,0312077491,Firedrake's Eye,Patricia Finney,1992,St Martins Pr,0.0
110129,0385423993,My Thomas: A Novel of Martha Jefferson's Life,Roberta Grimes,1993,Bantam Dell Pub Group,0.0
110130,0312140142,Mental Case,James Neal Harvey,1996,St Martins Pr,0.0
110131,0671226274,The Two: The Story of the Original Siamese Twins,Irving Wallace,1978,Simon &amp; Schuster,0.0
110132,0671532952,Canaan: A novel,Charlie Smith,1984,Simon and Schuster,0.0
110133,0670807699,An Omelette and a Glass of Wine,Elizabeth David,1985,Smithmark Pub,0.0
110134,0836246004,Ms Me Pals,Mary Engelbreit,1992,Andrews McMeel Publishing,3.0
110135,0670317012,"Five for Sorrow, Ten for Joy: A Novel",Rumer Godden,1979,Penguin USA,5.5
110136,0399127119,Woman of Her Times,Gary J. Scrimgeour,1982,Putnam Pub Group,0.8333333333333334
110137,0670413747,Kiss Hollywood good-by,Anita Loos,1974,Viking Press,5.0
110138,0688090648,Virus,William Harrington,1991,Harpercollins,5.0
110139,0060119039,Such a Strange Lady: An Introduction to Dorothy L. Sayers (1893-1957),Janet Hitchman,1975,Harpercollins,1.6666666666666667
110140,0899669395,Around the World With Auntie Mame,Patrick Dennis,1992,Buccaneer Books Inc,5.0
110141,0385290314,Tinsel: A Novel,William Goldman,1979,Bantam Dell Pub Group,1.25
110142,052594236X,The Maggody Militia: An Arly Hanks Mystery (The Maggody Series),Joan Hess,1997,Dutton Books,5.0
110143,0312069642,Escape into Light,Elizabeth Webster,1992,St Martins Pr,0.0
110144,0802732429,A Matter of Perspective (A Stick Foster Mystery),Kevin Robinson,1993,Walker &amp; Co,2.5
110145,0394528069,Bech Is Back,John Updike,1982,Alfred A. Knopf,0.0
110146,0883490560,In constant fear,Peter Remick,1975,Reader's Digest Press : distributed by Dutton,0.0
110147,0802115810,Remnants of the First Earth,Ray A. Young Bear,1997,Pub Group West,7.0
110148,0670747394,The vivisector,Patrick White,1970,Viking Press,5.0
110149,0871312794,Magdelene,C. Slaughter,1979,Natl Book Network,5.0
110150,0385170009,Bylines,Bernard Weinraub,1982,Bantam Dell Pub Group,0.0
110151,0394465512,Last respects,Jerome Weidman,1972,Random House,0.0
110152,0812530136,Not of War Only,Norman Zollinger,1995,Forge Books,1.6666666666666667
110153,0312132131,Whispering/a Novel,Jane Aiken Hodge,1995,St Martins Pr,0.0
110154,0679454705,The Nature of Blood,Caryl Phillips,1997,Alfred A. Knopf,0.0
110155,0814907180,Marriages and Infidelities,Joyce Carol Oates,1972,Random House Inc,5.0
110156,0517703955,"Island Of The Mapmaker's Wife &amp; Other Tales, The",MARILYN SIDES,1996,Harmony,2.5
110157,0671243233,FIRE IN STREETS,Milton Viorst,1980,Simon &amp; Schuster,5.0
110158,0689117620,HAMPTON HEAT,Irving Weinman,1988,Scribner,5.0
110159,0727853406,Flames over Provence,Peter Leslie,1998,Severn House Publishers,5.0
110160,0671558595,SPELLBINDER,Robbins,1985,Pocket,4.5
110161,1856190498,Another Country,Karel Schoeman,1992,"Sinclair-Stevenson, Limited",5.0
110162,0525246894,Prizzi's Glory,Richard Condon,1988,Penguin USA,0.0
110163,0312193432,The Caverel Claim,Peter Rawlinson,1998,St. Martin's Press,5.0
110164,0802116094,Gypsy Hearts,Robert M. Eversz,1997,Pub Group West,5.0
110165,055310893X,The Cutout,Francine Mathews,2001,Bantam Books,2.6666666666666665
110166,0060168757,Guest of a Sinner: A Novel,James Wilcox,1993,Harpercollins,5.0
110167,0896216365,No Greater Love,Frank Gill Slaughter,1985,Thorndike Pr,0.0
110168,0671447459,The Harrison Affair: Novel,Gerald Seymour,1980,Simon &amp; Schuster,0.0
110169,0743237803,Mandarin,Robert Elegant,2002,Simon &amp; Schuster,2.5
110170,1567920314,Last Trolley from Beethovenstraat (Verba Mundi Series),Grete Weil,1997,David R. Godine Publisher,5.0
110171,0670865788,The Atlas,William T. Vollmann,1996,Viking Books,0.0
110172,0689121466,BLUE CALHOUN,Reynolds Price,1992,Scribner,4.0
110173,0312850689,The Vivian Inheritance,Jean Stubbs,1982,St Martins Pr,0.0
110174,0688001947,The Salamander,Morris L. West,1973,Harpercollins,0.0
110175,0684801485,A CRACK IN FOREVER : A Novel,Jeannie Brewer,1996,Simon &amp; Schuster,2.3333333333333335
110176,0689113773,MUSTIAN,Reynolds Price,1983,Scribner,0.0
110177,0689120516,TRADERS,William Brashler,1989,Scribner,5.0
110178,087923895X,Changing Heaven: A Novel,Jane Urquhart,1993,David R. Godine Publisher,0.0
110179,0385294360,Joanna's Husband and David's Wife,Elizabeth Forsythe Hailey,1986,Horizon Book Promotions,0.0
110180,0312045794,Sarah Cobb,Catherine M. Rae,1990,St Martins Pr,0.0
110181,0670823163,Love and Duty,Judith Henry Wall,1988,Penguin USA,1.6666666666666667
110182,0394419545,Charmed Lives: A Family Romance,Michael Korda,1979,Random House Inc,0.0
110183,0312022999,A Time to Love,Beryl Kingston,1988,St Martins Pr,0.0
110184,0828902534,The bright and glowing place,Frank Rowsome,1975,S. Greene Press,5.0
110185,0395147581,"A Student-Centered Language Arts Curriculum, Grades K-13: A Handbook for Teachers.",James. Moffett,1973,Houghton Mifflin College,0.0
110186,0684848643,LIFE WITH SWAN : A NOVEL,Paul West,1999,Scribner,5.0
110187,078620804X,The Chains of Sarai Stone (Thorndike Large Print Western Series),Cynthia Haseloff,1996,Thorndike Press,5.0
110188,0802712916,Butcher's Broom,Neil Gunn,1994,Walker &amp; Co,0.0
110189,0836227522,Keep Talking: A Mother-Daughter Guide to the Pre-Teen Years,Lynda Madison,1997,Andrews McMeel Pub,0.0
110190,0394565568,Love and Money,Ruth Harris,1988,Random House,0.0
110191,0679408320,Billie Dyer and Other Stories,William Maxwell,1992,Random House Inc,0.0
110192,0201484048,How Children Learn (Classics in Child Development),John Caldwell Holt,1995,Perseus Publishing,7.0
110193,002611920X,Nobody Said It's Easy: A Practical Guide to Feelings and Relationships for Young People and Their Parents,Sally Liberman Smith,1965,MacMillan Publishing Company,0.0
110194,0916291332,Odette: A Springtime in Paris,Kay Fender,1991,Kane/Miller Book Publishers,0.0
110195,0670811769,Let's pretend: Poems of flight and fancy,Natalie Bober,1986,Viking Kestrel,2.5
110196,0374462895,Rich Lizard and Other Poems: And Other Poems (Sunburst Book),Deborah Chandra,1996,Sunburst,0.0
110197,068970769X,The Fearsome Inn,Isaac Bashevis Singer,1984,Marcel Dekker,5.0
110198,0688008801,All the Colors of the Race: Poems,Arnold Adoff,1982,HarperCollins Publishers,5.0
110199,0875291201,Four short stories,William Somerset Maugham,1971,Hallmark Editions,5.0
110200,1555323057,The Mouse in the Barn,Robert Burton,1988,Gareth Stevens Pub,5.0
110201,0812818253,The Flight of the Snow Geese,"Des, Bartlett",1975,Natl Book Network,7.0
110202,0684168782,The Amazing Sea Otter,Victor B. Scheffer,1981,Scribner Book Company,10.0
110203,0385295987,DISTANT KINGDOM,DAPHNE WRIGHT,1988,Delacorte Press,0.0
110204,0441446000,The Kingsford Mark,Victor Canning,1979,Berkley Pub Group (Mm),5.0
110205,068566158X,Mudlark,Theodore Bonnett,1976,Queens House,2.5
110206,088733010X,"Green Pearl (Lyonesse Series, No 2)",Jack Vance,1985,Underwood Books,5.0
110207,0465052630,"100 Billion Suns: The Birth, Life, and Death of the Stars",Rudolf Kippenhahn,1983,Basic Books,5.0
110208,0151494517,Leah's Journey,Gloria Goldreich,1978,Harcourt,3.5
110209,039554422X,Taylor's Guide to Watersaving Gardening (Taylor's Guides to Gardening),Norman Taylor,1990,Houghton Mifflin Company,4.0
110210,0375755586,The Modern Library Writer's Workshop: A Guide to the Craft of Fiction,Stephen Koch,2003,Modern Library,1.6666666666666667
110211,0517598612,The President's Daughter,Barbara Chase-Riboud,1994,Random House Inc,0.0
110212,9687205199,El Maravilloso Viaje De Nico Huehuetl a Trav'Es De M'Exico (ColecciÃ³n Narrativa para jÃ³venes),Anna Muri'S,1987,Lectorum Pubns,0.0
110213,0684814145,ROWING IN EDEN,Barbara Rogan,1996,Simon &amp; Schuster,0.0
110214,0912776501,"Sri Caitanya-caritamrta of Krsnadasa Kaviraja Gosvami ;: With the original Bengali text, Roman transliteration, synonyms, translation and elaborate purports",Krsnadasa Kaviraja Gosvami,1973,Bhaktivedanta Book Trust,0.0
110215,0936077166,"Unlocking the Golden Cage: An Intimate Biography of Hilde Bruch, M.D",Joanne Hatch Bruch,1996,Gurze Books,0.0
110216,0525246509,The Jade Stalk,Jonathan Fast,1988,Penguin USA,0.0
110217,0684190230,The Man Who Walked Like a Bear: An Inspector Porfiry Rostnikov Novel,Stuart M. Kaminsky,1990,Scribner Book Company,0.0
110218,3257230834,Schach von Wuthenow. ErzÃ?Â¤hlung aus der Zeit des Regiments Gensdarmes.,Theodor Fontane,1998,Diogenes Verlag,0.0
110219,0804422079,A man of honor (Schach von Wuthenow),Theodor Fontane,1975,Ungar,0.0
110220,0786701293,Abducted!: The Story of the Intruders Continues,Debbie Jordan,1994,Pub Group West,0.0
110221,0671043080,Jewel,Bret Lott,1999,Audioworks,3.5714285714285716
110222,3404123689,Das Blut der KÃ?Â¶nige. Roman.,Peter Berling,1995,LÃ?Â¼bbe,5.714285714285714
110223,8401413117,El Nombre De La Rosa,Umberto Eco,0,Bernard H Hamel,9.0
110224,844066690X,"Alienista, El",Caleb Carr,1997,Grupo Zeta,4.0
110225,1588380904,There Is a River: A Novel,Charlotte Miller,2002,NewSouth Books,0.0
110226,1573222437,Vicious Spring,Hollis Hampton-Jones,2003,Riverhead Books,0.0
110227,0393024369,Mary Todd Lincoln: A Biography,Jean H. Baker,1987,W W Norton &amp; Co Inc,5.0
110228,089272062X,The Log of the Skipper's Wife,Balano,1979,Down East Books,8.0
110229,0933585071,Family Circle Cookbook 1988,Family Circle Editors,1988,Family Circle,4.5
110230,0840764723,The velvet glove,Noel Bertram Gerson,1975,T. Nelson,0.0
110231,0345380096,"The Mata Hari Affair (The Young Indiana Jones Chronicles, Book 1)",James Luceno,1992,Del Rey Books,0.0
110232,0590437410,Going on Twelve,Candice F. Ransom,1990,Scholastic,4.0
110233,0687074827,The Will of God,Leslie D. Weatherhead,1999,Abingdon Press,7.0
110234,0070702160,The Slipper,Jennifer Wilde,1987,McGraw-Hill Companies,0.0
110235,0425087948,Rogets II New,Peter Mark Roget,1985,Berkley Publishing Group,0.0
110236,0399214305,The Hurry-Up Summer,Mary Reeves Mahoney,1987,Putnam Publishing Group,0.0
110237,0590422472,Talk About a Family,Eloise Greenfield,1978,Scholastic Paperbacks (Mm),0.0
110238,1569875103,Hansel and Gretel (Fairy Tale Classics Storybook),Landoll,1999,Landoll,8.0
110239,1562931156,Teddy Bear Bedtime Stories (Storytime Books II),Cass Hollander,1994,McClanahan Book Company,0.0
110240,0395185599,Curious George Gets a Medal,H. A. Rey,1974,Houghton Mifflin,9.5
110241,0307100707,"Sesame Street, People in My Family",Jeffrey Moss,1987,Golden Books,0.0
110242,0375753052,Topper (Modern Library (Paperback)),THORNE SMITH,1999,Modern Library,4.0
110243,0806627158,"Listening for God : Contemporary Literature and the Life of Faith, Volume 1 (Reader Guide)",Paula J. Carlson,1994,Augsburg Fortress Publishers,3.0
110244,043929584X,Wolves (Scholastic Science Readers),Carolyn B. Otto,2001,Scholastic,0.0
110245,0064441806,Small Wolf (I Can Read Book 3),Nathaniel Benchley,1994,HarperTrophy,0.0
110246,0064441873,The Outside Dog (I Can Read Book 3),Charlotte Pomerantz,1995,HarperTrophy,4.0
110247,089608650X,"Water Wars: Privatization, Pollution, and Profit",Vandana Shiva,2002,South End Press,0.0
110248,0375402462,Compass Points : How I Lived,Edward Hoagland,2001,Pantheon Books,0.0
110249,031213570X,The Muse Is Always Half-Dressed in New Orleans : and Other Essays,Andrei Codrescu,1995,Picador,7.5
110250,0743221877,The Oracle Book : Answers to Life's Questions,Georgia Routsis Savas,2001,Simon &amp; Schuster,8.0
110251,0452281288,Conspiranoia!: The Mother of All Conspiracy Theories,Devon Jackson,2000,Plume Books,4.75
110252,0300081138,Bill Evans: How My Heart Sings,Peter Pettinger,1999,Yale University Press,3.5
110253,2070409430,Les SÃ?Â?urs Rondoli et autres nouvelles,Guy de Maupassant,2002,Gallimard,2.6666666666666665
110254,2253044733,Le nabab,IrÃ?Â¨ne Frain,1987,LGF,0.0
110255,2070744396,Presque rien sur presque tout: Roman,Jean d' Ormesson,1996,Gallimard,0.0
110256,291358800X,Ad Aeroportum ! A l'aÃ?Â©roport !. Le Latin d'aujourd'hui,Jean-Loup Chiflet,1999,Mots et Cie,3.4
110257,2070335585,Le Professeur a Disparu: Le Professeur a Disparu,Arrou-Vignod,0,Livre de Poche,6.0
110258,2211060242,Je veux un bisous !,Claude Dubois,2001,Ecole des loisirs,3.5
110259,2862607444,Seins,AgnÃ?Â¨s Rosenstiehl,1997,Autrement,3.4
110260,207036125X,Belle De Jour,Joseph Kessel,0,Gallimard Ltd,6.0
110261,224653691X,Gros chagrin: Roman,Jean-Baptiste Harang,1996,Grasset,3.0
110262,226610490X,Les mesaventures de minty malone,Isabelle Wolff,2001,Pocket,0.0
110263,1571690220,Build Your Own Flight Sim in C++: Programming a 3d Flight Simulator Using Oop,Michael Radtke,1996,Macmillan Computer Pub,4.0
110264,0534921892,"Elementary Linear Algebra, with Applications (Prindle, Weber &amp; Schmidt Series in Mathematics)",W. Keith Nicholson,1994,PWS Pub. Co.,7.0
110265,0916439771,Atari st Introduction to Midi Programming,L Dorfman,1986,Abacus Software,0.0
110266,083064427X,Super Vga Graphics: Programming Secrets/Book and Disk,Steve Rimmer,1993,McGraw-Hill,0.0
110267,9186168150,Sagor fÃ¶r barn och vuxna,Stig Claesson,1982,Etc/Tiprod,0.0
110268,222606995X,Mitterrand et les quarante voleurs--,Jean Montaldo,1994,A. Michel,5.333333333333333
110269,0004709934,Collins Gem French Verb Tables,HarperCollins,1994,HarperResource,8.0
110270,8435008533,"Gaspar, Melchor y Baltasar",Michel Tournier,1997,Edhasa,0.0
110271,0375718850,Ash Wednesday: A Novel (Vintage Contemporaries (Paperback)),Ethan Hawke,2003,Vintage Books USA,3.066666666666667
110272,0689857705,Rainbow Boys,Alex Sanchez,2003,Simon Pulse,1.0
