,ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,rating
50021,0385155174,The Cat IQ Test (A Dolphin book),E.M. Bard,1980,Bantam Dell Pub Group,0.0
50022,0553246410,Dog Who Wouldnt Be,Farley Mowat,1984,Bantam Doubleday Dell,0.0
50023,0385658397,The Invasion of Canada: 1812-1813,Pierre Berton,2002,Anchor Books/Doubleday,0.0
50024,0070927774,Ski Easy ... the New Technique; Alpine and Cross-Country.,Ernie. McCulloch,1973,McGraw-Hill Ryerson Ltd,0.0
50025,0887801072,"Boys, Bombs and Brussels Sprouts (Goodread Biographies)",J. Douglas Harvey,1983,Goodread Biography,4.0
50026,0831748664,Reflections of Madison County: A Visual Journey,Mark F. Heffron,1995,Smithmark Publishers,4.25
50027,1854791788,ITN Royal Year: 1993,Tim Graham,1993,Michael O'Mara Books,10.0
50028,0874778034,"Gifts from a Course in Miracles: Accept This Gift, a Gift of Peace, a Gift of Healing",Frances E. Vaughan,1995,Jeremy P. Tarcher,5.0
50029,087069734X,Warman's Antiques and Collectibles Price Guide 1995 (Warman's Antiques &amp; Collectibles Price Guide),Harry L. Rinker,1995,Krause Pubns,8.0
50030,0399526412,"Lyle Official Antiques Review 2001 (Lyle Official Antiques Review, 2001)",Anthony Curtis,2000,Perigee Trade,9.0
50031,0723215189,The Observer's Book of Pottery and Porcelain (Observer's Pocket S.),Mary Payton,1985,Frederick Warne / Observer,7.0
50032,0448146703,The One and Only Bing,"Bob, Thomas",1977,Putnam Pub Group (Paper),0.0
50033,0449005429,Fighting Back: A Battered Woman's Desperate Struggle to Survive,Robert Davidson,2000,Ballantine Books,0.0
50034,0671811177,SHUT UP EAT SNOWSH,Jack Douglas,1977,Pocket,0.0
50035,067188090X,NEAR DEATH : NEAR DEATH,Nancy Kilpatrick,1994,Pocket,2.857142857142857
50036,0882436120,Talk to the Deaf,Lottie Riekehof,1963,Gospel Publishing House,3.0
50037,0786005572,The Mad Chopper,Kent Allard,1999,Pinnacle Books,4.0
50038,0771090994,Neil and Me,Scott Young,1997,McClelland &amp; Stewart,3.5
50039,1551430746,The Tuesday Cafe,Don Trembath,1996,Orca Book Publishers,0.0
50040,0380719320,Sleeping With the Devil,Suzanne Finstad,1992,Harper Mass Market Paperbacks (Mm),4.0
50041,0451409337,Rhapsody,Judith Gould,2000,Onyx Books,0.8571428571428571
50042,0373201370,"Long Tall Texans Iii  (By Request) (By Request , No 3)",Diana Palmer,1997,Harlequin,2.857142857142857
50043,1892738066,Pieces of Dreams,Charlotte Vale Allen,1984,Island Nation Press,0.0
50044,0771095066,Poets of Contemporary Canada (New Canadian Library),Eli Mandel,1972,New Canadian Library,3.25
50045,0771597215,"The Sacrifice (Laurentian Library, No 8)",Adele Wiseman,1956,Nelson Canada,0.0
50046,0888626983,"Misguided Missiles : Canada, the Cruise and Star Wars (Canadian Issue Series)",Simon Rosenblum,1985,Lorimer,0.0
50047,0140100237,Last White Man in Panama,William Gough,1989,Penguin USA,0.0
50048,067088684X,The Path of Totality,Audrey Thomas,2001,Penguin Books,3.5
50049,0889782156,New Canadian Kid/Invisible Kid,Dennis Foon,1989,Consortium Book Sales &amp; Dist,0.0
50050,0771570147,The Stone In The Meadow,Karleen Bradford,1984,Gage Educational Publishing Company,0.0
50051,0888622457,The Pillow (Kids of Canada Series),Allison,1979,Lorimer,0.0
50052,0888011075,A Stone Watermelon,Lois Braun,1986,Turnstone Press,0.0
50053,0195414373,Canadian Society: Meeting the Challenges of the Twenty-First Century,Dan Glenday,2000,Oxford University Press,0.0
50054,0919964834,Who Is Francis Rain?,Margaret Buffe,1987,Univ of Toronto Pr,5.0
50055,0889627460,I Belong to the Stars,Gino Empry,2002,Mosaic Press,0.0
50056,0333616219,Cold Shoulder,Lynda La Plante,1994,Pan Macmillan,0.0
50057,0671804154,COMING OF SETH (Pocket Books: Nonfic),Jane Roberts,1976,Pocket,0.0
50058,0062509349,"The Crone : Woman of Age, Wisdom, and Power",Barbara G. Walker,1988,HarperSanFrancisco,0.0
50059,0451174968,Unholy Fire,Whitley Strieber,1994,New Amer Library,0.0
50060,0440217245,21st Century Guide to Increasing Your Reading Speed (21st Century Reference),Laurie E. Rozakis,1995,Dell Publishing Company,0.0
50061,0451195914,Abra Cadaver (Jake Merlin Mysteries),James Tucker,1999,Signet Book,0.0
50062,0968327303,My Cat Saved My Life,Phillip Schreibman,1998,Dog's Bark Publishing,3.5
50063,0671876414,The SHERWOOD GAME,Esther Friesner,1995,Baen,1.5
50064,020719839X,For the Term of His Natural Life,Marcus Clarke,2002,Consortium,0.0
50065,0449002128,The Kill Artist,Daniel Silva,2002,Fawcett Books,2.9411764705882355
50066,031219983X,Have an Out-of-Body Experience in 30 Days : The Free Flight Program (30-Day Higher Consciousness),Keith Harary,1999,St. Martin's Griffin,0.0
50067,1887317015,How to Get Rid of a Telemarketer,Adventure Publications,1996,Bad Dog Pr,3.5714285714285716
50068,0821749870,"The Visitor's Guide to the Afterlife: Where to Go, What to Do, Where to Eat, and Other Heavenly Hints",Annie Pigeon,1995,Kensington Publishing Corp.,8.0
50069,0895297221,Sharks Still Don't Get Cancer,"I. William, Dr Lane",1996,Avery Publishing Group,0.0
50070,0964562359,Soul Cards: Powerful Images for Creativity &amp; Insight (Soul Cards Series),Deborah Koff-Chapin,2000,Center for Touch Drawing,0.0
50071,0380705699,Tass Is Authorized to Announce...,Julian Semyonov,1988,Harper Mass Market Paperbacks (Mm),0.0
50072,0312915187,For the Record: From Wall Street to Washington,Donald T. Regan,1989,St. Martin's Press,0.0
50073,1895555663,Travels by night: A memoir of the sixties,George Fetherling,1994,Lester Pub,0.0
50074,0425097161,Behind the High Kremlin Walls,Vladimir Solovyov,1987,Berkley Pub Group,0.0
50075,0771071000,More Than Meets the Eye: Watching Television Watching Us,John J. Pungente,1999,McClelland &amp; Stewart,0.0
50076,0517582244,The Five-Minute Hair Stylist,Christine Moodie,1991,Crown Publishers,1.8
50077,0380781948,How to Talk With Your Angels,Kim O'neill,1995,Avon,0.0
50078,0773721681,Spycatchers Encyclopedia of Espionage,Peter Wright,1987,Musson Book Co,0.0
50079,0563369647,Traces of Guilt: Forensic Science and the Fight Against Crime,Hugh Miller,1998,Parkwest Publications,7.0
50080,0449218422,Summer People,Marge Piercy,1990,Fawcett Books,1.3529411764705883
50081,0517149907,I Ching : Book of Changes,JAMES LEGGE,1996,Gramercy,0.0
50082,0399137580,Eye of the Storm,Jack Higgins,1992,Putnam Pub Group,0.0
50083,031220955X,The Psychic Battlefield: A History of the Military-Occult Complex,W. Adam Mandelbaum,2000,Thomas Dunne Books,0.0
50084,0440226120,Fairies: Real Encounters With Little People,Janet Bord,1998,Dell Publishing Company,2.6
50085,0395502209,Guerrilla Marketing Attack (Guerrilla Marketing),Jay Conrad Levinson,1989,Houghton Mifflin,8.0
50086,0446328979,Positioning: The Battle for Your Mind,Jack Trout,1982,Not Avail,6.0
50087,0671883658,TO DANCE WITH THE WHITE DOG,Terry Kay,1993,Pocket,3.25
50088,0671569155,Witnessed; The True Story of the Brooklyn Bridge UFO Abductions,Budd Hopkins,1996,Pocket Books,9.0
50089,0312099215,Desmond's Guide to Perfect Entertaining,Desmond Atholl,1993,St Martins Pr,0.0
50090,0802068634,Genetically Engineered Organisms: Benefits and Risks,J.R.S. Fincham,1991,University of Toronto Press,0.0
50091,0346125138,How to Improve Your Posture,Fran Lehen,1982,Simon &amp; Schuster,10.0
50092,0517592398,Whispers: The Voices of Paranoia,Ronald K. Siegel,1994,Random House Inc,0.0
50093,0671017047,OBSESSION,John E. Douglas,1998,Pocket,3.45
50094,0684803763,MINDHUNTER : INSIDE THE FBI'S ELITE SERIAL CRIME UNIT,John E. Douglas,1995,Scribner,4.9
50095,0070162670,Forensic Science: An Introduction To Criminalistics,Peter R. De Forest,1983,McGraw-Hill Humanities/Social Sciences/Languages,8.0
50096,0749509139,Historic Houses: over 200 of the Great Houses of Britain,Penny Hicks,1999,St Martins Press,9.0
50097,1555215890,Unsolved Murders and Mysteries,John Canning,1987,Book Sales,10.0
50098,0409905399,Undercover : Cases of the RCMP Most Secret Operative,Dubro,1991,Butterworth Pub Ltd,0.0
50099,0345346335,Intruders: The Incredible Visitations at Copley Woods,Budd Hopkins,1992,Ballantine Books,2.7777777777777777
50100,0385170556,Going My Own Way,Gary Crosby,1983,Bantam Dell Pub Group,0.0
50101,0060196327,Sometimes Enough Is Enough: Spiritual Comfort in a Material World,Marsha Sinetar,2000,HarperCollins Publishers,0.0
50102,0399144498,Lindbergh,A. Scott Berg,1998,Putnam Publishing Group,0.0
50103,0786882891,Soultypes : Finding the Spiritual Path That is Right for You,Sandra Krebs Hirsh,1998,Hyperion Press,4.666666666666667
50104,0440982391,Starring Sally J. Freedman As Herself,Judy Blume,1992,Laurel-Leaf Books,0.46153846153846156
50105,0684802090,SALT DANCERS: A NOVEL,Ursula Hegi,1995,Simon &amp; Schuster,6.166666666666667
50106,0679741135,The Official Politically Correct Dictionary and Handbook,Henry Beard,1992,Villard Books,5.0
50107,0385476426,"Lonely, Sad and Angry: A Parent's Guide to Depression in Children and Adolescents",Barbara D. Ingersoll,1996,Main Street Books,0.0
50108,880781224X,Tre monete d'oro (Universale economica Feltrinelli),Bruno Brancher,1992,Feltrinelli,7.0
50109,8882101800,Storia del noir: Dai fantasmi di Edgar Allan Poe al grande cinema di oggi (Contatti),Fabio Giovannini,2000,Castelvecchi,0.0
50110,0586052771,Aquitaine Progression Uk,Robert Ludlum,0,Hunter Publishing+inc,1.6923076923076923
50111,0553269739,Franny and Zooey,J. D. Salinger,1981,Bantam,9.666666666666666
50112,0062509438,The Reluctant Shaman : A Woman's First Encounters with the Unseen Spirits of the Earth,Kay C. Whitaker,1991,HarperSanFrancisco,2.0
50113,0064410382,Dogsbody,Diana Wynne Jones,2001,HarperTrophy,5.857142857142857
50114,0374453101,Moominsummer Madness,Tove Jansson,1992,"Farrar, Straus and Giroux (BYR)",3.4285714285714284
50115,0778320790,Harvard's Education,Suzanne Brockmann,2004,Mira Books,2.75
50116,0140372954,The Changeover (Puffin Teenage Fiction S.),Margaret Mahy,1995,Puffin Books,4.0
50117,0812515285,A Fire Upon The Deep (Zones of Thought),Vernor Vinge,1993,Tor Science Fiction,4.962962962962963
50118,0312861842,Starlight 2 (Starlight (Tor Paperback)),Patrick Nielsen Hayden,1998,Tor Books,3.5
50119,1401201385,Elfquest: The Grand Quest Vol. 2,Wendy Pini,2004,DC Comics,6.0
50120,1887279342,Wizards Tale,Kurt Busiek,1997,Image Comics,2.3333333333333335
50121,2871294283,"Inu-Yasha, tome 4",Rumiko Takahashi,2002,Kana,8.0
50122,2871294186,"Inu-Yasha, tome 3",Rumiko Takahashi,2002,Kana,7.0
50123,2871294054,"Inu-Yasha, tome 2",Rumiko Takahashi,2002,Kana,8.0
50124,0451459652,The Last Light of the Sun,Guy Gavriel Kay,2004,Roc,3.3333333333333335
50125,0441790976,The Stress of Her Regard,Tim Powers,1991,Ace Books,4.666666666666667
50126,1563897156,Preacher: Alamo (Preacher (DC Comics)),Garth Ennis,2001,DC Comics,5.833333333333333
50127,1563896176,"Preacher: All Hell's A-Coming (Dc Comics Vertigo, Book 8)",Garth Ennis,2000,DC Comics,6.833333333333333
50128,1563895196,Preacher: Salvation,Garth Ennis,1999,DC Comics,6.0
50129,1563894904,"Preacher : War in the Sun (Preacher Series, Vol 6)",Garth Ennis,1999,DC Comics,4.166666666666667
50130,1563894289,"Preacher: Dixie Fried ( Preacher Library, Vol. 5)",Garth Ennis,1998,DC Comics,5.666666666666667
50131,156389405X,"Preacher: Ancient History (Preacher Series, Vol 4)",Garth Ennis,1998,DC Comics,5.142857142857143
50132,1563893274,"Preacher: Proud Americans (Preacher Library , Vol 3)",Garth Ennis,1997,DC Comics,5.0
50133,1563893126,"Preacher: Until the End of the World (Preacher Series , Vol 2)",Garth Ennis,1997,DC Comics,5.625
50134,0553297961,Horses of Heaven,Gillian Bradshaw,1992,Bantam Books,2.0
50135,006008166X,The Second Coming of Lucy Hatch,Marsha Moyer,2003,Avon Trade,3.6666666666666665
50136,1563896699,Gon on Safari (Paradox Fiction),Masashi Tanaka,2000,DC Comics,5.5
50137,0441003397,Resurrection Man,Sean Stewart,1996,Ace Books,3.25
50138,0743255259,Who's Afraid of Virginia Woolf? : A Play,Edward Albee,2003,Scribner,5.666666666666667
50139,2800114606,"Lucky Luke, tome 20 : Billy the Kid",Morris,1986,Dupuis,0.0
50140,0425070093,Elfquest: Journey to Sorrow's End,Wendy Pini,1984,Berkley Publishing Group,0.0
50141,0812503775,"Wolfsong (Blood of Ten Chiefs, Vol 2)",Richard Pini,1989,Tor Books (Mm),0.0
50142,0812530438,"The Blood of Ten Chiefs (Elfquest, Vol 1)",Richard Pini,1987,Tor Books (Mm),1.0
50143,0061020028,"Lord of Emperors (Sarantine Mosaic, Book 2)",Guy Gavriel Kay,2001,Eos,2.6666666666666665
50144,2723421864,"Bastard ! ! - L'ArmÃ?Â©e des tÃ?Â©nÃ?Â¨bres, tome 1 : EntrÃ?Â©e en scÃ?Â¨ne",Kazushi Hagiwara,1996,GlÃ?Â©nat,6.0
50145,0715630954,Intimate Cartographies,L.A. Alexander,2001,Duck Editions,0.0
50146,0552547573,Pure Dead Magic,Debi Gliori,2002,Corgi Childrens,2.3333333333333335
50147,1401201369,Elfquest: The Grand Quest - Volume One (Elfquest),Wendy Pini,2004,DC Comics,2.5384615384615383
50148,0441644511,The Outlaws of Sherwood,Robin McKinley,1989,Ace Books,3.5483870967741935
50149,006100166X,Friday's Child,Georgette Heyer,1991,Harper Mass Market Paperbacks (Mm),4.0
50150,0786817879,"Artemis Fowl (Artemis Fowl, Book 1)",Eoin Colfer,2003,Miramax Kids,2.63265306122449
50151,0451457978,Kingdom of the Grail,Judith Tarr,2000,Roc,2.25
50152,0553108034,"A Clash of Kings (A Song of Ice and Fire, Book 2)",GEORGE R.R. MARTIN,1999,Bantam,2.5
50153,0312986734,The Secret Ingredient,Jane Heller,2003,St. Martin's Paperbacks,3.2222222222222223
50154,0440234999,Shakespeare's Christmas : A Lily Bard Mystery (Lily Bard Mysteries),CHARLAINE HARRIS,1999,Dell,2.6363636363636362
50155,0553299220,Hawk of May,Gillian Bradshaw,1992,Spectra Books,0.0
50156,0688113575,Beyond the North Wind,Gillian Bradshaw,1993,Harpercollins Childrens Books,2.6666666666666665
50157,0812545141,Island of Ghosts,Gillian Bradshaw,1999,Tor Books,4.5
50158,0671024205,The October Horse : A Novel of Caesar and Cleopatra,Colleen McCullough,2003,Pocket,4.636363636363637
50159,0749324880,Special Relationship,Robyn Sisman,1997,Mandarin,0.0
50160,2871294453,"Inu-Yasha, tome 6",Rumiko Takahashi,2002,Kana,0.0
50161,1573222518,"Grass for His Pillow: Tales of the Otori, Book 2",Lian Hearn,2003,Riverhead Books,4.0
50162,0446605344,The Gamble,Joan Wolf,1998,Warner Books,0.0
50163,0451450965,A Fine and Private Place,Peter Beagle,1994,Roc,4.2727272727272725
50164,0312873115,The Land of Laughs : A Novel,Jonathan Carroll,2001,Orb Books,4.0
50165,0886777313,"The Mageborn Traitor (Exiles, Vol. 2)",Melanie Rawn,1998,Daw Books,3.6666666666666665
50166,0380978849,Lord of the Silent,Elizabeth Peters,2001,William Morrow &amp; Company,3.8
50167,0316641766,Country of the Blind,Christoph Brookmyre,0,Little Brown Company,0.6666666666666666
50168,0373225954,"To Die For (Harlequin Intrigue, Book 595)",Sharon Green,2000,Harlequin,1.0
50169,067168454X,BOYFRIEND SCHOOL (TIE-IN),Sarah Bird,1990,Pocket,2.4545454545454546
50170,0440107350,Bad Baron's Daughter,Laura London,1978,Dell Publishing Company,1.0
50171,0441003613,The Book of Atrix Wolfe,Patricia A. McKillip,1996,Ace Books,2.8823529411764706
50172,0380731134,The Camelot Caper,Elizabeth Peters,2001,Avon,2.1818181818181817
50173,1563892618,Preacher: Gone to Texas (Vertigo),Garth Ennis,1996,DC Comics,4.888888888888889
50174,0380731231,Trojan Gold (Vicky Bliss Mysteries),Elizabeth Peters,2000,Avon,4.1
50175,0552143243,The Discworld Mapp,Terry Pratchett,1995,Corgi,5.833333333333333
50176,0671720317,INCONSTANT STAR,Poul Anderson,1991,Baen,2.4
50177,0312972962,Roman Blood (St. Martin's Minotaur Mysteries),Steven Saylor,2000,St. Martin's Minotaur,5.111111111111111
50178,044900256X,Bodyguard,SUZANNE BROCKMANN,1999,Fawcett,2.0
50179,0764222147,Firebird,Kathy Tyers,1999,Bethany House Publishers,8.0
50180,0786002948,Change,Ann Maxwell,1996,Pinnacle Books,1.2
50181,0553581686,The Maiden and the Unicorn,Isolde Martyn,1999,Bantam Books,4.0
50182,0966800540,French Leave,Sheri Cobb South,2001,Prinny World Press,2.0
50183,0964832062,The Postmodern Archipelago: Two Essays on Science Fiction &amp; Fantasy,Michael Swanwick,1997,Tachyon Publications,4.0
50184,0553585495,Swordspoint,Ellen Kushner,2003,Spectra Books,2.857142857142857
50185,0380805197,Pillow Talk (Avon Light Contemporary Romances),Hailey North,1999,Avon,2.1333333333333333
50186,0140059024,"Life With Jeeves: The Inimitable Jeeves, Very Good, Jeeves!, and Right Ho, Jeeves",P. G. Wodehouse,1983,Penguin Books,5.285714285714286
50187,0449003248,Midnight Rider,Diana Palmer,1998,Ivy Books,2.5
50188,0553261908,Wild Cards (Volume 1),George R.R. Martin,1990,Spectra Books,2.8666666666666667
50189,0743436806,Once Upon a Pillow,Christina Dodd,2002,Pocket,2.9
50190,0886777402,"The Broken Crown (The Sun Sword, Book 1)",Michelle West,1997,Daw Books,2.076923076923077
50191,0743415191,Swansong,Victoria Routledge,2002,Simon &amp; Schuster (Trade Division),3.8333333333333335
50192,0345430816,The Drawing of the Dark (Del Rey Impact),Tim Powers,1999,Del Rey Books,3.5555555555555554
50193,0812520971,The Element of Fire,Martha Wells,1994,Tor Books (Mm),2.25
50194,0679760229,Quicksand (Vintage International),JUNICHIRO TANIZAKI,1995,Vintage,3.727272727272727
50195,0869142690,Prime ministers' wives: The public and private lives of ten Australian women,Diane Langmore,1992,McPhee Gribble,3.0
50196,0762413719,The Art of Belly Dancing,Jennifer Worick,2002,Running Press Book Publishers,8.0
50197,0140421726,Selected poems;,Robert Frost,1973,Penguin,4.0
50198,0140480285,Death of a Salesman (Penguin Plays &amp; Screenplays),Arthur Miller,1969,Penguin Books Ltd,3.0
50199,0256156034,Complete Business Statistics,Amiro Aczel,1993,McGraw Hill College Div,3.5
50200,0140144994,The Historical Figure of Jesus,E. P. Sanders,1996,Penguin Books,2.5
50201,1851681728,Jesus,Martin Forward,1998,Oneworld Publications,0.0
50202,0416542905,What's the Difference? (Look and Talk Series),Bill Gillham,1986,Methuen Publishing Ltd,0.0
50203,0721408141,Spelling and Grammar Book (English Language),Ladybird Series,1984,Ladybird Books Ltd,0.0
50204,1855911116,Sam's Brass Band (Fireman Sam),Caroline Hill-Trevor,1991,Egmont Childrens Books,3.0
50205,1855911329,Rockin' Round the Galaxy,Caryn Jenner,1991,Egmont Childrens Books,0.0
50206,1860394264,Rosie Rabbit's Birthday Book (Pop-up Books),Patrick Yee,1997,Orchard Books,0.0
50207,0867600055,Discovering Jesus,Gordon Moyes,1985,Albatross Books,0.0
50208,014051127X,The Penguin Dictionary of Computers (Reference Books),Anthony Chandor,1985,Penguin USA,0.0
50209,0553265830,Scents,Johanna Kingsley,1985,Bantam Books,0.0
50210,0340165812,The Way I See It Now,Cliff Richard,1973,Hodder &amp; Stoughton General Division,0.0
50211,0855613351,Max and Other Stories,Meredith Jelbart,1990,Random House Australia,0.0
50212,0515087521,Something of the Night,Mary McMullen,1986,Jove Books,0.0
50213,0671568663,HOME FOR THE HOLIDAYS,Chris Radant,1995,Pocket,3.25
50214,0744513995,Water Cat,Theresa Tomlinson,1989,Walker Books,0.0
50215,0762412488,The Catnip Kit,Damielle McCole,2002,Running Press Book Publishers,6.0
50216,0525934774,Cosmic Wormholes: The Search for Interstellar Shortcuts,Paul Halpern,1992,Penguin USA,6.0
50217,0007100930,Good Intentions,Agnes Desarthe,2002,Flamingo,1.4
50218,1853260436,Northanger Abbey (Wordsworth Collection),Jane Austen,1998,Wordsworth Editions Ltd,3.1363636363636362
50219,0451457897,The Glasswrights' Apprentice,Mindy L. Klasky,2000,Roc,3.5555555555555554
50220,0898048001,The Tao of Meow,Waldo Japussy,1990,Enthea Press,0.0
50221,0743444728,"Helliconia Spring : The First Book in the Helliconia Trilogy (Helliconia Trilogy, Book 1)",Brian W. Aldiss,2002,I Books,2.0
50222,206700011X,Michelin Paris Pocket Atlas Map No. 11 (Michelin Maps &amp; Atlases),Michelin Travel Publications,1999,Michelin Travel Publications,5.0
50223,0737000538,Pet Projects for Your Cat: Easy Ways to Pamper Your Kitty,Mary-Anne Danaher,1999,Time-Life Books,0.0
50224,0345380517,Cat Scratch Fever,Tara K. Harper,1994,Del Rey Books,2.5714285714285716
50225,0345407407,Traveling With the Dead,Barbara Hambly,1996,Del Rey Books,2.857142857142857
50226,0763602442,"Off to School, Baby Duck!",Amy Hest,1999,Candlewick Press (MA),5.0
50227,0006386725,101 Unuseless Japanese Inventions,Kenji Kawakami,0,Harper Collins Publishers,4.0
50228,0409495190,Understanding Law: An Introduction to Australia's Legal System,Garth Nettheim,1989,Lexis Law Publishing (Va),0.0
50229,0534013201,"Exchange and Production: Competition, Coordination, and Control","Armen A. &amp; Allen, William R. Alchain",1983,Thomson Learning,0.0
50230,067180720X,CURTAIN,Agatha Christie,1976,Pocket,3.272727272727273
50231,055325488X,Ghost Hunter,Edward Packard,1985,Bantam Books,0.0
50232,0671551590,"Webster's New World Compact Japanese Dictionary: Japanese/English, English/Japanese",Fujihiko Kaneda,1985,Word Publishing,2.3333333333333335
50233,0441002064,"The Fountains of Mirlacca (Demon Wars Trilogy, No 1)",Ashley McConnell,1995,Ace Books,8.0
50234,0312928777,If Wishes Were Horses : The Education of a Veterinarian,Loretta Gage,1994,St. Martin's Paperbacks,0.0
50235,0563208422,' Allo 'Allo: the War Diaries of Rene Artois,John Haselden,1989,BBC Consumer Publishing,5.0
50236,0886777321,Highwaymen: Robbers and Rogues,Jennifer Robertson,1997,Daw Books,0.0
50237,0340366494,Warday and the Journey Onward,Whitley Strieber,1985,Hodder &amp; Stoughton General Division,5.0
50238,0812519183,Glass Houses,Laura J. Mixon,1992,Tor Books,0.0
50239,0806580178,Oprah Winfrey: The Real Story,George Mair,1998,Citadel Press,0.0
50240,0061052345,Four Ways to Forgiveness,Ursula K. Le Guin,1995,Harpercollins,0.0
50241,0440998980,You Are the Rain,R. Roxanne Knudson,1978,Bantam Books (Mm),0.0
50242,0020441916,The MARK OF CONTE,Sonia Levitin,1987,Simon Pulse,7.0
50243,0345276655,Heaven Can Wait,Fleischer,1978,Not Avail,0.0
50244,0440203171,China Dawn,Robert L. Duncan,1988,Dell Publishing Company,0.0
50245,0140254560,Orson Welles: The Road to Xanadu,Simon Callow,1997,Penguin Books,4.0
50246,067165344x,"Heroing Or, How He Wound Down the World",Dafydd Ab Hugh,1987,Baen,0.0
50247,0812521501,"People of the Fire (The First North Americans series, Book 2)",Kathleen O'Neal Gear,1991,Tor Books,1.3928571428571428
50248,0553253123,Being There,Jerzy N. Kosinski,1985,Bantam Books,4.0
50249,0441750524,The Sarsen Witch,Eileen Kernaghan,1989,Ace Books,0.0
50250,0451450124,Wyrd Sisters,Terry Pratchett,1996,New Amer Library,4.6923076923076925
50251,0380791226,Mission Child,Maureen F. McHugh,1999,Eos,0.0
50252,0786918772,"Dragon's Bluff (Dragonlance:  Crossroads, Book 3)","Mary, H Herbert",2001,Wizards of the Coast,0.0
50253,0671521489,All Good Things... (Star Trek: The Next Generation),Michael Jan Friedman,1995,Star Trek,1.9
50254,0340321202,Fifth Hostage,Terence Strong,0,Trafalgar Square,4.5
50255,0786904844,"Winged Magic (Herbert, Mary H. Dark Horse Series.)",Mary H. Herbert,1996,Wizards of the Coast,0.0
50256,0671663968,SAY NO TO MURDER,Nancy Pickard,1988,Pocket,2.0
50257,0425076423,E.T.: The Book of the Green Planet,William Kotzwinkle,1985,Berkley Publishing Group,0.0
50258,0671643363,MARRIAGE MURDER,Nancy Pickard,1988,Pocket,2.2
50259,0590460994,The Baby-sitter 3,R. L. Stine,1995,Scholastic,0.3125
50260,067170267X,DEAD CRAZY,Nancy Pickard,1990,Pocket,6.0
50261,0941510115,"What to Do When Your Mom or Dad Says...\Do Something Besides Watching Tv!\"" (Survival Series for Kids)""",Joy Wilt Berry,1983,Living Skills Press,0.0
50262,0843138254,Dragolin (Serendipity Books),Stephen Cosgrove,1995,Price Stern Sloan,0.0
50263,1551970929,A Love Forbidden,Alfred J. Garrotto,1996,Picasso Pubns Inc,10.0
50264,0843114606,Fanny,Stephen Cosgrove,1986,Price Stern Sloan,6.0
50265,1585710059,Finding Isabella (Tango 2 Romance),Alfred J. Garrotto,2000,Tango 2,10.0
50266,0937295191,Kirsten's Surprise: A Christmas Story (The American Girls Collection),Janet Shaw,1986,Pleasant Company Publications,1.3333333333333333
50267,1591330297,Circles of Stone,A. J. Garrotto,2003,Hilliard &amp; Harris Publishers,0.0
50268,0941510107,"\Don't Hang Around With the Wrong Crowd!\"" (What to Do When Your Mom Or Dad Says)""",Joy Wilt Berry,1983,Living Skills Press,0.0
50269,0394750772,All God's Children Need Traveling Shoes,Maya Angelou,1987,Random House,0.0
