,ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,rating
30065,0805070516,"American Son: A Portrait of John F. Kennedy, Jr.",Richard Blow,2002,Henry Holt &amp; Company,1.4
30066,1587541068,Phases of Gravity,Dan Simmons,2001,Olmstead Press,0.0
30067,0345368096,The Passion of the Western Mind: Understanding the Ideas That Have Shaped Our World View,Richard Tarnas,1993,Ballantine Books,4.5
30068,0226482316,"The Beginnings of Western Science: The European Scientific Tradition in Philosophical, Religious, and Institutional Context, 600 B.C. to A.D. 1450",David C. Lindberg,1992,University of Chicago Press,0.0
30069,0849916550,He Chose The Nails,Max Lucado,2000,W Publishing Group,3.25
30070,0515123846,Double Edge,Robert W. Walker,1998,Jove Books,0.0
30071,0156130637,"Black Mischief: Language, Life, Logic, Luck-Second Edition",David Berlinski,1988,Harvest Books,0.0
30072,0425056252,Black Widow,Christina Crawford,1982,Berkley Publishing Group,1.4
30073,0849936535,Living Somewhere Between Estrogen And Death,Barbara Johnson,1997,W Publishing Group,1.8
30074,0452283795,Wanderlust,Chris Dyer,2003,Plume Books,2.325
30075,0515128007,The Morning After,Suzanne Forster,2000,Jove Books,2.2083333333333335
30076,0425076628,Partners in Crime,Agatha Christie,1984,Penguin Putnam~mass,1.875
30077,0061053309,"The Truth Is Out There (The Official Guide to the X-Files, Vol. 1)",Brian Lowry,1995,Perennial Currents,2.769230769230769
30078,0807122262,The Dixie Association (Voices of the South),Donald Hays,1997,Louisiana State University Press,0.0
30079,0446670006,Dork of Cork,Chet Raymo,1994,Warner Books,5.0
30080,0446673145,Headcrash,Bruce Bethke,1997,Warner Books,1.1666666666666667
30081,067973807X,Beyond Numeracy: Ruminations of a Numbers Man,John Allen Paulos,1992,Vintage Books USA,0.0
30082,0894867202,Getting a Life,W Dana,1990,Hazelden,0.0
30083,0446357588,Courage to Change : Personal Conversation About Alcoholism with Dennis Wholey,Dennis Wholey,1988,Warner Books,0.0
30084,0451168569,Burnt: A Teenage Addict's Road to Recovery,Craig Fraser,1990,New Amer Library (Mm),5.0
30085,0932379613,Metamorphosis: Reflections on Recovery,Judith McDaniel,1989,Firebrand Books,0.0
30086,0921714483,Millennium Meltdown: The Year 2000 Computer Crisis,Grant R. Jeffrey,1998,Frontier Research Publications,0.6
30087,0881771015,Social issues: A bishop's perspective,Emerson S Colaw,1991,Discipleship Resources,4.5
30088,0449215121,"Madam, Will You Talk?",Mary Stewart,1987,Fawcett Books,0.0
30089,0060157577,Heartstones (Harper Short Novel Series),Ruth Rendell,1987,Harpercollins,5.0
30090,0449148394,Grievous Sin (Peter Decker &amp; Rina Lazarus Novels (Paperback)),Faye Kellerman,1994,Fawcett Books,3.0
30091,1573225088,Becket or the Honor of God,Jean Anouilh,1996,Riverhead Books,0.0
30092,0618260552,"The Return of the King (The Lord of the Rings, Part 3)",J.R.R. Tolkien,2002,Houghton Mifflin,4.5
30093,0618260595,"The Two Towers (The Lord of the Rings, Part 2)",J.R.R. Tolkien,2002,Houghton Mifflin,5.0
30094,061826051X,"The Fellowship of the Ring (The Lord of the Rings, Part 1)",J. R. R. Tolkien,2002,Houghton Mifflin Company,4.0
30095,0395873460,The Hobbit (Illustrated Edition),J. R. R. Tolkien,1997,Houghton Mifflin Co,6.0
30096,0452284694,"The Gunslinger (The Dark Tower, Book 1)",Stephen King,2003,Plume Books,5.75
30097,0380794780,Dark Water's Embrace,Stephen Leigh,1998,Eos,0.8571428571428571
30098,0553560581,Mable Hoffman's All-New Crockery Favorites,Mable Hoffman,1995,Bantam Books,0.0
30099,0767908171,A Short History of Nearly Everything,Bill Bryson,2003,Broadway,2.8048780487804876
30100,0446605794,Reflections in the Nile (Reflections in the Nile),J. Suzanne Frank,1998,Warner Books,0.0
30101,0385311400,Drums of Autumn,DIANA GABALDON,1996,Delacorte Press,5.2631578947368425
30102,0060191821,Worst Fears Realized,Stuart Woods,1999,Harpercollins,4.416666666666667
30103,0679729461,The Vintage Bradbury: Ray Bradbury's Own Selection of His Best Stories,Ray Bradbury,1990,Vintage Books USA,3.1818181818181817
30104,0425153789,Immortal in Death,J. D. Robb,1996,Berkley Publishing Group,3.0232558139534884
30105,0812574621,Animist,Eve Forward,2001,Tor Fantasy,3.3157894736842106
30106,0440208017,"Deep Cover: The Inside Story of How Dea Infighting, Incompetence, and Subterfuge Lost Us the Biggest Battle of the Drug War",Michael Levine,1991,Dell Publishing Company,0.0
30107,0451166604,Small Sacrifices: A True Story of Passion and Murder,Ann Rule,1988,Signet Book,3.4054054054054053
30108,0425044505,Prince of the City,Robert Daley,1981,Penguin Putnam~mass,0.0
30109,0553560239,The Hot House : Life Inside Leavenworth Prison,PETE EARLEY,1993,Bantam,5.7272727272727275
30110,0141001763,Ravelstein (Penguin Great Books of the 20th Century),Saul Bellow,2001,Penguin Books,0.0
30111,0441363954,I Have No Mouth and I Must Scream,Harlan Ellison,1984,Ace Books,3.3333333333333335
30112,0812525817,The Dracula Tape,Fred Saberhagen,1989,Tor Books,0.0
30113,0345440021,Funeral in Blue,Anne Perry,2002,Fawcett Books,3.0303030303030303
30114,0451452259,Witches Abroad (Discworld Novels (Paperback)),Terry Pratchett,0,New Amer Library,4.2
30115,0345405668,American Empire: Blood and Iron,Harry Turtledove,2002,Del Rey Books,0.7142857142857143
30116,0670852341,Mid-Life Confidential: The Rock Bottom Remainders Tour America With Three Chords and an Attitude,Dave Marsh,1994,Penguin USA,4.0
30117,0446405310,The Pilgrim of Hate,Ellis Peters,1997,Warner Books,2.2222222222222223
30118,0671891227,SLOW DANCING ON DINOSAUR BONES : A Novel,Lana Witt,1997,Scribner,4.0
30119,0933685165,Language of the Heart: Bill W's Grapevine Writings,W. Pseud Bill,1988,Hazelden,0.0
30120,0916856003,Alcoholics Anonymous: The Story of How Many Thousands of Men and Women Have Recovered from Alcoholism/B-1,Bill W.,1976,Alcoholics Anonymous World Services,3.7777777777777777
30121,0916856011,Twelve Steps and Twelve Traditions,Alcoholics Anonymous,1989,Hazelden Publishing &amp; Educational Services,4.357142857142857
30122,091685602X,Alcoholics Anonymous Comes of Age: A Brief History of A. A.,Alcoholics Anonymous World Service,1957,Alcoholics Anonymous World Services,0.0
30123,0916856038,As Bill Sees It: Selected Writings of the Alcoholics Anonymous Co-Founder/B-5,Bill W.,1967,Alcoholics Anonymous World services,2.75
30124,0809135523,Power Recovery: The Twelve Steps for a New Generation,James Wiley,1995,Paulist Pr,0.0
30125,0312181825,A Sponsorship Guide for 12-Step Programs,M. T.,1998,St. Martin's Press,8.0
30126,0380817160,A Winter Haunting,Dan Simmons,2002,HarperTorch,2.2857142857142856
30127,0380789183,Darwin's Blade: A Novel of Suspense,Dan Simmons,2001,HarperTorch,1.75
30128,0446605980,The Last Day,Glenn Kleier,1998,Warner Vision,0.47619047619047616
30129,0380799146,Speaking Stones,Stephen Leigh,1999,Eos,1.1428571428571428
30130,0812541944,The Last Voice They Hear,Ramsey Campbell,1999,Forge,4.5
30131,0380973820,From the Dust Returned: A Novel,Ray Bradbury,2001,William Morrow &amp; Company,2.9130434782608696
30132,031242129X,"The Riddle and the Knight: In Search of Sir John Mandeville, the World's Greatest Traveller",Giles Milton,2002,Picador,1.75
30133,1564408949,"Short Nature Walks on Cape Cod, Nantucket, and the Vineyard (Short Nature Walks Series)",Hugh Sadlier,1996,Globe Pequot Pr,0.0
30134,048629899X,The Narrative of Sojourner Truth (Dover Thrift Editions),Olive Gilbert,1997,Dover Publications,1.7857142857142858
30135,0684833220,"FEROCIOUS ROMANCE : WHAT MY ENCOUNTERS WITH THE RIGHT TAUGHT ME ABOUT SEX, GOD, AND FURY",Donna Minkowitz,1998,Free Press,0.0
30136,0571210031,Hinterland,Sebastian Barry,2002,Faber &amp; Faber,0.0
30137,0553231081,Southern Discomfort,Rita Mae Brown,1983,Bantam Books,2.3846153846153846
30138,1576751996,Affluenza: The All-Consuming Epidemic,John De Graaf,2002,Berrett-Koehler Publishers,2.357142857142857
30139,1585421383,The American Soul: Rediscovering the Wisdom of the Founders,Jacob Needleman,2002,Jeremy P. Tarcher,6.333333333333333
30140,0684197286,MASTERS OF THE HOUSE,Robert Barnard,1994,Scribner,5.0
30141,1565840003,Race: How Blacks and Whites Think and Feel About the American Obsession,Studs Terkel,1992,W W Norton &amp; Co Inc,6.0
30142,0394755588,Never Take Your Cat to a Salad Bar,Nicole Hollander,1988,Random House Inc,5.666666666666667
30143,0809104903,Images for Change: The Transformation of Society,Rosemary Luling Haughton,1997,Paulist Press,0.0
30144,0306810719,"The Templars: The Dramatic History of the Knights Templar, the Most Powerful Military Order of the Crusades",Piers Paul Read,2001,Da Capo Press,1.6666666666666667
30145,0515134333,The Mantra,Dmitry Radyshevsky,2002,Jove Books,2.0
30146,1880216620,Speaks the Nightbird,Robert R. McCammon,2002,River City Pub.,2.6666666666666665
30147,0345383044,Jihad vs. McWorld: How Globalism and Tribalism Are Reshaping the World,Benjamin R. Barber,1996,Ballantine Books,2.142857142857143
30148,0765303744,Death Comes As Epiphany : A Catherine LeVendeur Mystery (Catherine LeVendeur),Sharan Newman,2002,Forge Books,2.0
30149,1573241989,Honor Thy Children: One Family's Journey to Wholeness,Molly Fumia,2000,Conari Press,1.8
30150,037603078X,Making the Most of Your Own Backyard,Sunset Books,1996,Sunset Publishing Corporation,7.0
30151,0865731810,The Complete Guide to Decks: A Step-By-Step Manual for Building Basic and Advanced Decks (Black &amp; Decker Home Improvement Library),Creative Publishing International,1999,Creative Publishing International,7.0
30152,0918894735,The Home Landscaper: 55 Professional Landscapes You Can Do,Ann Reilly,1990,Home Planners,8.0
30153,0740700030,Dilbert Gives You The Business (Ppb),Scott Adams,1999,Andrews McMeel Publishing,0.0
30154,0836278445,Don'T Step In The Leadership:A Dilbert Book,Scott Adams,1999,Andrews McMeel Publishing,5.0
30155,0801670640,American Red Cross Community First Aid and Safety,American Red Cross,1993,Mosby-Year Book,3.0
30156,0689705581,EMPTY SPACE (Empty Space Coll Txt Ppr 237),Peter Brook,1978,Scribner Paper Fiction,0.0
30157,0061090891,Santa Fe Rules,Stuart Woods,1993,HarperTorch,2.3636363636363638
30158,1551664593,Drifter,Susan Wiggs,1998,Mira,0.6666666666666666
30159,0380789175,The Crook Factory,Dan Simmons,2000,HarperTorch,2.5
30160,0394588320,Harlot's Ghost,Norman Mailer,1991,Random House Inc,3.3
30161,0380761300,Prince of Midnight,Laura Kinsale,1990,Harper Mass Market Paperbacks,2.5
30162,0451520904,Brothers Karamazov,Fyodor M. Dostoevsky,1979,Signet Book,0.0
30163,0449206467,The Last Enchantment,Mary Stewart,1990,Fawcett Books,2.4285714285714284
30164,0553295276,Beauty,Sheri S. Tepper,1992,Bantam,3.235294117647059
30165,0449210634,Feast of All Saints,Anne Rice,1985,Fawcett Books,4.0
30166,0380750082,The Hidden Heart,Laura Kinsale,1986,Avon,0.7777777777777778
30167,0805208917,Tales of King Arthur,Thomas Malory,1989,Schocken Books,10.0
30168,0801037182,Teachings of Jehovah's Witnesses,John Gerstner,1983,Baker Books,0.0
30169,0195283562,The New Oxford Annotated Bible with Apocrypha: An Ecumenical Study Bible,Bernhard W. Anderson,1991,Oxford University Press,9.0
30170,0600559211,Golden Treasury of Songs and Lyrics,Francis Palgrave,0,Hamlyn Publ Group Ltd,0.0
30171,0893756083,Around the World in 80 Days,Jules Verne,1981,Troll Communications,2.857142857142857
30172,0333341260,A history of erotic literature,Patrick J. Kearney,1982,Macmillan,0.0
30173,0553050524,The Walking Drum,Louis L'Amour,1984,Smithmark Pub,8.0
30174,0385127804,Queens of England,Norah Lofts,1977,Bantam Dell Pub Group,0.0
30175,0849750296,Older Beginner Piano Course Level 1/WP32,Bastien,1977,Neil a Kjos Music Co,0.0
30176,0849750342,Favorite Melodies the World over: Level 1 (Wp 37 Level 1),Jane Smisor Bastien,1977,Neil a Kjos Music Co,0.0
30177,0849750318,Musicianship for the Older Beginner: Level 1,Jane Bastien,1977,Neil a Kjos Music Co,0.0
30178,003061368X,The Sunne in Splendour,Sharon Kay Penman,1982,Henry Holt &amp; Co,8.0
30179,0137533195,Reaching out: Interpersonal effectiveness and self-actualization,David W Johnson,1981,Prentice-Hall,5.0
30180,0133222233,Flashback: A brief history of film,Louis D Giannetti,1986,Prentice-Hall,0.0
30181,0517371561,The Lore of the Unicorn,Odel Shepard,1986,Random House Value Publishing,2.0
30182,0385190328,Discovery of King Arthur,Geoffrey Ashe,1985,Random House Inc,5.333333333333333
30183,0380607727,Oxford American Dictionary,Eugene H. Ehrlich,1982,Avon,4.5
30184,0671622005,Child of the Northern Spring,Persia Woolley,1987,Poseidon Press,2.5
30185,0452010276,"The Universal Myths: Heroes, Gods, Tricksters and Others (Meridian S.)",Alexander Eliot,1990,Plume Books,0.0
30186,0634020501,The First Book of Soprano Solos - Part II (First Book of Solos Part II),Joan Frey Boytim,2000,"G. Schirmer, Inc.",5.0
30187,0634020463,The First Book of Soprano Solos (First Book of Solos),Joan Frey Boytim,2000,"G. Schirmer, Inc.",5.0
30188,0793537991,The Second Book of Soprano Solos,Boytim,1994,"G. Schirmer, Inc.",0.0
30189,0440308453,Bulfinch's Mythology (Laurel Classic),Thomas Bulfinch,1990,Dell Publishing Company,4.0
30190,0140440704,Beowulf: A Prose Translation Penguin Classics (Penguin Classics),David Wright,1957,Penguin Books,1.75
30191,0155758276,Readings for writers,Jo Ray McCuen,1977,Harcourt Brace Jovanovich,0.0
30192,0553011596,Faeries,David E. Larkin,1979,Bantam,8.5
30193,051742438X,Story Of Britain,Alfred Leslie Rowse,1988,Crescent,0.0
30194,0374111197,Beowulf : A New Verse Translation,Seamus Heaney,2000,"Farrar, Straus and Giroux",3.0
30195,0451406567,Miracles in Maggody: An Arly Hanks Mystery (Arly Hanks Mysteries (Paperback)),Joan Hess,1996,Onyx Books,0.0
30196,0890092087,The Collector's Book of Science Fiction by H. G. Wells,H. G. Wells,1987,Castle Books,8.0
30197,0671777009,H... STORY OF HEATHCLIFF'S JOURNEY BACK TO WUTHERING HEIGHTS,Lin Haire-Sargeant,1992,Atria,3.8333333333333335
30198,0312146027,Forbidden Knowledge: From Prometheus to Pornography,Roger Shattuck,1996,St. Martin's Press,3.0
30199,0140296530,The Master of All Desires,Judith Merkle Riley,2000,Penguin Books,3.125
30200,0517593122,A Song for Arbonne,Guy Gavriel Kay,1993,Random House Inc,6.5
30201,0806931930,Sewing the New Classics: Clothes With Easy Style,Carol Parks,1995,Sterling Pub Co Inc,7.0
30202,0600348040,In search of lost worlds,Henri Paul Eydoux,1971,Hamlyn,6.0
30203,0806942436,"A Gardener's Guide to Planters, Containers &amp; Raised Beds",Chuck Crandall,1998,Sterling Pub Co Inc,8.0
30204,0966410076,"You Are Being Lied To: The Disinformation Guide to Media Distortion, Historical Whitewashes and Cultural Myths",Russ Kick,2001,The Disinformation Company,4.444444444444445
30205,0517029626,The Annotated Alice: Alice's Adventures in Wonderland and Through the Looking Glass,Lewis Carroll,1993,Random House Value Pub,10.0
30206,0517562278,"The World, the Flesh and the Devil",Reay Tannahill,1987,Random House Inc,8.0
30207,0670823074,Nightmares in the Sky: Gargoyles and Grotesques,f-stop Fitzgerald,1988,Penguin USA,7.5
30208,0553052357,Free to Be a Family,Marlo Thomas,1987,Random House Childrens Books,0.0
30209,0671249886,Timetables of History,Bernard Grun,1982,Touchstone,8.0
30210,0395247586,Road Goes Ever on,J. R. R. Tolkien,1978,Houghton Mifflin,7.5
30211,1578591201,VideoHound's Golden Movie Retriever 2001,Jim Craddock,2000,Gale Group,9.75
30212,0679726489,"The Complete Monty Python's Flying Circus : All the Words, Volume 2",Graham Chapman,1989,Pantheon Books,10.0
30213,0679726470,"The Complete Monty Python's Flying Circus : All the Words, Volume 1",Graham Chapman,1989,Pantheon Books,6.5
30214,0140511520,The Penguin Atlas of Medieval History (Reference Books),Colin McEvedy,1985,Penguin Books Ltd,8.0
30215,0670691992,Talisman,Stephen King,1984,Viking Books,4.409090909090909
30216,1883642450,The Complete Jesus,Ricky Alan Mayotte,1997,Steerforth Press,7.0
30217,0840776977,Steps to a New Beginning (Minirth-Meier Clinic Series),Sam Shoemaker,1992,Thomas Nelson Inc,0.0
30218,0879100095,Notes on a Cowardly Lion: The Biogrphy of Bert Lahr,John Lahr,1984,Maxway Data,10.0
30219,0452261341,"Gunslinger Tower 1 (Dark Tower, No 1)",Stephen King,1988,Penguin Putnam~trade,3.0
30220,0312022824,Silence of the Lambs,Thomas Harris,1999,St. Martin's Press,3.35
30221,0394523512,Cry to Heaven,ANNE RICE,1982,Knopf,9.5
30222,0385479948,"An Underground Education: The Unauthorized and Outrageous Supplement to Everything You Thought You Knew About Art, Sex, Business, Crime, Science, Medicine, and Other Filds of h",Richard Zacks,1997,Bantam Dell Pub Group,2.2857142857142856
30223,060960970X,"Christopher Lowell's If You Can Dream It, You Can Do It: Dream Decor on a Budget",Christopher Lowell,2002,Clarkson N Potter Publishers,0.0
30224,1563319225,"Christopher Lowell's Seven Layers of Design: Fearless, Fabulous Decorating",CHRISTOPHER LOWELL,2000,Clarkson Potter,0.0
30225,0671865412,SIGN AND THE SEAL : THE QUEST FOR THE LOST ARK OF THE COVENANT,Graham Hancock,1993,Touchstone,2.0
30226,0452010055,The Satyricon,Petronius,1990,Plume Books,0.0
30227,0679748091,Ripley Under Water (Vintage Crime/Black Lizard),Patricia Highsmith,1993,Vintage Books USA,3.5
30228,0679742301,Ripley Under Ground (Vintage Crime/Black Lizard),Patricia Highsmith,1992,Vintage Books USA,4.333333333333333
30229,0895778602,1001 Hints &amp; Tips for Your Garden : An Indispensable Guide to Easier and More Effective Gardening,Readers Digest,1996,Readers Digest,6.25
30230,0380751402,Uncertain Magic,Laura Kinsale,1987,Avon,3.4
30231,0382099893,Frankenstein or the Modern Prometheus (Silver Classic),Mary Wollstonecraft Shelley,1985,Silver Burdett Press,8.0
30232,0380761319,The Shadow and the Star,Laura Kinsale,1991,Harpercollins,3.0
30233,0425156877,My Sweet Folly,Laura Kinsale,1997,Berkley Publishing Group,2.0
30234,0671882368,What Jane Austen Ate and Charles Dickens Knew: From Fox Hunting to Whist-The Facts of Daily Life in Nineteenth-Century England,Daniel Pool,1994,Touchstone,3.1818181818181817
30235,0812562836,Symphony,Charles Grant,1998,Tor Books (Mm),1.4166666666666667
30236,0451149955,In Cold Blood,Truman Capote,1981,Signet Book,0.0
30237,0061094153,"The Reconciliation (Imajica, Book 2)",Clive Barker,1995,HarperTorch,1.6363636363636365
30238,0061094145,"The Fifth Dominion (Imajica, Book 1)",Clive Barker,1995,HarperTorch,2.4761904761904763
30239,0523425570,Lizzie,Frank Spiering,1985,Pinnacle Books,4.666666666666667
30240,0440121914,Dwarf Rapes Nun Flee,Arnold Sawislak,1986,Dell Publishing Company,4.0
30241,0425144941,The Dream Hunter,Laura Kinsale,1994,Berkley Publishing Group,1.3333333333333333
30242,0553573268,Shadow's End,Sheri S. Tepper,1995,Spectra Books,4.555555555555555
30243,0451521161,War and Peace,Leo Tolstoy,1989,Penguin USA,1.8
30244,1853263281,CONCISE ENGLISH DICTIONAR,Davidson,1998,NTC/Contemporary Publishing Company,8.0
30245,0380753987,Midsummer Moon,Laura Kinsale,1987,Harper Mass Market Paperbacks (Mm),4.5
30246,0440003628,Arthur Rex: A legendary novel,Thomas Berger,1978,Delacorte Press/Seymour Lawrence,8.0
30247,0060162767,The Great and Secret Show: The First Book of the Art,Clive Barker,1990,Harpercollins,2.2
30248,0671742264,BOY'S LIFE,Robert R. McCammon,1991,Atria,10.0
30249,0140150315,The Portable Thoreau (Penguin Classics),Henry David Thoreau,1977,Penguin Books,0.25
30250,023108028X,The  Top 500 Poems,William Harmon,1992,Columbia University Press,6.5
30251,039913039X,Skeleton Crew,Stephen King,1985,Putnam Pub Group,4.894736842105263
30252,0674400011,A History of Private Life: Revelations of the Medieval World (History of Private Life (Paperback)),Georges Duby,1993,Belknap Press,4.0
30253,0674399749,History of Private Life: From Pagan Rome to Byzantium (History of Private Life (Paperback)),Paul Veyne,1992,Belknap Press,0.0
30254,0440501091,A Vision of Light,Judith Merkle Riley,1989,Bantam Dell Pub Group,6.6
30255,0517436035,Annotated Shakespeare : 3 Volumes 1,William Shakespeare,1984,Random House Value Publishing,10.0
30256,0395286654,The Atlas of Middle-Earth,Karen Wynn Fonstad,1981,Houghton Mifflin Company,10.0
30257,0890090572,Original Illustrated Sherlock Holmes,Arthur Conan Doyle,1991,Castle Books,5.4
30258,0395329361,Mr. Bliss,J.R.R. Tolkien,1983,Houghton Mifflin,5.0
30259,0670100110,The Encyclopedia of the Middle Ages,Norman F. Cantor,1999,Viking Books,5.0
30260,1563054388,Mary Engelbreit's the Snow Queen,H.C. Andersen,1993,Workman Publishing,8.0
30261,0030640768,Beauty and the Beast (Beauty &amp; the Beast),Deborah Apy,1983,Henry Holt &amp; Company,2.3333333333333335
30262,0813339189,Extinct Humans,Ian Tattersall,2001,Westview Press,0.0
