,ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,rating
150029,0819310735,Pets I Wouldn't Pick (Parents Magazine Read Aloud and Easy Reading Program Origina),Susan A. Schmeltz,1982,Parents Magazine Press,0.0
150030,0735609179,Winning Chess Tactics (Winning Chess),Yasser Seirawan,1999,Microsoft Pr,8.0
150031,0786865660,Book of Answers,Carol Bolt,1999,Hyperion,4.25
150032,0819311626,Pirates Ahoy! (Parents Magazine Read Aloud Original),Hans Wilhelm,1987,Parents Magazine Press,0.0
150033,0819311928,Travels with Tess and Tim (A Parents magazine read aloud original),Marc Gave,1990,Parents Magazine Press,0.0
150034,1862044457,Hydrotherapy: Water Therapy for Health and Beauty (Health Essentials Series),Leon Chaitow,1999,Element Books Ltd,2.0
150035,0819311766,The Peace and Quiet Diner (Parents Magazine Read Aloud Original),Gregory Maguire,1988,Parents Magazine Press,0.0
150036,0819310115,Hans in luck,Paul Galdone,1979,Parents Magazine Press,0.0
150037,0312965974,A Charmed Place (Charmed Place),Antoinette Stockenberg,1998,St. Martin's Paperbacks,0.0
150038,0425141853,Good-Bye Diapers,Batya Yasgur,1996,Berkley Publishing Group,0.0
150039,9023423739,Meest modermismen (Bezige Bij pocket),Kees van Kooten,1989,Bezige Bij,3.75
150040,0819311235,All About Me,Michaela Muntean,1984,Penguin USA,0.0
150041,0373058810,"Nothing But Trouble (Silhouette Desire, No 881)",Wayne Barton,1994,Silhouette,0.0
150042,0811828891,The Yoga Deck,Olivia H. Miller,2001,Chronicle Books,0.0
150043,0819310298,The Cat's Pajamas,Ida Chittum,1980,Parents Magazine Press,0.0
150044,0819310239,The Housekeeper's Dog,Jerry Smath,1980,Penguin USA,0.0
150045,1560232021,Inside Out,Juliet Carrera,2000,Haworth Press,8.0
150046,081931191X,The Little Witch Sisters (Parents Magazine Read Aloud Original),Stephanie Calmenson,1989,Parents Magazine Press,4.5
150047,0819310093,Rabbit's New Rug,Marc Tolon Brown,1980,Parents Magazine Press,0.0
150048,0819311499,Sherlock Chick and the Peek-A-Boo Mystery (Parents Magazine Read Aloud Original),Robert M. Quackenbush,1987,Parents Magazine Press,3.3333333333333335
150049,0970599099,Flying With Broken Wings: A Poetic Journey,Gonca Esendemir,2001,Tabris Press,0.0
150050,0819311014,George's Store (A Parents Magazine Read Aloud and Easy Reading Program Original),Frank Asch,1983,Parents Magazine Press,0.0
150051,0819311219,"Aren't You Forgetting Something, Fiona?",Joanna Cole,1984,Parents Magazine Press,0.0
150052,0819311405,The Giggle book: Favorite riddles (A Parents magazine read aloud original),Stephanie Calmenson,1987,Parents Magazine Press,0.0
150053,0590409522,Koko's Kitten,Francine Patterson,1995,Scholastic Paperbacks,0.0
150054,0316039179,It Ain't No Sin To Be Glad You're Alive : The Promise of Bruce Springsteen,Eric Alterman,2001,Back Bay Books,0.0
150055,0671662694,Sylvester and the Magic Pebble,William Steig,1987,Aladdin,7.0
150056,0373262817,"Death Of A Healing Woman (Wwl Mystery , No 281)",Allana Martin,1998,Worldwide Library,8.0
150057,0688093507,What's Under My Bed?,James Stevenson,1990,HarperTrophy,0.0
150058,0446355801,Heartland,Rebecca Brandewyne,1990,Warner Books,3.0
150059,340412605X,Exit. Ein Thriller aus der Welt der Medizin.,Jonathan Kellerman,1997,LÃ?Â¼bbe,7.0
150060,0812559568,"Tango Charlie and Foxtrot Romeo: The Star Pit (Tor Double, No 4)",John Varley,1988,Tor Books,6.0
150061,0062737449,The FeederWatcher's Guide to Bird Feeding,Jack Griggs,2000,HarperResource,9.0
150062,0553579630,The Last Warrior (Fanfare),Kristen Kyle,1999,Fanfare,0.0
150063,0843946113,Raven,Norah Hess,1999,Leisure Books,4.0
150064,0891348026,Donna Dewberry's Complete Book of One-Stroke Painting,Donna S. Dewberry,1998,North Light Books,7.0
150065,044900127X,September Moon,Candice Proctor,1999,Ivy Books,1.0
150066,0802110320,Jasmine,Bharati Mukherjee,1989,Pub Group West,0.0
150067,0743437551,"Grand Passion/Absolutely, Positively",Jayne Ann Krentz,2001,Pocket,0.0
150068,0312146701,A Letter of Mary: A Mary Russell Novel,Laurie R. King,1997,St. Martin's Press,2.6666666666666665
150069,3462025317,Marion DÃ¶nhoff: Ein widerstÃ¤ndiges Leben,Alice Schwarzer,1996,Kiepenheuer &amp; Witsch,8.0
150070,0373501773,Hired Husband (Fortune'S Children) (Fortune's Children),Rebecca Brandewyne,1996,Harlequin,3.75
150071,3423200766,Das GlÃ?Â¼ck der Freiheit. Roman.,Denise Robertson,1998,Dtv,2.5
150072,0425050572,Confederates,Thomas Keneally,1981,Penguin Putnam~mass,0.0
150073,078620687X,Shield's Lady (Thorndike Large Print Basic Series),Jayne Ann Krentz,1996,Thorndike Pr,9.0
150074,0743435796,The Black Throne,Fred Saberhagen,2002,Baen,0.0
150075,0688048579,The Beauty of Men: A Novel (Beauty of Men),Andrew Holleran,1996,Harpercollins,3.0
150076,0892723408,"Lighthouse Horrors: Tales of Adventure, Suspense, and the Supernatural",Charles G. Waugh,1993,Down East Books,0.0
150077,3485006564,"Mutter, meine Jahre schenk ich dir--",Gisela Rudolf,1992,Nymphenburger,6.0
150078,8433906615,El Diccionario de Lempriere,Lawrence Norfolk,1995,Anagrama,4.0
150079,0786888474,Trick of the Eye,Jane Stanton Hitchcock,2003,Miramax,4.285714285714286
150080,8401476720,"Crimenes de Cater Street, Los",Anne Perry,1996,"Plaza &amp; Janes Editores, S.A.",7.666666666666667
150081,0786209119,Sweet Starfire (Five Star Romance),Jayne Ann Krentz,1997,Five Star Western,9.0
150082,0843932260,Savage Promise,Cassie Edwards,1992,Leisure Books,2.4285714285714284
150083,8495971054,Amsterdam,Ian McEwan,2003,Planeta Pub Corp,3.0
150084,2869303084,Sailor et Lula,Barry Gifford,1990,Rivages,8.0
150085,0312143621,Louisiana Fever: An Andy Broussard/Kit Franklyn Mystery,D. J. Donaldson,1996,St Martins Pr,0.0
150086,037348240x,"Linda Howard Collection #1: Midnight Rainbow (Linda Howard Collection, Vol 1)",Linda Howard,1992,Silhouette,9.0
150087,0739401572,Vigilant,James Alan Gardner,0,Avon Books,4.25
150088,2010183746,La Cerisaie,Anton Pavlovitch Tchekhov,1991,Hachette,7.0
150089,3442440688,Der Junge am Fenster.,Teri Holbrook,1999,Goldmann,0.0
150090,1892514656,Southern Belly: The Ultimate Food Lover's Guide to the South,John T. Edge,2002,Hill Street Pres,4.5
150091,044023736X,The Lonely Places,J. M. Morris,2003,Dell Publishing Company,3.5
150092,3442723817,Der lange Traum. Roman.,Margaret Atwood,1998,btb,4.5
150093,3442353092,Dschungel- Gold.,Heinz GÃ?Â¼nther Konsalik,2000,Goldmann,8.0
150094,2130494838,Les dangers de la vie marine,Jean-Paul Ehrhardt,1998,Presses Universitaires de France - PUF,5.0
150095,3453178165,Der Hades- Faktor.,Robert Ludlum,2002,Heyne,9.0
150096,207042409X,La CitÃ?Â© et les Astres,Arthur C. Clarke,2002,Gallimard,0.0
150097,2290043850,Sur Le Bord De La Riviera Medra,Paulo Coelho,0,Editions 84,5.0
150098,0373185081,The Silent Type  (By Request 3's) (By Request 3's),Vicki Lewis Thompson,2002,Harlequin,0.0
150099,007135526X,The Ship and the Storm: Hurricane Mitch and the Loss of the Fantome,Jim  Carrier,2000,International Marine/Ragged Mountain Press,6.0
150100,0670818763,The Barren Patch,Sally Burton,1988,Penguin USA,3.0
150101,184065094X,The Pacific War: The Story of the Bitter Struggle in the Pacific Theatre of World War II (Classic Conflicts),Bernard C. Nalty,1999,Combined Publishing,7.0
150102,0891417230,What They Didn't Teach You About World War II,Mike Wright,2000,Presidio Press,4.5
150103,3442132002,Nichts zu verlieren / In aller Stille. Zwei Romane in einem Band.,Sue Grafton,1999,Goldmann,3.0
150104,0669180955,Lessons of Experience : How Successful Executives Develop on the Job,Morgan W. Mccall,1988,Free Press,0.0
150105,9060746473,Ruud Lubbers: Manager in de politiek,Arendo Joustra,1989,Anthos,0.0
150106,0060959886,The Legend of Bagger Vance,Steven Pressfield,2000,Perennial,3.5
150107,0943990882,Living With the Active Alert Child: Groundbreaking Strategies for Parents,Linda S. Budd,1993,Parenting Press,0.0
150108,0786208848,The Wedding (Thorndike Large Print General Series),Julie Garwood,1997,Thorndike Press,8.0
150109,0525940545,We the Living,Ayn Rand,1995,Dutton Books,8.0
150110,0517881640,Organizing for the Creative Person,Dorothy Lehmkuhl,1994,Crown Publishing Group (NY),2.5
150111,0743482875,Grand Passion,Jayne Ann Krentz,2003,Pocket Books,4.5
150112,0393048632,When Broken Glass Floats: Growing Up Under the Khmer Rouge,Chanrithy Him,2000,W.W. Norton &amp; Company,0.0
150113,0843940522,Lovescape,Anne Avery,1996,Leisure Books,2.25
150114,155773657X,Prairie Song,Jodi Thomas,1992,Diamond/Charter,0.0
150115,0312964951,No Ordinary Man (No Ordinary Man),Suzanne Simmons,1998,St. Martin's Press,0.0
150116,0571082181,Choice of Emily Dickinson's Verse,Ted Hughes,1968,Farrar Straus &amp; Giroux,0.0
150117,0821748955,O'Brian's Bride,Colleen Faulkner,1995,Zebra Books,0.0
150118,0671008986,Never Before (American Beauties Trilogy),Jo-ann Power,1998,Pocket,0.0
150119,0380797100,Because of You (Avon Romantic Treasure),Cathy Maxwell,1999,Avon,1.3333333333333333
150120,3150082323,SÃ?Â¤mtliche ErzÃ?Â¤hlungen.,Heinrich von Kleist,1984,"Reclam, Ditzingen",0.0
150121,3406392504,Kultur und Ethik.,Albert Schweitzer,1996,C.H.Beck,0.0
150122,880438025X,"Altri abusi: Viaggi, sonnambulismi e giri dell'oca (Scrittori del Novecento)",Aldo Busi,1994,A. Mondadori,3.5
150123,068807801X,In Our Defense: The Bill of Rights in Action,Ellen Alderman,1991,Harpercollins,8.5
150124,3502518025,Die Tote in der Bibliothek.,Agatha Christie,2001,Scherz,2.5
150125,345320624X,Teufelsrose.,Jack Higgins,2001,Heyne,2.5
150126,0821768719,To Tame a Duke (Zebra Historical Romance S.),Patricia Grasso,2001,Kensington Publishing Corporation,0.0
150127,3453190033,Mission Seafighter.,James Cobb,2001,Heyne,7.0
150128,0156001195,Nebula Awards 29 : SFWA's Choices For The Best Science Fiction And Fantasy Of The Year (Nebula Awards Showcase),Pamela Sargent,1995,Harvest Books,0.0
150129,3404139119,Maskerade. Psycho- Thriller.,Gayle Lynds,1997,LÃ?Â¼bbe,5.0
150130,0879320532,Fear and loathing: on the campaign trail '72,Hunter S Thompson,1973,"Straight Arrow Books; [distributed by Quick Fox Inc., New York",7.0
150131,3453152131,WeiÃ?Â?er Engel.,Eric Van Lustbader,1999,Heyne,5.0
150132,0312209010,The Last City Room,Al Martinez,2000,Thomas Dunne Books,3.0
150133,0399144218,"In Danger's Path (Corps/W.E.B. Griffin, Bk 8)",W. E. B. Griffin,1999,Penguin USA (Paper),0.0
150134,3453075153,Der Holcroft- Vertrag.,Robert Ludlum,1994,Heyne,5.0
150135,0373612524,His Brother's Bride (Cooper's Corner 1),Tara Taylor Quinn,2002,Harlequin,0.0
150136,073942954X,A Name of Her Own (The Tender Ties Historical Series),Jane Kirkpatrick,2002,WaterBrook Press,0.0
150137,3453019830,Der Borowski - Betrug. Roman.,Robert Ludlum,1984,Heyne,3.5
150138,1880909022,Undertow: A Novel,Lynn Stegner,1993,Baskerville Publishers Inc.,0.0
150139,3453056469,Das Borowski - Ultimatum. Roman.,Robert Ludlum,1992,Heyne,7.0
150140,0553269585,The Lord God Made Them All,James Herriot,1984,Bantam Books,2.6666666666666665
150141,381350218X,Die Stunde des Samurai.,Takashi Matsuoka,2003,Knaus,0.0
150142,0451125576,O'Hara's Woman,Katherine Ransom,1983,New Amer Library,0.0
150143,3426621649,Der Wanderchirurg.,Wolf Serno,2002,"Droemersche Verlagsanstalt Th. Knaur Nachf., GmbH &amp; Co.",1.6666666666666667
150144,0451125541,Untamed Desire,Kasey Adams,1983,New Amer Library,0.0
150145,0739300318,The Teeth of the Tiger,TOM CLANCY,2003,Random House Audio,4.0
150146,0373122527,"The Sheikh's Wife (Surrender To The Sheikh) (Presents, 2252)",Jane Porter,2002,Harlequin,1.6
150147,0671683616,IT'S ALWAYS SOMETHING,Gilda Radner,1989,Simon &amp; Schuster Audio,0.0
150148,3442445787,Eine EntfÃ?Â¼hrung auf Italienisch. Ein Aurelio- Zen- Roman.,Michael Dibdin,2000,Goldmann,0.0
150149,3502518696,Im Bann des Pharaos. Roman.,Christian Jacq,2002,Scherz,3.5
150150,051505643X,Brotherhood of War 01: The Lieutenants,W. E. B. Griffin,1982,Jove Books,0.0
150151,3442450888,Sizilianisches Finale. Ein Aurelio- Zen- Roman.,Michael Dibdin,2001,Goldmann,8.0
150152,0515108243,Savage Whispers,Cassie Edwards,1991,Jove Books,0.0
150153,2895940002,Karla,Stephen Williams,2003,Cantos International,0.0
150154,0440556961,Natural Acts: A Sidelong View of Science and Nature,David Quammen,1986,Dell Publishing Company,8.0
150155,0821755986,Wild Irish Rose,Lisa Ann Verge,1997,Zebra Books,0.0
150156,2290027111,Tristesse de la Balance et autres signes,Jacques A. (Jacques AndrÃ?Â©) Bertrand,1999,J'ai lu,8.0
150157,0061081329,One of These Nights,Susan Sizemore,1997,Harper Mass Market Paperbacks (Mm),0.0
150158,1894463188,The Captain and the Girl,Earl B. Pilgrim,2001,Flanker Press Ltd.,5.0
150159,0515075299,Fire Song,Roberta Gellis,1984,Jove Books,0.0
150160,0821764381,Timeless Winter (Zebra Book.),Sandra Davidson,1999,Kensington Publishing Corporation,4.25
150161,0451401085,Delilah's Flame,Andrea Parnell,1988,New Amer Library (Mm),0.0
150162,0821744585,Temptation's Trail,Dana Ransom,1994,Zebra Books,0.0
150163,8475221726,Viento del exilio (ColecciÃ³n Visor de poesÃ­a),Mario Benedetti,1983,Nueva Imagen,2.6666666666666665
150164,0446606537,Before I Sleep,Rachel Lee,1999,Warner Forever,1.0
150165,1895618827,Dance With Death,Frank Anderson,1996,Fifth House,5.0
150166,006109272X,Fire and Rain : Fire and Rain,Diane Chamberlain,1994,HarperTorch,4.0
150167,0816636591,Pretty Good for a Girl: An Athlete's Story,Leslie Heywood,1999,University of Minnesota Press,0.0
150168,0821759884,By Desire Bound (Zebra Splendor Historical Romances),Thea Devine,1998,Zebra Books,0.0
150169,193236210X,Hildegarde and the Great Green Shirt Factory,Ravay Snow,2003,Snowbound Pr,10.0
150170,033028620X,Hawkeye Collins and Amy Adams in The Secret of the Disappearing Diamonds and Other Mysteries (Piccolo Mysterysolvers),M. Masters,1985,Pan Macmillan,6.0
150171,0515129488,Notorious,Katherine Sutcliffe,2000,Jove Books,2.25
150172,1564022722,The Happy Hedgehog Band,Martin Waddell,1994,Candlewick Press (MA),10.0
150173,0688146252,I Look like a Girl,Sheila Hamanaka,1999,HarperCollins,10.0
150174,3746618967,Blue Girl.,Zoe G. Garnett,2002,Aufbau Tb,3.0
150175,0452266777,Lucy (Plume Contemporary Fiction),Jamaica Kincaid,1991,Plume Books,1.8
150176,015200386X,Donnatalee: A Mermaid Adventure,Erika Tamar,1998,Harcourt Children's Books,0.0
150177,0446601179,Passion,Marilyn Pappano,1996,Warner Books,0.0
150178,034528965X,Women of Eden,Harris,1980,Not Avail,0.0
150179,0671017020,LETTING LOOSE THE HOUNDS,Brady Udall,1998,Washington Square Press,4.5
150180,0871136708,Within the Context of No Context,George W. S. Trow,1997,Pub Group West,0.0
150181,0373482868,Abduction &amp; Seduction,Diana Palmer,1995,Silhouette,0.0
150182,0874776600,"Drawing for Older Children and Teens: A Creative Method That Works for Adult Beginners, Too",Mona Brookes,1991,Jeremy P. Tarcher,8.0
150183,0446347248,Super Reading: Rapid Comprehension Through Effective Reading,Learn Inc,1988,Warner Books,0.0
150184,0446360988,Song of Songs,Beverley Hughesdon,1991,Warner Books,0.0
150185,0425170799,Southern Cross,Patricia Daniels Cornwell,2000,Berkley Pub Group,0.0
150186,0843952040,Messenger,Edward Lee,2004,Leisure Books,0.0
150187,0843953470,Family Inheritance,Deborah Leblanc,2004,Dorchester Publishing Company,0.0
150188,0805030824,The Devil: A Biography,Peter Stanford,1996,Henry Holt &amp; Co,7.0
150189,0139378308,The Unicorn's Secret: Murder in the Age of Aquarius,Steven Levy,1988,Prentice Hall,0.0
150190,0671536192,Until the Bough Breaks,Christine McGuire,1998,Pocket Books,1.4
150191,3499230186,Venedig kann sehr kalt sein.,Patricia Highsmith,2001,Rowohlt Tb.,3.0
150192,078670490X,One of Us,David Freeman,1997,Carroll &amp; Graf Publishers,0.0
150193,0515122998,The Texan's Touch (Texas Brothers Trilogy),Jodi Thomas,1998,Jove Books,0.0
150194,3499263440,Zwei FÃ?Â¤lle fÃ?Â¼r Inspektor Jury.,Martha Grimes,2001,Rowohlt TB-V. Rnb.,7.0
150195,3499613913,Einfach gesund.,Hans-Dieter Kempf,2003,Rowohlt Tb.,0.0
150196,0553121251,Eyes of Laura Mars : a novel,H. B. Gilmour,1978,Bantam Books,3.0
150197,3499230410,Wolf ohne FÃ?Â¤hrte.,Tony Hillerman,2001,Rowohlt Tb.,0.0
150198,0553149814,Mysterious Affair At Styles,Agatha Christie,0,Bantam Doubleday Dell,6.0
150199,3404141598,Starship Troopers,Robert A. Heinlein,1998,LÃ?Â¼bbe,2.6666666666666665
150200,345308974X,Die Farben der Magie / Der Zauberhut. Zwei Scheibenweltromane.,Terry Pratchett,1995,Heyne,6.4
150201,0373185057,Adams Dynasty (By Request 3'S) (By Request 3's),Sherryl Woods,2002,Silhouette,3.3333333333333335
150202,0786000546,Midnight Temptation,Nancy Gideon,1994,Pinnacle Books (Mm),3.0
150203,0523423683,Darklings,Ray Garton,1985,Pinnacle Books (Mm),0.0
150204,0743537661,Safe Harbor,Luanne Rice,2004,Simon &amp; Schuster Audio,0.0
150205,067180751X,JULIA,Unknown,1977,Pocket,2.5
150206,042515663X,Innocence,Suzanne Forster,1999,Berkley Publishing Group,0.0
150207,0590043021,"The Hauntlys' Hairy Surprise (The Bailey City Monsters, 1)",Marcia Jones,1999,Scholastic,3.5
150208,0425195465,Call to Treason (Tom Clancy's Op Center (Paperback)),Tom Clancy,2004,Berkley Publishing Group,0.0
150209,0553483269,"Bugged Out! (Choose Your Own Nightmare--, No. 8)",Laban Carrick Hill,1996,Skylark Books,0.0
150210,1562011014,The Pearl,James Jennings,1997,Blue Moon Books,0.0
150211,0553493663,"The Death Card (The Blair Witch Files, Case File 5)",Cade Merrill,2001,Bantam Doubleday Dell Books for Young Readers,0.0
150212,0918273870,The Lion's Share: A Novel,Rochelle Ratner,1991,Coffee House Press,0.0
150213,044021257X,The Well-Informed Patient's Guide to Back Surgery (Dell Surgical Library),Richard Fraser,1992,Dell Publishing Company,0.0
150214,0446345288,The Hilton Head Metabolism Diet : The Revolutionary New Plan That Teaches Your Body to Burn off Fat--and Keep it off Permanently,Peter M. Miller,1986,Warner Books,0.2
150215,0671617559,BEAT CASINO,Frank Barstow,1986,Pocket,6.0
150216,0812511735,The Nemesis Mission,Dean Ing,1992,Tor Books,3.5
150217,0930031687,Real Goods Solar Living Sourcebook: The Complete Guide to Renewable Energy Technologies and Sustainable Living (8th),John Schaeffer,1994,Chelsea Green Pub Co,9.0
150218,0373650108,Cinderella Story  (36 Hours) (Harlequin 36 Hours),Elizabeth August,1997,Harlequin,0.0
150219,1585744972,How to Build Your Dream Cabin in the Woods: The Ultimate Guide to Building and Maintaining a Backcountry Getaway,J. Wayne Fears,2002,The Lyons Press,7.5
150220,0373822502,"Kisses In The Rain (Babies &amp; Bachelors, Alaska)",Pamela Browning,1987,Harlequin Books,0.0
150221,0140167102,We,Eugene Zamiatin,1991,Penguin Books,10.0
150222,0373193424,"Boss And The Beauty  (Virgin Bride/Loving The Boss) (Silhouette Romance, 1342)",Donna Clayton,1998,Silhouette,0.0
150223,0373191464,"Reilly'S Bride (Silhouette Romance, No 1146)",Patricia Thayer,1996,Silhouette,0.0
150224,0373511205,Scandalized! (Readers Choice),Lori Foster,2000,Harlequin,6.333333333333333
150225,0373191375,"Going To The Chapel (Valentine Brides) (Silhouette Romance, No 1137)",Alice Sharpe,1996,Silhouette,0.0
150226,1890538167,Sin in the Camp,John M. Spafford,2001,Rhiannon Pubns,10.0
150227,0395707390,Solutions: The Woman's Crisis Handbook,Lauren Hartman,1998,Houghton Mifflin Co,2.5
150228,0373191537,"Rancher And The Lost Bride (Silhouette Romance, No 1153)",Carol Grace,1996,Silhouette,0.0
150229,074322888X,The Land of Women : A Novel,Regina McBride,2003,Touchstone,0.0
150230,0373195664,"Boss'S Urgent Proposal (Silhouette Romance, No. 1566)",Susan Meier,2002,Silhouette,0.0
150231,0373387040,The Coltons: Beloved Wolf,Kasey Michaels,2001,Silhouette,0.0
150232,0373270283,"Willow File (Silhouette Shadows, No 28)",Lori Herter,1994,Silhouette,0.0
150233,0345429303,Vampire Armand,Anne Rice,1999,Ballantine Books (Trd Pap),0.3333333333333333
150234,0373192126,"Missing: One Bride  (Suprise Brides) (Silhouette Romance, No 1212)",Alice Sharpe,1997,Silhouette,0.0
150235,0804105987,Neuro: Life on the Frontlines of Brain Surgery and Neurological Medicine,David Noonan,1990,Ivy Books,4.0
150236,0553580639,Maiden Voyage,Cynthia Bass,1998,Bantam Books,5.0
150237,0764507168,Investing Online for Dummies Quick Reference,Thomas S.  Gray,2000,For Dummies,0.0
150238,0440238528,The Parallel Universe of Liars (Readers Circle),KATHLEEN JEFFRIE JOHNSON,2004,Laurel Leaf,0.0
150239,0425046354,Zebra,Clark Howard,1980,Berkley Pub Group (Mm),0.0
150240,0671013742,Upon A Midnight Clear : A Delightful Collection Of Heartwarming Holiday Stories,Jude Deveraux,1997,Atria,2.5
150241,0446606707,How to Read The Financial Pages,Peter Passell,1998,Warner Books,0.0
150242,1575666820,Shooter's Point: A Martha Chainey Mystery (Martha Chainey Mysteries (Hardcover)),Gary Phillips,2001,Dafina,0.0
150243,0425113078,Odds on Miss Seeton,Heron Carvic,1988,Berkley Publishing Group,0.0
150244,0425163083,Into the Storm: A Study in Command (Commander's),Tom Clancy,1998,Berkley Publishing Group,7.0
150245,0446359092,Beggar's Choice,Patricia Wentworth,1990,Warner Books,0.0
150246,0822316730,The Academic's Handbook,A. Leigh Deneef,1995,Duke University Press,0.0
150247,1879102625,Modeling Our World: The Esri Guide to Geodatabase Design,Michael Zeiler,2000,ESRI Press,0.0
150248,0312135408,"Let's Go: The Budget Guide to Eastern Europe, 1996 (Let's Go)",Harvard Student Agencies,1995,St Martins Pr,8.0
150249,1570716021,Boys' Toys: Bikes (Boys' Toys),Hulton Getty,2000,Sourcebooks,1.0
150250,0201082594,Artificial Intelligence Edition (Addison-Wesley series in computer science),Patrick Henry Winston,1984,Addison-wesley,
150251,0380799391,Brocade,Jan Merlin,1982,Avon Books,0.0
150252,0878391924,"Nimrod Chronicles: Life in Nimrod, Minnesota",Jerry Mevissen,2003,North Star Pr of st Cloud,0.0
150253,1558601910,Paradigms of Artificial Intelligence Programming : Case Studies in Common Lisp,Peter Norvig,1991,Morgan Kaufmann,
150254,081616259X,Dead man range,Ernest Haycox,1974,G. K. Hall,0.0
150255,0873514580,Winter in Minnesota: A Postcard Book,Minnesota Historical Society,2003,Minnesota Historical Society Press,9.0
150256,0380704048,White House Pantry Murder,Elliott Roosevelt,1988,Harper Mass Market Paperbacks (Mm),2.7142857142857144
150257,0373833504,"Bridal Showers (Harlequin, No 83350)",Jule McBride,1998,Harlequin,2.0
150258,0803707827,When One Cat Woke Up: A Cat Counting Book,Judy Astley,1990,Penguin USA,6.0
150259,0553561480,Triumph of the Lion,Peter Danielson,1996,Bantam Books,0.0
150260,0921285299,The Artist,John Bianchi,1993,Firefly Books Ltd,10.0
150261,0531058956,You Hold Me and I'll Hold You,Jo Carson,1992,Orchard Books (NY),9.0
150262,0671243586,WHOLE TRUTH,John Ehrlichman,1979,Simon &amp; Schuster,0.0
150263,0027111008,The Pain and the Great One (Richard Jackson Books (Atheneum Hardcover)),Judy Blume,1984,Atheneum/Richard Jackson Books,7.0
150264,0385175132,The Mutants Are Coming ([Doubleday science fiction]),Isidore Haiblum,1984,Doubleday Books,0.0
150265,0823408604,The Dog Who Had Kittens,Polly Robertus,1991,Holiday House,7.0
150266,0684842165,"An Uncommon Woman - The Empress Frederick: Daughter of Queen Victoria, Wife of the Crown Prince of Prussia, Mother of Kaiser Wilhelm",Hannah Pakula,1997,Simon &amp; Schuster,2.5
150267,0446603341,"The Defiance (Helmsman Series , No 7)",Bill Baldwin,1996,Warner Books,0.0
150268,0307263029,"Marsha Makes Me Sick (Step-Into-Reading, Step 3)",BARBARA BOTTNER,1998,Random House Books for Young Readers,3.5
