,ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,rating
20027,0843951532,Four Dark Nights,Bentley Little,2003,Leisure Books,2.6666666666666665
20028,0765345080,Hunted Past Reason,Richard Matheson,2003,Forge Books,4.125
20029,1551669730,This Matter Of Marriage,Debbie Macomber,2003,Mira,0.0
20030,0843951818,Blood Games,Richard Laymon,2003,Leisure Books,1.9444444444444444
20031,0140620222,Pride and Prejudice (Penguin Popular Classics),Jane Austen,1994,Penguin Books Ltd,4.5
20032,1894815351,Suffer the Flesh,Monica J. O'Rourke,2002,Prime (OH),1.0
20033,0373230117,Yesterday's Memories  (By Request 2's),Tara Taylor Quinn,2003,Harlequin,0.0
20034,1889186384,Portrait of the Psychopath as a Young Woman,Edward Lee,2003,Necro Pubns,0.0
20035,1887368566,Right to Life: And 2 Stories,Jack Ketchum,2002,Gauntlet Press,4.0
20036,1892950618,The Girl Next Door,Jack Ketchum,2002,Overlook Connection Press,4.5
20037,0385336306,Safe Harbour,DANIELLE STEEL,2003,Delacorte Press,3.375
20038,0399151729,A Royal Duty,Paul Burrell,2003,Putnam Publishing Group,3.357142857142857
20039,0671738763,LIE TO ME,David Martin,1991,Pocket,1.8
20040,0892967269,Beneath the Skin,Nicci French,2000,Mysterious Press,2.6363636363636362
20041,0679410554,Tap Tap,David Martin,1995,Random House Inc,2.0
20042,0373785070,Hideaway,Hannah Alexander,2003,Steeple Hill,0.9
20043,0786015578,Black Water,T. J. MacGregor,2003,Pinnacle Books,3.1666666666666665
20044,1551667207,Danger Zone,Shirley Palmer,2003,Mira Books,0.0
20045,0843946903,One Rainy Night,Richard Laymon,2000,Leisure Books,3.3333333333333335
20046,0671886118,BRING ME CHILDREN,David Martin,1994,Pocket,0.0
20047,0679410562,Cul-De-Sac,David Lozell Martin,1997,Random House Inc,3.5
20048,1551669676,Remember Me,Sharon Sala,2003,Mira,0.0
20049,0843948507,The Traveling Vampire Show,Richard Laymon,2001,Leisure Books,3.3043478260869565
20050,0373250304,The Thin Pink Line,Lauren Baratz-Logsted,2003,Red Dress Ink,3.3333333333333335
20051,0373218974,Temptation,Nora Roberts,2003,Silhouette,3.0
20052,0743445597,Deadly Honeymoon,Lawrence Block,2003,I Books,0.0
20053,0373245645,"His Pretend Fiancee   Manhattan Multiples : Manhattan Multiples (Silhouette Special Edition, 1564)",Victoria Pade,2003,Silhouette,1.5454545454545454
20054,0440224810,Special Delivery: A Novel,Danielle Steel,1998,Dell Publishing Company,1.576271186440678
20055,1551667401,Out Of The Dark,Sharon Sala,2003,Mira,2.3333333333333335
20056,0446602159,Commitments,Barbara Delinsky,1995,Warner Books,0.71875
20057,0156027127,The Life Before Her Eyes,Laura Kasischke,2002,Harvest Books,0.0
20058,0679412921,Mystery Ride,Robert Boswell,1993,Alfred A. Knopf,1.0
20059,0373218966,Sullivan's Woman (Silhouette Single Title),Nora Roberts,2003,Silhouette,3.0
20060,155166416X,Sweet Baby,Sharon Sala,1998,Mira,3.2857142857142856
20061,0373239963,Waiting For Nick (Silhouette Special Edition),Nora Roberts,2001,Silhouette,2.347826086956522
20062,0440170796,The Promise,Danielle Steel,1978,Dell,1.9230769230769231
20063,0767902238,Inc. Yourself: How to Profit by Setting Up Your Own Corporation (Inc. Yourself: How to Profit by Setting Up Your Own Corporation (Hardcover)),Judith H. McQuown,1999,Broadway Books,5.0
20064,0670844527,Dolores Claiborne,Stephen King,1992,Viking Books,3.876923076923077
20065,0380731479,The Kiss,Kathryn Harrison,1998,William Morrow,5.0
20066,084395275X,Red Angel,Andrew Harper,2003,Leisure Books,1.6470588235294117
20067,0743223128,Ghost Image : A Novel,Joshua Gilder,2002,Simon &amp; Schuster,6.25
20068,0843951958,Face,Tim Lebbon,2003,Leisure Books,1.6666666666666667
20069,0061097748,Kill Me First,Kate Morgenroth,2000,Avon,2.3333333333333335
20070,0451410963,Left to Die,Taylor Kincaid,2003,Onyx Books,1.1666666666666667
20071,0743474104,Going Home,Danielle Steele,2003,Pocket Books,0.0
20072,0312984618,Black for Remembrance,Carlene Thompson,2002,St. Martin's Paperbacks,1.1875
20073,048627165X,Best Remembered Poems,Martin Gardner,1992,Dover Publications,6.0
20074,0312253079,Alexandra: The Last Tsarina,Carolly Erickson,2001,St. Martin's Press,0.0
20075,0811823555,Things Unspoken,Anitra Sheen,1999,Chronicle Books,0.0
20076,006053429X,Couldn't Keep It to Myself : Testimonies from Our Imprisoned Sisters,Wally Lamb,2003,Regan Books,3.68
20077,0345439244,Remembering Blue (Ballantine Reader's Circle),Connie May Fowler,2001,Ballantine Books,4.266666666666667
20078,0446360716,Shadows of Yesterday,Sandra Brown,1992,Warner Books,2.0
20079,0345439155,The Outside of August,JOANNA HERSHON,2003,Ballantine Books,1.1428571428571428
20080,031020707X,Never Again Good-bye,Terri Blackstock,2000,Zondervan Publishing Company,0.0
20081,0786868139,The Snow Garden: A Novel,Christopher Rice,2002,Miramax,2.4285714285714284
20082,0312988249,Compulsion (Frank Clevenger),Keith Ablow,2003,St. Martin's Paperbacks,2.8214285714285716
20083,0812568729,Silent Children,Ramsey Campbell,2001,Tor Books,0.0
20084,0553582941,Sole Survivor,DEAN KOONTZ,2000,Bantam,2.586206896551724
20085,0425181928,Century of Great Suspense Stories,Jeff Deaver,2001,Prime Crime,2.3
20086,0671744690,MAMA'S BOY,Daniel King,1992,Atria,0.0
20087,0446519537,Superstitious,R. L. Stine,1995,Warner Books,1.8148148148148149
20088,0553578243,A Darker Place,Laurie R. King,1999,Bantam Books,1.736842105263158
20089,0743412664,Fifth Born : A Novel,Zelda Lockhart,2003,Washington Square Press,0.0
20090,0380820498,Wednesday's Child,Peter Robinson,2002,Avon,2.0
20091,1587670127,Once upon a Halloween,Richard Laymon,2000,Cemetery Dance Publications,0.0
20092,1587670348,Friday Night in Beast House,Richard Laymon,2001,Cemetery Dance Publications,0.0
20093,0373834365,Last Two Bachelors,Debbie Macomber,2000,Harlequin,3.5454545454545454
20094,0743219341,Baby Catcher: Chronicles of a Modern Midwife,Peggy Vincent,2003,Scribner,3.6
20095,0553123904,The Guardian,Jeffrey Konvitz,1979,Bantam Books,2.375
20096,031213150X,The Quake,Richard Laymon,1995,St Martins Pr,4.5
20097,0345396065,Sleepers,Lorenzo Carcaterra,1995,Ballantine Books,2.4
20098,0881848581,Best New Horror 3,Stephen Jones,1992,Pub Group West,0.0
20099,055308920X,Self-Defense,Jonathan Kellerman,1995,Bantam Dell Pub Group,2.6363636363636362
20100,0553074741,Shadows,John Saul,1992,Bantam Dell Pub Group,1.6666666666666667
20101,0553100335,Vertical Run,Joseph R. Garber,1995,Bantam Books,2.2857142857142856
20102,0671743066,GONE SOUTH,Robert R. McCammon,1992,Atria,4.0
20103,0671521705,GUMP &amp; CO,Winston Groom,1995,Atria,2.5
20104,0679419853,A Simple Plan,Scott Smith,1993,Random House Inc,2.8
20105,031205811X,Adams V. Texas,Randall Dale Adams,1991,St Martins Pr,3.0
20106,067940211X,Primal Fear,William Diehl,1993,Random House Inc,2.111111111111111
20107,0891076182,Prophet,Frank E. Peretti,1992,Crossway Books,2.388888888888889
20108,0553089196,Bad Love,Jonathan Kellerman,1994,Bantam Dell Pub Group,1.2307692307692308
20109,0688088686,Tell Me No Secrets,Joy Fielding,1993,Harpercollins,2.409090909090909
20110,067942525X,Intensity,DEAN KOONTZ,1996,Knopf,2.9318181818181817
20111,0312968078,Tonight You're Mine,Carlene Thompson,1998,St. Martin's Press,2.0
20112,067100042X,Silent Night : A Christmas Suspense Story,Mary Higgins Clark,1996,Pocket,2.25
20113,0553291009,Someone's Watching,Judith Kelman,1991,Bantam,1.2380952380952381
20114,0525939571,My Soul to Keep,Judith Hawkes,1996,Penguin USA,4.5
20115,0786710829,The Snowman's Children,Glen Hirshberg,2002,Carroll &amp; Graf Publishers,4.111111111111111
20116,0525940456,Zombie,Joyce Carol Oates,1995,Penguin USA,2.5
20117,0802139280,An Honorable Profession,John L'Heureux,2002,Grove Press,0.0
20118,0743446259,Whispers and Lies : A Novel,Joy Fielding,2002,Atria Books,3.9285714285714284
20119,0451207874,When You Go Away (Nal Accent Novels),Jessica Barksdale Inclan,2003,New American Library,4.266666666666667
20120,0446531510,Land of the Living,Nicci French,2003,Warner Books,1.6363636363636365
20121,006000133X,The Creek,Jennifer L. Holm,2003,HarperCollins,0.0
20122,0060286881,Nightmare Hour: Time for Terror,R.L. Stine,1999,HarperCollins,3.8
20123,0060531061,"The Tattooed Girl : A Novel (Oates, Joyce Carol)",Joyce Carol Oates,2003,Ecco,2.4
20124,0385299087,Heartbeat,Danielle Steel,1991,Delacorte Press,2.45
20125,0425140032,Dragon Tears,Dean R. Koontz,1995,Berkley Publishing Group,2.2903225806451615
20126,0684829924,DREAM BOY: A Novel,Jim Grimsley,1997,Touchstone,4.928571428571429
20127,0060196572,Girls of Summer: The U.s Womens Soccer Team and How They Changed the World,Jere Longman,2000,HarperCollins Publishers,0.0
20128,0451202821,Her Daughter's Eyes,Jessica Barksdale Inclan,2001,New American Library,3.72
20129,055327998X,The Book of the Dead,John Skipp,1991,Bantam Books,1.1111111111111112
20130,068815333X,Prayers for Rain,Dennis Lehane,1999,William Morrow &amp; Company,3.090909090909091
20131,0345422783,How Reading Changed My Life (Library of Contemporary Thought),Anna Quindlen,1998,Ballantine Books,4.68
20132,0385497369,Midnight Sun,Elwood Reid,2000,Doubleday Books,0.0
20133,0345383826,Saints: The Chosen Few,Manuela Dunn-Mascetti,1994,Pub Overstock Unlimited Inc,1.5
20134,1879402297,The Qur'an Translation,Abdullah Yusuf Ali,1999,Tahrike Tarsile Qur'an,2.5
20135,0553213520,Idiot (Bantam Classic),Fyodor Dostoevsky,1983,Bantam Books,1.75
20136,0062509586,Essential Rumi,Coleman Barks,1995,HarperSanFrancisco,5.2
20137,1855013592,The Sonnets: An Illustrated Edition,William Shakespeare,1995,Book Sales,5.0
20138,0151006261,Under the Skin,Michel Faber,2000,Harcourt,4.285714285714286
20139,0345350685,The Autobiography of Malcolm X,Malcolm X,1989,Ballantine Books,4.03125
20140,0020631502,The MacMillan Book of Organic Gardening,Marie-Luise Kreuter,1986,MacMillan Publishing Company.,4.0
20141,0441644856,Out of the Times Abyss,Edgar Rice Burroughs,1982,Ace Books,0.0
20142,0440234859,Losing Julia,Jonathan Hull,2001,Island,2.7419354838709675
20143,0441468721,The Lad and the Lion,Edgar R. Burroughs,1982,Ace Books,2.5
20144,0345374053,Moon Maid,Edgar Rice Burroughs,1992,Del Rey Books,0.0
20145,0345427998,Eye of the Beholder,Marc Behm,1999,Ballantine Books,3.25
20146,0451451538,Vampire$,John Steakley,1992,Roc,4.28
20147,0446608483,The Pledge,Rob Kean,2000,Warner Books,3.1176470588235294
20148,0553024248,The great train robbery,Michael Crichton,1976,Bantam Books,2.4210526315789473
20149,043938074X,"Dare to Draw in 3-D: Crazy Characters (Dare to Draw, 3)",Mark Kistler,2003,Scholastic Paperbacks,8.0
20150,043937989X,"Dare to Draw in 3-D Cartoon Critters: Cartoon Critters (Dare to Draw in 3-D, 2)",Mark Kistler,2003,Scholastic Paperbacks,8.0
20151,0684833727,Drawing in 3-D,Mark Kistler,1998,Fireside,9.5
20152,0823026906,Kids Draw Anime (Kids Draw Series),Christopher Hart,2002,Watson-Guptill Publications,9.0
20153,0590603795,The Berenstain Bear Scouts in Giant Bat Cave (Berenstain Bear Scouts (Paperback)),Stan Berenstain,1997,Scholastic,5.333333333333333
20154,0195283910,The Catholic Study Bible: The New American Bible,Donald Senior,1990,Oxford University Press,2.6666666666666665
20155,055305614X,"Mickey's Birthday Surprise (Mickey's Young Readers Club, 1)",Walt Disney,1990,Bantam,0.5
20156,0879733438,Before You Were Born (An Osv Read-Along Book),Joan Lowery Nixon,1980,Our Sunday Visitor,8.0
20157,0590437747,Mary Had a Little Lamb (Blue Ribbon),Sarah Josepha Hale,1992,Scholastic,2.5
20158,0060097825,Zoya's Story: An Afghan Woman's Struggle for Freedom,John Follain,2002,William Morrow,2.4615384615384617
20159,014017799X,Meditations for Cats Who Do Too Much,Michael Cader,1993,Penguin Books,2.2857142857142856
20160,1553373405,ABC of Canada,Kim Bellefontaine,2002,Kids Can Press,10.0
20161,0689831935,Manneken Pis : A Simple Story of a Boy Who Peed on a War,Vladimir Radunsky,2002,Atheneum/Anne Schwartz Books,9.0
20162,0375802975,"Knights And Castles (Magic Tree House Research Guide, paper)",WILL AND MA OSBORNE,2000,Random House Books for Young Readers,10.0
20163,0395440904,The Boy of the Three-Year Nap,Dianne Snyder,1988,Houghton Mifflin/Walter Lorraine Books,4.5
20164,0394805666,The Berenstain Bears Get the Gimmies (First Time Books),Stan Berenstain,1988,Random House Children's Books,1.0833333333333333
20165,0689823215,Roanoke: The Lost Colony--An Unsolved Mystery from History,Jane Yolen,2003,Simon &amp; Schuster Children's Publishing,10.0
20166,0439625602,Harry Potter and the Prisoner of Azkaban Color and Activity Book (Harry Potter),Scholastic,2004,Scholastic,10.0
20167,0689831781,Maxwell's Magic Mix-Up,Linda Ashman,2001,Simon &amp; Schuster Children's Publishing,10.0
20168,0696209063,"Hey, Kids!: Come Craft With Me",Mary Engelbreit,1999,Meredith Books,10.0
20169,0345335082,Dragonquest (Dragonquest),Anne McCaffrey,1990,Del Rey Books,3.9473684210526314
20170,0399146857,Bonesetter's Daughter,Amy Tan,2001,Putnam Publishing Group,1.5555555555555556
20171,0590672975,M C Higgins the Great,Virginia Hamilton,0,Scholastic Inc,0.0
20172,0553370227,The Warrior Maiden: A Hopi Legend (Bank Street Ready-to-Read Level 3),Ellen Schecter,1992,Bank Street Press,8.0
20173,0789429624,DK Readers: Beastly Tales (Level 3: Reading Alone),Malcolm Yorke,1998,Dorling Kindersley Publishing,5.333333333333333
20174,0894809938,My World &amp; Globe: With Inflatable Globe and over 100 Stickers,Ira Wolfman,1991,Workman Publishing,0.0
20175,0590403729,If You Lived at the Time of the Great San Francisco Earthquake,Ellen Levine,1987,Scholastic,0.0
20176,0064400484,Trumpet of the Swan,E. B. White,1973,HarperCollins Publishers,2.16
20177,0064441075,Sam the Minuteman (I Can Read Book 3),Nathaniel Benchley,1987,HarperTrophy,4.25
20178,055325605X,Belles on Their Toes,FRANK B. GILBRETH,1984,Bantam,2.5
20179,0440228956,The Headless Cupid (Yearling Books (Paperback)),Zilpha Keatley Snyder,1999,Yearling Books,0.0
20180,0452264030,Teaching Montessori in the Home: The School Years,Elizabeth G. Hainstock,1988,Plume Books,0.0
20181,156138190X,Further Five-Minute Mysteries,Ken Weber,1994,Running Press Book Publishers,5.333333333333333
20182,0842359249,The Strong-Willed Child: Birth Through Adolescence,James C. Dobson,1992,Living Books,4.8
20183,0448095122,"The Message in the Hollow Oak (Nancy Drew Mystery Stories, No 12)",Carolyn Keene,1972,Grosset &amp; Dunlap,3.375
20184,0448095106,"Password to Larkspur Lane (Nancy Drew Mystery Stories, No 10)",Carolyn Keene,1960,Grosset &amp; Dunlap,2.4444444444444446
20185,0440417945,Dear Mr. Henshaw,Beverly Cleary,1992,Yearling Books,4.083333333333333
20186,0394800028,The Cat in the Hat Comes Back (I Can Read It All by Myself Beginner Books),Dr. Seuss,1958,Random House Books for Young Readers,4.071428571428571
20187,0312491670,My Picture Atlas : Essential Facts About Every Country in the World (Smart Kids),Roger Priddy,2003,Priddy Books,0.0
20188,1579121489,"Story of the Orchestra : Listen While You Learn About the Instruments, the Music and the Composers Who Wrote the Music!",Robert Levine,2000,Black Dog &amp; Leventhal Pub,10.0
20189,0816713170,Charley Skedaddle,Patricia Beatty,1988,Troll Communications,1.25
20190,0064462080,Red Scarf Girl : A Memoir of the Cultural Revolution,Ji-li Jiang,1998,HarperTrophy,3.0
20191,0767915445,Andrea Immer's 2004 Wine Buying Guide for Everyone,ANDREA IMMER,2003,Broadway,9.0
20192,1931484198,Ruse v. 1: Enter the Detective,Mark Waid,2002,Cross Generation Comics,0.0
20193,0140469710,"The Read-Aloud Handbook (Read Aloud Handbook, 4th ed)",Jim Trelease,1995,Penguin Books,4.25
20194,0940319004,Home Start in Reading,Ruth Beechick,1985,Arrow Press,10.0
20195,0698119487,"On My Way (De Paola, Tomie. 26 Fairmount Avenue Book.)",Tomie De Paola,2002,Putnam Publishing Group,0.0
20196,0399234969,Here We All Are (A 26 Fairmount Avenue Book),Tomie dePaola,2000,Putnam Publishing Group,0.0
20197,039923246X,26 Fairmount Avenue,Tomie dePaola,1999,G. P. Putnam's Sons,0.0
20198,0060284773,Zlateh the Goat and Other Stories (Sendak Reissues),Isaac Bashevis Singer,2001,Michael Di Capua,0.0
20199,0689844077,A Little Princess (Aladdin Classics),Frances Hodgson Burnett,2001,Aladdin,4.5
20200,0060278226,"Our Only May Amelia (Newbery Honor Book, 2000)",Jennifer L. Holm,1999,HarperCollins,4.0
20201,0689831285,Just Ella,Margaret Peterson Haddix,2001,Aladdin,2.5
20202,0590386336,The Library Card (Apple Signature Edition),Jerry Spinelli,1998,Scholastic,3.1666666666666665
20203,0786817577,Bill Nye the Science Guy's Big Blue Ocean (Bill Nye the Science Guy),Ian G. Saunders,2003,Hyperion Books for Children,8.0
20204,059042582X,If You Lived at the Time of Martin Luther King (If You Lived...(Scholastic)),Ellen Levine,1994,Scholastic,1.6666666666666667
20205,0425187012,"The Magical Worlds of Harry Potter: A Treasury of Myths, Legends, and Fascinating Facts",David Colbert,2002,Berkley Publishing Group,3.2
20206,0785258442,My First Catholic Bible For Catholic Children Who Want A Devotional Bible Of Their Very Own!,Natalie Carabetta,2001,Nelson Bibles,10.0
20207,0553272500,Cheaper by the Dozen,"Frank B., Jr. Gilbreth",1984,Bantam Books,2.1515151515151514
20208,0395549701,The Samurai's Tale,Erik C. Haugaard,1990,Houghton Mifflin,6.0
20209,0395881560,Matilda Bone,Karen Cushman,2000,Clarion Books,4.0
20210,0316454311,Twin Tales : The Magic and Mystery of Multiple Birth,Donna M. Jackson,2001,Megan Tingley,7.0
20211,0840758634,The confessions of Saint Augustine: A new translation with introductions,Augustine,1983,T. Nelson,0.0
20212,0312277350,Julia's Mother: Life Lessons in the Pediatric Er,"William, MD Bonadio",2001,St. Martin's Press,3.0
20213,1885593155,Boredom Busters!: The Curious Kids' Activity Book (Williamson Kids Can! Series),Avery Hart,1997,Williamson Publishing Company (VT),9.0
20214,0913589721,The Kids' Multicultural Art Book: Art &amp; Craft Experiences from Around the World (Williamson Kids Can! Series),Alexandra M. Terzian,1993,Williamson Publishing Company (VT),7.0
20215,0785335927,365 Holiday Craft and Activities,Not Applicable (Na ),1999,Publications Intl,8.0
20216,0156806797,The Seven Storey Mountain (Harvest/Hbj Book),Thomas Merton,1978,Harcourt Inc,2.1818181818181817
20217,1584850388,Hair: Styling Tips and Tricks for Girls (American Girl Library (Paperback)),Jim Jordan,2000,Pleasant Company Publications,4.5
20218,0590623524,"Dinosaurs Before Dark (Magic Tree House, #1)",Mary Pope Osborne,1992,Scholastic School Market Edition,2.0
20219,1889209023,A Charlotte Mason Companion: Personal Reflections on the Gentle Art of Learning,Karen Andreola,1998,Charlotte Mason Research &amp; Supply,10.0
20220,1561384380,"The Whole Christmas Catalogue: The Complete Compendium of Christmas Traditions, Recipes, Crafts, Carols, Lore, and More",Naomi Black,1994,Running Press Book Publishers,8.0
20221,0942237129,Christmas Portraits,Leisure Arts,1991,Leisure Arts Inc.,5.0
20222,0942237080,Christmas Keepsakes,Leisure Arts,1990,Leisure Arts Inc.,5.0
20223,156476737X,Holiday Family Night Tool Chest: Creating Lasting Impressions for the Next Generation (Family Nights Tool Chest),Jim Weidmann,1998,Chariot Victor Publishing,6.0
20224,0812043650,Learn Japanese the Fast and Fun Way,C. Akiyama,1990,Barrons Educational Series,4.25
20225,0844283738,Beginner's Kana Workbook,Fujihiko  Kaneda,1998,McGraw-Hill,3.3333333333333335
20226,0844283460,Easy Japanese Crossword Puzzles : Using Roomaji,Rita  Lampkin,1998,McGraw-Hill,5.0
20227,0812046439,Japanese Grammar,Carol Akiyama,1991,Barron's Educational Series,4.0
20228,0517590662,Living Language Conversational Japanese (Living Language Coursebooks),Ichiro Shirato,1993,Random House Inc,2.0
20229,0517590670,Living Language Japanese Dictionary: Japanese-English English-Japanese (Living language),"Hiroko, Ph.D. Storm",1993,Random House,0.0
20230,0679889337,Cezanne Pinto,MARY STOLZ,1997,Yearling,0.0
20231,0819310433,Alligator's Song,Robert Tallon,1981,Penguin USA,0.0
20232,1551050900,Animal Tracks of Washington and Oregon (Animal Tracks Guides),Ian Sheldon,1997,Lone Pine Publishing,10.0
20233,0312291450,If Chins Could Kill : Confessions of a B Movie Actor,Bruce Campbell,2002,L.A. Weekly Books,4.521739130434782
20234,1565123085,How to Get Your Child to Love Reading: For Ravenous and Reluctant Readers Alike,Esme Raji Codell,2003,Algonquin Books of Chapel Hill,0.0
20235,1575724103,The Vikings (Crafts from the Past),Gillian Chapman,2000,Heinemann Library,4.0
20236,0688177484,The Aztecs (Crafts from the Past),Gillian Chapman,2000,HarperFestival,4.0
20237,0881661775,"Pregnancy, Childbirth and the Newborn: The Complete Guide",Penny Simkin,1991,Meadowbrook Press,0.8333333333333334
20238,1562313010,Snip Your Snapshots &amp; Trim Your Treasures,Bridgette Server,1995,Hot Off the Pr,4.0
20239,0679989560,The Berenstain Bears Lend a Helping Hand (First Time Book),STAN BERENSTAIN,1998,Random House Books for Young Readers,0.0
20240,0764800582,Lift Up Your Heart: A Guide to Spiritual Peace (Triumph Classic),Fulton J. Sheen,1997,Liguori Publications,0.0
20241,0385029039,The Autobiography of Saint Therese of Lisieux: The Story of a Soul,John Beevers,1987,Image,5.75
20242,0451525264,Les Miserables a New Unabridged Translation (Signet Classics),Victor Hugo,1987,Signet Book,2.575
20243,0760734046,Beautiful Stories from Shakespeare for Children,E. Nesbitt,2002,Barnes &amp; Noble,10.0
20244,1888992042,Where We Got the Bible,Henry G. Graham,1997,Catholic Answers,0.0
20245,0517562898,Robert Frost (The Great American Poets),Peter Porter,1986,Clarkson N Potter Publishers,6.666666666666667
20246,0805063331,The Easter Story,Gennadii Spirin,1999,Henry Holt &amp; Company,10.0
20247,0819830992,"Gianna Beretta Molla: A Woman's Life, 1922-1962 (Saints and Holy People)",Giuliana Pelucchi,2002,Pauline Books &amp; Media,8.333333333333334
20248,1931709300,The Cross at Ground Zero,Benedict J. Groeschel,2002,Our Sunday Visitor,8.5
20249,0963903209,Children of Winter: On the Betrayal of Children by Catholic Educators,James Demers,1993,Sarto House,3.0
20250,0898706785,A Landscape With Dragons: The Battle for Your Child's Mind,Michael O'Brien,1998,Ignatius Press,9.5
20251,0689829507,Good Night Blue (Blue's Clues),Angela C. Santomero,1999,Simon Spotlight/Nickelodeon,10.0
20252,1851825924,Character Building: A Guide for Parents and Teachers,David Isaacs,2001,Four Courts Press,10.0
20253,0898706602,Designing Your Own Classical Curriculum: A Guide to Catholic Home Education,Laura Berquist,1998,Ignatius Press,9.0
20254,0898704367,"A Still, Small Voice: A Practical Guide on Reported Revelations","Benedict J., Fr. Groeschel",1993,Ignatius Press,0.0
20255,0590414488,"Gods, Demigods, and Demons: An Encyclopedia of Greek Mythology",Bernard Evslin,1988,Scholastic Paperbacks (Mm),5.25
20256,0971412936,"The Story of the World: History for the Classical Child, Volume 2: The Middle Ages",S. Wise Bauer,2003,Peace Hill Press,0.0
20257,0439141346,Favorite Medieval Tales,Mary Pope Osborne,2002,Hyperion Books for Children,10.0
20258,0842373624,Passion: Photography from the Movie the Passion of the Christ,Mel Gibson,2003,Tyndale House Publishers,10.0
20259,193264542X,A Guide to the Passion: 100 Questions About The Passion of The Christ,Tom Allen,2004,Ascension Press,5.0
20260,078681859X,"The Amulet of Samarkand (The Bartimaeus Trilogy, Book 1)",Jonathan Stroud,2003,Miramax Kids,2.9166666666666665
20261,0553381075,The American Academy of Pediatrics New Mother's Guide to Breastfeeding,American Academy of Pediatrics,2002,Bantam,9.0
20262,0898707609,Bernadette: Our Lady's Little Servant,Hertha Ernestine Pauli,1999,Ignatius Press,9.0
20263,1570642389,"Barney &amp; Bj Go to the Police Station (Barney \Go to)""",Mark Bernthal,1998,Barney Publishing,4.0
20264,0809256851,How To Draw Caricatures,Lenn  Redman,1984,McGraw-Hill/Contemporary Books,5.0
20265,078943413X,Illustrated Dictionary of Mythology,Philip Wilkinson,1998,DK Publishing Inc,4.5
20266,0805068422,The Anti-Coloring Book: Creative Activities for Ages 6 and Up,Susan Striker,2001,Owl Books (NY),8.0
20267,0671882538,SAINTS : WHO THEY ARE AND HOW THEY HELP YOU,Elizabeth Hallam,1994,Simon &amp; Schuster,10.0
20268,1569552924,Life-Giving Love : Embracing God's Beautiful Design for Marriage,Kimberly Hahn,2002,Charis Books,10.0
20269,037312354X,"The Italian's Demand : Italians Husband (Harlequin Presents, 2354)",Sara Wood,2003,Harlequin,0.0
20270,0829411739,"An Empty Cradle, a Full Heart: Reflections for Mothers and Fathers After Miscarriage, Stillbirth, or Infant Death",Christine O'Keeffe Lafser,1998,Loyola Press,10.0
20271,089870569X,"Born Fundamentalist, Born Again Catholic",David B. Currie,1996,Ignatius Press,0.0
20272,0879736739,Padre Pio: The True Story,Bernard C. Ruffin,1991,Our Sunday Visitor,3.3333333333333335
