,ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,rating
160072,1560239646,Lesbian Epiphanies: Women Coming Out in Later Life,Karol L. Jensen,1999,Harrington Park Press,0.0
160073,1555835694,Inflatable Butch,Ellen Orleans,2001,Alyson Books,2.5
160074,0933469152,Walking Easy in the Swiss Alps: A Hiking Guide for Active Adults,Chet Lipton,1993,Globe Pequot Pr,0.0
160075,0385418914,Killer Cinderella,Simon Shaw,1992,Bantam Dell Pub Group,0.0
160076,0811813665,Written in Memory: Portraits of the Holocaust,Jeffrey A. Wolin,1997,Chronicle Books Llc,8.0
160077,039473999X,A Fortunate Man,John Berger,1982,Pantheon Books,9.0
160078,0345375661,Revelations: Alien Contact and Human Deception,Jacques Vallee,1992,Ballantine Books,0.0
160079,0316290491,A Maggot,John Fowles,1998,Back Bay Books,1.6
160080,0380727633,The Bum's Rush (Leo Waterman Mysteries (Paperback)),G.M. Ford,1998,Avon,2.2
160081,3453075633,Star Trek. Mission Farpoint / Die FriedenswÃ?Â¤chter / Die Kinder von Hamlin.,David Gerrold,1994,Heyne,5.0
160082,207037422X,Professeur de dÃ?Â©sir,Philip Roth,1982,Gallimard,0.0
160083,1871438209,The Necromancer (Necromancer),Peter Teuthold,1993,Anglophone,0.0
160084,0394891767,The Witchcraft of Salem Village (Landmark Books),SHIRLEY JACKSON,1987,Random House Books for Young Readers,5.0
160085,0877736987,Grace and Grit,KEN WILBER,1992,Shambhala,5.0
160086,3453171691,Come Together. (dt. Ausgabe),Josie Lloyd,2000,Heyne,6.2
160087,0671086197,O. Henry (Worlds Greatest Writers/08619),O. Henry,1988,Bookthrift Co,0.0
160088,3596155037,Jetzt stillen wir unseren Hunger.,Christoph Bauer,2002,"Fischer (Tb.), Frankfurt",6.0
160089,0380727625,Cast in Stone (Leo Waterman Mysteries (Paperback)),G.M. Ford,1997,Avon,0.0
160090,067088278X,Each Peach Pear Plum (Viking Kestrel Picture Books),Allan Ahlberg,1999,Viking Books,7.5
160091,0876667493,Parakeets,Earl Schneider,2002,TFH Publications,0.0
160092,0895945916,"Lesbian Culture: An Anthology : The Lives, Work, Ideas, Art and Visions of Lesbians Past and Present",Julia Penelope,1993,Ten Speed Pr,0.0
160093,0806511060,"Candlelight Spells: The Modern Witch's Book of Spellcasting, Feasting, and Healing",Gerina Dunwich,1988,Citadel Press,3.0
160094,0882077511,How to really love your child,Ross Campbell,1977,Victor Books,0.0
160095,1899171665,Nature Spirits and Elemental Beings: Working With the Intelligence of Nature,Marko Pogacnik,1997,"Findhorn Press, Inc.",0.0
160096,0805935975,Flowers for Her Lover,Anita Alba De Costa,1995,Dorrance Pub Co,0.0
160097,0877288437,I Am Woman by Rite: A Book of Women's Rituals,Nancy Brady Cunningham,1995,Weiser Books,9.0
160098,0375403256,Thunder from the East: Portrait of a Rising Asia,Nicholas D. Kristof,2000,Alfred A. Knopf,4.0
160099,0896380645,Do I Have to Give Up Me to Be Loved by You?,Ph.D. Jordan Paul,1983,Hazelden Information &amp; Educational Services,0.0
160100,0806500042,Secret Lore of Magic,Indries Shah,1970,Citadel Press,4.0
160101,1581950063,Under the Red Flag,HA JIN,1998,Zoland Books,0.0
160102,0064403114,The Fragile Flag (Hall Family Chronicles),Jane Langton,2002,HarperTrophy,10.0
160103,0349112851,Vermilion Gate,Aiping Mu,2002,Abacus (UK),0.0
160104,0912500131,The heart has its own reasons: Mothering wisdom for the 1980s,Mary Ann Cahill,1983,La Leche League International,5.0
160105,0664209564,"Raising your child, not by force but by love,",Sidney D Craig,1973,Westminster Press,0.0
160106,0460870327,Everyman and Medieval Miracle Plays (Everyman),A.C. Cawley,1974,Phoenix mass market p/bk,0.0
160107,156076905X,"The Medusa Plague (Dragonlance Defenders of Magic, Vol. 2)",Mary Kirchoff,1994,Wizards of the Coast,6.25
160108,0517242125,Cooking With Honey,Hazel Berto,1982,Random House Value Publishing,7.0
160109,0449200302,Fires of Spring,James A. Michener,1977,Fawcett Books,0.0
160110,0688035701,Art Museums of America: A Guide to Collections in the United States and Canada,Lila Sherman,1980,Morrow,0.0
160111,0743467175,Coast Road,Barbara Delinsky,2003,Pocket,1.0
160112,8440676395,Trucos Peligrosos - 5,Fiona Kelly,1998,Ediciones B,6.0
160113,8430571477,Los Ultimos Dias de Pompeya,Edward Bulwer Lytton Lytton,1995,Susaeta,7.0
160114,087491776X,Breaking free: 90 ways to leave your lover &amp; survive,William D Fezler,1985,Acropolis Books,0.0
160115,8427207433,El caso del cupido descuidado,Erle Stanley Gardner,1968,Lectorum Pubns (Adult),4.0
160116,0062514318,The Lesbian Love Companion : How to Survive Everything From Heartthrob to Heartbreak,Marny Hall,1998,HarperSanFrancisco,0.0
160117,0307440710,The Halo Effect : How Volunteering Can Lead to a More Fulfilling Life - And A Better Career,John Reynolds,1998,Golden Books Adult Publishing,0.0
160118,0821747576,His Wildest Fantasy,Arlene Holliday,1994,Zebra Books,0.0
160119,0486247201,Bodies in a Bookshop,R. T. Campbell,1984,Dover Pubns,2.5
160120,1565924274,Unix in a Nutshell: A Desktop Quick Reference for SVR4 and Solaris 7 (3rd Edition),Arnold Robbins,1999,O'Reilly,7.333333333333333
160121,0679722327,"Adam, Eve, and the Serpent",Elaine Pagels,1989,Vintage Books USA,4.4
160122,034540324X,The Mummers' Curse: An Amanda Pepper Mystery (Amanda Pepper Mysteries (Paperback)),Gillian Roberts,1997,Fawcett Books,6.666666666666667
160123,0060160047,"Books, Books, Books: A Hilarious Collection of Literary Cartoons",Jim Charlton,1988,Harpercollins,9.0
160124,0312968167,The Deadwood Trail (Trail Drive (Paperback)),Ralph Compton,2004,St. Martin's Press,0.0
160125,0312437285,Is That the Library Speaking?,Ken Hornsby,1978,St Martins Pr,7.0
160126,0879235241,Disappearances: A Novel,Howard Mosher,1998,David R. Godine Publisher,2.6666666666666665
160127,0821734091,"Real Grass, Real Heroes: Baseball's Historic 1941 Season",Dom Dimaggio,1991,Zebra Books,0.0
160128,0809138018,"The Quotidian Mysteries: Laundry, Liturgy and \Women's Work\"" (Madeleva Lecture in Spirituality)""",Kathleen Norris,1998,Paulist Press,4.5
160129,0968562612,Between Chapters,Nicholas Cvjetkovich,2000,Happy Predator Publications,0.0
160130,0965938921,The Dragon's Eye: Envisioning Women's Wisdom,Herta Payson,1998,Matrix Press,0.0
160131,0553050370,Sudden Death,Rita Mae Brown,1983,Bantam Dell Pub Group,5.0
160132,0786006544,Where the Buffalo Roam,Michael Zimmer,1999,Kensington Publishing Corporation,0.0
160133,1557382182,Freebies (&amp; More for Folks Over Fifty),Linda Bowman,1991,McGraw-Hill,7.0
160134,0061009547,Kelsey Grammer: The True Story,Jeff Rovin,1995,Harper Mass Market Paperbacks (Mm),3.5
160135,0312119267,Leni Riefenstahl,Leni Riefenstahl,1995,Picador,6.0
160136,1586603884,"The Chalice of Israel: Four Novellas Bound by Love, Enchantment, and Tradition",Marilou H. Flinkman,2001,Barbour Publishing,3.0
160137,0001981625,The Sea of Tranquility,Mark Haddon,1996,HarperCollins Publishers,4.0
160138,0932870740,Long Time Passing: Lives of Older Lesbians,March Adelman,1986,Consortium Book Sales &amp; Dist,0.0
160139,0253210216,Terrarium,Scott Russell Sanders,1996,Indiana University Press,5.0
160140,1570647062,"Barney's 5 Senses: Taste, Smell, Touch, See, Hear",Margie Larsen,2000,Barney Publishing,0.0
160141,1571312307,"The Country of Language (Credo (Minneapolis, Minn.).)",Scott Russell Sanders,1999,Milkweed Editions,10.0
160142,0821756249,Guilty Pleasures,Stella Cameron,1997,Zebra Books,0.0
160143,0253211433,Writing from the Center,Scott Russell Sanders,1997,Indiana University Press,9.0
160144,0373201206,Baby Beat  (By Request) (Harlequin by Request),Sandra Canfield,1996,Harlequin,0.0
160145,0807063312,Secrets of the Universe: Scenes from the Journey Home,Scott Sanders,1992,Beacon Press,10.0
160146,0701112719,Children at the Gate,Lynne Reid Banks,1975,Vintage/Ebury (A Division of Random House Group),0.0
160147,0843936053,"Forever, Rose (The Americana Series)",Robin Lee Hatcher,1994,Leisure Books,2.25
160148,0399143300,It's Not About Food,Carol Emery Normandi,1998,Putnam Pub Group,0.0
160149,080706341X,Staying Put : Making a Home in a Restless World,Scott Russell Sanders,1994,Beacon Press,9.0
160150,1570647208,Barney Goes to the Pet Shop (Go to Series),Mark Bernthal,2000,Barney Publishing,2.5
160151,0253208793,Indiana Winter (Indiana),Susan Neville,1994,Indiana University Press,10.0
160152,0671445863,BETSY,Harold Robbins,1982,Pocket,0.0
160153,0070720908,Patisserie of Italy,Jeni Wright,1988,McGraw-Hill,0.0
160154,0964660172,Under a Lemon Moon: A Metaphysical Mystery,David N. Martin,1995,Oaklea Publishing,0.0
160155,0771040660,Boys Don't Cry: The Struggle for Justice and Healing in Canada's Biggest Sex Abuse Scandal,Darcy Henton,1996,McClelland &amp; Stewart Ltd,8.0
160156,0441813100,Tnt,Doug Masters,1985,Berkley Pub Group (Mm),0.0
160157,0590907166,"The World At Her Fingertips: Story Of Helen Keller, The",Joan Dash,2002,Scholastic Paperbacks,4.0
160158,0670873500,The Lament of Charlie Longsong,Roch Carrier,1998,Viking Books,0.0
160159,1558172807,Life Pulse,Joseph Pillitter,1989,Kensington Publishing Corporation,0.0
160160,0671735373,My Life in Three Acts,Helen Hayes,1991,Simon &amp; Schuster,0.0
160161,0943158745,Structured Adolescent Psychotherapy Groups,Billie Farmer Corder,1994,Professional Resource Press,0.0
160162,0738207721,Dematerializing: Taming the Power of Possessions,Jane Hammerslough,2002,Perseus Publishing,0.0
160163,0883490609,Plain prayers for a complicated world,Avery Brooke,1975,Reader's Digest Press : distributed by Crowell,0.0
160164,0028638662,The Unofficial Guide to eBay and Online Auctions,Dawn E.  Reno,2000,John Wiley &amp; Sons,0.0
160165,0890838488,Amber Fire,Elaine Barbieri,1983,Kensington Pub Corp (Mm),0.0
160166,1558177892,The Last Viking Queen,Janelle Taylor,1994,Pinnacle Books,0.0
160167,0871315408,Mentally Tough: The Principles of Winning at Sports Applied to Winning in Business,James E. Loehr,1994,Natl Book Network,0.0
160168,0451192923,Imperfect Justice,Catherine Arnold,1997,Signet Book,0.0
160169,0816305250,Great Controversy: Between Christ and Satan,Ellen Gould Harmon White,1982,Shelter Publications,10.0
160170,0929923413,How to Get Off the Fast Track and Live a Life Money Can't Buy,M.M. Kirsch,1991,McGraw-Hill,0.0
160171,0449910687,The Last Time I Saw Mother,Arlene J. Chai,1996,Fawcett Books,0.0
160172,1591840023,"Use What You've Got, and Other Business Lessons I Learned from My Mom",Barbara Corcoran,2003,Portfolio,0.0
160173,0380730065,Time Out of Mind,John R. Maxim,1999,Avon,0.0
160174,0812091566,"Frogs, Toads, and Treefrogs: Everything About Selection, Care, Nutrition, Breeding, and Behavior",R. D. Bartlett,1996,Barron's Educational Series,9.0
160175,0874776368,Making It on Your Own: Surviving and Thriving on the Ups and Downs of Being Your Own Boss,Sarah Edwards,1991,Putnam Pub Group,0.0
160176,0671618547,WORLDS APART,Janet Rosenstock,1987,Pocket,0.0
160177,0887307612,"The Craft of Investing : Growth and Value Stocks, Emerging Markets, Market Timing, Mutual Funds, Alternat",John Train,1995,HarperBusiness,0.0
160178,0140127852,Awkward Lie (Classic Crime S.),Michael Innes,1991,Penguin USA,0.0
160179,0345284631,Band of Brothers,Ernest K. Gann,1979,Ballantine Books,0.0
160180,0898620678,Clinical Handbook of Marital Therapy,Neil S. Jacobson,1986,Guilford Pr,0.0
160181,067147331X,Murder Has Its Points,Frances Lockridge,1984,Pocket,0.0
160182,0380015781,Thicket,Patricia Gallagher,1977,Avon,0.0
160183,0688126693,Nlp: The New Technology of Achievement,Steve Andreas,1994,Harpercollins,2.5
160184,0670856975,Quarantine,Jim Crace,0,Penguin Putnam~childrens Hc,2.6666666666666665
160185,1882606191,Back Pain: Questions You Have... Answers You Need,Sandra Salmans,1995,People's Medical Society,8.0
160186,155547179X,Academic Murder,Dorsey Fiske,1987,Critics Choice Paperbacks/Lorevan Publishing,0.0
160187,0517189348,"2,000 Sports Quips and Quotes",GLENN LIEBMAN,1998,Gramercy,0.0
160188,0671618334,TURTLE DIARY,Russell Hoban,1986,Pocket,0.0
160189,0688103103,Parent and Child: Getting Through to Each Other,Lawrence Kutner,1991,Harpercollins,0.0
160190,0878423583,Lone Cowboy: My Life Story,Will James,1996,Mountain Pr,0.0
160191,0684800802,MANAGEMENT OF THE ABSURD,Richard Farson,1996,Simon &amp; Schuster,0.0
160192,0898622026,Self-Management for Adolescents: A Skills-Training Program,Thomas A. Brigham,1988,Guilford Publications,0.0
160193,0824513878,Awaken to Your Own Call: Exploring a Course in Miracles,Jon Mundy,1994,Crossroad Publishing Company,0.0
160194,0893350982,Psychiatric Presentation of Medical Illness,Hall,1980,Sp Scientific &amp; Medical Books,0.0
160195,0961307315,Helping Young Children Flourish,"Aletha Jauch, Solter",1989,Shining Star Press,0.0
160196,0394432118,Knots (World of man),R. D Laing,1970,Pantheon Books,0.0
160197,0553205234,Days of Winter,Cynthia Freeman,1981,Bantam Books,0.0
160198,0553480502,"The Charm School Mystery (Sweet Valley Twins and Friends, No. 64)",Jamie Suzanne,1992,Sweet Valley,0.0
160199,0345250702,Clara Reeve,Leonie Hargrave,1976,Ballantine Books,0.0
160200,0553480529,"Patty's Last Dance (Sweet Valley Twins, 65)",Francine Pascal,1993,Skylark,0.0
160201,3442426340,Nur Du kannst Sie verstehen.,Terry Pratchett,1997,Goldmann,2.6666666666666665
160202,0889560153,Sitting on the lawn with a lady twice my size,Opal L Nations,1976,Intermedia Press,0.0
160203,0787951447,Should We Stay Together?,Jeffry H. Larson,2000,Jossey-Bass,0.0
160204,0773611703,Badlands,Robert Kroetsch,1988,Junior Gemini,9.0
160205,1550744178,Angels Turn Their Backs,Margaret Buffie,1998,Kids Can Press,4.0
160206,0394581547,The Marriage of Cadmus and Harmony,Roberto Calasso,1993,Random House Inc,0.0
160207,0316693464,Believing it All: Lessons I Learned from My Children,Marc Parent,2002,Back Bay Books,0.0
160208,0316930938,An Open Heart: Practicing Compassion in Everyday Life,Nicholas Vreeland,2002,Back Bay Books,5.0
160209,0968127304,The Weilmoringle kid,B. J Pettit,1997,Waratah Press,0.0
160210,1582431248,A Place on Earth: A Novel,Wendell Berry,2001,Counterpoint Press,0.0
160211,0060922605,Chronic Fatigue Syndrome,Jesse A. Stoff,1992,Perennial,0.0
160212,0006383947,Criminal shadows: Inside the mind of the serial killer,David V Canter,1995,HarperCollins,0.0
160213,0312922671,Growing Up,Russell Baker,1982,McGraw-Hill,0.0
160214,1888363835,The Voice of Hope,Aung San Suu Kyi,1998,Seven Stories Press,0.0
160215,3518392263,VerfÃ?Â¼hrungen. 3. Folge. Frauenjahre.,Marlene Streeruwitz,1997,Suhrkamp,3.0
160216,0373261489,Dancing In The Dark,Sharon Zukowski,1994,Worldwide Library,0.0
160217,3499225441,Pnin.,Vladimir Nabokov,1999,Rowohlt Tb.,3.0
160218,0843933518,Book of the Dead,John Tigges,1992,Leisure Books,2.5
160219,0553281739,My Dream Guy (Sweet Dreams # 163),Carla Bracale,1989,Bantam Books for Young Readers,2.5
160220,2070723860,India song,Marguerite Duras,1991,Gallimard,5.0
160221,0590333941,Moving Too Fast (Couples No 5),M. E. Cooper,1985,Scholastic Paperbacks (Mm),2.0
160222,0590402390,"Sweethearts (Couples, No 16)",M.E. Cooper,1986,Scholastic Paperbacks (Mm),5.0
160223,0299176207,Surviving Madness:  A Therapist's Own Story (Living Out: Gay and Lesbian Autobiographies),Betty Berzon,2002,University of Wisconsin Press,0.0
160224,059041688X,"Break Away (Couples, No 35)",M.E. Cooper,1988,Scholastic,2.5
160225,0525228675,The View from Great Gull,Michael. Harwood,1976,Bookthrift Co,0.0
160226,0553258168,"Jealous Lies (Sweet Valley High, No 30)",Francine Pascal,1986,Bantam Books,1.1666666666666667
160227,055323479X,Greatest Miracle in the World,Og Mandino,1983,Bantam Books,0.0
160228,0812533003,Infinity Link,Jeffrey A. Carver,1989,Tor Books,0.0
160229,0385196032,Green Inheritance: The World Wildlife Fund Book of Plants,Anthony Huxley,1985,Bookthrift Co,0.0
160230,0934672210,From Amish and Mennonite Kitchens,Phyllis Pellman Good,1984,Good Books,6.0
160231,1841003042,20th Century Pop Culture,Dan Epstein,2002,Carlton Books,6.0
160232,0553271253,"Crazy for You (Sweet Dreams, No 143)",Jahnna Beecham,1988,Bantam Books for Young Readers,5.0
160233,0192823159,The Golden Treasury of the Best Songs &amp; Lyrical Poems in the English Language (Oxford Standard Authors),Francis Turner Palgrave,1996,Oxford University Press,0.0
160234,0553274759,"The Perfect Catch (Sweet Dreams, No 153)",Laurie Lykken,1988,Bantam Books for Young Readers,0.0
160235,076660716X,Heidi,johanna spyri,2001,Modern Publishing,10.0
160236,0553274147,"Love Lines (Sweet Dreams, No 154)",Grimes,1988,Bantam Books for Young Readers,5.0
160237,0809295288,The Healing Promise of Qi: Creating Extraordinary Wellness Through Qigong and Tai Chi,Roger  Jahnke,2002,McGraw-Hill/Contemporary Books,10.0
160238,0876666500,This Is the Alaskan Malamute,Joan M. Brearley,1976,TFH Publications,0.0
160239,0553275534,"Mr. Perfect (Sweet Dreams, No 157)",Stefanie Curtis,1988,Bantam Books for Young Readers,0.0
160240,0766607151,Black Beauty (Treasury of Illustrated Classics),Anna Sewell,2002,Modern Publishing,10.0
160241,1556523874,Women's Wicked Wit,Michelle Lovric,2001,Chicago Review Press,0.0
160242,0345358147,Season Ticket: A Baseball Companion,Roger Angell,1989,Ballantine Books (Mm),6.0
160243,0553275933,"Crossed Signals (Sweet Dreams, No 158)",Cloverdale Press Staff,1988,Bantam Books for Young Readers,2.5
160244,0553250582,Vengeance: The True Story of an Israeli Counter-Terrorist Team,George Jonas,1985,Bantam Books,0.0
160245,0941533220,Italian Language Today,Anna Laura Lepschy,1990,New Amsterdam Books,10.0
160246,0553274767,"Game of Love (Sweet Dreams, No 155)",Gorman,1988,Bantam Books for Young Readers,2.5
160247,0553277197,"Trading Hearts (Sweet Dreams, No 162)",Susan Blake,1989,Bantam Books for Young Readers,5.0
160248,0140180826,Maurice,E M Forster,0,Penguin Putnam~trade,1.3333333333333333
160249,0764104322,Dictionary of Italian Slang and Colloquial Expressions,Daniela Gobetti,1999,Barron's Educational Series,8.0
160250,0553276492,"My Perfect Valentine (Sweet Dreams, No 161)",Judy Baer,1989,Bantam Books,5.0
160251,0553275941,"Long Shot (Sweet Dreams, 159)",Joanne Simbal,1988,Bantam Books for Young Readers,4.0
160252,0226321320,"Billy Budd, Sailor (An Inside Narrative Reading Text and Genetic Text)",Herman Melville,1962,University of Chicago Press,0.0
160253,0553276484,Blue Ribbon Romance (72),Virginia Smiley,1988,Bantam Books for Young Readers,5.333333333333333
160254,0806949945,The Little Giant Encyclopedia of Runes,Sirona Knight,2000,Sterling Publishing,10.0
160255,0966940008,Out Of The Darkness: The Story of Mary Ellen Wilson,Eric A. Shelman,1999,Dolphin Moon Publishing,5.0
160256,0140035516,Honey for the Bears,Anthony Burgess,1973,Penguin USA,0.0
160257,0553265687,"Leaving Home (Sweet Valley High, No 38)",Francine Pascal,1987,Sweet Valley,0.0
160258,0517583372,Goin' Down the Road: A Grateful Dead Traveling Companion,Blair Jackson,1992,Harmony Books,0.0
160259,055326673X,"Secret Admirer (Sweet Valley High, No 39)",Kate William,1987,Sweet Valley,0.0
160260,0745622674,The Third Way: The Renewal of Social Democracy,Anthony Giddens,2000,Polity Press,0.0
160261,962593460X,Sushi (Essential Kitchen Series),Ryuichi Yoshii,1999,Periplus Editions,8.0
160262,0385189389,Fighting to Win: Samurai Techniques for Your Work and Life,David J. Rogers,1984,Doubleday Books,5.0
160263,090636213X,Eclipse of the Sun,Janet McCrickard,1990,Gothic Image Publications,0.0
160264,0764544659,Sushi for Dummies,Judi Strada,2004,For Dummies,10.0
160265,0553275968,"Out of Reach (Sweet Valley High, No 50)",Francine Pascal,1988,Sweet Valley,0.0
160266,0800781481,Amazing Grace,Anita Bryant,1974,Fleming H. Revell Company,0.0
160267,0553274775,"Playing for Keeps (Sweet Valley High, No 49)",Francine Pascal,1988,Sweet Valley,0.8333333333333334
