,ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,rating
190059,0830640355,"Great Ideas for Gift Baskets, Bags, and Boxes (Creative Home Design Series)",Kathy Lamancusa,1992,Tab Books,2.0
190060,1573451924,Pioneer Spirit: Modern-Day Stories of Courage and Conviction,Heidi S. Swinton,1996,Deseret Book Co,0.0
190061,0345298683,A Choice of Gods,Clifford Simak,1982,Del Rey Books,0.0
190062,2253154814,L'Apparition,Didier Van Cauwelaert,2003,Le Livre de Poche,4.0
190063,0515092126,The Bad-News Man,Mary McMullen,1987,Jove Books,0.0
190064,1570082367,Leadertalk: Woman to Woman,Michaelene Grassli,1996,Bookcraft,0.0
190065,1573450200,The Children's Friends: Primary Presidents and Their Lives of Service,Janet Peterson,1996,Deseret Book Company,0.0
190066,0821746499,Only for Love,Elaine Barbieri,1994,Zebra Books,0.0
190067,2842612892,Une Si Longue Lettre,Mariama Ba,2002,Distribooks Inc,8.0
190068,0664252451,Aspects of Christian Integrity,Alan P.F. Sell,1991,Presbyterian Pub Corp,0.0
190069,0842347089,No Turning Back,George Verwer,1983,Tyndale House Publishers,0.0
190070,2742738207,L'EtrangÃ?Â¨re aux yeux bleus,Youri RytkhÃ?Â¨ou,2002,Actes Sud,6.0
190071,0449136019,Dark Masquerade,Jennifer Blake,1976,Fawcett Books,0.0
190072,0882073036,Making Jesus Lord (Moving Toward Maturity Book 3),Barry St. Clair,1985,Reach Out Ministries,0.0
190073,0694517623,Antibodies (The X-Files),Kevin J. Anderson,1997,HarperAudio,0.0
190074,0812513487,Hasan,Piers Anthony,1991,Tor Books,3.0
190075,2080703005,La main gauche,Guy de Maupassant,1994,Flammarion,7.0
190076,0061001791,Cry Spy,William Hood,1991,Harper Mass Market Paperbacks (Mm),0.0
190077,0882701649,Move that mountain,Jim Bakker,1976,Logos International,0.0
190078,2010172159,Le Mariage De Figaro,Pierre Augustin Beaumarchais,1991,Distribooks Inc,7.5
190079,0671814451,FANTASTIC 4,Marv Wolfman,1977,Pocket,9.0
190080,0028637046,Weight Watchers the Fit Factor: How Getting Strong Can Help You Lose Weight,Weight Watchers,2000,John Wiley &amp; Sons,0.0
190081,8475778046,Cyber-Rules,Pat House,2001,"Ediciones Granica, S.A.",5.0
190082,2080710648,L'ile des esclaves,Marivaux,1999,Flammarion,0.0
190083,1570087679,Stand a Little Taller: Counsel and Inspiration for Each Day of the Year,Gordon Bitner Hinckley,2001,Eagle Gate Publishers,5.0
190084,2070366863,Armance,Stendhal,1992,Distribooks Inc,0.0
190085,1890558575,"The Pocket Reference Book For Missionaries, Parents, and Instructors","Adrian, Jr. Call Parker",1999,"Granite Publishing, L.L.C.",0.0
190086,0445209046,To the Vanishing Point,Alan Dean Foster,1989,Warner Books (Mm),0.0
190087,1562362143,Riches of Faith: The First Principle of the Gospel in the Lives of the Prophets and Saints,John G. Scott,1995,Brigham Distributing,0.0
190088,2266072870,La tÃ?Âªte dans le carton Ã?Â  chapeaux,Mark Childress,1998,Pocket,0.0
190089,1573450456,Here We Stand,Joseph Fielding McConkie,1995,Deseret Book Co,0.0
190090,0812554604,The Silent Invaders,Robert Silverberg,1985,Tor Books,0.0
190091,2266090216,Les chants de Maldoror d'aprÃ?Â¨s LautrÃ?Â©amont,Edmond Baudoin,1999,Pocket,0.0
190092,1573452718,Peace: Essays of Hope and Encouragement,Deseret Book Company,1998,Deseret Book Company,0.0
190093,0375503900,What a Woman Must Do: A Novel,Faith Sullivan,2000,Random House Trade,0.0
190094,2070413837,Le Fleuve sacrÃ?Â©,S. Endo,2000,Gallimard,9.0
190095,089845865X,Charlie and the Chocolate Factory,Roald Dahl,1995,Harper Children's Audio,8.0
190096,2266082752,Cyrano de Bergerac (Pocket Classics),Edmond Rostand,1999,Pocket (FR),9.0
190097,0936839651,Solo: The Best Monologues of the 80S/Men (Applause Acting Series),Michael Earley,1988,Applause Theatre &amp; Cinema Book Publishers,0.0
190098,0875799051,Dangerous Legacy,Gordon Ryan,1994,Deseret Book Company,3.5
190099,1555038530,On Wings of Love: A Novel,Brenton G. Yorgason,1995,Covenant Communications Inc,0.0
190100,0452010896,The Wit and Wisdom of Abraham Lincoln,Alex Ayres,1992,Plume Books,8.0
190101,1403365296,Hollywood Park,Martin Marcus,2002,Authorhouse,9.0
190102,0879830492,Natural Foods: Meals and Menus for All Seasons.,Agnes. Toms,1973,Keats Pub,0.0
190103,2266082604,Au Bonheur des Dames,Emile Zola,1998,Pocket,0.0
190104,0684853973,Stop Screaming at the Microwave: How to Connect Your Disconnected Life,Mary LoVerde,1998,Fireside,5.0
190105,2266082701,Le Rouge Et le Noir / Red &amp; Black,Stendhal,1998,Pocket (FR),7.0
190106,0345363566,The Metrognome and Other Stories,Alan Dean Foster,1990,Del Rey Books,5.0
190107,2253151734,MÃ?Â©decin chef Ã?Â  la prison de la santÃ?Â©,VÃ?Â©ronique Vasseur,2001,LGF Livre de Poche,6.0
190108,2234054303,A prÃ?Â©sent,Brigitte Giraud,2001,Stock,5.0
190109,0831742054,Handwriting Analysis,Chris Morgan,1992,Smithmark Pub,0.0
190110,0373261624,Roots Of Evil,Alan Mitchell,1995,Worldwide Library,0.0
190111,0931948851,The Devil Went Down to Georgia,Charlie Daniels,1985,Peachtree Pub Ltd,0.0
190112,0671220403,HOW TO LIVE WITH A CALCULATING CAT,E. Gurney,1975,Fireside,2.5
190113,0131572075,A Woman's Guide to the Language of Success: Communicating With Confidence and Power,Phyllis Mindell,1995,Prentice Hall,4.0
190114,0743527054,Red Dragon Movie Tie-In,Thomas Harris,2002,Simon &amp; Schuster Audio,0.0
190115,2070424561,Le Pied de mon pÃ?Â¨re,ZoÃ?Â© ValdÃ?Â©s,2002,Gallimard,8.0
190116,0446969516,Bloodline: Histor,James Sidney,0,Warner Books,3.5
190117,0449000435,Emergency Vet,Lillian M. Roberts,1998,Fawcett Books,0.0
190118,0060110740,The Flight of the Dragons,Peter Dickinson,1981,HarperCollins,10.0
190119,0394891260,Big Bird's Bedtime Story (Picturebacks),Rick Wetzel,1987,Random House Children's Books,0.0
190120,0553052276,The Universe (A Bantam spectra book),Byron Preiss,1987,Bantam Dell Pub Group,0.0
190121,0785266968,The Dead Detective : A Sam and Vera Sloan Mystery (Sam and Vera Sloan Mystery),Robert L. Wise,2002,WestBow Press,0.0
190122,0813024439,Blood of My Blood,Marjorie Kinnan Rawlings,2002,University Press of Florida,7.0
190123,0936197390,Healing Back Pain Naturally: The Mind-Body Program Proven to Work,"Art, M.D. Brownstein",1999,Harbor House,10.0
190124,0060535504,24: The House Special Subcommittee's Findings at CTU,Marc Cerasini,2003,HarperEntertainment,0.0
190125,0736421289,The Little Mermaid (Random House Picturebacks),STEPHANIE CALMENSON,2003,RH/Disney,7.0
190126,0843947527,The Deceased,Tom Piccirilli,2000,Leisure Books,0.0
190127,0441002730,Steal the Dragon,Patricia Briggs,1995,Ace Books,0.0
190128,044122363X,An Excess of Enchantments,Craig Shaw Gardner,2003,Ace Books,0.0
190129,1883562023,Kansas City Attractions: The Comprehensive Handbook on How to Enjoy Yourself in Kansas City's Greater Metropolitan Region,Victor Jr. Oddo,1996,Natl Pub,0.0
190130,0898752132,The Family,Pa Chin,2001,University Press of the Pacific,0.0
190131,0061083852,A Purrfect Romance,Jennifer Blake,1995,HarperCollins Publishers,0.0
190132,0385333617,Midnight Pleasures (Enchanged Pleasures),Eloisa James,2000,Delacorte Press,0.0
190133,0871136228,Republican Party Reptile,O'Rourke P. J.,1995,Atlantic Monthly Press,0.0
190134,0673520471,An Introduction to fiction,X. J. Kennedy,1991,HarperCollins,0.0
190135,0062735217,"P.O.V. Living Large: The Guy's Guide to Getting Ahead, Getting It Right, and Getting by With Style",Randall Lane,1998,HarperCollins Publishers,0.0
190136,0064402282,Shoeshine Girl (Trophy Chapter Books (Paperback)),Clyde Robert Bulla,1989,HarperTrophy,0.0
190137,9747551675,Letters from Thailand,Botan,2002,Silkworm Books,7.0
190138,0831761512,Phantom of the Muppet Theater,Manhar Chauhan,1991,Popular Culture Ink,0.0
190139,0451404424,Tarnished Hearts,Raine Cantrell,1994,Topaz,0.0
190140,0312181426,The Necessary Hunger: A Novel,Nina Revoyr,1998,St. Martin's Press,2.5
190141,0449217604,Cupboard Kisses,Barbara Metzger,1989,Fawcett Books,0.0
190142,0375406344,Full Moon,Michael Light,1999,Alfred A. Knopf,7.0
190143,0821748173,A Lakeside Season (Zebra Regency Romance),Cleo Chadwick,1995,Zebra Books,0.0
190144,0553564706,Valentine,Jane Feather,1996,Fanfare,0.0
190145,155874830X,Anger Among Angels: Shedding Light on the Darkness of the Human Soul,Ph.D. William Gray DeFoore,2000,Health Communications,0.0
190146,0671039539,Killer,Francine Pascal,2000,Simon Pulse,0.0
190147,0425190544,Perma Red,Debra Magpie Earling,2003,Blue Hen Books,3.5
190148,0345426118,The Carbohydrate Addict's Healthy Heart Program : Break Your Carbo-Insulin Connection to Heart Disease,RICHARD HELLER,2000,Ballantine Books,3.0
190149,1902880161,Naming of Parts,Tim Lebbon,2000,PS Publishing,0.0
190150,006109241X,Sleeper,Gordon Stevens,1994,Harper Mass Market Paperbacks (Mm),0.0
190151,0373151470,Bluebird Winter,Linda Howard,1987,Harlequin Books,0.0
190152,0373258917,"Shameless (Temptation, 791)",Kimberly Raye,2000,Harlequin,0.0
190153,0671604058,TOO YOUNG TO DIE R,Francine Klagsbrun,1985,Pocket,0.0
190154,0821753533,Courting Eden,Elizabeth Graham,1996,Zebra Books,0.0
190155,1891480022,Dancing With Demons,Lucy Taylor,1999,"Obsidian Books, Etc",0.0
190156,0687271916,More Than Champions (Dimensions for Living),Mario Andretti,1992,Abingdon Pr,0.0
190157,0345342380,The Long Arm of Gil Hamilton,Larry Niven,1990,Del Rey Books,4.0
190158,0373120893,"Millionaire Affair (Notting Hill Grooms) (Presents, 2089)",Sophie Weston,2000,Harlequin,0.0
190159,0834116049,"Simply Trusting (Hinthorn, Aletha. Satisfied Heart Series.)",Aletha Hinthorn,1995,Beacon Hill Press,0.0
190160,037324293X,"Doctor'S Vow (Prescription Marriage) (Silhouette Special Edition, 1293)",Christine Rimmer,1999,Silhouette,0.0
190161,067163867X,The Socratic Method: A Novel,Michael Graubart Levin,1987,Simon &amp; Schuster,3.5
190162,037324259X,"Taking Care Of The Twins (Silhouette Special Edition, 1259)",Robin Hatcher,1999,Silhouette,0.0
190163,0743200306,Mollie's Job: A Story of Life and Work on the Global Assembly Line,William M. Adler,2001,Scribner,0.0
190164,0394731689,How to Make Yourself Miserable,Dan Greenburg,1976,Random House Trade Paperbacks,3.5
190165,1840022418,Tiny Dynamite (Oberon Modern Plays),Abi Morgan,2002,Oberon Books,9.0
190166,0787945137,My Years with Ayn Rand,Nathaniel  Branden,1999,Jossey-Bass,7.0
190167,0849902991,Self-Esteem: The New Reformation,Robert H. Schuller,1982,Thomas Nelson Inc,0.0
190168,0842314431,Home With a Heart,James Dobson,1997,Tyndale House Pub,0.0
190169,0373242964,"Awakened By His Kiss (Silhouette Special Edition, 1296)",Judith Lyons,1999,Silhouette,3.75
190170,0810460394,Introduction to folklore (Hayden genre series),David C Laubach,1980,Hayden Book Co,0.0
190171,0860251225,A time to kill,Geoffrey Household,1977,I. Henry Publications,0.0
190172,0373242603,"Baby Due Date (Silhouette Special Edition, 1260)",Teresa Carpenter,1999,Silhouette,1.5
190173,0451129350,The Death of a Legend,Robert Adams,1981,New Amer Library (Mm),0.0
190174,1587880636,Shattered,Dick Francis,2000,Brilliance Audio,3.5
190175,0399148353,Leaving Katya,Paul Greenberg,2002,G. P. Putnam's Sons,0.0
190176,0679003177,Fodor's Hawaii 2000,Fodor's,1999,Random House Inc,0.0
190177,0786706023,The Flesh Constrained,Cleo Cordell,1998,Carroll &amp; Graf Publishers,0.0
190178,055314846X,Golden Sword,Morris,1981,Bantam Books,0.0
190179,089107421X,Dark Secrets of the New Age: Satan's Plan for a One World Religion,Texe W. Marrs,1987,Good News Pub,0.0
190180,067157874X,Tale of the Fox,Harry Turtledove,2000,Baen,0.0
190181,0352337931,The Black Lace of Women's Sexual Fantasies (Black Lace),Kerri Sharp,2003,Black Lace,0.0
190182,1565122593,"Mother of the Bride: The Dream, the Reality, the Search for a Perfect Dress",Ilene Beckerman,2000,Algonquin Books of Chapel Hill,0.0
190183,0840795777,Legacy of a Pack Rat,Ruth Bell Graham,1994,Thomas Nelson Inc,0.0
190184,0061051802,"Well of Darkness (Sovereign Stone Trilogy, Vol 1)",Margaret Weis,2000,Eos,0.0
190185,084993477X,The Stomach Virus And Other Forms Of Family Bonding,Kathy Peel,1993,W Publishing Group,0.0
190186,0061094803,Dead Eyes,Stuart Woods,0,Harper Mass Market Paperbacks,0.0
190187,0842302085,Carol's story,Chip Ricks,1981,Tyndale House,0.0
190188,0345289021,Unbecoming Habits,Tim Heald,1980,Ballantine Books,0.0
190189,1587213974,A Journey Round a Darker Sun,Simon Lowrie,2000,1stBooks Library,0.0
190190,0451147251,Love for All Time,Bertrice Small,1987,Signet Book,0.0
190191,1889893544,Windows of Wisdom,Stephen F. Olford,2001,Ambassador-Emerald International,0.0
190192,0312283229,Hair Story : Untangling the Roots of Black Hair in America,Ayana Byrd,2002,St. Martin's Griffin,10.0
190193,0758202687,Captivated: Ecstasy/ Bound and Determined/ Dark Desires/ A Lady's Pleasure,Bertrice Small,2001,BRAVA,0.0
190194,0800750616,The Christian's Secret of a Happy Life for Today,Catherine Jackson,1981,Baker Pub Group,0.0
190195,0195042220,The Great Explorers: The European Discovery of America,Samuel Eliot Morison,1986,Oxford University Press,0.0
190196,0964894262,"Secrets, Vol. 6",Mary Janice Davidson,2000,Red Sage Pub Inc,0.0
190197,0697125165,America's Musical Landscape,Jean Ferris,1993,McGraw Hill College Div,0.0
190198,0802423469,Enjoying Intimacy With God,J. Oswald Sanders,1980,Moody Pr,0.0
190199,1572231319,101 Uses for a Lab,Dale C. Spartas,1998,Willow Creek Press,7.25
190200,0894802372,Marvin: A Star Is Born,Tom Armstrong,1982,Workman Pub Co,0.0
190201,0451401816,Caressa,Linda Lang Bartell,1990,New Amer Library,9.0
190202,0373271182,"Mad Dog And Annie (Silhouette Intimate Moments, No 1048)",Virginia Kantra,2000,Silhouette,0.0
190203,0380769271,Sam and Violet Go Camping,Nicole Rubel,1981,Avon,0.0
190204,0866051449,Being a Woman of God,Ginger Gabriel,1990,Nelsonword Publishing Group,0.0
190205,1563240319,Lifelines from Our Past: A New World History (Sources and Studies in World History),Leften Stavros Stavrianos,1992,M. E. Sharpe,0.0
190206,0525671536,Who's Reading Darci's Diary?,Martha Tolles,1984,Penguin USA,5.0
190207,0070150281,"American History: A Survey, Vol. 2",Richard N. Current,1991,McGraw Hill College Div,0.0
190208,1577349911,Someone to Hold,Anita Stansfield,2002,Covenant Communications,4.0
190209,0671578685,Bull God,Roberta Gellis,2000,Baen,0.0
190210,089281067X,Defending Ancient Springs,Kathleen Raine,1985,Inner Traditions,0.0
190211,006131045X,Establishment of the European Hegemony 1415-1715,Parry,1961,Addison-Wesley Pub Co,0.0
190212,140130043X,"I Love You, Mom!: A Celebration of Our Mothers and Their Gifts to Us",Kelly Ripa,2003,Hyperion,0.0
190213,0671460234,Pro Football Showdown (Play-It-Your-Way Sports Book),Mitch Gelman,1983,Pocket Books,0.0
190214,0696210975,"Real Life Decorating: Your Life, Your Style, Your Home (Better Homes and Gardens(R))",Linda Hallam,2000,Meredith Books,0.0
190215,0590317849,Super Bowl:  Pro Football's Greatest Games,Steve Cassady,1981,Scholastic Paperbacks (Mm),0.0
190216,0425045498,The Art of Living,Digest Editors Reader's,1980,Berkley Publishing Group,0.0
190217,0373073690,"L.A. Heat (Intimate Moments, No 369)",Rebecca Daniels,1991,Silhouette,0.0
190218,1930235143,Control Freak,Christa Faust,2002,Babbage Press,0.0
190219,0373077548,"Bride And The Bodyguard (Harlequin Intimate Moments, No 754)",Anita Meyer,1996,Silhouette,0.0
190220,0373075871,"Breaking The Rules (Silhouette Intimate Moments, No 587)",Ruth Wind,1994,Silhouette,0.0
190221,0312957599,Most Wanted,Margret Pierce,1996,St Martins Pr (Mm),0.0
190222,082175064X,Until Tomorrow,Rosanne Bittner,1995,Zebra Books,0.0
190223,0352334312,Out of Bounds (Black Lace),Mandy Dickinson,1999,Black Lace,0.0
190224,0843942223,Blaze,Norah Hess,1997,Leisure Books,0.0
190225,0385267584,After the Fast,Phillip Sinaikin,1990,Doubleday Books,0.0
190226,0809124416,Inner Marathon,Joan Sauro,1982,Paulist Press,1.5
190227,0821740563,Shameless,Rosanne Bittner,1993,Kensington Publishing Corporation,0.0
190228,3379200255,Haut: Roman,Michael Wallner,2002,P. Reclam,1.3333333333333333
190229,0553564722,Wildest Dreams,Rosanne Bittner,1994,Bantam Books,0.0
190230,0394489462,The well cat book,Terri McGinnis,1975,Random House,0.0
190231,0373258739,"Southern Comforts (Sweet Talkin' Guys) (Temptation, 773)",Sandy Steen,2000,Harlequin,0.0
190232,079382110X,The Simple Guide to Garden Ponds (Simple Guide to...),Terry Anne Barber,2002,TFH Publications,0.0
190233,0821747118,Full Circle,Rosanne Bittner,1994,Zebra Books,0.0
190234,8440685548,Taltos,Anne Rice,2000,Ediciones B,0.0
190235,0696016052,Better Homes and Gardens Holiday Crafts Kids Can Make,Better Homes and Gardens,1987,Meredith Books,0.0
190236,0425063925,Casino Royale,Ian Fleming,1983,Berkley Publishing Group,0.0
190237,0380809095,The Wicked One,Danelle Harmon,2001,Avon,0.0
190238,0553290339,In the Shadow of the Mountains,Rosanne Bittner,1991,Bantam Books,0.0
190239,1551103753,Women of the Klondike,Frances Backhouse,1995,Graphic Arts Center Pub Co,0.0
190240,082172035X,Prairie Embrace,F. Rosanne Bittner,1987,Zebra Books,0.0
190241,0553298070,Outlaw Hearts,Rosanne Bittner,1993,Bantam Books,0.0
190242,089134361X,Getting Started in Drawing,Wendon Blake,1991,F &amp; W Pubns,0.0
190243,0373037325,Assignment: Single Father  (Double Destiny),Caroline Anderson,2003,Harlequin,0.0
190244,0553290150,Thunder on the Plains,Rosanne Bittner,1992,Bantam,0.0
190245,189206538X,Tales of Pain and Wonder,Caitlin Kiernan,2002,Meisha Merlin Publishing,0.0
190246,0380722038,Something More: In Search of a Deeper Faith,Catherine Marshall,1994,Quill,0.0
190247,038072202X,Beyond Our Selves,Catherine Marshall,1994,Quill,3.5
190248,0440189993,Tragedy of the Moon,Isaac Asimov,1984,Bantam Books (Mm),8.0
190249,0440180783,Solo,Jack Higgins,1990,Dell Publishing Company,8.0
190250,039590353X,The Dolphin Reader,Douglas Hunt,1999,Houghton Mifflin College Div,0.0
190251,0844241393,Cover Letters They Don't Forget,Eric R. Martin,1993,NTC/Contemporary Publishing Company,0.0
190252,0312065558,"Current Issues and Enduring Questions: A Guide to Critical Thinking and Argument, With Readings",Sylvan Barnet,1992,Palgrave-Macmillan,0.0
190253,0373120397,"To Woo A Wife (Bachelor Brothers) (Harlequin Presents, 2039)",Carole Mortimer,1999,Harlequin,0.0
190254,0345253159,Castle Malindine,Hilary Ford,1976,Ballantine Books,9.0
190255,0816160007,A question of time (A Red badge novel of suspense),Helen McCloy,1971,G. K. Hall,8.0
190256,0044457820,A History of Africa,J. D. Fage,1990,"Allen &amp; Unwin Pty., Limited (Australia)",0.0
190257,0373120532,"Wedding Night Baby (Harlequin Presents, No. 2053)",Kim Lawrence,1999,Harlequin,0.0
190258,0373242476,"Accidental Parents (Silhouette Special Edition, 1247)",Jane Toombs,1999,Silhouette,0.0
190259,0135971209,Modern Political Economy (Prentice-Hall foundations of modern political science series),Norman Frohlich,1978,Prentice Hall,0.0
190260,0792700325,Mistress of Ravenstone,Monica Heath,1989,John Curley &amp; Associates,0.0
190261,0226041271,Bronstein's Children,Jurek Becker,1999,University of Chicago Press,8.0
190262,0673520315,American Government: Readings and Cases,Peter Woll,1990,Addison-Wesley,0.0
190263,0755109597,Savannah Purchase,Jane Aiken Hodge,2002,House of Stratus Ltd,10.0
190264,0023340118,"American public opinion: Its origins, content, and impact",Robert S Erikson,1991,Collier Macmillan Canada,0.0
190265,051703705X,Anne of the Island and Tales of Avonlea,Lucy Maud Montgomery,1991,Avenel Books,0.0
190266,0451132483,Pistols for Two,Georgette Heyer,1984,New American Library,0.0
190267,038062737X,Double Disappearance of Walter Fozbek,Steve Senn,1985,Harpercollins Juvenile Books,0.0
190268,0375824995,What a Song Can Do : 12 Riffs on the Power of Music,JENNIFER ARMSTRONG,2004,Knopf Books for Young Readers,10.0
190269,0061001775,A Civil Contract (Harper Monogram Regency),Georgette Heyer,1994,Harper Mass Market Paperbacks (Mm),0.0
190270,0140285520,All the Way to Heaven: An American Boyhood in the Himalayas,Stephen Alter,1997,South Asia Books,0.0
190271,0761317279,Dead Girls Don't Write Letters (Single Titles (Hardcover)),Gail Giles,2003,Roaring Brook,8.0
190272,0155713930,Principles of accounting,Paul Henry Walgenbach,1990,Harcourt Brace Jovanovich,0.0
190273,0689858000,Shattering Glass,Gail Giles,2003,Simon Pulse,5.0
190274,0451131975,False Colours,Georgette Heyer,1984,New Amer Library (Mm),0.0
190275,0871875616,Change and Continuity in the 1988 Elections,Paul R. Abramson,1991,Cq Pr,0.0
190276,1880032473,Yoga for Busy People: Increase Energy and Reduce Stress in Minutes a Day,Dawn Groves,1995,New World Library,0.0
190277,067976805X,Let 'Em Eat Cake: A Novel,Susan Jedren,1996,Vintage Books USA,0.0
190278,0316114391,Airborne: A Sentimental Journey,William F. Buckley,1984,Little Brown &amp; Co,2.0
190279,0061002429,April Lady (A Harper Monogram Regency),Georgette Heyer,1995,Harper Mass Market Paperbacks (Mm),0.0
190280,1878379089,Negotiating Across Cultures: Communication Obstacles in International Diplomacy,Raymond Cohen,1991,United States Institute of Peace Press,0.0
190281,0020967705,The Moment of Creation: Big Bang Physics from Before the First Millisecond to the Present Universe,James S. Trefil,1984,Collier Books,0.0
190282,0061001783,Cotillion (Harper Monogram Regency),Georgette Heyer,1994,Harper Mass Market Paperbacks (Mm),3.5
190283,0393005399,The Marxian Revolutionary Idea,Robert C. Tucker,1969,W. W. Norton &amp; Company,0.0
