,ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,rating
10031,0394839102,The Berenstain Bears and the Spooky Old Tree (Bright and Early Book ; Be23),Stan Berenstain,1989,Random House Children's Books,2.5
10032,0860201244,The Know How Book of Detection,Judy Hindley,1981,E D C Pub,0.0
10033,0395713250,Train to Somewhere,Eve Bunting,1996,Clarion Books,4.0
10034,0894806149,The Bird Book and the Bird Feeder (Hand in Hand with Nature),Neil Dawe,1988,Workman Publishing,5.0
10035,0140554556,Big Cat Dreaming,Margaret Wild,0,Penguin Books Australia Ltd,4.5
10036,1563053179,Kids' Best Dog Book/Kids' Best Field Guide to Neighborhood Dogs/2 Books and Dog Safety Reflector,Michael J. Rosen,1993,Workman Publishing,0.0
10037,039480967X,Bears on Wheels (Bright &amp; Early Books),STAN BERENSTAIN,1969,Random House Books for Young Readers,4.076923076923077
10038,0394800389,Fox in Socks (I Can Read It All by Myself Beginner Books),Dr. Seuss,1965,Random House Children's Books,7.2105263157894735
10039,0802769756,"A First Look at Ducks, Geese, and Swans (A First look at series)",Millicent E. Selsam,1990,Walker &amp; Co,3.5
10040,0679823859,"The Nutcracker Ballet (Step-Into-Reading, Step 3)",Deborah Hautzig,0,Random House Books for Young Readers,1.25
10041,0064430227,Harold and the Purple Crayon 50th Anniversary Edition (Purple Crayon Books),Crockett Johnson,1981,HarperTrophy,4.5
10042,0030423910,Circus ABC,Paulita Sedgwick,1978,"Holt, Rinehart and Winston",4.5
10043,0140502076,Madeline's Rescue: Story and Pictures (Picture Puffin),Ludwig Bemelmans,1977,Puffin Books,2.1666666666666665
10044,0843110406,Prince What-A-Mess,Frank Muir,1984,Putnam Publishing Group,4.0
10045,0843110430,What-A-Mess on the Beach,Frank Muir,1984,Putnam Publishing Group,4.0
10046,0881380199,Humands (A Star &amp; elephant book),Mario Mariotti,1982,Green Tiger Press,0.0
10047,1853261580,The Little Prince (Wordsworth Collection),Antoine de Saint-ExupÃ©ry,1998,NTC/Contemporary Publishing Company,4.837837837837838
10048,0307968219,Secret of Nimh Storybook,Seymour Reit,1986,Golden Press,0.0
10049,0789495929,Sharks (DK Pockets),Joyce Pope,2003,DK Publishing Inc,3.0
10050,0920236162,Paper Bag Princess (Munsch for Kids),Robert Munsch,1980,Annick Press,3.090909090909091
10051,0140183515,Just So Stories (Penguin Twentieth-Century Classics),Rudyard Kipling,1990,Penguin Books,3.5714285714285716
10052,0152014209,I Stay Near You: One Story in Three,M. E. Kerr,1997,Harcourt Paperbacks,2.3333333333333335
10053,0517556758,Weddings,Martha Stewart,1987,Clarkson N Potter Publishers,9.0
10054,0881660965,The Best Wedding Shower Book: A Complete Guide for Party Planners,Courtney Cooke,1997,Meadowbrook Press,9.0
10055,188559304X,"Vroom! Vroom!: Making 'Dozers,'Copters, Trucks &amp; More (Williamson Kids Can! Series)",Judy Press,1997,Williamson Publishing Company (VT),0.0
10056,1557346755,Simple Science Fun: Hands-On Science Made Easy,Evan Forbes,1996,Teacher Created Materials,0.0
10057,155734678X,Creative Crafts for Clever Kids: Exciting Projects from Everyday Stuff,Loralyn Radcliffe,1996,Teacher Created Materials,4.5
10058,1557346763,"Art for All Seasons: Simple, Fun Projects for Seasons and Holidays",Susie Alexander,1996,Teacher Created Materials,4.5
10059,0061093335,"Nora, Nora: A Novel",Anne Rivers Siddons,2001,HarperTorch,3.036363636363636
10060,0385479670,Catechism of the Catholic Church,U.S. Catholic Church,1995,Image,2.6666666666666665
10061,0786861924,The Beardstown Ladies' Stitch-In-Time Guide to Growing Your Nest Egg: Step-By-Step Planning for a Comfortable Financial Future,Beardstown Ladies Investment Club,1996,Hyperion Books,0.8333333333333334
10062,0890430403,"How to Buy a House, Condo, or Co",Michael C. Thomsett,1987,Consumers Union U.S.,4.5
10063,1551669021,Like Silk,Mary Lynn Baxter,2002,Mira,1.7435897435897436
10064,076270327X,"North Carolina Curiosities, 3rd: Jerry Bledsoe's Guide to Outlandish Things to See and Do in North Carolina",Sara Pitzer,1999,Globe Pequot,5.0
10065,0375504443,Double Fold: Libraries and the Assault on Paper,Nicholson Baker,2001,Random House Trade,2.0
10066,0618015841,"Word Freak: Heartbreak, Triumph, Genius, and Obsession in the World of Competitive Scrabble Players",Stefan Fatsis,2001,Houghton Mifflin Company,2.65
10067,0681403225,More Than Complete Hitchhiker's Guide: Complete &amp; Unabridged,Douglas Adams,1987,Longmeadow Press,6.875
10068,0385316518,The Plague Tales,Ann Benson,1997,Bantam Dell Pub Group,10.0
10069,0440324971,The Feminine Mystique (Laurel Book),Betty Friedan,1984,Dell Publishing Company,5.333333333333333
10070,0140168125,Big Sur,Jack Kerouac,1992,Penguin Books,3.0
10071,0192829068,The Masterpiece (The World's Classics),Emile Zola,1993,Oxford University Press,5.0
10072,0688141862,The Yankee Way to Simplify Your Life: Old-Fashioned Wisdom for a New-Fangled World,Jay Heinrichs,1996,Harpercollins,3.3333333333333335
10073,0446602450,Spencerville,Nelson DeMille,1995,Warner Books,1.8936170212765957
10074,0804113831,The Sins of the Wolf (William Monk Novels (Paperback)),Anne Perry,1995,Ballantine Books,1.7391304347826086
10075,0061092193,Men at Arms,Terry Pratchett,1997,HarperTorch,4.521739130434782
10076,0061031321,Thief of Time,Terry Pratchett,2002,HarperTorch,5.7272727272727275
10077,0446359750,Devices and Desires,Phyllis White,1991,Warner Books,1.75
10078,0380818604,The Curse of Chalion,Lois McMaster Bujold,2002,HarperTorch,2.4
10079,0812577833,The Far Shore of Time (Eschaton Sequence),Frederik Pohl,2000,Tor Books,1.75
10080,0440208513,The Evening News,Arthur Hailey,1991,Dell,2.6666666666666665
10081,0553299077,The Face of the Waters,Robert Silverberg,1992,Spectra Books,5.5
10082,0061054895,Soul Music (Discworld Novels (Paperback)),Terry Pratchett,1995,HarperTorch,3.7222222222222223
10083,0688177867,The Book Borrower: A Novel,Alice Mattison,2000,Perennial,3.477272727272727
10084,0440458226,More Adventures of the Great Brain (Dell Yearling Book),JOHN FITZGERALD,1971,Yearling,2.6666666666666665
10085,0767916069,Under the Tuscan Sun : At Home in Italy,FRANCES MAYES,2003,Broadway,2.5949367088607596
10086,067943299X,Talk Before Sleep,Elizabeth Berg,1994,Random House Inc,3.888888888888889
10087,0156027119,Becoming Mona Lisa,Donald Sassoon,2003,Harvest Books,7.0
10088,0590065912,"Karen's Cooking Contest (Baby-Sitters Little Sister, 93)",Ann M. Martin,1998,Little Apple Books (Scholastic),1.6666666666666667
10089,0966853016,Simon's Hook; A Story About Teases and Put-downs,Karen Gedig Burnett,1999,GR Publishing,
10090,0689832133,"Click, Clack, Moo: Cows That Type",Doreen Cronin,2000,Simon &amp; Schuster Children's Publishing,3.8
10091,0140179836,The Liar's Club: A Memoir,Mary Karr,1998,Penguin USA (Paper),2.8679245283018866
10092,0553580906,Claws and Effect,RITA MAE BROWN,2002,Bantam,2.341463414634146
10093,0300080301,"Five Days in London, May 1940",John Lukacs,1999,Yale University Press,1.5
10094,044022103X,One True Thing,Anna Quindlen,1995,Dell,2.3664596273291925
10095,0553581554,The Killing Game: Only One Can Win...and the Loser Dies,Iris Johansen,2000,Bantam Books,2.0080645161290325
10096,0373834349,Mail-Order Marriages (Harlequin Promo),Debbie Macomber,2000,Harlequin,1.8571428571428572
10097,0451179803,Spandau Phoenix,Greg Iles,1994,Signet Book,2.5
10098,0451203593,24 Hours,Greg Iles,2001,Signet Book,2.4342105263157894
10099,0764223305,The Covenant (Abram's Daughters),Beverly Lewis,2002,Bethany House Publishers,4.8
10100,0451207505,Trapped,Greg Iles,2002,Signet Book,2.0384615384615383
10101,1575666731,Plain Jane,Fern Michaels,2001,Kensington Publishing Corporation,2.5
10102,0396080111,Secret Languages of the Sea,Robert Forrest Burgess,1982,Putnam Pub Group,0.0
10103,0030476267,Inheritance,Owen Brookes,1980,"Holt, Rinehart and Winston",0.0
10104,0812507436,"People of the River (The First North Americans series, Book 4)",W. Michael Gear,1993,Tor Books,1.7674418604651163
10105,0201093804,Touchpoints: Your Child's Emotional and Behavioral Development,"T. Berry, M.D. Brazelton",1992,Perseus Books Group,0.0
10106,0671760602,Dr. Spock's Baby and Child Care,"Benjamin, M.D. Spock",1992,Pocket,0.0
10107,0970634706,Heart Magic : Keeping Love Alive &amp; Well,Maria J. Andrade,2000,Clara Pub,10.0
10108,2020336480,Les fous de Bassan,Anne HÃ?Â©bert,1998,Seuil,9.0
10109,2070378306,La maladie humaine,Ferdinando Camon,1987,Gallimard,5.666666666666667
10110,2020315599,Un secret sans importance,AgnÃ?Â¨s Desarthe,1997,Seuil,0.0
10111,2080671618,On dirait des Ã®les (Etonnants voyageurs),Jacques Meunier,1999,Flammarion,0.0
10112,2868697984,Un chant d'amour,Frederic Prokosch,1993,Actes Sud,0.0
10113,2253942723,Histoire de la philosophie moderne et contemporaine,Jean-Michel Besnier,1998,LGF,0.0
10114,2253942731,Histoire de la philosophie moderne et contemporaine,Jean-Michel Besnier,1998,LGF,0.0
10115,2070425266,Amours en fuite,Bernhard Schlink,2002,Gallimard,0.0
10116,2070411729,Le Dieu des Petits Riens,Arundhati Roy,2000,Gallimard,3.0
10117,202009908X,La Vie fantÃ?Â´me,Sallenav,1988,Seuil,7.0
10118,2842190068,Nazis dans le mÃ©tro (Le Poulpe),Didier Daeninckx,1995,Diffusion Harmonia Mundi,2.6666666666666665
10119,2266023209,Le Chien Jaune,Georges Simenon,0,Presses Pocket French,1.6666666666666667
10120,2264023481,La Bible de nÃ?Â©on,John Kennedy Toole,1995,Editions 10/18,0.0
10121,0345331397,"I, Robot",Isaac Asimov,1989,Del Rey Books,3.5
10122,2070361039,Zazie Dans Le Metro (Folio),Raymond Queneau,1972,Folio,4.2727272727272725
10123,207072333X,Aller aux mirabelles (L'Un et l'autre),Jacques RÃ©da,1991,Gallimard,0.0
10124,2290328685,Je vous aime,Collectif,2003,J'ai lu,8.0
10125,2020281341,La vie me fait peur,Jean-Paul Dubois,1996,Seuil,8.0
10126,2020323656,Kennedy et moi,Jean-Paul Dubois,1997,Seuil,0.0
10127,2253037389,Le Bouc Ã?Â©missaire,RenÃ?Â© Girard,1986,LGF,8.0
10128,2020094851,Sky My Husband! Ciel Mon Mari!,Chiflet,1994,Distribooks Inc,8.5
10129,2020099136,Catalogue des idÃ©es reÃ§ues sur la langue (Points. Point-virgule),Marina Yaguello,1988,Seuil,9.0
10130,2253023906,La Vie Mode D'Emploi,George Perec,2000,Librairie Generale Francaise,3.5833333333333335
10131,2290045764,Extension Du Domain De La Lutte,Michel Houellebecq,2002,European Book Co,4.130434782608695
10132,225314911X,Mercure,Amelie Nothomb,2002,Distribooks,1.8888888888888888
10133,0679751750,Texaco,Patrick Chamoiseau,1998,Vintage Books USA,1.6
10134,0679751769,Solibo Magnificent,PATRICK CHAMOISEAU,1999,Vintage,3.5
10135,2070332748,Histoires du gaillard d'avant (Collection Folio junior),Jean Ollivier,1984,Gallimard,0.0
10136,2070369439,Le Marin de Gibraltar,Marguerite Duras,1977,Gallimard,9.0
10137,2070426777,De la vanitÃ?Â©,Michel de Montaigne,2003,Gallimard,0.0
10138,2290302481,Le maitre du haut chateau,K. Philip Dick,2001,J'ai lu,4.5
10139,0744302749,Gypsy Pie,Andre West,2001,SynergEbooks,8.0
10140,3257231598,Schwesternliebe.,Anne Fine,2000,Diogenes Verlag,4.0
10141,0751528498,Ambassador,Edwina Currie,2001,Little Brown UK Ltd,2.2
10142,3478719615,Speed Reading. Schneller lesen - mehr verstehen - besser behalten.,Tony Buzan,2002,"Moderne Verlagsges., M.",0.0
10143,3596137225,Verwandlungen / Transformations.,Anne Sexton,1999,"Fischer (Tb.), Frankfurt",9.0
10144,0446341878,Bloodline,Sidney Sheldon,1982,Warner Books,2.8333333333333335
10145,3257231180,Acqua alta. Commissario Brunettis fÃ?Â¼nfter Fall.,Donna Leon,1999,Diogenes Verlag,3.4705882352941178
10146,3451048582,Das etruskische LÃ?Â¤cheln.,Jose Luis Sampedro,2000,"Herder, Freiburg",4.0
10147,0962655104,The Writings on the Wall: Peace at the Berlin Wall,Terry Tillman,1990,22/7 Publishing Company,3.8333333333333335
10148,3499228653,Das Bild der alten Dame.,Petra Oelker,2001,Rowohlt Tb.,3.75
10149,0451180232,Nightmares &amp; Dreamscapes,Stephen King,2004,Signet Book,3.605769230769231
10150,1570671044,Spiritual Midwifery,Ina May Gaskin,2002,Book Pub. Co.,10.0
10151,0905712609,"Stephen King: The Shining, Salems Lot, Night Shift, Carrie",Stephen King,1988,Book Sales,4.0
10152,0671625837,The Long Dark Tea-Time of the Soul,Douglas Adams,1989,Simon &amp; Schuster,3.2857142857142856
10153,0517693119,More Than Complete Hitchhiker's Guide,Douglas Adams,1990,Bonanza Books,5.769230769230769
10154,0452275350,"Too Good to Leave, Too Bad to Stay: A Step-By-Step Guide to Helping You Decide Whether to Stay in or Get Out of Your Relationship",Mira Kirshenbaum,1997,Plume Books,3.0
10155,0395584159,Myths of Motherhood: How Culture Reinvents the Good Mother,Shari L. Thurer,1994,Houghton Mifflin Company,7.5
10156,0913028673,Psyche &amp; substance: Essays on homeopathy in the light of Jungian psychology,Edward C Whitmont,1980,North Atlantic Books,0.0
10157,0415040132,The Cultural Construction of Sexuality,Pat Caplan,1987,Routledge,0.0
10158,0836269640,"1,003 Great Things About Kids",Lisa Birnbach,1998,Andrews McMeel Publishing,7.0
10159,1551667878,Night Heat,Heather Graham,2001,Mira,9.0
10160,157566383X,Come the Morning,Shannon Drake,1999,Kensington Publishing Corporation,0.0
10161,0380790718,"The Dark Shore (The Dominions, Book 1)",Adam Lee,1997,Quill,0.0
10162,0590462105,"Jennie Garth (Star Shots Collector's Book, 4)",Devra Speregen,1992,Scholastic Paperbacks (Mm),0.0
10163,0590462121,Tori Spelling,Anne M. Raso,1992,Scholastic Paperbacks,0.0
10164,0812022009,"Basic tips on the scholastic aptitude test, SAT",Samuel C Brownstein,1981,"Barron's Educational Series, inc",0.0
10165,037321815X,"Anything, Anywhere, Anytime",Catherine Mann,2003,Silhouette,2.4285714285714284
10166,0373293143,West of Heaven (Historical),Victoria Bylin,2004,Harlequin,1.8
10167,0373293135,Fulk the Reluctant (Historical),Elaine Knighton,2004,Harlequin,2.25
10168,0399145702,The Cat Who Robbed a Bank (Cat Who... (Hardcover)),Lilian Jackson Braun,2000,Putnam Publishing Group,2.9285714285714284
10169,0446346802,Brothers,William Goldman,1988,Warner Books,1.0714285714285714
10170,0590483447,"The Barking Ghost (Goosebumps, No 32)",R. L. Stine,1995,Apple,1.64
10171,0590453688,"Say Cheese and Die! (Goosebumps, No 4)",R. L. Stine,1995,Scholastic,0.6170212765957447
10172,0451137965,Thinner,Stephen King,1985,New Amer Library,3.25
10173,0553266578,The Unwanted,John Saul,1987,Bantam Books,1.6458333333333333
10174,0449219550,Longshot,Dick Francis,1994,Fawcett Books,2.212121212121212
10175,0425128164,The Voice of the Night,Dean R. Koontz,1996,Berkley Publishing Group,3.1379310344827585
10176,0425107469,Watchers,Dean R. Koontz,1996,Berkley Publishing Group,2.962121212121212
10177,0451162145,Koko,Peter Straub,1995,Signet Book,1.8148148148148149
10178,042510687X,Outbreak,Robin Cook,1991,Berkley Publishing Group,2.0813953488372094
10179,0451451481,Stalkers,Ed Gorman,1994,Roc,1.6428571428571428
10180,0440198577,When the Wind Blows,John Saul,0,Bantam Doubleday Dell,2.0476190476190474
10181,0553262645,Nathaniel,John Saul,1984,Bantam Books,2.5833333333333335
10182,044018293X,Suffer the Children,John Saul,1986,Dell,2.95
10183,0590568817,"Say Cheese and Die-Again! (Goosebumps, No 44)",R. L. Stine,1996,Scholastic,1.6666666666666667
10184,0553573616,My Point...And I Do Have One,ELLEN DEGENERES,1996,Bantam,2.6
10185,0515101230,The Cat Who Went Underground,Lilian Jackson Braun,1991,Jove Books,1.7777777777777777
10186,0515129941,The Cat Who Robbed a Bank (Cat Who... (Paperback)),Lilian Jackson Braun,2001,Jove Books,2.074626865671642
10187,0590421174,How Spider Saved Halloween,Robert Kraus,1988,Scholastic Paperbacks (T),0.0
10188,089919463X,The Teeny-Tiny Woman,Paul Galdone,1986,Clarion Books,0.0
10189,0590250841,"Tales from the Cryptkeeper #2: \Hyde and Go Shriek\"" and \""Hunted\"" (Tales from the Cryptkeeper)""",Jane B. Mason,1995,Cartwheel Books (Scholastics),0.0
10190,0590250884,Tales from the Cryptkeeper: Gone Fishin and a Little Body of Work : Based on Episodes of Tales from the Cryptkeeper (Tales from the Cryptkeeper),Jane B. Mason,1995,Scholastic,2.5
10191,0743492919,Genesis (Resident Evil Novelization),Keith R.A. DeCandido,2004,Pocket Star,0.0
10192,0671039946,Ice (Shooting Stars),V.C. Andrews,2001,Pocket,1.8214285714285714
10193,0671039954,Rose,V.C. Andrews,2001,Pocket,2.24
10194,0671039962,Honey,V.C. Andrews,2001,Pocket,1.875
10195,0807554545,The Mystery of the Pirate's Map (The Boxcar Children Mysteries #70),Gertrude Chandler Warner,1999,Albert Whitman &amp; Company,0.0
10196,0807534374,"The Hurricane Mystery (Boxcar Children Mysteries, 54)",Gertrude Chandler Warner,1996,Albert Whitman &amp; Company,0.0
10197,0807530816,"The Guide Dog Mystery (Boxcar Children Mysteries, 53)",Gertrude Chandler Warner,1996,Albert Whitman &amp; Company,0.0
10198,0807554227,"The Mystery Bookstore (Boxcar Children Mysteries, 48)",Gertrude Chandler Warner,1995,Albert Whitman &amp; Company,0.0
10199,0807554200,"The Mystery of the Hot Air Balloon (Warner, Gertrude Chandler, Boxcar Children Mysteries.)",Gertrude Chandler Warner,1995,Albert Whitman &amp; Company,5.0
10200,0671002031,Temptation,Jude Deveraux,2000,Atria,3.782608695652174
10201,0872863077,Returning to A,Dorien Ross,1995,City Lights Publishers,10.0
10202,0786014245,She Loves Me Not,Wendy Corsi Staub,2003,Pinnacle Books,2.740740740740741
10203,0312312261,"Are You Hungry, Dear?: Life, Laughs, and Lasagna",Doris Roberts,2003,St. Martin's Press,5.666666666666667
10204,1574090356,Titanic Survivor: The Newly Discovered Memoirs of Violet Jessop Who Survived Both the Titanic and Britannic Disasters,Violet Jessop,1997,Sheridan House,0.0
10205,0142000221,Cause Celeb,Helen Fielding,2002,Penguin Books,2.775
10206,014014773X,The Things They Carried (Contemporary American Fiction),Tim O'Brien,1991,Penguin USA,3.823529411764706
10207,0060910690,Zelda : A Biography,Nancy Milford,2001,Perennial,2.7777777777777777
10208,0812925300,Where the Girls Are: Growing Up Female With the Mass Media,Susan J. Douglas,1995,Three Rivers Press (CA),3.8461538461538463
10209,0312953496,Knowledge in a Nutshell,Charles Reichblum,1994,St Martins Pr,7.0
10210,1858283434,The Rough Guide to the Internet 1999,Angus J. Kennedy,1998,Rough Guides,2.0
10211,0671732129,WHEN ALL YOU EVER WANTED ISN'T ENOUGH,Harold Kushner,1990,Pocket,3.3333333333333335
10212,0140041796,Switch Bitch,Roald Dahl,1989,Penguin Books,3.7222222222222223
10213,052594544X,On Secret Service: A Novel,John Jakes,2000,Dutton Books,3.3125
10214,1567313590,Why People Believe Weird Things,Michael Shermer,2000,MJF Books,3.0
10215,0812551478,"Blood of the Fold (Sword of Truth, Book 3)",Terry Goodkind,1997,Tor Fantasy,4.121951219512195
10216,0765346524,Wizard's First Rule (Sword Of Truth),Terry Goodkind,2003,Tor Books,2.9
10217,0345434676,Pegasus in Space,Anne McCaffrey,2001,Del Rey Books,3.7058823529411766
10218,078670442X,The Drive-In: A Double-Feature Omnibus,Joe R. Lansdale,1997,Carroll &amp; Graf Publishers,3.0
10219,0505525372,Spellbound in Seattle,Garthia Anderson,2003,Love Spell,3.857142857142857
10220,055357339X,"Assassin's Apprentice (The Farseer Trilogy, Book 1)",ROBIN HOBB,1996,Bantam,2.8125
10221,0553209671,Sophies Choice,William Styron,1982,Bantam Doubleday Dell,1.9791666666666667
10222,0440204208,Blood Shot (V.I. Warshawski Novels (Paperback)),Sara Paretsky,1989,Dell,2.639344262295082
10223,0140074511,How to Become Ridiculously Well-Read in One Evening: A Collection of Literary Encapsulations,E.O. Parrott,1987,Penguin Books,4.666666666666667
10224,0843952016,The Rising,Brian Keene,2004,Leisure Books,1.5454545454545454
10225,0843951907,Dark Universe,William F. Nolan,2003,Leisure Books,0.8
10226,0843949783,Island,Richard Laymon,2002,Leisure Books,3.0
10227,0156252856,"Der Kleine Prinz, Mit Zeichnungen Des Verfassers (Harbrace Paperbound Library)",Antoine De Saint-Exupery,1973,Harcourt,6.666666666666667
10228,1858286999,The Rough Guide to Japan (Rough Guide Japan),Jan Dodd,2001,Rough Guides Limited,8.666666666666666
10229,1740591623,Lonely Planet Japan (Lonely Planet Japan),Chris Rowthorne,2003,Lonely Planet Publications,9.0
10230,3761400853,SilvestergesprÃ?Â¤che eines Sechsecks.,Dionys Burger,2001,Aulis Verlag Deubner,10.0
10231,0864427557,Lonely Planet China (Lonely Planet China),Caroline Liou,2000,Lonely Planet Publications,8.5
10232,346202261X,American Psycho (German),Bret Easton Ellis,2000,"Kiepenheuer &amp; Witsch GmbH &amp; Co. KG, Verlag",4.25
10233,3257217005,MeistererzÃ?Â¤hlungen.,Leo N. Tolstoi,1989,Diogenes Verlag,0.0
10234,0345315227,3001: The Final Odyssey,Arthur C. Clarke,1997,Ballantine Books,2.0714285714285716
10235,0312871996,The Light of Other Days,Arthur C. Clarke,2000,St Martins Pr,4.25
10236,3455003273,Amerika: Roman,Sibylle Berg,1999,Hoffmann und Campe,0.0
10237,1571741119,The Books in My Life,Colin Wilson,1998,Hampton Roads Publishing Company,0.0
10238,0140620443,Hard Times (Penguin Popular Classics),Charles Dickens,1994,Penguin Books Ltd,0.9
10239,0517053616,The Complete Works of William Shakespeare,William Shakespeare,1992,Gramercy Books,6.166666666666667
10240,0517147815,"Lewis Carroll: The Complete Illustrated Works : Alice's Adventures in Wonderland, Through the Looking-Glass and What Alice Found There, the Hunting of the Snark (Literary Classics)",Lewis Carroll,1995,Gramercy Books,0.0
10241,3453217314,Der unmÃ?Â¶gliche Planet.,Philip K. Dick,2002,Heyne,5.0
10242,0679436154,The Diagnosis,Alan P. Lightman,2000,Pantheon Books,3.1666666666666665
10243,345834277X,Das Dekameron.,Giovanni Boccaccio,1999,"Insel, Frankfurt",0.0
10244,0140135375,Divided Self (Penguin Psychology),Ronald David Laing,1991,Penguin Books,5.0
10245,0140442529,Notes from Underground the Double: The Double (Penguin Classics),Fyodor Dostoyevsky,1972,Penguin Books,4.777777777777778
10246,3596258758,Die Verwandlung,Franz Kafka,1997,Distribooks Inc,2.0
10247,3518068547,Homo faber: Ein Bericht (Suhrkamp Taschenbuch),Max Frisch,1977,Suhrkamp,1.75
10248,057106700X,A Shorter Finnegans Wake (Faber Paper Covered Edition),James Joyce,1966,Faber and Faber Ltd,0.0
10249,0140422161,Don Juan (Penguin Classics),"George Gordon Byron, Baron Byron",1988,Penguin Books,6.0
10250,0006547834,Miss Smillas Feeling for Snow,Peter Hoeg,0,Flamingo,3.1025641025641026
10251,1559706643,Black Dahlia Avenger: The True Story,Steve Hodel,2003,Arcade Publishing,1.8
10252,3442724627,"Doch jeder tÃ?Â¶tet, was er liebt.",Faye Kellerman,2000,btb,4.5
10253,0670822671,My father's moon,Elizabeth Jolley,1989,Viking Penguin,3.5
10254,972210585X,Cronicando (Uma Terra sem amos),Mia Couto,1991,Caminho,0.0
10255,9726101794,As mulheres deviam vir com livro de instruÃ§Ãµes (Campo da literatura),Manuel Jorge Marmelo,1999,Campo das Letras,3.6
10256,9722002171,A Costa Dos Murmurios,Lidia Jorge,1998,Publicacoes Dom Quixote,1.6
10257,0345410017,Fahrenheit 451,RAY BRADBURY,1996,Ballantine Books,4.214285714285714
10258,0812550927,"20,000 Leagues Under the Sea",Jules Verne,1995,Tor Books,4.0
10259,1577592735,The Lion and the Mouse,Tess Fries,1999,Dalmatian Press,8.5
10260,840138088X,Nuevo viaje a la Alcarria (Plaza &amp; JanÃ©s literaria),Camilo JosÃ© Cela,1986,Plaza &amp; JanÃ©s,0.0
10261,8401380464,El Incendio/the Fire,Mario Soldati,1985,Lectorum Pubns (Adult),0.0
10262,842045804X,Manolito gafotas: Yo y el imbÃ©cil,Elvira Lindo,1999,Alfaguara,3.0
10263,8478090665,Plaers,Anna LlauradÃ³,1989,Columna,1.5
10264,8401464242,Odessa,Frederick Forsyth,1973,Downtown Book Center,0.0
10265,8420617369,Discurso del Metodo,Rene Descartes,1989,Alianza,0.0
10266,8437600014,El Hombre y Su Poesia,Miguel HernÃ¡ndez,1998,CÃ¡tedra,3.5
10267,0553279300,Being There,Jerzy Kosinski,1985,Bantam Books,2.8181818181818183
10268,8423309177,Entre visillos,Gaite Carmen Martin,1958,Destino,4.066666666666666
10269,8401413036,Las compaÃ±Ã­as convenientes y otros fingimentos y cegueras,Camilo Jose Cela,1999,"Plaza &amp; Janes Editores, S.A.",0.0
