,ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,rating
230023,3803130573,WÃ?Â¤hrend die Frauen schlafen.,Javier Marias,2001,Wagenbach,0.0
230024,0787106127,That Camden Summer,Lavyrle Spencer,1995,Audio Literature,4.0
230025,1578660742,"How Well Does Your Child Read, Write, and Do Math? : Step-by-Step Methods for Parents to Assess and Develop their Child's Skills",Ann Cook,2004,Galahad,0.0
230026,1885408269,"The Inner Bitch Guide To Men, Relationships, Dating, Etc.",Elizabeth Hilts,1999,Listen &amp; Live Audio,7.5
230027,060980362X,Ginkgo: The Smart Herb,Jonathan G. Zuess,1998,Random House Inc,5.0
230028,9654940078,The Complete Guide to Tarot Reading (Astrolog Complete Guides Series),Hali Morag,1998,Astrolog Publishing House,5.0
230029,0714820180,In search of lost gods: A guide to British folklore,Ralph Whitlock,1979,Phaidon,5.0
230030,1564144860,A Witch's Beverages and Brews,Patricia Telesco,2000,New Page Books,5.0
230031,8185326207,Demonology and Popular Superstitions of Gujarat,Alexander Kinloch Forbes,1996,Vintage Books,5.0
230032,0706378547,"Essential Feng Shui: Your Practical Guide to Health, Wealth and Happiness",Simon Brown,1999,Sterling Publishing,5.0
230033,0091851432,The Vampire in Europe,Montague Summers,1996,Senate Books,5.0
230034,1859585337,Folktales of the Maori,Alfred Grace,0,Senate Books,5.0
230035,185958487X,Immortality Funerary Rites and Customs,C.E. Vulliamy,1997,Senate,5.0
230036,0786905166,"Tangled Webs (Forgotten Realms: Starlight and Shadows, Book 2)",Elaine Cunningham,1996,Wizards of the Coast,0.0
230037,0805239960,Myths &amp; Legends of the Celtic Race,T. W. Rolleston,1985,Schocken Books,5.0
230038,0486232956,Magick in Theory and Practice,Aleister Crowley,1976,Dover Pubns,2.5
230039,1902012186,Celtic Rituals: An Authentic Guide to Ancient Celtic Spirituality,Alexi Kondratiev,2001,Collins Press,5.0
230040,0747272271,The Encyclopedia of the World's Mystical and Sacred Sites,John Spencer,2002,Headline,5.0
230041,0671746324,HERBS FOR COMMON AILMENTS,Anne McIntyre,1992,Fireside,5.0
230042,0722539401,Indian Head Massage,Narendra Mehta,2000,Thorsons Publishers,5.0
230043,0151004005,The Women of Troy Hill: The Back-Fence Virtues of Faith and Friendship,Clare Ansberry,2000,Harcourt,7.0
230044,156085040X,What Do Ducks Do in Winter: And Other Western Stories,Lewis Horne,1993,Signature Books,5.0
230045,0892817771,Traditional Reiki for Our Times: Practical Methods for Personal and Planetary Healing,Amy Zaffarano Rowland,1998,Healing Art Press,8.0
230046,1851701834,Encyclopedia of the Occult,Lewis Spence,0,Bracken Books,7.0
230047,075480626X,Bach Remedies and Other Flower Essences: The Transforming and Healing Powers of Nature,Vivien Williamson,2001,Lorenz Books,0.0
230048,0789458780,Eyewitness: Witches &amp; Magic Makers,Douglas Hill,2000,Dorling Kindersley Publishing,5.0
230049,0754805808,"Divining the Future: Discover and Shape Your Destiny by Interpreting Signs, Symbols and Dreams",Sally Morningstar,2000,Lorenz Books,0.0
230050,0765116677,"Sun and Moon Signs: An Astrological Guide to Love, Career, and Destiny",Marisa St.Clair,1999,Smithmark Publishers,0.0
230051,000638837X,One Up: A Woman in Action with the SAS,Sarah Ford,1997,HarperCollins Publishers,5.0
230052,039558776X,The Red Sox Reader,Dan Riley,1991,Houghton Mifflin Co,0.0
230053,0130094021,C++: A Dialog: Programming with the C++ Standard Library,Steve Heller,2002,Prentice Hall PTR,10.0
230054,0931988462,Apple II User's Guide,Lon Poole,1981,McGraw-Hill,0.0
230055,1569760942,3 Cheers for Teaching: A Guide to Growing Professionally and Renewing Your Spirit,Bonita DeAmicis,1998,Zephyr Press (AZ),0.0
230056,0931988659,Your Atari Computer,Lon Poole,1982,McGraw-Hill,5.0
230057,1591827663,Suikoden III: Successor of Fate (Suikoden),Aki Shimizu,2004,TokyoPop,10.0
230058,0471095931,Atari Sound and Graphics (Self-teaching Guides),Herb Moore,1982,John Wiley &amp; Sons Inc,5.0
230059,4770028601,Basic Connections: Making Your Japanese Flow,Kakuko Shoji,2002,Kodansha International (JPN),10.0
230060,0932760007,"The BASIC handbook, an encyclopedia of the BASIC computer language",David A Lien,1978,Compusoft Pub,5.0
230061,4770020686,"Let's Learn Kanji: An Introduction to Radicals, Components, and 250 Very Basic Kanji",Joyce Yumi Mitamura,1998,Kodansha International (JPN),10.0
230062,0671691384,POOL COOL,Steve Rushin,1990,Pocket,0.0
230063,0835902307,Apple Machine Language,Don &amp; Kurt Inman,1980,Simon &amp; Schuster (P),5.0
230064,0393312356,21 Sugar Street,Lynn Lauber,1994,W W Norton &amp; Co Inc,0.0
230065,0376009209,Lowes Decorating with Paint &amp; Color (Lowe's Home Improvement),Oxmoor House,2003,Leisure Arts Inc.,10.0
230066,0865734283,The Complete Guide to Home Plumbing (Black &amp; Decker Home Improvement Library),Black &amp; Decker,2001,Creative Publishing International,10.0
230067,0715371746,The good food growing guide: Gardening and living nature's way,John Bond,1976,David &amp; Charles,0.0
230068,0744002850,Final Fantasy X-2 Official Strategy Guide,Dan Birlew,2003,Brady Games,10.0
230069,0890878234,Totally Shrimp (Totally Seafood Series),Helene Siegel,1997,Celestial Arts,10.0
230070,0312285671,Mary Ellen's Guide to Good Enough Housekeeping,Mary Ellen Pinkham,2002,St. Martin's Griffin,0.0
230071,0890878226,Totally Lobster (Totally Seafood Series),Helene Siegel,1997,Celestial Arts,10.0
230072,0152168133,What Happened to Lani Garver,Carol Plum-Ucci,2002,Harcourt Children's Books,9.0
230073,0890879486,The Totally Carrots Cookbook,Helene Siegel,2000,Celestial Arts,10.0
230074,0890878366,Totally Steak (Totally Cookbooks),Helene Siegel,1997,Celestial Arts,10.0
230075,0890878064,The Totally Burgers Cookbook (Totally Cookbooks),Helene Siegel,1996,Celestial Arts,10.0
230076,0890878358,The Totally Nuts Cookbook (Totally Cookbooks),Helene Siegel,1997,Celestial Arts,10.0
230077,0890877874,The Totally Eggplant Cookbook (Totally Cookbooks),Helene Siegel,1996,Celestial Arts,10.0
230078,0373243510,"Bachelor's Baby Promise : That's My Baby! (Special Edition, 1351)",Barbara McMahon,2000,Silhouette,8.0
230079,0890878072,The Totally Camping Cookbook (Totally Cookbooks),Helene Siegel,1996,Celestial Arts,10.0
230080,0890878242,Totally Salmon (Totally Seafood Series),Helene Siegel,1997,Celestial Arts,10.0
230081,0373762429,"Killian'S Passion  (Secrets) (Silhouette Desire, 1242)",Barbara McCauley,1999,Silhouette,7.0
230082,0890878218,Totally Crab (Totally Seafood Series),Helene Siegel,1997,Celestial Arts,10.0
230083,0785802452,The Ultimate Bagel Cookbook,Sarah Maxwell,1995,Book Sales,10.0
230084,0515123900,Spellbound (Magical Love),Trana Mae Simmons,1998,Jove Books,3.0
230085,0811808203,Beth's Basic Bread Book: Simple Techniques and Simply Delicious Recipes for Foolproof Baking,Beth Hensperger,1996,Chronicle Books Llc,10.0
230086,0890878943,Totally Cheese Cookbook (Totally Cookbooks Series),Helene Siegel,1999,Celestial Arts,10.0
230087,0890877270,The Totally Mushroom Cookbook (Totally Cookbooks),Helene Siegel,1994,Celestial Arts,10.0
230088,0890878951,Totally Strawberries Cookbook (Totally Cookbooks Series),Helene Siegel,1999,Celestial Arts,10.0
230089,0890878021,The Maui Onion Cookbook,Barbara Santos,1996,Celestial Arts,10.0
230090,0890878870,The Totally Lemons Cookbook (Totally Cookbooks),Helene Siegel,1998,Celestial Arts,10.0
230091,0890877882,The Totally Tomato Cookbook (Totally Cookbooks),Helene Siegel,1996,Celestial Arts,10.0
230092,0890877866,The Totally Pizza Cookbook (Totally Cookbooks),Helene Siegel,1996,Celestial Arts,10.0
230093,350251867X,Die StraÃ?Â?e nach Isfahan. Historischer Roman.,Gilbert Sinoue,2002,Scherz,7.0
230094,0890878323,Totally Bagel (Totally Cookbooks),Helene Siegel,1997,Celestial Arts,5.0
230095,3596111277,Solos Reise. Roman.,Joy Smith Aiken,1992,"Fischer (Tb.), Frankfurt",3.0
230096,0890878048,The Totally Pancakes &amp; Waffles Cookbook (Totally Cookbooks),Helene Siegel,1996,Celestial Arts,10.0
230097,360893202X,Der KÃ¶nig von Amerika: Roman,Peter Stephan Jungk,2001,Klett-Cotta,8.0
230098,0890878846,The Totally Pies Cookbook (Totally Cookbooks),Helene Siegel,1998,Celestial Arts,10.0
230099,0890878978,Totally Bread Cookbook (Totally Cookbooks),Helene Siegel,1999,Celestial Arts,10.0
230100,3492236235,Vita activa oder Vom tÃ?Â¤tigen Leben.,Hannah Arendt,2002,Piper,0.0
230101,3518276395,"Suhrkamp TaschenbÃ?Â¼cher Wissenschaft, Nr.39, Wahnsinn und Gesellschaft",Michel Foucault,2001,Suhrkamp,0.0
230102,0890877548,Totally Coffee Cookbook (Totally Cookbooks),Helene Siegel,1995,Celestial Arts,10.0
230103,3518383957,Geographie der Lust. Roman.,JÃ?Â¼rg Federspiel,1991,Suhrkamp,0.0
230104,459000982X,Cultural Keys: The History of Japanese Words &amp; Phrases,Hiroshi Otsuki,1997,Book East,10.0
230105,0764565540,Frommer's Japan,Beth  Reiber,2002,Frommer,10.0
230106,2290318582,Montaigne,GaÃ?Â«l Gauvin,2002,J'ai lu,0.0
230107,3570500284,No Logo.,Naomi Klein,2002,Riemann Verlag,0.0
230108,4789005178,Kana Can Be Easy,Kunihiko Ogawa,0,Japan Times,9.0
230109,0812039912,"501 Japanese Verbs: Fully Described in All Inflections, Moods, Aspects and Formality Levels",Roland A. Lange,1988,Barrons Educational Series,10.0
230110,3608919376,Der Rebell. Ein PlÃ?Â¤doyer fÃ?Â¼r Widerstand und Lebenslust.,Michel Onfray,2001,Klett-Cotta /J. G. Cotta'sche Buchhandlung Nachfo,0.0
230111,0804819459,Kanji Cards,Alexander Kask,1995,Charles E. Tuttle Co.,10.0
230112,1587212145,Combating Air Rage,Ted Celentino,2001,1stBooks Library,10.0
230113,351827824X,Anti- Ã?Â?dipus. ( Kapitalismus und Schizophrenie I).,Gilles Deleuze,1977,Suhrkamp,0.0
230114,0794600697,Periplus Japan 2002/2003 Country Map (Periplus Travel Maps),Periplus,2003,Periplus Editions,9.0
230115,1859748112,Japan Travel Map (Globetrotter Maps),Not Applicable (Na ),2001,New Holland Publishers (UK) LTD,9.0
230116,0553803468,Through the Glass Wall : Journeys Into the Closed-Off Worlds of the Autistic,HOWARD PHD BUTEN,2004,Bantam,0.0
230117,0834804522,Basic Japanese Through Comics (Part 1),Mangajin,1993,Weatherhill Inc.,10.0
230118,4770027818,All About Particles: A Handbook of Japanese Function Words,Naoko Chino,2001,Kodansha International (JPN),9.0
230119,4770026080,A Dictionary of Basic Japanese Sentence Patterns (Kodansha Dictionary),Naoko Chino,2000,Kodansha International (JPN),10.0
230120,0571163939,Writings from the Philokalia : On Prayer of the Heart,E. Kadloubovsky,1992,Faber &amp; Faber,0.0
230121,0789441853,Eyewitness Travel Phrase Book: Japanese,Anthony P. Newell,1999,Dorling Kindersley Publishing,8.0
230122,0801984963,The Art of Manipulating Fabric,Colette Wolff,1996,Krause Publications,10.0
230123,0812013972,Japanese at a Glance: Phrase Book and Dictionary for Travelers (Barron's Languages at a Glance),Nobuo Akiyama,1992,Barrons Educational Series,10.0
230124,8466616160,El Ocho,Katherine Neville,2004,Ediciones B,10.0
230125,0226204006,History of Religious Ideas from the Stone Age to the Eleusinian Mysteries (History of Religious Ideas),Mircea Eliade,1979,University of Chicago Press,0.0
230126,0892831464,"Crisis of Truth: The Attack on Faith, Morality and Mission in the Catholic Church",Ralph Martin,1983,Servant Publications,0.0
230127,4789000680,Speaking and Living in Japan (Nihongo Notes),Osamu Mizutani,1993,Japan Times,9.0
230128,0809130394,"The Church We Believe in: One, Holy, Catholic, and Apostolic",Francis Aloysius Sullivan,1989,Paulist Press,0.0
230129,0844238074,Japanese (Teach Yourself),H.J. Ballhatchet,1992,McGraw-Hill,10.0
230130,0844238082,Teach Yourself Business Japanese (Teach Yourself Books),Lynne  Strugnell,1992,McGraw-Hill,10.0
230131,0898704286,Razing the Bastions: On the Church in This Age,Hans Urs Von Balthashar,1993,Communio Books,0.0
230132,0870407651,Remembering the Hiragana: A Complete Course on How to Teach Yourself the Japanese Syllabary in 3 Hours,James W. Heisig,1990,Kodansha Amer Inc,9.0
230133,0674992008,Lucretius: De Rerum Natura (Loeb Classical Library),Titus Lucretius Carus,1975,Harvard University Press,9.0
230134,0006121071,World of Suzie Wong,Richard Mason,1969,HarperCollins Publishers,0.0
230135,0761106316,Steak Lover's Cookbook,William Rice,1997,Workman Publishing,8.0
230136,0609602845,Pillsbury's Complete Cookbook: Recipes from America's Most-Trusted Kitchens,The Pillsbury Co.,2000,Clarkson N Potter Publishers,7.0
230137,0844283770,"The Japanese Way : Aspects of Behavior, Attitudes, and Customs of the Japanese",Norika  Takada,1996,McGraw-Hill,10.0
230138,0944502369,Japanese in 10 Minutes a DayÂ®,Kristine K. Kershul,1998,Bilingual Books (WA),10.0
230139,053417616X,Biology: Concepts and Applications (Biology),Cecie Starr,1993,Wadsworth Publishing Company,0.0
230140,0804832889,"Living in Japan: A Guide to Living, Working, and Traveling in Japan",Joy Norton,2001,Tuttle Publishing,9.0
230141,0843770554,Atlas of the Bible Lands,Harry Thomas Frank,1977,Hammond World Atlas Corporation,5.0
230142,1400020212,Living Language Japanese Dictionary: Japanese-English/English-Japanese (Living Language Dictionaries),Hiroko Strom,2002,Living Language,9.0
230143,1400020204,Japanese Coursebook (Living Language Coursebooks),Hiroko Storm,2002,Living Language,9.0
230144,0070307059,Psychology,John W. Santrock,1998,McGraw Hill College Div,0.0
230145,8440683022,Querida Nicaragua,Anna Cortadas,1998,Ediciones B,0.0
230146,1902825365,The Xenophobe's Guide to the Japanese,Sahoko Kaji,1999,Globe Pequot Pr,6.0
230147,0824982983,Bruin: No Treats in the Tree House (Bruin),Norbert Landa,1989,Ideals Publications,5.0
230148,0674003721,The Century of the Gene,Evelyn Fox Keller,2001,Harvard University Press,0.0
230149,8466310649,El vuelo de la reina,Tomas Eloy Martinez,2003,Santillana,0.0
230150,0761543228,The Sims Superstar: Prima's Official Strategy Guide / Mark Cohen (Prima's Official Strategy Guides),Mark L. Cohen,2003,Prima Games,9.0
230151,0439204348,The Big Red Sled: Level 1 (Hello Reader. Level 1),Jane E. Gerver,2001,Scholastic,5.0
230152,0061300047,Purity of Heart,Soren Kierkegaard,1956,Perennial,10.0
230153,0142301191,Why Do Horses Neigh? (Puffin Easy-to-Read),Joan Holub,2003,Dial Books,5.0
230154,0684801868,CAT FANCIERS' ASSOCIATION CAT ENCYCLOPEDIA,Will Thompson,1995,Simon &amp; Schuster,10.0
230155,1575843315,Camping Fun (Barbie),Nancy Parent,1999,Reader's Digest Association,5.0
230156,1879431041,Know Your Cat: An Owner's Guide to Cat Behavior,Bruce Fogle,1991,Dorling Kindersley Publishing,10.0
230157,0075536528,Introduction To Aristotle,Aristotle,1965,McGraw-Hill Humanities/Social Sciences/Languages,0.0
230158,0416967507,The Getting-dressed Story (I Can Do It Books),Karen Erickson,1987,Methuen Publishing Ltd,5.0
230159,1842153315,Secret Cat,Angela Rixon,2000,Southwater Publishing,9.0
230160,0393300471,Ecrits,Jacques Lacan,1982,W. W. Norton &amp; Company,3.0
230161,0744002397,Xenosaga Official Strategy Guide,Dan Birlew,2003,Bradygames,10.0
230162,0874495768,Action Alphabet a Preschool Language Ski (Honey Bear Books),Ethel Drier,1991,Modern Publishing,5.0
230163,0819869643,The Splendor of Truth: Encyclical Letter of John Paul II,Pope John Paul II,1993,Pauline Books &amp; Media,0.0
230164,0874495776,Flying Colors (Honey Bear Books),Ethel Drier,1991,Modern Publishing,5.0
230165,0754808319,Red Hot Chili Pepper,Jenni Fleetwood,2001,Lorenz Books,9.0
230166,1566472644,Poakalani:  Hawaiian Quilts Volume I,Poakalani,1999,Booklines Hawaii Ltd,9.0
230167,0874495792,Shaping Up,Ethel Drier,1991,Modern Publishing,5.0
230168,0891458875,Encyclopedia of Designs for Quilting,Phyllis D. Miller,1997,Collector Books,10.0
230169,1550743244,One Gray Mouse,Katherine Burton,2002,Kids Can Press,5.0
230170,0471443727,J. K. Lasser's Your Income Tax 2002,J. K. Lasser,2001,John Wiley &amp; Sons,7.0
230171,0534935133,Applied Finite Mathematics (Mathematics),S.T. Tan,1994,Thomson Learning,0.0
230172,0385308671,Country Road,Daniel San Souci,1993,Random House Childrens Books,5.0
230173,1565042182,Clanbook: Giovanni (A Source Book for Vampire: The Masquerade),Justin Achilli,1997,White Wolf Pub,8.0
230174,0913573973,Old Testament History of Redemption,Franz Julius Delitzsch,1988,Hendrickson Pub,0.0
230175,0439226163,Far Out Finger Bikes,B. Stuart,2000,Tangerine Press,5.0
230176,8420618012,El jardÃ­n de los frailes (SecciÃ³n Literatura),Manuel AzaÃ±a,1981,Alianza,0.0
230177,0802822819,The New Bible Commentary,Donald Guthrie,1991,Eerdmans Pub Co,0.0
230178,1565042115,Clanbook: Lasombra,Richard Dansky,1996,White Wolf Pub,7.0
230179,0721450733,My Bedtime Book (Board Book S8611),Eugenie Fernandes,1992,Penguin U S A,5.0
230180,0895656922,Hop Skip-Jump-A-Roo Zoo (Magic Castle Readers Creative Arts),Moncure,1999,Child's World,5.0
230181,0890879478,The Totally Potato Cookbook (Totally Cookbooks),Helene Siegel,2000,Celestial Arts,10.0
230182,0722075367,The Church As Sacrament (Dogma),Michael Schmaus,1975,Sheed and Ward,0.0
230183,0416967809,The Angry Story (I Can Do It Books),Karen Erickson,1987,Egmont Childrens Books,5.0
230184,0890877572,The Totally Cookies Cookbook (Totally Cookbooks),Helene Siegel,1995,Celestial Arts,10.0
230185,0673523950,A Short Guide to Writing About Literature (Seventh Edition),Sylvan Barnet,1995,Addison-Wesley Pub Co,0.0
230186,0895656914,The Bears Upstairs (Magic Castle Readers Creative Arts),Moncure,1999,Child's World,5.0
230187,0890878056,The Totally Chocolate Cookbook (Totally Cookbooks),Helene Siegel,1996,Celestial Arts,6.333333333333333
230188,0394529006,Random House American Dictionary,Jess Stein,1983,Random House Trade,0.0
230189,0140509844,Hello Reading!: When the TV Broke,Harriet Ziefert,1989,Puffin Books,5.0
230190,0892837780,Healing the Original Wound: Reflections on the Full Meaning of Salvation,"Benedict, C.F.R. Groeschel",1993,Servant Publications,0.0
230191,0916211916,Palladium Books Presents: Palladium Fantasy Role-Playing Game,Kevin Siembieda,1996,Palladium Books,10.0
230192,0829405097,A Reading Course in Homeric Greek: Book 1 (Reading Course in Homeric Greek),Raymond V. Schoder,1985,Loyola Press,10.0
230193,1574570226,Baalgor Wastelands (Palladium Fantasy RPG),Kevin Siembieda,1999,Palladium Books Inc,9.0
230194,0895656906,A Color Clown Comes to Town (Magic Castle Readers Creative Arts),Jane Belk Moncure,1988,Child's World,5.0
230195,0916211096,"The Palladium Rpg Book II: Old Ones (Fantasy Adventure, No 2)",Kevin Siembieda,1985,Palladium Books,9.0
230196,0866539298,"Someone Special Died (Kids Have Feelings, Too)",Joan Prestine,1993,Fearon Teacher AIDS,5.0
230197,157120041X,Piecing: Expanding the Basics,Ruth B. McDowell,1998,Watson-Guptill Publications,10.0
230198,0916211398,Adventures in the Northern Wilderness (Palladium Rpg Book Four),Kevin Siembieda,1989,Palladium Books Inc,8.0
230199,0943574870,Shortcuts: A Concise Guide to Rotary Cutting (Joy of Quilting),Donna Lynn Thomas,1992,Martingale &amp; Co Inc,8.0
230200,0440412129,The Hobyahs,Robert D. San Souci,1996,Random House Childrens Books,5.0
230201,0810934574,The Quilt Encyclopedia Illustrated,Carter Houck,1991,Harry N Abrams Inc,10.0
230202,0743403592,The American Medical Association Essential Guide to Depression,American Medical Association,2000,Pocket,0.0
230203,1561380970,Bad Seed: A Postcard Book,Miriam Linna,1992,Running Pr,10.0
230204,0268009325,Enthusiasm: A Chapter in the History of Religion : With Special Reference to the XVII and XVIII Centuries,Ronald Arbuthnott Knox,1994,University of Notre Dame Press,3.0
230205,0307131807,Barbie: My Favorite Teacher (Career Series),Diane Muldrow,1998,Golden Books,5.0
230206,0743200500,Getting Your Life Back: The Complete Guide to Recovery from Depression,Jesse Wright,2002,Free Press,0.0
230207,0821220179,Palaces of Dreams: Movie Theater Postcards,John Margolies,1993,Little Brown &amp; Co,10.0
230208,0553254014,Guns of August,Barbara W. Tuchman,1989,Bantam Books,0.0
230209,1550370863,Play Time,Roger Pare,1990,Annick Press,5.0
230210,0811834387,Sumi-e Kit,Shingo Syoko,2002,Chronicle Books,10.0
230211,0670872067,Matilda's Movie Adventures,Lucy Dahl,1996,Viking Books,5.0
230212,0590134574,Murderous Maths (Knowledge),Kjartan Poskitt,1997,Hippo,7.0
230213,3438053039,Biblia Sacra Iuxta Vulgatam Versionem (104209),R. Weber,1990,American Bible Society,10.0
230214,1550372467,Jill and the Jogero,Richard Thompson,1992,Annick Press,5.0
230215,1570760063,Celtic Needlepoint,Alice Starmore,1994,Trafalgar Square,10.0
230216,0307263061,Barbie.Com: The First Adventure (Road to Reading. Mile 3),S.I. Artists,1999,Golden Books,5.0
230217,0715617729,All the Greek Verbs,N Marinone,1985,Duckworth Publishing,8.0
230218,1843090678,Chinese: The Essence of Asian Cooking,Linda Doeser,2003,Hermes House,9.0
230219,0525448667,Pigeon Pigeon,Caron Lee Cohen,1992,Penguin USA,5.0
230220,0131584294,History of Art (Combined),H.W. Janson,1994,Scott Foresman (Pearson K-12),10.0
230221,0062512102,Mystic Cats: A Celebration of Cat Magic &amp; Feline Charm,Roni Jay,1995,Harpercollins,9.0
230222,0416967604,The Night-time Story (I Can Do It Books),Karen Erickson,1987,Egmont Childrens Books,5.0
230223,0801425204,Unreality: The Metaphysics of Fictional Objects,Charles Crittenden,1991,Cornell University Press,2.0
230224,0916211274,"Southern Cross (Robotech Rpg, Book IV)",Kevin Siembreda,1987,Palladium Books,9.0
230225,0590446371,Hugs,Alice McLerran,1993,Scholastic Paperbacks,5.0
230226,0892838132,Heaven in Our Hands: Receiving the Blessings We Long for,Benedict J. Groeschel,1994,Charis Books,0.0
230227,0916211231,Robotech Role Playing Game Book Two: Rdf Manual (Robotech Role Playing Series),Kevin Siembieda,1987,Palladium Books,9.0
230228,0811201848,"Illuminations (New Directions Paperbook, No. 56)",Arthur Rimbaud,1957,New Directions Publishing Corporation,9.5
230229,0416967701,The Make-a-mistake Story (I Can Do It Books),Karen Erickson,1987,Methuen Publishing Ltd,5.0
230230,0268019444,Whose Justice? Which Rationality?,Alasdair MacIntyre,1989,University of Notre Dame Press,0.0
230231,0813208955,Duns Scotus on the Will and Morality,John Duns Scotus,1998,Catholic University of America Press,6.0
230232,1841195022,The Mammoth Book of Future Cops,Maxim Jakubowski,2003,Constable and Robinson,0.0
230233,0785800328,The Complete Calligrapher: A Comprehensive Guide from Basic Techniques to Inspirational Alphabets,Emma Callery,1994,Book Sales,10.0
230234,0262540835,Darwinism Evolving: Systems Dynamics and the Genealogy of Natural Selection,David J. Depew,1996,Bradford Books,10.0
230235,0811820963,The Mediterranean Cat,Hans Silvester,1998,Chronicle Books,10.0
230236,0763610496,Love and Kisses,Sarah Wilson,2001,Candlewick Press (MA),10.0
230237,0674362500,Greek Grammar,Herbert W. Smyth,1983,Harvard University Press,9.5
230238,0811816613,Legacy of the Cat: The Ultimate Illustrated Guide,Gloria Stephens,1997,Chronicle Books Llc,10.0
230239,1568654944,101 Nights of Grrreat Sex,Laura Corn,0,Bantam Doubleday Dell,6.5
230240,0895267144,The Lord,Romano Guardini,1996,Regnery Publishing,0.0
230241,0689846177,"Sagwa, The Chinese Siamese Cat",Amy Tan,2001,Aladdin,10.0
230242,0765306794,Dreams Underfoot: The Newford Collection,Charles de Lint,2003,Orb Books,4.5
230243,1558671080,The Garlic Cookbook (Nitty Gritty Cookbooks),David Diresta,1994,Bristol Pub Enterprises,9.0
230244,0914881426,"Applique 12 Easy Ways!: Charming Quilts, Giftable Projects, and Timeless Techniques",Elly Sienkiewicz,1992,C&amp;T Publishing,6.0
230245,1550547496,Romancing Mary Jane: A Year in the Life of a Failed Marijuana Grower,Michael Poole,2003,Greystone Books,8.0
230246,0376027568,Garlic (The Gourmet Kitchen),Orla Broderick,1994,Leisure Arts,9.0
230247,0691020418,"Either/Or 1: Kierkegaard's Writings, Vol. 3",Soren Kierkegaard,1988,Princeton University Press,10.0
230248,0752526774,Celtic Fairy Tales,Joseph Jacobs,0,Parragon,9.0
230249,0747546398,Witch Child,Celia Rees,2000,Bloomsbury,8.5
230250,0099339218,The First Forty Nine Stories,Ernest Hemingway,1994,Trafalgar Square,8.0
230251,0674990811,Aristotle: The Nicomachean Ethics (No 73),H. Rackham,1982,Harvard University Press,10.0
230252,0823213501,Greek: An Intensive Course,Hardy Hansen,1991,Fordham Univ Pr,7.0
230253,0865161267,A New Latin Syntax,E. C. Woodcock,1959,Bolchazy-Carducci Publishers,10.0
230254,0674990633,Hesiod: The Homeric Hymns and Homerica (Loeb Classical Library #57),Hesiod,1936,Harvard University Press,8.0
230255,0810909944,Golf courses of the PGA Tour,George Peper,1986,H.N. Abrams,7.0
230256,0395675782,Public Speaking,Michael Osborn,1993,Houghton Mifflin Co,0.0
230257,2070323439,Le Carnaval De Romans De La Chandeleur A,Emma Le Roy Ladurie,0,Gallimard French,8.0
230258,067450853X,Lacan,Malcolm Bowie,1993,Harvard University Press,0.0
