,ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,rating
220085,1931761760,Impatient Passion,Dee S. Knight,2003,Atlantic Bridge Publishing,0.0
220086,0789712806,Special Edition Using Oracle Applications (Using (Special Edition)),BOSS Corporation,2000,Pearson Education,5.0
220087,0138582424,Mobile Agents,William R. Cockayne,1998,Prentice Hall PTR,0.0
220088,188845170X,Hairstyles of the Damned (Punk Planet Books),Joe Meno,2004,Punk Planet Books,0.0
220089,0803297084,Willa Cather: A Literary Life,James Woodress,1989,University of Nebraska Press,0.0
220090,1400061776,Nine Horses: Poems (Today Show Book Club #10),Billy Collins,2003,Random House,0.0
220091,1551521598,American Whiskey Bar,Michael Turner,2004,Consortium,0.0
220092,1932360131,Superworse: The Novel: A Remix of Superbad: Stories and Pieces by Ben Greenman,Ben Greenman,2003,Soft Skull Press,0.0
220093,0671876473,"The Sword (The Raj Whitehall Series: The General, Book 5)",S.M. Stirling,1995,Baen,7.0
220094,0671721054,"The Hammer (The Raj Whitehall Series: The General, Book 2)",S.M. Stirling,1992,Baen,7.0
220095,015110445X,"Bad Company: Drugs, Hollywood and the Cotton Club Murder",Steve Wick,1990,Harcourt,4.0
220096,0823014606,How to Draw What You See,Rudy De Reyna,1972,Watson-Guptill Pubns,9.0
220097,0884961273,The Capra Chapbook Anthology,Noel Young,1979,Consortium Book Sales &amp; Dist,10.0
220098,0892967765,Water Lily,Susanna Jones,2003,Warner Books,0.0
220099,8845914917,Lune (Fabula),Piero Meldini,1999,Adelphi,6.0
220100,8427014309,Manos Que Curan,Barbara Ann Brennan,1995,Planeta Pub Corp,7.0
220101,0938078488,Woman and The Sea: Selected Poems,Michael Mott,1999,Anhinga Press,0.0
220102,1582432171,Secondhand Smoke,Patty Friedmann,2002,Counterpoint Press,0.0
220103,0938078577,Braid: Poems (Florida Poetry Series),Mia Leonin,1999,Anhinga Press,0.0
220104,8427009054,Test Astrologico De LA Pareja,Emilio Salas,1984,Lectorum Pubns (J),6.0
220105,0938078720,"Breathing In, Breathing Out",Fleda Brown,2002,Small Pr Distribution,0.0
220106,842700611X,Biorritmos: El Secreto De Nuestros Mejores Dias,Roman J. Cano,1986,Lectorum Pubns (J),5.0
220107,0060537272,Wide Open : A Life in Supercross,Jeremy McGrath,2004,HarperEntertainment,0.0
220108,8479530626,Exito No Llega Por Casualidad / Success Is Not a Coincidence,Ribeiro Lair,1998,Ediciones Urano,6.0
220109,0446675318,Yellow Silk II : International Erotic Stories and Poems,Lily Pond,2000,Warner Books,2.5
220110,0060677015,"The Rise of Christianity:  How the Obscure, Marginal, Jesus Movement Became the Dominant Religious Force ....",Rodney Stark,1997,HarperSanFrancisco,0.0
220111,0881846007,The Black Book,Lawrence Durrell,1990,Pub Group West,0.0
220112,0471487783,"War Paint: Madame Helena Rubinstein and Miss Elizabeth Arden, Their Lives, Their Times, Their Rivalry",Lindy  Woodhead,2004,John Wiley &amp; Sons,0.0
220113,8476040873,Introduccion a la Historia de La Astrologia,Demetrio Santos,2000,Teorema S.A.,0.0
220114,0743243145,Where the Light Remains : A Novel,Hayden Gabriel,2003,Touchstone,4.5
220115,0140421769,Shelley (Poets S.),Kathleen Raine,1978,Penguin USA,0.0
220116,226602583X,Une Vie De Boy,F. Oyono,1970,Distribooks Inc,0.0
220117,0385498551,Built in a Day : A Novel,STEVEN RINEHART,2003,Doubleday,0.0
220118,0465006655,A Brand-New Bird: How Two Amateur Scientists Created the First Genetically Engineered Animal,T. R. Birkhead,2003,Basic Books,0.0
220119,2020006014,Peau Noire Masques Blancs,Franz Fanon,0,Points French,0.0
220120,1932112065,"Reel Views: The Ultimate Guide to the Best 1,000 Modern Movies on DVD and Video",James Berardinelli,2003,"Justin, Charles and Company",0.0
220121,1569473293,Beemer: A Novel,Glenn Gaslin,2003,Soho Press,0.0
220122,1400033969,Vintage Murakami,HARUKI MURAKAMI,2004,Vintage,0.0
220123,0393022269,"Jean Rhys: The Complete Novels (Voyage in the Dark, Quartet, After Leaving Mr Mackenzie, Good Morning, Midnight, Wide Sargasso Sea)",Jean Rhys,1985,W W Norton &amp; Co Inc,9.0
220124,1932112162,Sex in the South: Unbuckling the Bible Belt,Suzi Parker,2003,"Justin, Charles &amp; Co",0.0
220125,0679733744,Stories (Vintage Classics),Katherine Mansfield,1991,Vintage Books USA,0.0
220126,0553270117,Death in the Family,James Agee,1983,Bantam Books,0.0
220127,0385175086,A Cry for Mercy: Prayers from the Genesee,Henri J. M. Nouwen,1983,Galilee Book,0.0
220128,1884419089,"Florentine Streets and Other Poems (Via Folios, 9)",Joseph V. Ricapito,1997,Bordighera Press,6.0
220129,0316738573,Super Flat Times: Stories,Matthew Derby,2003,Back Bay Books,0.0
220130,0553381571,The Water is Wide,PAT CONROY,2002,Bantam,9.0
220131,0066238110,The Impossible Journey,Gloria Whelan,2003,HarperCollins,0.0
220132,0060501510,The Point of Return : a novel,Siddhartha Deb,2003,Ecco,0.0
220133,0446530069,The Golden Ring : A Christmas Story,John Snyder,2001,Warner Books,0.0
220134,0941363244,Interchanges: A Selection of Poems,Thea Hain,1992,Lake Shore Publishing,5.0
220135,1558217665,A General History of the Robberies and Murders of the Most Notorious Pirates,Captain Charles Johnson,1998,The Lyons Press,0.0
220136,1559706589,My Path Leads to Tibet: The Inspiring Story of How One Young Blind Woman Brought Hope to the Blind Children of Tibet,Sabriye Tenberken,2003,Arcade Publishing,0.0
220137,0393051943,A Secret History of the IRA,Ed Moloney,2002,W. W. Norton &amp; Company,0.0
220138,0452280036,Shadows on the Hudson,Isaac Bashevis Singer,1999,Plume Books,5.0
220139,0375402349,Diary of a Djinn,Gini Alhadeff,2003,Pantheon Books,0.0
220140,0743219279,"The Prophets: Who They Were, What They Are",Norman Podhoretz,2002,Free Press,0.0
220141,1931561257,The Perpetual Ending: A Novel,Kristen Den Hartog,2003,MacAdam/Cage Publishing,0.0
220142,8437611628,La Senora Dalloway,Virginia Woolf,2000,Ediciones Catedra S.A.,0.0
220143,0809319349,"Anglo-American Feminist Challenges to the Rhetorical Traditions: Virginia Woolf, Mary Daly, and Adrienne Rich",Krista Ratcliffe,1995,Southern Illinois University Press,9.0
220144,0759690065,Birth Sounds: Tales from Labor &amp; Delivery,"Thomas, Md. Moraczewski",2002,Authorhouse,10.0
220145,1584653086,The Art and Practice of Explosion: A Novel,G. F. Michelsen,2003,University Press of New England,0.0
220146,0231072511,A Wollstonecraft Anthology,Janet M. Todd,1990,Columbia University Press,10.0
220147,0892966963,Some Deaths Before Dying,Peter Dickinson,1999,Mysterious Press,0.0
220148,0898799104,Facts in a Flash: A Research Guide : From Cruising the Stacks to Surfing the Net,Ellen Metter,1999,Writer's Digest Books,8.0
220149,0786220392,East of the Mountains (Thorndike Large Print General Series),David Guterson,2000,Thorndike Press,10.0
220150,0787967483,"There Goes the Bride: Making Up Your Mind, Calling it Off and Moving On",Rachel  Safier,2003,John Wiley &amp; Sons,0.0
220151,0155226606,English Romantic Writers,David Perkins,1967,Thomson Learning,10.0
220152,0449001571,Storm Tide,Marge Piercy,1999,Ballantine Books,4.0
220153,0618221387,The Watermelon King,Daniel Wallace,2003,Houghton Mifflin Company,0.0
220154,0023582901,Complete Poems and Major Prose: Milton,John Milton,1957,Prentice Hall,10.0
220155,061809525X,The Caprices,Sabina Murray,2002,Mariner Books,0.0
220156,0192158996,Russia: A History,Gregory Freeze,1998,Oxford University Press,0.0
220157,1571781110,The Blessing: A Memoir,Gregory Orr,2002,Council Oak Books,0.0
220158,0517205963,The Globe Illustrated Shakespeare: The Complete Works,William Shakespeare,2001,Gramercy Books,10.0
220159,0753807335,Somewhere In a Desert,Dominique Sigaud,0,Phoenix Books,0.0
220160,0375727000,The Question of Bruno (Vintage International (Paperback)),Aleksandar Hemon,2001,Vintage Books USA,0.0
220161,0771065809,Sibir;: My discovery of Siberia,Farley Mowat,1970,McClellan and Stewart,0.0
220162,0195123182,"Shakespeare's English Kings: History, Chronicle, and Drama",Peter Saccio,2000,Oxford University Press,0.0
220163,068485726X,"Violence, Nudity, Adult Content : A Novel",Vince Passaro,2002,Simon &amp; Schuster,0.0
220164,1876438053,Australian Expats: Stories from Abroad,Bryan Havenhand,2003,Global Exchange,4.0
220165,0198117922,Shakespeare: A Life,Park Honan,1998,Oxford University Press,0.0
220166,186368252X,The Children's House of Belsen,Hetty Verolme,2000,Fremantle Arts Center Pr,0.0
220167,1565123409,Sins and Needles: A Story of Spiritual Mending,Ray Materson,2002,Algonquin Books of Chapel Hill,0.0
220168,0802117201,The Good Remains,Nani Power,2002,Grove Press,0.0
220169,187675611X,Parachute Silk,Gina Mercer,2001,Spinifex Press,0.0
220170,0283063149,"Act of God: Tutankhamun, Moses &amp; the myth of Atlantis",Graham Phillips,1998,Sidgwick &amp; Jackson,3.5
220171,0679779183,George Sand: A Woman's Life Writ Large (Vintage),Belinda Elizabeth Jack,2001,Vintage Books USA,0.0
220172,0091876044,WHO MOVED MY CHEESE S.S.,S JOHNSON,1999,Vintage/Ebury (A Division of Random House Group),8.0
220173,0374187622,Like Never Before,Ehud Havazelet,1998,Farrar Straus Giroux,0.0
220174,0393047334,Dear Juliette: Letters of May Sarton to Juliette Huxley,May Sarton,1999,W.W. Norton &amp; Company,10.0
220175,0316809853,Scotty: James B. Reston and the Rise and Fall of American Journalism,John F. Stacks,2002,"Little, Brown",0.0
220176,0743209192,The Girl in the Picture: The Remarkable Story of Vietnam's Most Famous Casualty,Denise Chong,2000,Simon &amp; Schuster Australia,0.0
220177,0385474083,"Desert Queen: The Extraordinary Life of Gertrude Bell : Adventurer, Advisor to Kings, Ally of Lawrence of Arabia",Janet Wallach,1996,Nan A. Talese,10.0
220178,0330336614,Sketches from Memory,Edmund White,1994,Picador,8.0
220179,1579620760,"Toucan Whisper, Toucan Sing: A Novel",Robert Wintner,2002,Permanent Press (NY),0.0
220180,0140171029,I Dreamed of Africa,Kuki Gallmann,1992,Penguin Books,10.0
220181,0060506075,Clara Callan : A Novel,Richard B. Wright,2003,Perennial,0.0
220182,3123526003,Don Carlos. Infant von Spanien. Ein dramatisches Gedicht mit Materialien. (Lernmaterialien),Friedrich von Schiller,1999,Klett,7.0
220183,0972028714,Guarding Hanna,Miha Mazzini,2002,Scala House Publishers,4.0
220184,0805059156,Complete Letters of Oscar Wilde,Oscar Wilde,2000,Henry Holt &amp; Company,0.0
220185,1582342377,Death and Nightingales,Eugene McCabe,2002,Bloomsbury Publishing PLC,0.0
220186,0670861901,"Jack Kerouac: Selected Letters, 1957-1969",Jack Kerouac,1999,Viking Books,0.0
220187,1579620469,An Unclean Act,Dean Burgess,2002,Permanent Press (NY),0.0
220188,0312307578,A Chocolate a Day: Keeps the Doctor Away,John Ashton,2003,Thomas Dunne Books,0.0
220189,0385501382,Schooling,Heather McGowan,2001,Doubleday Books,0.0
220190,0826317634,Imaginary Parents,Sheila Ortiz Taylor,1996,University of New Mexico Press,9.0
220191,0385503199,Quattrocento,JAMES MCKEAN,2002,Doubleday,0.0
220192,0963818368,Open Me Carefully: Emily Dickinson's Intimate Letters to Susan Huntington Dickinson,Emily Dickinson,1998,Paris Press,9.0
220193,0064462390,Judge Judy Sheindlin's Win or Lose by How You Choose!,Judy Sheindlin,2001,Cliff Street Books,5.333333333333333
220194,0810119242,Choice of the Elect,Jean Giraudoux,2002,Northwestern University Press,0.0
220195,1559391103,Calm Abiding &amp; Special Insight: Achieving Spiritual Transformation Through Meditation (Textual Studies and Translations in Indo-Tibetan Buddhism),Geshe Gedun Lodro,1998,Snow Lion Publications,0.0
220196,0732911680,One Fourteenth Of An Elephant,Ian Denys Peek,2003,Pan Pamcillan,0.0
220197,157322281X,Seven Types of Ambiguity,Elliot Perlman,2004,Riverhead Books,0.0
220198,0312421044,He Sleeps: A Novel,Reginald McKnight,2002,Picador USA,0.0
220199,1570628394,Start Where You Are : A Guide to Compassionate Living (Shambhala Classics),PEMA CHODRON,2001,Shambhala,2.5
220200,0807012238,The Blooming of a Lotus: Guided Meditation Exercises for Healing &amp; Transformation,Thich Nhat Hanh,1997,Beacon Press,4.5
220201,8432207888,En Busca De Klingsor (Biblioteca Breve),Jorge Volpi,1999,Editorial Seix Barral,0.0
220202,0765301741,Nectar,David C. Fickett,2002,Forge,0.0
220203,1401300715,Fish! for Life: A Remarkable Way to Achieve Your Dreams,John Christensen,2004,Hyperion,9.0
220204,0156000040,Courage For Truth: The Letters Of Thomas Merton To Writers,Thomas Merton,1994,Harcourt,0.0
220205,0299166600,"Who Am I?: An Autobiography of Emotion, Mind, and Spirit (Wisconsin Studies in Autobiography)",Yi-Fu Tuan,1999,University of Wisconsin Press,0.0
220206,0385721110,Tuff: A Novel,Paul Beatty,2001,Anchor Books/Doubleday,8.0
220207,0060654848,"Learning to Love: Exploring Solitude and Freedom (Merton, Thomas//Journal of Thomas Merton)",Thomas Merton,1997,Harpercollins,10.0
220208,0449912604,The First Sex : The Natural Talents of Women and How They Are Changing the World,HELEN FISHER,2000,Ballantine Books,0.0
220209,0876854625,Collected Greed Parts 1-13,Diane Wakoski,1984,Black Sparrow Books,0.0
220210,051707396X,W. B. Yeats: Selected Poems,W. B. Yeats,1992,Gramercy Books,3.6
220211,0226259870,Poems and Selected Letters (The Other Voice in Early Modern Europe),Veronica Franco,1998,University of Chicago Press,0.0
220212,0393040909,The Collected Poems of Audre Lorde,Audre Lorde,1997,W. W. Norton &amp; Company,10.0
220213,0393314456,Sensual Math: Poems,Alice Fulton,1996,W. W. Norton &amp; Company,10.0
220214,088007180X,Artistically Cultivated Herbs: How to Train Herbs As Decorative Art,Elise Felton,1990,Woodbridge Press Publishing Company,5.0
220215,1557488916,Deborah (Young Reader's Christian Library),Carol L. Fitzpatrick,2000,Barbour Publishing,0.0
220216,0393041662,Fox: Poems 1998-2000,Adrienne Rich,2001,W.W. Norton &amp; Company,9.0
220217,0393313239,A Muriel Rukeyser Reader,Jan Heller Levi,1995,W. W. Norton &amp; Company,10.0
220218,0374267790,The Spirit Level,Seamus Heaney,1996,Farrar Straus Giroux,9.0
220219,0864424094,Lonely Planet Canada (Lonely Planet Canada),Mark Lightbody,1997,Lonely Planet,8.0
220220,0807126179,The House of Blue Light: Poems (Southern Messenger Poets),David Kirby,2000,Louisiana State University Press,8.0
220221,1864502525,"Lonely Planet Bali &amp; Lombok (Bali and Lombok, 8th ed)",James Lyon,2001,Lonely Planet Publications,8.0
220222,0393308316,An Atlas of the Difficult World: Poems 1988-1991,Adrienne Rich,1991,W. W. Norton &amp; Company,9.0
220223,0380753847,"Planetfall (Infocom, No 1)",Arthur Byron Cover,1988,Avon Books,2.0
220224,033036216X,Marsden on Marsden: The stories behind John Marsden's bestselling books,John Marsden,2000,Pan Macmillan,8.0
220225,0963818333,The Life of Poetry,Muriel Rukeyser,1996,Paris Press,0.0
220226,0812090160,"Goldfish: Everything About Aquariums, Varieties, Care, Nutrition, Diseases, and Breeding (Complete Pet Owner's Manual)",Marshall E. Ostrow,1995,Barron's Educational Series,8.0
220227,0802130356,Five Decades: A Selection (Poems : 1925-1970 (Poems 1925-1970),Pablo Neruda,1974,Grove Press,10.0
220228,1589800397,Short Stay Guide: Bali (Short Stay Guides),Lynne Smith,2003,Pelican Publishing Company,5.0
220229,0553277626,Mirror Maze,James Hogan,1992,Bantam Books,0.0
220230,0385062133,Beowulf: A Dual-Language Edition,Howell D. Chickering,1977,Anchor,0.0
220231,0552998605,Idioglossia,Eleanor Bailey,2003,"Black Swan Books, Limited",0.0
220232,0312911505,Evidence,Neil Ravin,1988,St Martins Pr (Mm),0.0
220233,0374178879,Jersey Rain,Robert Pinsky,2000,Farrar Straus Giroux,4.0
220234,044920796X,Falseface,Marilyn Sharp,1985,Fawcett Books,0.0
220235,1902757521,New Leaf New Life: How to Do Everything and Still Have Time for Yourself,Walter Dawna,2001,Quadrille Publishing,8.0
220236,037397082X,Red Danube,Carl A. Posey,1988,Worldwide Library,0.0
220237,0811214583,This Great Unknowing,Denise Levertov,2000,New Directions Publishing Corporation,10.0
220238,009182947X,The night Tolkien died,Nadia Wheatley,1995,Random House Australia,4.0
220239,0671698192,APOCALYPSE,Joseph A.  Springer,1989,Baen,3.0
220240,039331037X,A Wild Patience Has Taken Me This Far: Poems 1978-1981,Adrienne Rich,1993,W. W. Norton &amp; Company,10.0
220241,185538101X,A Dancing Star: Inspirations to Guide and Heal,Eileen Campbell,1998,HarperSanFrancisco,8.0
220242,0821719688,Terminal,Colin Forbes,1987,Kensington Pub Corp (Mm),0.0
220243,0684839350,"The Collected Works of W. B. Yeats : Volume I: The Poems, 2nd Edition (Collected Works of W B Yeats)",W. B. Yeats,1997,Scribner,9.0
220244,8471754312,Una Temporada En El Infierno y Antologia Poetica,Arthur Rimbaud,1997,Ediciones 29,8.0
220245,068807877X,The New Yorker book of poems,New Yorker,1974,Morrow,9.0
220246,0195111680,Information Ecology: Mastering the Information and Knowledge Environment,Thomas H. Davenport,1997,Oxford University Press,9.0
220247,1864483156,The Crocodile Club (Allen &amp; Unwin Fiction),Kaz Cooke,1997,"Allen &amp; Unwin Pty., Limited (Australia)",0.0
220248,0393320189,Vice: New and Selected Poems,Ai,2000,W.W. Norton &amp; Company,9.0
220249,0393305759,"Time's Power: Poems, 1985-1988",Adrienne Rich,1989,W. W. Norton &amp; Company,10.0
220250,0393050300,The Collected Poems of Stanley Kunitz,Stanley Kunitz,2000,W.W. Norton &amp; Company,9.0
220251,0689502044,The Voyage Begun (Voyager Begun CL),Nancy Bond,1981,Atheneum Books,0.0
220252,0486270920,Flowers of Evil and Other Works/Les Fleurs du Mal Et Oeuvres Choisies : A Dual-Language Book (Doverforeign Language Study Guides),Charles Baudelaire,1992,Dover Publications,9.0
220253,0671017489,Stolen Away : The True Story Of Californias Most Shocking Kidnapmurder,Michael Newton,2000,Pocket,6.0
220254,0671652508,Light From Many Lamps,Lillian Watson,1988,Fireside,0.0
220255,1885167482,Masters of Networking,Ivan R. Misner,2000,Bard Press (TX),8.0
220256,0449148807,Tribal Shadows,Gary Gottesfeld,1994,Fawcett Books,5.0
220257,0451404939,Mommy's Little Angels: The True Story of a Mother Who Murdered Seven Children,Mary Lou Cavenaugh,1995,New Amer Library (Mm),8.0
220258,0731809521,Everything a Bloke Needs to Know About Marriage,Peter Downey,2001,Simon &amp; Schuster (Trade Division),9.0
220259,0060984201,Becoming Light: Poems New and Selected,Erica Jong,1992,Perennial,8.0
220260,1556591101,"Scrambled Eggs &amp; Whiskey: Poems, 1991-1995",Hayden Carruth,1996,Copper Canyon Press,9.0
220261,0130231169,WIN WIN MANAGEMENT,FULLER,2000,Longman Higher Education Division (a Pearson Education company),5.0
220262,0843928484,Fortune's Lady,Patricia Gaffney,1989,Leisure Books,0.0
220263,0877456151,Slow Work Through Sand: Poems (Iowa Poetry Prize),Leslie Ullman,1998,University of Iowa Press,0.0
220264,0345293533,Something Happened,Heller,1980,Ballantine Books,3.0
220265,0843931205,Lily,Patricia Gaffney,1991,Leisure Books,0.0
220266,0393319849,Midnight Salvage: Poems 1995-1998,Adrienne Rich,1999,W.W. Norton &amp; Company,9.0
220267,0876855311,The Magician's Feastletters,Diane Wakoski,1982,David R Godine Pub,0.0
220268,0195132556,The Eye of the Poet: 6 Views of the Art and Craft of Poetry,David Citino,2001,Oxford University Press,0.0
220269,9501500276,El Verano del Lobo Rojo,Morris West,1982,Vergara Editor S.A.,0.0
220270,2266111965,"Les annales du Disque-monde. [10], Les zinzins d'Olive-Oued",Terry Pratchett,2001,Pocket,0.0
