,ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,rating
200047,0786220880,A Certain Magic (Five Star Standard Print Romance),Kathleen Morgan,1999,Five Star (ME),0.0
200048,0413619400,The Vengeance of If...,Steve Bell,1989,Arrow (A Division of Random House Group),9.0
200049,0440476151,Saturdays,Elizabeth Enright,1987,Bantam Books (Mm),0.0
200050,0749308168,If...kicks Butt (Mandarin Humour),Steve Bell,1991,Arrow (A Division of Random House Group),9.0
200051,0307100529,The Humpty Dumpty Book (Golden Super Shape Book),Jean Chandler,1987,Golden Books,0.0
200052,0749311444,If...goes Down the John,Steve Bell,1992,Arrow (A Division of Random House Group),9.0
200053,0812533429,Hans Brinker or the Silver Skates : Complete and Unabridged (Tor Classics),Mary Mapes Dodge,2004,Tor Classics,0.0
200054,0413566005,If ... Only Again,Steve Bell,1984,Arrow (A Division of Random House Group),9.0
200055,344244263X,Airframe.,Michael Crichton,1999,Goldmann,0.0
200056,0413539709,The If ... Chronicles,Steve Bell,1983,Arrow (A Division of Random House Group),9.0
200057,0307126617,Muppet Kids in Mom's Having a Baby (Golden look-look book),Louise Gikow,1991,Golden Books,0.0
200058,0099482002,The Proteus Operation,James.P.Hogan,1989,Time Warner Books UK,0.0
200059,0413697703,The Big If,Steve Bell,1995,Methuen Publishing Ltd,9.0
200060,0307126595,Muppet Kids in Help! We're Lost! (A Golden Look-Look Book),Louise Gikow,1991,Golden Books,0.0
200061,0812991060,The Fourth Trimester: And You Thought Labor Was Hard...,Amy Einhorn,2001,Crown Publishers,10.0
200062,0786843691,"Pooh's Graduation (Winnie the Pooh First Readers, 22)",Isabel Gaines,2000,Disney Press,0.0
200063,0826403301,The Sufferings of Young Werther and Elective Affinities (German Library),Johann Wolfgang Von Goethe,1990,Continuum International Publishing Group,7.0
200064,0413158802,Maggie's Farm: The Last Roundup,Steve Bell,1987,Arrow (A Division of Random House Group),9.0
200065,030762126X,I Am a Mouse,Ole Risom,1984,Goldencraft,0.0
200066,0340277548,Asterix in Corsica (Classic Asterix Paperbacks),Rene Goscinny,1982,Hodder &amp; Stoughton Childrens Division,8.0
200067,1888914750,Boyds Plush Animals 2000 Collector's Value Guide,Checkerbee Publishing,2000,CheckerBee Publishing,0.0
200068,0340172207,Asterix and Cleopatra,R. Goscinny,1979,Hambleton Hill Publishing,4.5
200069,0340183209,Asterix the Gladiator,Rene De Goscinny,1976,Intl Learning Systems,4.0
200070,0743453409,Point Fury : A Novel,John Maxwell,2003,Pocket Star,0.0
200071,0340202955,Asterix and the Goths (Classic Asterix Paperbacks),Rene Goscinny,1975,Hodder &amp; Stoughton Childrens Division,8.0
200072,0340191686,Asterix and the Roman Agent,Rene De Goscinny,1976,Hambleton Hill Publishing,8.0
200073,185549860X,Harry Potter and the Philosopher's Stone,J.K. Rowling,1999,BBC Consumer Publishing,9.0
200074,0446344001,Games Mother Never Taught You,Betty Lehan Harragan,1978,Warner Books,0.0
200075,0702230472,Celebration of the Senses,Eric C. Rolls,1998,University of Queensland Pr (Australia),0.0
200076,0345385519,Secret Pilgrim,Lecarre,1993,Not Avail,9.0
200077,087923864X,Pigeon Post,Arthur Ransome,1992,David R. Godine Publisher,0.0
200078,031225220X,Cruising for Murder,Susan Sussman,2000,St. Martin's Press,5.0
200079,1874166250,Introducing Stephen Hawking,J. P. McEvoy,1995,Totem Books,0.0
200080,0312199686,Audition for Murder,Susan Sussman,1999,St. Martin's Press,9.0
200081,3431035817,"Der Tag, an dem der Wind dich trÃ?Â¤gt.",James Patterson,2000,Ehrenwirth,0.0
200082,1874166064,Introducing the Universe (Introducing),F. A. E. Pirani,1994,Totem Books,0.0
200083,3630869548,Das grÃ?Â¼ne Akkordeon.,Annie Proulx,1997,Luchterhand Literaturverlag,0.0
200084,1840460040,Introducing Psychology,Nigel C. Benson,1999,Natl Book Network,0.0
200085,0671028413,One Tough Cop : The Bo Dietl Story,Bo Dietl,1998,Pocket,0.0
200086,1859671160,Pamper Your Pooch: How to Delight Your Dog - Practical Projects to Prove You Care,Jane Burton,1996,Natl Book Network,0.0
200087,0375408290,Dark Lady,Richard North Patterson,1999,Random House Audio,4.0
200088,1874166072,Introducing Newton (Introducing),William Rankin,1994,Totem Books,0.0
200089,0333750381,Honey Mud Maggots and Other Medical Marvel,Robe Root Bernstein,0,Macmillan Publishing,9.0
200090,055345126X,Chernobyl,Frederick Pohl,1988,Bantam Audio Publishing,2.3333333333333335
200091,0345389719,Sally Hemings: A Novel,Barbara Chase-Riboud,1994,Ballantine Books,2.4
200092,0571100481,80 English Folk Songs from the Southern Appalachians,Cecil J. Sharp,1968,Faber and Faber Ltd,0.0
200093,1561452440,"Misfits, Inc. No. 5: The Protester's Song",Mark Delaney,2001,Peachtree Publishers,0.0
200094,0027358704,Red Shift,Alan Garner,1973,Macmillan,0.0
200095,0195075595,Art from the Ashes: A Holocaust Anthology,Lawrence L. Langer,1994,Oxford University Press,0.0
200096,1564143910,Reinventing Yourself: How to Become the Person You've Always Wanted to Be,Steve Chandler,1998,Career Press,0.0
200097,2743603119,Un appartement Ã?Â  New York,Jane Smiley,1998,Rivages,4.5
200098,1881334406,Hagan's Trial and Other Stories,Robert Wintner,1995,Miles River Pr,0.0
200099,0307190986,United States and Canada Coin Collector's Check List and Record Book,Whitman,1996,Albert Whitman &amp; Company,0.0
200100,0874779766,Working from Home: Everything You Need to Know About Living and Working Under the Same Roof,Paul Edwards,1999,Jeremy P. Tarcher,8.666666666666666
200101,0071388591,The Leadership Secrets of Colin Powell,Oren  Harari,2002,McGraw-Hill Trade,10.0
200102,3453164210,1984.,George Orwell,2002,Heyne,7.5
200103,1579620620,Homunculus,Robert Wintner,2000,Permanent Press (NY),0.0
200104,3492226256,Gestern.,Agota Kristof,1998,Piper,6.0
200105,0805038302,"The Modeling Handbook: The Complete Guide to Breaking into Local, Regional, and International Modeling",Eve Matheson,1995,Henry Holt,6.0
200106,0689500297,The Grey King,Susan Cooper,1975,Margaret K. McElderry,10.0
200107,1566910102,Oregon Handbook (The Americas Series),Stuart Warren,1995,Pub Group West,6.333333333333333
200108,0451207106,Letting Go and Loving Life: How to Attract Energy &amp; Abundances and Relax Enough to Enjoy It,Carmel Greenwood,2002,New American Library,5.0
200109,0140301895,Five Dolls in a House (Puffin Books),Helen Clare,0,Puffin Books,8.0
200110,0373271107,"Hero At Large (A Year Of Loving Dangerously) (Intimate Moments, 1040)",Robyn Amos,2000,Silhouette,0.0
200111,1872180051,Light Blue with Bulges,Nick Sedgwick,1989,HarperCollins Publishers,0.0
200112,0333402472,Lucia in wartime,Tom Holt,1985,Macmillan,8.0
200113,0434065048,"Miss Mapp;: Including, The male impersonator",E. F Benson,1970,Heinemann,8.0
200114,0002251892,Muhammad Ali in Perspective,Thomas Hauser,1996,Harpercollins,6.0
200115,1850895325,Lucia in London (Isis),E.F. Benson,1993,Isis Audio Books,9.0
200116,1559212527,Queen Lucia: A Novel (Lucia),E. F. Benson,1998,Moyer Bell Ltd.,9.0
200117,0312866909,Zombie Lover,Piers Anthony,1998,St Martins Pr,0.0
200118,1556520980,The Jazz Book: From Ragtime to Fusion and Beyond,Joachim E. Berendt,1992,Lawrence Hill Books,0.0
200119,1559212330,Lucia's Progress: A Novel (Lucia Series),E. F. Benson,2000,Moyer Bell Ltd.,9.0
200120,0226309045,In the Arms of Africa: The Life of Colin Turnbull,Roy Richard Grinker,2001,University of Chicago Press,3.5
200121,1559212322,Mapp &amp; Lucia,E. F. Benson,2000,Moyer Bell Ltd.,9.0
200122,0451132130,Under the Volcano,Malcolm Lowery,1984,New Amer Library (Mm),10.0
200123,0195089162,West Coast Jazz: Modern Jazz in California 1945-1960,Ted Gioia,1994,Oxford University Press,0.0
200124,0679891285,"The Raven Queen: Terri Windling and Ellen Steiber (Voyage of the Bassett , No 2)",Terri Windling,1999,Random House Children's Books,3.5
200125,1575666081,"Peaceful Parents, Peaceful Kids: Practical Ways to Create a Calm and Happy Home",Naomi Drew,2000,Kensington Publishing Corporation,6.0
200126,0890157375,"To Be, or Not to Be, an S.O.B.: A Reaffirmation of Business Ethics",Ben B. Boothe,1989,Sunbelt Media,0.0
200127,0345336585,The Grand Miracle: And Other Selected Essays on Theology and Ethics from God in the Dock,C. S. Lewis,1983,Ballantine Books,0.0
200128,1853270717,"Your Health, Our World: The Impact of Environmental Degradation on Human Wellbeing",Diane Wiesner,1993,Prism Pr Ltd,3.5
200129,0394420535,Kalki: A Novel,Gore Vidal,1978,Random House Inc,0.0
200130,0373225512,"My Baby My Love (Harlequin Intrigue, 551)",Dani Sinclair,2000,Harlequin,2.6666666666666665
200131,0140179496,"The Penguin Guide to Jazz on Cd, Lp and Cassette",Richard Cook,1995,Penguin USA,0.0
200132,0785910751,Asterix Chez les Bretons (French Edition of Asterix in Britain),Rene de Goscinny,1992,French &amp; European Pubns,9.0
200133,0373242794,"No Nonsense Nanny (That Special Woman!) (Silhouette Special Edition, 1279)",Penny Richards,1999,Silhouette,0.0
200134,0807046078,The Sexual Life of Savages,Bronislaw Malinowski,1987,Beacon Press,0.0
200135,0340276479,Asterix - The Twelve Tasks Ofasterix (Asterix - The Twelve Tasks of),Goscinny,1995,Intl Learning Systems,2.0
200136,0785279202,Shadow People,Helen Desermia,1995,Thomas Nelson Inc,0.0
200137,0425150224,Great Hair!: Your Complete Hair Care and Styling Guide,Sallie Batson,1995,Berkley Publishing Group,0.0
200138,0373115598,"Jilted Bridegroom (Harlequin Presents, No. 11559)",Carole Mortimer,1993,Harlequin,0.0
200139,0192829777,Desirable Residences and Other Stories,E.F. Benson,1992,Oxford Univ Pr,8.0
200140,0375401792,Paradise (AUDIO CASSETTE),Toni Morrison,1998,Random House Audio Publishing Group,2.0
200141,0373441681,"Truly, Madly, Briefly &amp; Tried and True (Duets No. 102)",Delores Fossen,2003,Harlequin,0.0
200142,0198503113,The Variety of Life: A Survey and a Celebration of All the Creatures That Have Ever Lived,Colin Tudge,2000,Oxford University Press,9.0
200143,0425116093,Dark Winds,Graham Watkins,1989,Berkley Pub Group,0.0
200144,0440227364,Sing Down the Moon,Scott O'Dell,1997,Random House Childrens Pub,7.0
200145,0373441703,Duets No. 104: A Real Work of Art &amp; Thick as Thieves,Samantha Connolly,2003,Harlequin,0.0
200146,0415026989,Merry Wives of Windsor (Arden Shakespeare Second (Paperback)),William Shakespeare,1971,Thomson Learning,8.0
200147,0373230125,Baby Love: A Child Will Change Everything (2 Complete Novels: 'Mother at Heart' &amp; 'Baby My Baby'),Victoria Pade,2003,Silhouette,0.0
200148,1903436346,The Winter's Tale - Arden Shakespeare : Third Series - Hardback (Arden Shakespeare Third Series),John Pitcher,2006,Arden,9.0
200149,0821761765,Baby in a Basket,Constance Hall,1999,Zebra Books,0.0
200150,0174435371,Troilus and Cressida (3rd Series),William Shakespeare,1998,Arden Shakespeare,8.0
200151,0786705213,The Blessing,Nancy Mitford,1998,Pub Group West,0.0
200152,0006513395,The Mastership Game,Scott McBain,2000,HarperCollins,0.0
200153,091847762X,The Art of Being a Good Friend: How to Bring Out the Best in Your Friends and in Yourself,Hugh Black,1999,Sophia Institute Press,6.0
200154,1857752562,Doctor's Communication Handbook,Peter Tate,1997,Radcliffe Medical Press,5.0
200155,0792388836,McQs in Microbiology and Infection for Mrcp,P.W. Ross,1995,Libra Pharm/Petroc Pr,9.0
200156,0671446711,Woman's Day Complete Guide to Entertaining,Carol Cutler,1984,Pocket Books,0.0
200157,0895429748,Active Womans Cookbook,Avon Ed,0,Ideals Publishing+corporation,0.0
200158,0844201448,Walking London : Thirty Original Walks In and Around London,Andrew  Duncan,1999,McGraw-Hill,4.5
200159,0345424808,"My Son, the Wizard (Wizard in Rhyme)",Christopher Stasheff,1999,Del Rey Books,0.0
200160,1896329063,P.S. I Love You,W.J. Brandon,1995,Picasso Pubns Inc,5.0
200161,1861055315,Looking for Mr Right,Bradley Trevor Grieve,2002,Chrysalis Books,7.0
200162,0416926207,Prisoners of the Sun (Adventures of Tintin),Herge,1980,Routledge,9.0
200163,1551971836,Our Little Secret,Edwina Dae,1996,Commonwealth Publications,0.0
200164,1551974053,The Price of Justice,Marretta Liliana a. Castagna,1997,Commonwealth Publications,0.0
200165,0312315236,Atkins for Life : The Complete Controlled Carb Program for Permanent Weight Loss,Robert C. Atkins,2004,St. Martin's Griffin,0.0
200166,0416789501,The Adventures of Tintin: The Lake of the Sharks,A. Herge,1985,French &amp; European Publications Inc,4.0
200167,0679410309,The Force,David Dorsey,1994,Random House,0.0
200168,0345385470,The Oathbound Wizard,Christopher Stasheff,1993,Del Rey Books,5.333333333333333
200169,1551970821,The Flight of the Eagle,Jane Baptist,1996,Pub Circulation Corp,0.0
200170,0443041881,A Manual of English for the Overseas Doctor,Joy Parkinson,1991,Churchill Livingstone,10.0
200171,0451191315,The Pact,Hilary Norman,1998,Onyx Books,0.0
200172,1551970627,Breckkan,Kent F. Jacobs,1996,Commonwealth Publications,0.0
200173,0061051837,Thoughts,T-Boz,1999,HarperEntertainment,7.0
200174,0207158959,Visions,Kevin Brophy,1989,Angus &amp; Robertson,0.0
200175,0140431136,Nicholas Nickleby (Penguin English Library),Charles Dickens,1978,Penguin Books,6.333333333333333
200176,0312854420,The Dubious Hills,Pamela Dean,1994,St Martins Pr,0.0
200177,0553230352,Nebula Winners Fifteen,Frank Herbert,1983,Bantam Books,0.0
200178,0333483847,Foxhunt,Bertie Denham,1988,Macmillan,0.0
200179,0590716204,Green Angels,Millard,1950,Scholastic Book Service,0.0
200180,0749902116,Holy terror,Josephine Boyle,1993,Piatkus,0.0
200181,0736622772,The Greek Myths      Vol. 2,Robert Graves,1992,"Books on Tape, Inc.",10.0
200182,1881164098,Dekok and the Dying Stroller,Albert Cornelis Baantjer,1994,Intercontinental Publishing,0.0
200183,0454013450,Chipp,Don Chipp,1987,Methuen Haynes,0.0
200184,0140171991,The Greek Myths,Robert Graves,1993,Penguin Books,10.0
200185,0446360422,Batman: Captured by the Engines,Joe R. Lansdale,1991,Warner Books,0.0
200186,0446314757,Webster's New World Dictionary of the American Language: With Pen,David B. Guralnik,1988,Warner Books,0.0
200187,1896320333,The Tanaiste,Don Phelan,1998,Commonwealth Publications,0.0
200188,1857542797,"I, Claudius and Claudius the God: And, Claudius the God (Graves, Robert, Selections.)",Robert Graves,2000,Consortium Book Sales &amp; Distribution,10.0
200189,8467010002,LA Mirada De Saturno,Guillermo Galvan,2003,"Espasa Calpe Mexicana, S.A.",0.0
200190,092960864X,The Mystery of the Wild Surfer (Ladd Family Adventure Series),Lee Roddy,1990,Tyndale House Pub,0.0
200191,0451148533,Scandal Bound (Signet Regency Romance),Anita Mills,1991,New Amer Library (Mm),4.5
200192,1561792209,"Eye of the Hurricane (Ladd Family Adventure, 9)",Lee Roddy,1994,Tyndale House Pub (J),0.0
200193,0919571018,Gateway to Wine: An Introduction to the Wines of the World,Wine Tidings Editors,1986,Kylix Media,0.0
200194,0916366669,The Writer's Quotation Book: A Literary Companion,James Charlton,1991,Pushcart Press,8.0
200195,0937860085,"The official duffer's rules of golf, as approved by the United States Duffer's Association and the Royal and Ancient Golf Club of West Divot, Florida",John Noble,1981,B. Adams,0.0
200196,0198208103,Plague In Shakespeares London,F P Wilson,0,Oxford Univ Press,0.0
200197,0824930304,Grill and Barbecue Cooking,Ideals Publications Inc,1984,Ideals Publications,5.0
200198,0413302105,Oh What a Lovely War (Methuen Modern Play),Theatre Workshop London,2001,Methuen,10.0
200199,0830713840,Preparing for Adolescence: Caution: Changes Ahead,James C. Dobson,1989,Regal Books,0.0
200200,0312136242,The Wind in the Willows,Kenneth Grahame,1995,St. Martin's Press,8.0
200201,0870441426,"Namu: making friends with a killer whale, (Books for young explorers)",Ronald M Fisher,1973,National Geographic Society,0.0
200202,0413156109,Accidental Death of an Anarchist,Dario Fo,2002,Methuen,6.0
200203,087044168X,Cowboys (Books for young explorers),Philip B Silcott,1975,National Geographic Society,0.0
200204,0898796423,Magazine Writing That Sells,Don McKinney,1994,F &amp; W Pubns,9.0
200205,0870442619,Animals in danger: Trying to save our wildlife (Books for young explorers),National Geographic Society (U.S.),1978,National Geographic Society,0.0
200206,0312200048,Second Lives: Becoming A Freelance Writer,Bill Harris,1999,St. Martin's Press,0.0
200207,0870442449,Let's go to the moon (Books for young explorers),Janis Knudsen Wheat,1977,National Geographic Society,0.0
200208,0028603516,Weight Watchers Quick Meals (Weight Watchers),Weight Watchers,1995,MacMillan Publishing Company.,0.0
200209,0870442422,What happens in the spring (Books for young explorers),Kathleen Costello Beer,1977,National Geographic Society,0.0
200210,0894711245,The Unabridged Jack London,Jack London,1981,Running Press Book Publishers,0.0
200211,2203017015,Tintin et l'Alph-Art (L'Â¦uvre intÃ©grale de HergÃ©),Herge,1987,Casterman,9.0
200212,0307099008,Betty Crocker's salads,Betty Crocker,1977,Golden Press,0.0
200213,0870441590,Cats: Little tigers in your house (Books for young explorers),Linda McCarter Bridge,1974,National Geographic Society,5.0
200214,0376026081,Fresh Ways With Salads,Lane Editors,1987,Sunset Publishing Corporation,7.0
200215,0416926509,The Adventures of Tintin: Flight 714,Herge,1968,French &amp; European Pubns,10.0
200216,0870441965,Camping adventure (Books for young explorers),William R Gray,1976,National Geographic Society,0.0
200217,0870441434,"Pandas, (Books for young explorers)",Donna K Grosvenor,1973,National Geographic Society,0.0
200218,0571168248,Shakespeare and the Goddess of Complete Being,Ted Hughes,1993,Faber and Faber Ltd,0.0
200219,015299646X,World Series (Odyssey Classic),John Roberts Tunis,1989,Odyssey Classics,0.0
200220,0870441698,A day in the woods (Books for young explorers),Ronald M Fisher,1975,National Geographic Society,10.0
200221,0771590644,Charlie's a broad: Travails in fern [sic] parts,Don Harron,1994,Macmillan Canada,6.0
200222,0174435355,"The Tempest (Arden Shakespeare, Third Series Editions)",Virginia Mason Vaughan,1999,Arden Publishers,10.0
200223,067142355X,BILLION $ RNS HB73 (Hardy Boys (Paperback)),Franklin W. Dixon,1982,Aladdin,0.0
200224,0416101801,Merchant of Venice,Arden,1985,Routledge,10.0
200225,0174434774,Measure for Measure (Arden Shakespeare Second (Paperback)),William Shakespeare,1998,Arden Shakespeare,8.5
200226,0881843245,The Drowned World,J.G. Ballard,1987,Pub Group West,0.0
200227,1931514518,"Kodocha: Sana's Stage, Volume 2",Miho Obana,2002,Tokyopop,10.0
200228,156931084X,Ranma 1/2: Vol. 5,Rumiko Takahashi,1995,Viz Communications,10.0
200229,0671832506,XWD FROM TIMES 20 (Crosswords from the Daily Times),Farrar Margaret,1979,Pocket,0.0
200230,1874166714,William Shakespeare: King Lear,King Lear,1997,Totem Books,7.0
200231,1569314314,"Video Girl Ai, Vol. 1: Preproduction",Masakazu Katsura,1999,VIZ LLC,10.0
200232,0881844225,Vermilion Sands,J.G. Ballard,1988,Carroll &amp; Graf Publishers,0.0
200233,0024202002,Religion &amp; the Decline of Magic,Keith Thomas,1975,Prentice Hall,0.0
200234,0451127374,Anthem,Ayn Rand,1961,Signet Book,9.0
200235,0060155035,Hawksmoor,Peter Ackroyd,1986,Harpercollins,0.0
200236,0195029151,Presidential Anecdotes,Paul F. Boller,1981,Oxford Univ Pr,0.0
200237,0241125006,The House of Doctor Dee,Peter Ackroyd,1993,Penguin USA,5.0
200238,0843946512,The Sixth Phase,Robert J. Randisi,1999,Leisure Books,0.0
200239,1887472401,The Husband's Manual,Andrew F. Murphy,1999,Sunstar Publishing (IA),0.0
200240,0451134958,In One of Your Moods Again Herman?,Jim Unger,1985,New American Library,0.0
200241,0898797888,Writing and Selling Your Novel,Jack M. Bickham,1996,Writer's Digest Books,0.0
200242,0436202042,Dreamhouse,Alison Habens,1994,Secker &amp; Warburg,4.0
200243,0671076558,Queen Elizabeth: A Golden Anniversary Tribute/#07655,Lord Lichfield,1985,Bookthrift Co,0.0
200244,017443586X,As You Like It (The Arden Shakespeare),Agnes Latham,1999,Arden Shakespeare,9.0
200245,0312263813,The Real Wild West : The 101 Ranch and the Creation of the American West,Michael Wallis,2000,St. Martin's Griffin,0.0
200246,039575691X,Spell Check,Houghton Mifflin Company,1996,Houghton Mifflin,10.0
200247,0416101704,King Lear (Arden Edition of the Works of William Shakespeare),Arden,1985,Methuen,9.0
200248,0881848425,The Forever Machine,Mark Clifton,1992,Carroll &amp; Graf Publishers,0.0
200249,0563538333,Asylum (Doctor Who),Peter Darvill-Evans,2001,BBC Books,5.0
200250,0174434731,Shakespeare's Sonnets (3rd Series),William Shakespeare,1997,Thomas Nelson Publishers,8.0
200251,2213600198,Jeu de femme: Roman,Madeleine Chapsal,2000,Fayard,0.0
200252,0440963699,"Night After Night (Seniors, No 18)",Eileen Goudge,1986,Laurel-Leaf Books,0.0
200253,0590408682,"Waiting (Cheerleaders, No 15)",Jody Sorenson,1986,Scholastic Paperbacks (Mm),0.0
200254,0415026954,Love's Labour's Lost (The Arden Edition of the Works of William Shakespeare),William Shakespeare,1968,Thomson Learning,8.0
200255,0804102392,"Right Boy, Wrong Girl (First Kiss, No 5)",Janice Boies,1988,Ivy Books,0.0
200256,1840240024,"Two Feet, Four Paws: The Girl Who Walked Her Dog 4500 Miles",Spud Talbot-Ponsonby,1998,Summersdale Publishers,7.0
200257,0174435754,Titus Andronicus (3rd Series),William Shakespeare,1995,Thomas Nelson Publishers,8.0
200258,0195506065,The Oxford Book of Australian Love Poems,Jennifer Strauss,1998,OUP Australia and New Zealand,0.0
200259,067088832X,Mr. Schnitzel,Stephen Knight,2000,Viking,6.0
200260,0962387983,Becoming One: A Story of Triumph over Multiple Personality Disorder,Sarah E. Olson,1997,Trilogy Books,10.0
200261,0140367853,English Fairy Tales (Puffin Classics),Joseph Jacobs,2004,Puffin Books,7.0
200262,3423123079,Ein Liebhaber ungerader Zahlen. Eine Zeitspanne.,Herbert Rosendorfer,1997,Dtv,6.5
200263,0380696096,Journeyer,Gary Jennings,1991,Harper Mass Market Paperbacks (Mm),2.8
200264,0671468359,DUDE RANGER,Grey,1982,Pocket,0.0
200265,0174435827,Twelfth Night (Arden Shakespeare Second (Paperback)),William Shakespeare,1998,Arden Shakespeare,10.0
200266,0194216543,Three Men in a Boat (Oxford Bookworms),Jerome K. Jerome,1991,Oxford University Press,0.0
200267,031206117X,Creative Process,Bunke,1992,St. Martin's Press,0.0
200268,0174436068,Midsummer Night's Dream (Arden Shakespeare Second (Paperback)),William Shakespeare,1979,Arden Shakespeare,7.5
200269,0174434693,Hamlet,Jenkins,1982,Thomson Learning,5.0
200270,0375433449,The Runaway Jury,JOHN GRISHAM,2003,Random House Large Print,4.0
200271,0385338600,A Time to Kill,JOHN GRISHAM,2004,Dell,6.0
200272,0174434804,King Henry V (3rd Series),William Shakespeare,1995,Arden Shakespeare,10.0
200273,0174435746,Cymbeline (Arden Shakespeare Second (Paperback)),William Shakespeare,1997,Arden Shakespeare,10.0
