,ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,rating
40029,0451401964,The Death Shift: The True Story of Nurse Genene Jones and the Texas Baby Murders,Peter Elkind,1990,Onyx Books,3.4
40030,0425145794,In the Dark,Carol Brennan,1995,Berkley Pub Group,3.5
40031,0446530697,Running with the Giants: What the Old Testament Heroes Want You to Know About Life and Leadership,John C. Maxwell,2002,Warner Faith,10.0
40032,0152567089,The Napping House,Audrey Wood,1984,Harcourt Children's Books,7.214285714285714
40033,0061056405,Foundation and Chaos : The Second Foundation Trilogy (Second Foundation Trilogy (Paperback)),Greg Bear,1999,Eos,0.8888888888888888
40034,0061020052,Infinity Beach,Jack McDevitt,2001,Eos,3.0714285714285716
40035,0553583743,The Ghost Sister,Liz Williams,2001,Spectra Books,4.857142857142857
40036,0441005926,Illegal Alien,Robert J. Sawyer,1999,Ace Books,1.5789473684210527
40037,0812542991,Rogue Star (Firestar Saga (Paperback)),Michael Flynn,1999,Tor Books,3.2857142857142856
40038,0886778980,Stronghold Rising (Sholan Alliance Novels),Lisanne Norman,2000,Daw Books,0.0
40039,0812541723,There and Back Again,Pat Murphy,2000,Tor Books,9.0
40040,0812549333,"Wind from a Foreign Sky (The Tielmaran Chronicles, Book 1)",Katya Reimann,1997,Tor Books,4.0
40041,0446609412,The Quiet Invasion,Sarah Zettel,2001,Aspect,4.75
40042,0312855257,Firestar,Michael Flynn,1996,St Martins Pr,4.25
40043,0553258397,Heart of the Comet,Gregory Benford,1987,Spectra Books,2.909090909090909
40044,0312968302,"Thrones, Dominations",Dorothy L. Sayers,1999,St. Martin's Press,3.8666666666666667
40045,0451205359,The Ivory Dragon (Signet Regency Romance),Emily Hendrickson,2002,Signet Book,7.0
40046,0373291671,Proper Wife (Historical),Julia Justiss,2001,Harlequin,1.4
40047,0671578081,Komarr (Miles Vorkosigan Adventures (Paperback)),Lois McMaster Bujold,1999,Baen,4.3
40048,0886776724,Enchanted Forests,Katharine Kerr,1995,Daw Books,1.25
40049,0312972857,Quaker Witness (An Elizabeth Elliot Mystery),Irene Allen,2001,St. Martin's Paperbacks,5.333333333333333
40050,8426102069,Jane Eyre,Charlotte Bronte,1997,Juventud,7.5
40051,8403602626,"Santa Balbina, 37, (Relatos Cortos - Short Stories)",Camilo Jose Cela,1995,Relato Corto Aguilar,4.0
40052,8472239187,Vida Y Amores De Una Maligna,Fay Weldon,2002,Tusquets,6.0
40053,1853260886,Henry V Classics Library (Classics Library (NTC)),William Shakespeare,1998,Pub Group West,0.0
40054,8401242312,Doce cuentos peregrinos,Gabriel Garcia Marquez,1998,"Plaza &amp; Janes Editores, S.A.",0.0
40055,0345333837,Hidden Lake,Trish Janeshutz,1987,Ballantine Books,3.0
40056,0486282147,The Hound of the Baskervilles (Dover Thrift Editions),Sir Arthur Conan Doyle,1994,Dover Publications,3.6315789473684212
40057,0843950374,Savage Love,Cassie Edwards,2002,Leisure Books,2.1666666666666665
40058,0140621644,The Black Arrow (Penguin Popular Classics),Robert L. Stevenson,1995,Penguin Books Ltd,0.0
40059,0373168918,"Regarding The Tycoon'S Toddler... (Just For Kids) (Harlequin American Romance, No. 891)",Jim Wilson,2001,Harlequin,3.4
40060,0345288823,Heir of Sea and Fire,Patricia A. McKillip,1980,Ballantine Books,3.3
40061,0586089950,Unlimited Dream Company,J G Ballard,0,Hunter Publishing+inc,8.0
40062,0586044566,High Rise,J G Ballard,0,Firebird Distributing,4.333333333333333
40063,1859845738,The Fountain at the Centre of the World,Robert Newman,2003,Verso,9.0
40064,0952921502,Addict,Stephen Smith,1997,Westworld International Ltd,3.0
40065,0571197205,Happy Like Murderers: The True Story of Fred and Rosemary West,Gordon Burn,1999,Faber and Faber Ltd,3.0
40066,0330319655,Lanark a Life In Books,Alasdair Gray,0,Pan Books Ltd,6.333333333333333
40067,0141185074,East of Eden (Penguin Modern Classics),John Steinbeck,2000,Penguin Books Ltd,2.7142857142857144
40068,1582342431,Across Open Ground: A Novel,Heather Parkinson,2002,Bloomsbury Publishing PLC,3.5
40069,0743225708,Bringing Down the House : The Inside Story of Six MIT Students Who Took Vegas for Millions,Ben Mezrich,2002,Free Press,4.782608695652174
40070,0330302663,The Rainbow Stories,William T. Vollman,1990,Pan Macmillan,0.0
40071,0140186522,Heart of Darkness: With the Congo Diary (Penguin Twentieth-Century Classics),Joseph Conrad,1995,Penguin Books,4.105263157894737
40072,0192834738,Orlando: A Biography,Virginia Woolf,2000,Oxford Univ Pr on Demand,0.0
40073,2070362264,Pierrot Mon Ami,Raymond Queneau,1972,Continental Book Co Inc,0.0
40074,0521484847,The Cambridge Companion to Joseph Conrad (Cambridge Companions to Literature),J. H. Stape,1996,Cambridge University Press,0.0
40075,0415165237,American Civilization: An Introduction,David Mauk,1998,Routledge,4.0
40076,0582329302,"York Notes Advanced on \A Streetcar Named Desire\"" by Tennessee Williams (York Notes Advanced)""",Hana Sambrook,1998,Pearson York Notes,7.0
40077,2253011797,Trois contes,Gustave Flaubert,1972,LGF,8.5
40078,2070364429,Le Dimanche de la vie,Raymond Queneau,1973,Gallimard,0.0
40079,2264003790,Le roman de Tristan et Iseut,Joseph Bedier,1981,10-18,3.75
40080,0460873202,Under Milk Wood (Everyman),Dylan Thomas,1993,Phoenix mass market p/bk,10.0
40081,0393963357,"Lord Jim: Authoritative Text, Backgrounds, Sources, Criticism (Norton Critical Edition)",Joseph Conrad,1996,W. W. Norton &amp; Company,4.0
40082,0192836544,Confessions of an English Opium-Eater and Other Writings (Oxford World's Classics (Paperback)),Thomas De Quincey,1998,Oxford University Press,10.0
40083,2070376001,Armoires Vides (Folio Series No. 1600),Annie Ernaux,1989,Contemporary French Fiction,4.0
40084,2070403947,Lettres de Londres,Julian Barnes,1998,Gallimard,0.0
40085,0672307456,Html and Cgi Unleashed/Book and Cd-Rom,John December,1995,Macmillan Computer Pub,5.0
40086,0140360778,The Road to Memphis,Mildred D. Taylor,1992,Puffin Books,3.5714285714285716
40087,0877853983,Light in My Darkness,Helen Keller,2000,Chrysalis Books,0.0
40088,3442426081,Das Echo aller Furcht. Roman.,Tom Clancy,1994,Goldmann,1.0
40089,3453139941,Invasion 3. Der Feind der Zeit. Star Trek.,L. A. Graf,1998,Heyne,4.5
40090,3453161963,Star Trek. Deep Space Nine 18. Der Schwarm.,John Peel,2000,Heyne,9.0
40091,3453161599,Der Kardinal im Kreml. Roman.,Tom Clancy,1999,Heyne,3.0
40092,3453199057,Gegenschlag.,Eric L. Harry,2002,Heyne,2.25
40093,3471772510,Artemis Fowl.,Eoin Colfer,2001,List,2.625
40094,3453199227,Schatten der Verdammnis.,Steve Alten,2001,Heyne,5.0
40095,3453180151,Planquadrat Capricorn.,Charles Ryan,2001,Heyne,2.5
40096,3453129393,Tom Clancy's Power Plays Politika.,Tom Clancy,1998,Heyne,3.75
40097,3453131274,Tom Clancy's Op- Center. Chaostage.,Tom Clancy,1998,Heyne,6.0
40098,345321062X,Endspiel. Roman zum groÃ?Â?en Finale von Star Trek- Voyager.,Diane Carey,2001,Heyne,0.0
40099,3404242084,Gottes Maschinen. Ein archÃ?Â¤ologischer Science Fiction Roman.,Jack McDevitt,1996,LÃ?Â¼bbe,10.0
40100,3442352797,Angriff bei Nacht.,Stephen Coonts,2000,Goldmann,9.0
40101,0380978857,The Golden One,Elizabeth Peters,2002,William Morrow &amp; Company,3.9444444444444446
40102,0553569783,Heartstone,PHILLIP M. MARGOLIN,1995,Bantam,3.4411764705882355
40103,0394930142,The Berenstain Bears and Too Much Vacation (First Time Books),Stan Berenstain,1989,Random House Childrens Books,4.666666666666667
40104,0671869221,"Elvis, Jesus &amp; Coca-Cola (Kinky Friedman Novels (Hardcover))",Kinky Friedman,1993,Simon &amp; Schuster,2.8
40105,0440211344,A Little Raw on Monday Mornings,Robert Cormier,1992,Laurel-Leaf Books,6.5
40106,0974265217,Lessons from the Gypsy Camp,Elizabeth Appell,2004,Scribes Valley Publishing Co.,10.0
40107,0312952376,Summer of Fear,T. Jefferson Parker,2004,St. Martin's Paperbacks,2.1
40108,157566318X,Dead Men Don't Dance (Charlie Plato Mysteries (Paperback)),Margaret Chittenden,1998,Kensington Publishing Corporation,0.0
40109,0312982909,Smoke-Filled Rooms (A Smokey Dalton Novel),Kris Nelscott,2002,St. Martin's Press,0.0
40110,0380815516,Leaving Lonely Town,Cait London,2001,Avon,2.857142857142857
40111,0812571037,Fourth Down,Dave Klein,2000,Tor Books,0.0
40112,1587670585,Oblivion,Jay R. Bonansinga,2004,Cemetery Dance Publications,0.0
40113,0439314348,Electric Storm (Magic School Bus Chapter Book),Anne Capeci,2003,Scholastic,3.5
40114,0767900553,Book of Shadows: A Modern Woman's Journey into the Wisdom of Witchcraft and the Magic of the Goddess,Phyllis Curott,1999,Broadway Books,4.0
40115,0765300133,The Wooden Sea : A Novel,Jonathan Carroll,2002,Tor Books,6.384615384615385
40116,0571169333,Arcadia,Tom Stoppard,1993,Faber and Faber,4.0
40117,0767900235,Just Listen: A Guide to Finding Your Own True Voice,Nancy O'Hara,1998,Broadway Books,0.0
40118,0289703417,The thriller; the suspense film from 1946 (Studio Vista/Dutton pictureback),Brian Davis,1973,Studio Vista,0.0
40119,0446513717,The Corsican Woman,Madge Swindell,1988,Warner Books Inc,0.0
40120,1886913080,Crossing the Moon: A Journey Through Infertility,Paulette Bates Alden,1996,Consortium Book Sales &amp; Dist,0.0
40121,0380506092,The Natural,Bernard Malamud,1995,Avon Books,1.48
40122,0140443622,The Rise of the Roman Empire (Penguin Classics),Polybius,1980,Penguin Books,5.0
40123,2070378403,Le Proces,Franz Kafka,0,Gallimard French,1.0
40124,0688059147,Imponderables,David Feldman,1987,Perennial Currents,3.111111111111111
40125,0349111049,Happy Now,Charles Higson,2001,Little Brown UK Ltd,5.0
40126,3453180372,Eine Liebe fÃ?Â¼r die Ewigkeit.,Carol Thurston,2001,Heyne,7.0
40127,0887801161,Half-Breed (Goodread Biographies),Maria Campbell,1983,Goodread Biography,4.0
40128,0451401875,"Monkey on a Stick: Murder, Madness and the Hari Krishnas",John Hubner,1990,New Amer Library,0.0
40129,0698118022,Sadako and the Thousand Paper Cranes,Eleanor Coerr,1999,Puffin Books,10.0
40130,0590208330,Hiroshima,Laurence Yep,1996,Scholastic,1.3333333333333333
40131,0894806319,The Kid's Book of Questions,Gregory Stock,1988,Workman Publishing,4.153846153846154
40132,0140383093,The Odyssey (Puffin Classics),Homer,1997,Puffin Books,4.0
40133,0440479002,The Sign of the Beaver,Elizabeth George Speare,1994,Yearling Books,2.5925925925925926
40134,0671502956,Murder of the Fourth of July,Carolyn Keene,1996,Simon Pulse,0.0
40135,0679811117,Frances Dances (Frances in the Fourth Grade),Ilene Cooper,1991,Random House Children's Books,0.0
40136,0688177212,Bones : Our Skeletal System,Seymour Simon,2000,HarperTrophy,0.0
40137,0525450300,My Side of the Mountain,Jean Craighead George,1975,Dutton Books,3.2222222222222223
40138,0448089513,"The Masked Monkey (Hardy Boys Mystery Stories, 51)",Franklin W. Dixon,1972,Grosset &amp; Dunlap,3.25
40139,0439227143,The Call of the Wild (Scholastic Classics),Jack London,2001,Scholastic,1.25
40140,0439163870,Antarctica: Journey to the Pole,Peter Lerangis,2000,Scholastic,0.0
40141,0316140740,Too Hot to Handle (Matt Christopher Sports Classics),Matt Christopher,1991,Little Brown &amp; Co (Jp),0.0
40142,0448415763,The Lost World: Jurassic Park : The Junior Novelization,Gail Herman,1997,Grosset &amp; Dunlap,1.0
40143,053107112X,Wonderful Alexander and the Catwings (Orchard Paperbacks),Ursula K. Le Guin,1999,Orchard Books (NY),0.0
40144,0385298250,Stranded,Ann Coleridge,1989,Random House Childrens Books,4.0
40145,1878257145,The Explorabook: A Kid's Science Museum in a Book,John Cassidy,1992,Klutz Press,6.571428571428571
40146,0806994029,Five-Minute Whodunits,Stan Smith,1997,Sterling Publishing,2.6666666666666665
40147,0590471007,"One Potato, Tu: Seven Stories",Gayle Pearson,1994,Scholastic Paperbacks (Mm),0.0
40148,059018749X,"Kittens in the Kitchen (Animal Ark , No 1)",Lucy Daniels,1998,Scholastic,1.5
40149,0590433415,Pigs Might Fly,Dick King-Smith,1990,Scholastic Paperbacks,0.0
40150,0590462229,The Littles Take a Trip (Littles),John Peterson,1993,Scholastic,3.0833333333333335
40151,0140258345,After Rain,William Trevor,1997,Penguin Books,4.166666666666667
40152,0451410521,Spellbound Summer,Janet Lynnford,2002,Signet Book,5.666666666666667
40153,0373441835,"Hung Up On You (Harlequin Flipside, No. 9)",Holly Jacobs,2004,Harlequin,2.0833333333333335
40154,0373441851,"A Perfect Life? (Harlequin Flipside, No. 11)",Dawn Atkins,2004,Harlequin,3.5454545454545454
40155,0373288697,"Highland Heaven (Harlequin Historical, No 269)",Ruth Langan,1995,Harlequin,2.090909090909091
40156,0515120782,Healing Hearts,Leslie Brennen,1997,Jove Books,0.0
40157,0821756427,Jade,Betty Brooks,1997,Kensington Pub Corp (Mm),4.0
40158,0553299441,The Magnificent Rogue,IRIS JOHANSEN,1993,Bantam,0.8181818181818182
40159,0373079850,"Wildes Of Wyoming--Chance (The Wildes Of Wyoming) (Intimate Moments, 985)",Ruth Langan,2000,Silhouette,2.5
40160,0821743643,The Rogue and the Lily,Diane Gates Robinson,1993,Zebra Books,0.0
40161,0515131547,The Border Bride (Highland Fling Romance),Elizabeth English,2001,Jove Books,4.6
40162,074340341X,A Season in the Highlands,Jude Deveraux,2000,Pocket,2.391304347826087
40163,0465048927,The Last Three Minutes: Conjectures About the Ultimate Fate of the Universe (Science Masters),Paul Davies,1994,Perseus Books Group,0.0
40164,0373708890,"Whose Baby? (Marriage Of Inconvenience) (Harlequin Superromance, No. 889)",Claire M. Johnson,2000,Harlequin,0.0
40165,0373288220,Fugitive Heart (Harlequin Historical No 222),Kathryn Belmont,1994,Harlequin,0.0
40166,0821770322,Irish Lace (Zebra Historical Romance),Candace McCarthy,2001,Kensington Publishing Corporation,3.4
40167,0373290594,"Welshman'S Bride (Harlequin Historical, No. 459)",Molly Moore,1999,Harlequin,1.5555555555555556
40168,0397013353,"Sherlock Bones, Tracer of Missing Pets",John Keane,1979,Lippincott Williams &amp; Wilkins,4.5
40169,0843950455,What She Wants,Lynsay Sands,2002,Leisure Books,2.7333333333333334
40170,0752837680,Still Waters,Tami Hoag,2000,Orion mass market paperback,2.466666666666667
40171,0752800604,Falling for Mr. Wrong,Caroline Upcher,1996,Trafalgar Square,0.0
40172,0552998346,COCKTAILS FOR THREE,Madeleine Wickham,2000,"Black Swan Books, Limited",0.0
40173,0340682655,Disco Biscuits,Sarah Champion,1999,Trafalgar Square,0.0
40174,075221912X,Big Brother: The Unseen Story,Jean Ritchie,2000,Pan Macmillan,1.75
40175,0586212345,The Mafia,Claire Sterling,1991,HarperCollins Publishers,7.0
40176,0751531111,Serve Cool,Lauren McCrossan,2002,Trafalgar Square,3.2
40177,0382095464,Fish (My World-Red),Christine Butterworth,1988,Silver Burdett Press,8.0
40178,0689851928,America : A Patriotic Primer,Lynne Cheney,2002,Simon &amp; Schuster Children's Publishing,8.0
40179,0679768548,Ratking,Michael Dibdin,1997,Vintage Books USA,1.625
40180,0679735933,Children of Light,Robert Stone,1995,Vintage Books USA,0.6666666666666666
40181,067973709X,Mating,Norman Rush,1992,Vintage Books USA,0.8636363636363636
40182,067172519X,RAISE THE TITANIC (Clive Cussler),Clive Cussler,1990,Pocket,2.7777777777777777
40183,0312850107,Pandora by Holly Hollander,Gene Wolfe,1990,St Martins Pr,2.3333333333333335
40184,0061059064,Jingo: A Novel of Discworld,Terry Pratchett,1999,HarperTorch,5.235294117647059
40185,0770420451,The Diviners,Laurence,1984,Bantam Books,5.2
40186,0802134483,Natural Born Killers: The Original Screenplay,Quentin Tarantino,2000,Grove Press,3.2857142857142856
40187,1586608355,Cora,Mildred Colvin,2003,Heartsong,4.0
40188,0802839592,Etty: The Letters and Diaries of Etty Hillesum 1941-1943,Etty Hillesum,2002,Wm. B. Eerdmans Publishing Company,0.0
40189,9504907210,El Demonio y La Senorita Prym,Paulo Coelho,2001,Planeta,3.75
40190,0060591838,Once Minutos,Paulo Coelho,2003,Rayo,6.166666666666667
40191,0753806738,"Through a Glass, Darkly",Jostein Gaarder,1999,Orion Publishing Group,5.0
40192,0156002728,The Old Man Who Read Love Stories,Luis Sepulveda,1995,Harvest Books,5.444444444444445
40193,0140621458,Three Men on the Bummel (Penguin Popular Classics),Jerome K. Jerome,1995,Penguin Books Ltd,3.8
40194,8878186880,Oscar: Il Libraio Che Imbroglio L'inghilterra,R Dahl,0,Tascabili degli Editori Associati (TEA),3.2857142857142856
40195,0380000881,Secret Life of Plants,Peter Tompkins,1974,Avon,2.0
40196,8484032884,La ilÃ­ada,Homero,2000,Edimat Libros,2.5
40197,8430605053,Poder y debilidad (Of Paradise and Power: America and Europe in the New World Order,Robert Kagan,2003,Santillana,7.0
40198,8420483508,Patente de corso: 1993-1998,Arturo Perez-Reverte,1998,Santillana USA Publishing Company,8.0
40199,8420443107,Con Animo De Ofender,Arturo Perez-Reverte,2001,"Alfaguara Ediciones, S.A. (Spain)",8.333333333333334
40200,8445071521,El Libro de Los Cuentos Perdidos II,J. R. R. Tolkien,1995,Minotauro,9.0
40201,8427026749,Tu Poder Intuitivo,Blake,2002,Martinez Roca,0.0
40202,1571430547,I'Ve Been Gone Far Too Long: Field Study Fiascoes and Expedition Disasters (Travel Literature Series),Monique Borgerhoff Mulder (ed),1996,RDR Books,0.0
40203,0871131943,Music in Every Room: Around the World in a Bad Mood (Traveler),John Krich,1988,Atlantic Monthly Press,2.3333333333333335
40204,3446192654,Theos Reise. Roman Ã?Â¼ber die Religionen der Welt.,Catherine Clement,1998,Carl Hanser,6.0
40205,0380006553,Humboldt's Gift,Saul Bellow,1976,Avon,1.0
40206,0060163623,Little Woman,Ellen Akins,1990,HarperCollins Publishers,3.0
40207,0399136452,Blindsight,Robin Cook,1991,Putnam Pub Group,3.2857142857142856
40208,0060176075,Lily White,Susan Isaacs,1996,Harpercollins,1.6
40209,0807817627,The World of Our Mothers: The Lives of Jewish Immigrant Women,Sydney Stahl Weinberg,1988,Univ of North Carolina Pr,7.0
40210,2070421597,Se Perdre,Annie Ernaux,2002,Distribooks Inc,0.0
40211,2070378187,Femme Gelee (Folio Series No. 1818),Annie Ernaux,1987,Schoenhof Foreign Books Inc,5.0
40212,2070377229,"La Place (Folio Series, No 1722)",Annie Ernaux,1992,Schoenhof Foreign Books Inc,3.0
40213,357020474X,Wo wohnt Gott? Fragen und Antworten fÃ?Â¼r Eltern und Kinder. ( Ab 12 J.),Marc Gellman,1999,"Bertelsmann, MÃ?Â¼nchen",0.0
40214,8401499542,La isla de las tormentas,Ken Follett,1998,"Plaza &amp; Janes Editores, S.A.",1.6666666666666667
40215,1570363609,China Live: Two Decades in the Heart of the Dragon,Mike Chinoy,1997,Turner Pub,0.0
40216,0887309968,Rules For Revolutionaries,Guy Kawasaki,1999,HarperCollins Publishers,4.5
40217,1575665328,Journey to the Center of the Earth,Jules Verne,1999,Kensington Publishing Corporation,0.0
40218,9839950770,In Liberal Doses,Marina Mahathir,1998,Didier Millet (Pte) Ltd.,6.0
40219,0533101727,Circles Cycles in the Air,Turgut A. Akter,1993,Vantage Press Inc.,0.0
40220,044039077X,Tesla: Man Out of Time,Margaret Cheney,1993,Dell Publishing Company,5.0
40221,0968356605,I Thirst: Seven Trips to India,Michael Douglas de Jong,1998,Focus Press,0.0
40222,067102759X,The Healing Handbook : A Beginner's Guide and Journal to Meditation,Jodi Levy,1999,Pocket,0.0
40223,0889220018,Colours in the Dark: A Play,James Reaney,1978,"Talonbooks, Ltd.",0.0
40224,0590603647,Torn Thread,Anne Isaacs,2002,Scholastic Paperbacks,1.5714285714285714
40225,3552049959,Gib Jedem Seinen Eigenen Tod: Roman,Veit Heinichen,2001,P. Zsolnay,0.0
40226,3442445515,Chat. Eine ganz moderne Liebesgeschichte 1.,Nan McCarthy,1999,Goldmann,3.5
40227,0061043370,Death At La Fenice,Donna Leon,1995,HarperTorch,3.5714285714285716
40228,3257226640,Die Geschichte von Herrn Sommer.,Patrick SÃ?Â¼skind,2000,Diogenes Verlag,5.6
40229,3442356954,Stein des Lichts 1: Nefer der Schweigsame.,Christian Jacq,2001,Goldmann,6.0
40230,3596110572,Frau zu sein bedarf es wenig. Roman. ( Die Frau in der Gesellschaft).,Hera Lind,1992,"Fischer (Tb.), Frankfurt",1.0
40231,3499150425,Garp und wie er die Welt sah.,John Irving,1982,Rowohlt Tb.,4.0
40232,3453130529,Stille Nacht.,Mary Higgins Clark,1999,Heyne,5.0
40233,3548220584,Henry dreht auf. Roman.,Tom Sharpe,1998,Ullstein Buchverlage GmbH &amp; Co. KG / Ullstein Tas,6.0
40234,3548253423,Das Sonnentor.,Linda Davies,2001,Ullstein Tb,0.0
40235,3423250445,Briefe in die chinesische Vergangenheit. GroÃ?Â?druck. Roman.,Herbert Rosendorfer,1990,Dtv,0.0
40236,3453195167,Herr der Jahrhunderte.,Molly Cochran,2001,Heyne,0.0
40237,3458330739,Der Untergang des Hauses Usher. MeistererzÃ?Â¤hlungen.,Edgar Allan Poe,1992,"Insel, Frankfurt",0.0
40238,3789129402,"Ronja, RÃ?Â¤ubertochter. ( Ab 10 J.).",Astrid Lindgren,1982,Oetinger Verlag,1.3076923076923077
40239,3538069433,Kinder- und HausmÃ?Â¤rchen. VollstÃ?Â¤ndige Ausgabe.,Jacob Grimm,2002,Artemis &amp; Winkler,6.0
40240,3150083575,Frankenstein oder Der moderne Prometheus.,Mary Shelley,1986,"Reclam, Ditzingen",8.0
40241,342362017X,Dracula.,Bram Stoker,2000,Dtv,0.0
40242,3608932453,Das Silmarrion,J. R. R. Tolkien,2001,Distribooks,4.333333333333333
40243,3423085592,Der kleine Hobbit. Sonderausgabe.,John Ronald Reuel Tolkien,2001,Dtv,5.2
40244,3596114446,Luchsmond. ErzÃ?Â¤hlungen.,Marion Zimmer Bradley,1992,"Fischer (Tb.), Frankfurt",4.5
40245,3404242254,Der Garten unirdischer LÃ?Â¼ste.,Robert Rankin,1997,LÃ?Â¼bbe,0.0
40246,3453187997,Das geheimnisvolle MÃ?Â¤dchen / Die fremde Frau. Zwei Romane in einem Band.,Peter Straub,2001,Heyne,1.5
40247,3404114787,Zwei Frauen. Das Buch zum Film. Roman.,Diana Beate Hellmann,1989,LÃ?Â¼bbe,2.0
40248,073885025X,Crescent Heights,Bonita Thompson,2001,Xlibris Corporation,0.0
40249,8420601209,Historia y Comunicacion Social,Manuel Vazquez Montalban,1992,Alianza,2.3333333333333335
40250,0525938362,What I Lived for,Joyce Carol Oates,1994,Penguin USA,3.4285714285714284
40251,1570622345,The Erotic Spirit,SAM HAMILL,1999,Shambhala,4.666666666666667
40252,0809231492,Communicating With Animals : The Spiritual Connection Between People and Animals,Arthur  Myers,1997,McGraw-Hill/Contemporary Books,7.0
40253,1567182992,Psychic Pets &amp; Spirit Animals: True Stories from the Files of Fate Magazine (Fate Presents),Fate Magazine Editor,1996,Llewellyn Publications,5.5
40254,0517591812,London: The Novel82,Edward Rutherfurd,1997,Random House Inc,3.0833333333333335
40255,9038826818,Figuranten,Arnon Grunberg,1997,Nijgh &amp; Ditmar,1.3333333333333333
40256,015130548X,A Feast in the Garden,George Konrad,1992,Harcourt,5.0
40257,0449910806,Desiring Italy,Susan Neunzig Cahill,1997,Ballantine Books,1.6666666666666667
40258,1558534210,Wanted! Dumb Or Alive,Daniel Butler,2000,Rutledge Hill Press,2.4444444444444446
40259,0671718177,This Other Eden,Ben Elton,1993,Simon &amp; Schuster (Trade Division),4.7
40260,0881411574,Holy Women of Russia: The Lives of Five Orthodox Women Offer Spiritual Guidance for Today,Brenda Meehan-Waters,1997,St. Vladimir's Seminary Press,6.0
40261,006093493X,Blonde: A Novel,Joyce Carol Oates,2001,Ecco,3.5555555555555554
40262,1566195322,Irish Fairy &amp; Folktales,William Butler Yeats,1995,Dorset Press,9.0
40263,0871561913,Walking Softly in the Wilderness,JOHN HART,1982,"Random House, Inc.",0.0
40264,0340597704,The Vets (Stephen Leather Thrillers),Stephen Leather,1994,Coronet Books,2.625
40265,3442413095,Schwarzer Tee Mit Drei Stuck,Demirkan,1998,Wilhelm Goldmann Verlag GmbH,0.0
40266,3596101859,Ich wollte Hosen.,Lara Cardella,1990,"Fischer (Tb.), Frankfurt",2.5238095238095237
40267,3936384061,Das Zimmermadchen: Novelle (Mare Bibliothek Geschichten Vom Meer),Annegret Held,2003,Marebuchverlag,0.0
40268,342312900X,Salzwasser.,Charles Simmons,2001,Dtv,0.0
40269,3492225446,Der kleine wissenschaftliche Adventsbegleiter.,Hartmut Schickert,1999,Piper,5.0
40270,3473580082,Die Welle.,Morton Rhue,1997,Ravensburger Buchverlag,3.6153846153846154
40271,3473389757,Die Letzten Kinder Von Schewenborn,Pausewang,0,Ravensburger Buchverlag Otto Maier GmbH,2.75
