,ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,rating
60082,0345418050,The Vanished Child,Sarah Smith,1997,Ballantine Books,0.0
60083,0345409639,The Knowledge of Water (Ballantine Reader's Circle),Sarah Smith,1997,Ballantine Books,3.1538461538461537
60084,1884910289,Building Fiction: How to Develop Plot &amp; Structure,Jesse Lee Kercheval,1997,F &amp; W Pubns,3.5
60085,0352332344,Captivation (Black Lace Series),Natasha Rostova,1998,Virgin Publishing,0.0
60086,0821762591,All I Desire (Zebra Splendor Historical Romances),Thea Devine,1999,Kensington Publishing Corporation,0.0
60087,0312262647,A Dangerous Road,Kris Nelscott,2000,St. Martin's Press,4.5
60088,0440234573,Midnight Pleasures,Eloisa James,2001,Island,2.8
60089,0802140017,On a Wave,Thad Ziolkowski,2003,Grove Press,6.0
60090,0425179621,Gidget,Frederick Kohner,2001,Berkley Publishing Group,2.5384615384615383
60091,0806513268,Love and Other Infectious Diseases: A Memoir,Molly Haskell,1992,Carol Publishing Corporation,8.0
60092,0670859508,Crypto: How the Code Rebels Beat the Government--Saving Privacy in the Digital Age,Steven Levy,2001,Penguin Putnam,4.4
60093,0394757548,The Village of Waiting (Vintage Departures),George Packer,1988,Vintage Books USA,8.0
60094,0060976985,Desperadoes,Ron Hansen,1997,Perennial,3.5
60095,0670690929,Don't Get Taken Every Time: The Insider's Guide to Buying Your Next Car,Remar Sutton,1981,Penguin USA,4.0
60096,1575440652,Mr. Sunset: The Jeff Hakman Story,Phil Jarratt,1997,General Publishing Group,8.0
60097,0743223306,"More, Now, Again: A Memoir of Addiction",Elizabeth Wurtzel,2001,Simon &amp; Schuster,2.5
60098,0226500551,"A River Runs Through It, and Other Stories",Norman Maclean,1975,University of Chicago Press,4.5
60099,0804113874,Vanishing Act (Jane Whitfield Novel),Thomas Perry,1996,Fawcett Books,3.25
60100,0870743554,Shoeless Joe Jackson Comes to Iowa: Stories,W.P. Kinsella,1993,Southern Methodist University Press,8.0
60101,0684196670,MOTHER OF PEARL,Mary Morrissy,1995,Scribner,0.0
60102,0373484593,"Long, Tall Texans: Calhoun, Justin &amp; Tyler",Diana Palmer,2002,Silhouette,0.7142857142857143
60103,0821766414,Every Day,Marie Mosley,2001,Zebra Books,3.0
60104,1576730824,A Gathering Of Finches (Dreamcatcher),Jane Kirkpatrick,1997,Multnomah,8.25
60105,0451192184,Murder Can Singe Your Old Flame: A Desiree Shapiro Mystery (Desiree Shapiro Mysteries (Paperback)),Selma Eichler,2003,Signet Book,2.857142857142857
60106,0553276085,Honeymoon With Murder,Carolyn G. Hart,1997,Bantam Books,1.4
60107,0316611662,Bounty Trilogy,James Hall,1985,"Little, Brown",8.0
60108,0553563149,The Brothers K,David James Duncan,1993,Bantam Books,3.9285714285714284
60109,0936085274,Ricochet River,Robin Cody,1994,Blue Heron Publishing,7.666666666666667
60110,0446609439,After Shock,Stephen Kyle,2002,Warner Books,1.0
60111,0395924804,The Ugliest House in the World : Stories,Peter Ho Davies,1998,Houghton Mifflin Co,8.0
60112,0060929278,The Foreign Student : A Novel,Susan Choi,1999,Perennial,3.75
60113,0060976837,The Good Negress,A. J. Verdelle,1996,Perennial,4.8
60114,0061097160,Square in the Face : A Claire Montrose Mystery (Claire Montrose Mysteries (Paperback)),April Henry,2001,Avon,2.75
60115,0743211979,"Lost White Tribes : The End of Privilege and the Last Colonials in Sri Lanka, Jamaica, Brazil, Haiti, Namibia, and Guadeloupe",Riccardo Orizio,2001,Free Press,1.6666666666666667
60116,0425189872,Shore Lights,Barbara Bretton,2003,Berkley Publishing Group,2.1739130434782608
60117,0553582895,Dark Rivers of the Heart,DEAN KOONTZ,2000,Bantam,4.636363636363637
60118,1562790811,Ledoyt,Carol Emshwiller,1995,Mercury House,0.0
60119,0771056265,The Night They Stole the Stanley Cup (#2) (Screech Owls),ROY MACGREGOR,1995,Screech Owls,2.25
60120,0743213165,Candyland : A Novel In Two Parts,Ed McBain,2001,Simon &amp; Schuster,1.7727272727272727
60121,0440115450,The Cradle Will Fall,Mary Higgins Clark,1983,Dell Publishing Company,1.75
60122,0373871619,"Love One Another (Love Inspired, #154)",Valerie Hansen,2001,Steeple Hill,2.4545454545454546
60123,0517121557,Creative Nursery Book,Susie Major,1995,Random House Value Publishing,0.0
60124,0689822626,Sight For Sore Eyes (Rugrats),Luke David,1999,Simon Spotlight/Nickelodeon,0.0
60125,0696014157,Better Homes and Gardens Candy (Better homes and gardens books),Better Homes and Gardens,1984,Meredith Books,0.0
60126,0696012901,Better Homes and Gardens Cookies for Christmas,Better Homes &amp; Gardens Editors,1985,Meredith Books,0.0
60127,0696008556,Better Homes and Gardens Pasta (Better homes and gardens books),Better Homes and Gardens,1983,Meredith Books,0.0
60128,0671652192,PERFECT PERCY,Bonnie Pryor,1988,Little Simon,6.0
60129,0394890701,"Raggedy Ann, I See You! (Peek-a-Board Books)",Jean Shackelford,1987,Random House Children's Books,8.0
60130,0689831021,"Lights, Camera, Dil",Kitty Richards,2000,Simon Spotlight/Nickelodeon,0.0
60131,0849910188,"Solomon the Supersonic Salamander: Telling the Truth (The Wisdom Series, No 2)",Ernie Rettino,1992,Thomas Nelson(J),3.5
60132,0689809301,"Jesse Bear, What Will You Wear? (Jesse Bear)",Nancy White Carlstrom,1996,Little Simon,8.0
60133,0440405912,Too Many Rabbits,Peggy Parish,1992,Yearling Books,0.0
60134,0307021106,The Saggy Baggy Elephant,K. Jackson,1999,Golden Books,4.545454545454546
60135,0590464388,"Fraidy Cats (Hello Reader, Level 2)",Stephen Krensky,1993,Scholastic,4.0
60136,0590461923,Who Am I? (My First Hello Reader!),Nancy Christensen,1993,Scholastic,4.666666666666667
60137,0816749159,My Teacher Is the Best (First Start Easy Reader),Sharon Gordon,1998,Troll Communications,6.666666666666667
60138,0373037252,bridegroom on her doorstep  (white weddings),Renee Roszel,2002,Harlequin,2.25
60139,0373241798,"Cougar (Cowboys Of The Southwest) (Special Edition , No 1179)",Lindsay McKenna,1998,Silhouette,0.0
60140,0373031548,"Love'S Harbor (Harlequin Romance, No 3154)",Ellen James,1991,Harlequin,0.625
60141,0373123345,Bride By Blackmail  (Wedlocked!),Carole Mortimer,2003,Harlequin,0.0
60142,0373035470,"Daddy And Daughters  (Daddy Boom) (Harlequin Romance, 3547)",Barbara McMahon,1999,Harlequin,0.8571428571428571
60143,0373122918,Wife:  Bought and Paid For  (Wedlocked!),Jacqueline Baird,2002,Harlequin,1.125
60144,0373036442,Accidental Fiancee (The Merits Of Marriage) (Harlequin Romance),Renee Roszel,2001,Harlequin,0.0
60145,0373123655,"The Christmas Baby's Gift : Wedlocked! (Harlequin Presents, 2365)",Kate Walker,2003,Harlequin,2.6
60146,0373036930,"THE BRIDEGROOM'S VOW (WHITE WEDDINGS) (Romance, 3693)",Rebecca Winters,2002,Harlequin,0.0
60147,067940337X,Megatrends for Women,Patricia Aburdene,1992,Random House Inc,1.0
60148,0867211024,Iron Mustang,Jake Logan,1982,Berkley Pub Group (Mm),1.5
60149,0843934867,Bodie Beauties/Frisco Foxes (Spur Double),Dick Fletcher,1993,Leisure Books,0.0
60150,0749307862,Rusalka,C.J. Cherryh,1991,Arrow,0.0
60151,1869480481,Museum Street,Michael Wall,1991,Mandarin,7.0
60152,1557734747,Bleeder,Gene Lazuta,1991,Berkley Pub Group (Mm),3.6666666666666665
60153,340492035X,Ein frÃ?Â¶hliches BegrÃ?Â¤bnis.,Ljudmila Ulitzkaja,2000,LÃ?Â¼bbe,4.5
60154,0671870734,WHY JOHNNY CAN'T TELL RIGHT FROM WRONG: AND WHAT WE CAN DO ABOUT IT,William Kilpatrick,1993,Simon &amp; Schuster,4.0
60155,0060914882,Overcoming Depression,Demitri F Papolos,1988,Harpercollins Publisher,0.0
60156,1555971296,The Cardboard House (A Palabra Sur Book),Martin Adan,1990,Farrar Straus &amp; Giroux,0.0
60157,0446374946,How to master the art of selling,Tom Hopkins,1982,Warner Books,0.0
60158,0020777108,"MOM'S HOUSE, DAD'S HOUSE",Isolina Ricci,1982,Fireside,5.0
60159,0878578544,Positive Living and Health: The Complete Guide to Brain/Body Healing and Mental Empowerment,Mark Bricklin,1989,St Martins Pr,3.5
60160,0425095886,Fathers and Daughters: A Father's Powerful Influence on a Woman's Life,William S. Appleton,1987,Berkley Pub Group,0.8
60161,0441157513,D'Shai,Joel Rosenberg,1991,Ace Books,2.75
60162,0866366911,Designing With Spirituality: The Creative Touch (Designing with),Carol Soucek King,2001,PBC International,5.0
60163,0788191799,The Regulators,Richard Bachman,1996,Diane Pub Co,6.0
60164,0786861355,Carry Me Like Water: A Novel,Benjamin Alire Saenz,1995,Hyperion Books,3.75
60165,0440961327,The Slave Dancer (Laurel-Leaf Historical Fiction),Paula Fox,1996,Laure Leaf,1.4
60166,0451205634,Disappearing Acts,Terry McMillan,2002,Signet Book,2.727272727272727
60167,1883523184,The Activist's Daughter (Coming of Age Series),Ellyn Bache,1997,Spinsters Ink Books,2.0
60168,270211606X,Le ras-le-bol des superwomen,MichÃ¨le Fitoussi,1987,Calmann-LÃ©vy,0.0
60169,222105802X,"Age mÃ?Â»r, vertes passions",Barbara Gordon,1990,Robert Laffont,0.0
60170,2266102672,Quartre Ou Double,Janet Evanovich,2002,Distribooks Inc,9.0
60171,2266118528,Myrtille apprend Ã?Â  nager,Olivier Mau,2003,Pocket,9.0
60172,2266118536,Myrtille Ã?Â  la plage,Olivier Mau,2003,Pocket,6.0
60173,2020086964,"Scarlett, si possible: Roman",Katherine Pancol,1985,Seuil,8.0
60174,2221072197,Dans un grand vent de fleurs: Roman (Best-sellers),Janine Montupet,1991,R. Laffont,8.0
60175,2221093348,L'Oiseau-tempÃ?Âªte,Susanna Jones,2002,Robert Laffont,5.0
60176,2724209117,Les Lits a Une Place,Francoise Dorin,1980,France Loisir,0.0
60177,2020115395,Les hommes cruels ne courent pas les rues: Roman,Katherine Pancol,1990,Editions du Seuil,0.0
60178,2080646648,Les jupes-culottes: Roman,FranÃ§oise Dorin,1984,Flammarion,2.5
60179,0312979231,A Man of Honor : The Autobiography of Joseph Bonanno,Joseph Bonanno,2003,St. Martin's Paperbacks,2.0
60180,0310227569,Soultracker,Bill Myers,2004,Zondervan Publishing Company,0.0
60181,0800759532,Invisible (An Ivy Malone Mystery Book 1),Lorena McCourtney,2004,Revell,0.0
60182,0373871376,"Suddenly Home (Suddenly!) (Love Inspired, No 130)",Loree Lough,2001,Steeple Hill,0.0
60183,0842334750,Burden of Truth: Defending the Truth in a World That Doesn't Believe It,Charles W. Colson,1997,Tyndale House Pub,0.0
60184,0913367664,Promises from God's Word for Every Moment of Life,James C. Galvin,1996,World Publishing,0.0
60185,084235445X,The Watermark: A Novella,Travis Thrasher,2001,Tyndale House Publishers,3.5
60186,1551667290,Mesmerized,Candace Camp,2003,Mira,2.2142857142857144
60187,0842386025,Splitting Storm (Splitting Storm),Rene Gutteridge,2004,Tyndale House Publishers,6.666666666666667
60188,0882706950,The Christian Writer's Book: A Practical Guide to Writing,Don M. Aycock,1996,Bridge Logos Pub,0.0
60189,0451411102,The Vatican Connection,James Brant,2003,Onyx Books,2.5
60190,0749005092,The Garden,Gillian Linscott,2003,Allison &amp; Busby,0.0
60191,0393020290,Library: An Unquiet History,Matthew Battles,2003,W.W. Norton &amp; Company,0.0
60192,0972304649,Don't Make Me Count To Three: A Mom's Look At Heart-oriented Discipline,Ginger Plowman,2004,Shepherd Press,0.0
60193,0836210425,Requiem for Moses (Father Koesler Mystery),William X. Kienzle,1996,Andrews McMeel Pub,2.25
60194,0425155420,The Christmas Cat,Julie Beard,1996,Berkley Publishing Group,1.1428571428571428
60195,0471058947,Getting Into Character: Seven Secrets a Novelist Can Learn From Actors,Brandilyn  Collins,2002,Wiley,0.0
60196,0679412697,"Mansfield Park (Everyman's Library, No 52)",JANE AUSTEN,1992,Everyman's Library,0.0
60197,1557253447,Mudhouse Sabbath,Lauren F. Winner,2003,Paraclete Press (MA),8.0
60198,1591450217,Open the Eyes of My Heart: Daily Devotions (Songs 4 Worship),Songs4worship,2002,Integrity Publishers,0.0
60199,1591450888,Draw Me Close to You (Songs 4 Worship (Hardcover)),Songs4Worship,2003,Integrity House,0.0
60200,1593101635,Nadia: Heirs of Anton,Susan Downs,2004,Barbour Publishing,0.0
60201,0310215749,Glimpses of Truth,Jack Cavanaugh,1999,Zondervan Publishing Company,0.0
60202,0743239431,The Flaming Sword (Queen of Freedom),Christian Jacq,2003,Simon &amp; Schuster (Trade Division),0.0
60203,0743432924,The Intelligencer : A Novel,Leslie Silbert,2004,Atria,1.1111111111111112
60204,1561799017,Creative Correction: Extraordinary Ideas for Everyday Discipline (Focus on the Family Book),Lisa Whelchel,2000,Bethany House Publishers,0.0
60205,1590522745,How Good Is Good Enough? (LifeChange Books),Andy Stanley,2003,Multnomah,2.0
60206,159052344X,What's So Spiritual About Your Gifts? (LifeChange Books),Henry Blackaby,2004,Multnomah,0.0
60207,0849944295,Without A Trace : The Rock Harbor Series (Rock Harbor Series),Colleen Coble,2003,WestBow Press,0.0
60208,1586608622,"Healing Heart (Heartsongs Presents, HP # 551)",Rachel Druten,2003,Heartsongs,0.0
60209,1551667851,No Defense (Barbara Holloway Novels (Paperback)),Kate Wilhelm,2001,Mira,0.6923076923076923
60210,0842381198,The Perfect Match (Heart Quest Series),Susan May Warren,2004,Tyndale House Publishers,4.5
60211,0842381171,"Happily Ever After (Heartquest,)",Susan May Warren,2003,Heart Quest,8.0
60212,1565075331,A Woman After God's Own Heart,Elizabeth George,1997,Harvest House Publishers,3.5
60213,1586601407,New England,Lauralee Bliss,2001,Barbour Publishing,2.0
60214,1586609629,Key West,Lynn A. Coleman,2003,Barbour Publishing,0.0
60215,0310251036,"Brink of Death (Hidden Faces Series, 1)",Brandilyn Collins,2004,Zondervan Publishing Company,0.0
60216,0310249635,Eden Hall,Veronica Heley,2004,Zondervan Publishing Company,0.0
60217,0825441080,Tiger in the Shadows,Debbie Wilson,2004,Kregel Publications,0.0
60218,1590520823,"True Courage (Uncommon Heroes, Book 4)",Dee Henderson,2004,Multnomah Publishers Inc.,4.0
60219,067173685X,REMEMBER ME (REMEMBER ME),Christopher Pike,1990,Simon Pulse,3.4285714285714284
60220,0373871082,Unforgettable Faith (Love Inspired (Numbered)),Cynthia Rutledge,2000,Steeple Hill,2.857142857142857
60221,0764222090,At Close of Day,Joseph Bentz,2003,Bethany House Publishers,4.0
60222,0842382895,"Return (Redemption Series, 3)",Karen Kingsbury,2003,Tyndale House Publishers,7.0
60223,0849943191,"The Debt : The Story of a Past Redeemed (Hunt, Angela Elwell)",Angela Elwell Hunt,2004,WestBow Press,0.0
60224,0764228641,"Shop, Save, and Share",Ellie Kay,2004,Bethany House Publishers,0.0
60225,0764222945,Becoming the Woman I Want to Be,Donna Partow,2004,Bethany House Publishers,0.0
60226,068485127X,The Black Pharaoh,Christian Jacq,1999,Simon &amp; Schuster (Trade Division),0.0
60227,0345361083,The moon below,Barbara Bickmore,1990,Ballantine Books,10.0
60228,1586608592,The Unfolding: Gods Amazing Grace Unfolds in Story (MacKenzie Street),Jim Kraus,2003,Barbour Publishing,0.0
60229,0449002462,Princess,Gaelen Foley,1999,Ivy Books,4.0
60230,074348049X,War of the Crowns : A Novel of Ancient Egypt (Magnificent Queen  of Freedom Trilogy),Christian Jacq,2004,Atria,0.0
60231,155166609X,Deep In The Valley,Robyn Carr,2000,Mira,1.375
60232,0842356290,Remember,Karen Kingsbury,2003,Tyndale House Publishers,3.0
60233,0768421721,Master Potter: From Brokenness to Divine Destiny - An Allegorical Journey (Chronicles of Master Potter),Jill Austin,2003,Destiny Image Publishers,4.0
60234,0310247055,"Premonition (City of God, 1)",Randy Ingermanson,2003,Zondervan Publishing Company,5.0
60235,068485743X,The First Five Pages: A Writer's Guide to Staying Out of the Rejection Pile,Noah Lukeman,2000,Fireside,4.25
60236,1578567734,Finding Alice,MELODY CARLSON,2003,WaterBrook Press,3.75
60237,0345455304,In Dog Years I'd Be Dead: Garfield at 25,Jim Davis,2002,Ballantine Books,10.0
60238,0842360999,Catching Katie (HeartQuest),Robin Lee Hatcher,2004,Tyndale House Publishers,0.0
60239,1590522494,The Holy Wild : Trusting the Character of God,Mark Buchanan,2003,Multnomah,0.0
60240,0941599205,"Make Money Reading Books, Third Edition",Bruce Fife,1993,Piccadilly Books,0.0
60241,0764227289,If I Gained the World,Linda Nichols,2003,Bethany House Publishers,2.25
60242,0446529060,Cover Girls,T. D. Jakes,2003,Warner Faith,4.0
60243,1590520335,The Breaking Point,Karen Ball,2003,Multnomah,4.5
60244,084237115X,A Case of Bad Taste (Morning Shade Mystery),Lori Copeland,2003,Tyndale House Publishers,0.0
60245,1589190068,Bethesda,Paul Nigro,2003,Chariot Victor Pub,0.0
60246,1589190009,Q,Paul A. Nigro,2003,Chariot Victor Pub,0.0
60247,1590521986,Sisterchicks on the Loose (Sisterchicks),Robin Jones Gunn,2003,Multnomah,4.5625
60248,076422784X,Bad Ground,W. Dale Cramer,2004,Bethany House Publishers,4.0
60249,0884197239,Worship Him,Fuchsia T. Pickett,2000,Charisma House,0.0
60250,084238118X,"Tying the Knot (Heartquest, 2)",Susan Warren,2003,Tyndale House Publishers,4.0
60251,1578562503,"More Jesus, Less Religion: Moving from Rules to Relationship",Stephen Arterburn,2000,Waterbrook Press,3.0
60252,0816749280,"Garfield and the Teacher Creature (Planet Reader, Chapter Book)",Jim Davis,1998,Troll Communications,2.5
60253,0671027379,Deception Point,Dan Brown,2001,Atria,4.0
60254,0380974053,Midnight in Ruby Bayou,Elizabeth Lowell,2000,William Morrow &amp; Company,3.6
60255,0312097913,The Dying Room,E.X. Giroux,1993,St Martins Pr,0.0
60256,1556611358,The Poet's Homecoming,George MacDonald,1990,Baker Pub Group,0.0
60257,1551922444,Harry Potter and the Chamber of Secrets,J. K. Rowling,2000,Raincoast Book Distribution,3.3333333333333335
60258,0764227858,"Secrets on the Wind (Whitson, Stephanie Grace. Pine Ridge Portraits, 1.)",Stephanie Grace Whitson,2003,Bethany House Publishers,2.5
60259,0812536029,The Three Musketeers,Alexandre Dumas,1994,Tor Books,0.0
60260,0448095564,"The Thirteenth Pearl (Nancy Drew Mystery Stories, No 56)",Carolyn Keene,1979,Grosset &amp; Dunlap,3.875
60261,0373223684,"Pirate Ghost (Dreamscape) (Harlequin Intrigue, No 368)",Laura Pender,1996,Harlequin,1.6666666666666667
60262,0373225253,"After Dark (Harlequin Intrigue, No. 525)",Rebecca York,1999,Harlequin,2.75
60263,0373258518,"About Last Night ... (The Wrong Bed) (Harlequin Temptation, No. 751)",Stephanie Bond,1999,Harlequin,3.8
60264,0671636723,POSSESSIONS,Judith Michael,1987,Pocket,0.8333333333333334
60265,0062730231,Major Options: The Student's Guide to Linking College Majors and Career Opportunities During and After College,Nicholas Basta,1991,Harpercollins,7.5
60266,0312009755,The West and the world since 1945,Glenn Blackburn,1989,St. Martin's Press,5.0
60267,0155625128,The Modern Researcher,Jacques Barzun,1985,Harcourt,5.0
60268,0801820103,The Breakdown of Democratic Regimes: Chile (Breakdown of Democratic Regimes),Juan J. Linz,1978,Johns Hopkins University Press,6.0
60269,038076878X,Splendor,Catherine Hart,1993,Harper Mass Market Paperbacks (Mm),3.0
60270,0380760061,Temptation,Catherine Hart,1992,Harpercollins,1.625
60271,1575666243,Permed to Death (Bad Hair Day Mysteries (Paperback)),Nancy J. Cohen,2000,Kensington Publishing Corporation,3.1818181818181817
60272,0373834640,Midnight Fantasies: Mystery Lover/After Hours/Show and Tell (3 Novels in 1),Vicki Lewis Thompson,2001,Harlequin,1.8
