,ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,rating
70062,8493073563,"Peregrinaciones y recuerdos: Asia, AmÃ©rica, Europa-- y EspaÃ±a",Francisco RodrÃ­guez Adrados,2000,Ediciones de la Discreta,0.0
70063,0435272691,The Cut Glass Bowl and Other Stories (Upper Level),John Milne,1995,Delta Systems,6.0
70064,9706612041,Globalizar La Solidaridad/globalize Solidarity,Edamex,2004,Giron Spanish Books Distributors,0.0
70065,848855012X,Progresismo y medio ambiente en sistemas insulares =: Progressism and the environment in island systems (Cuadernas),Miguel Morey,1996,FundaciÃ³n CÃ©sar Manrique,4.0
70066,8450039886,Primera legislatura: Debates polÃ­ticos (Publicaciones de las Cortes Generales),Spain,1979,"Cortes Generales, Servicio de Estudios y Publicaciones",0.0
70067,8488550189,"El mapa no es el territorio, o, Por quÃ© trabajo en esculturas, dibujos y pinturas sobre tablas =: The map is not the territory, or, Why I work with sculptures, drawings and paintings on boards (Cuadernas)",Alberto CorazÃ³n,1997,FundaciÃ³n CÃ©sar Manrique,4.5
70068,8488550308,"Majos: La primitiva poblaciÃ³n de Lanzarote, Islas Canarias",JosÃ© Carlos Cabrera PÃ©rez,1999,FundaciÃ³n CÃ©sar Manrique,0.0
70069,8479621346,In tempore belli (Verbum poesÃ­a),Hilario Barrero,1999,Editorial Verbum,4.0
70070,8489707383,Casas y Cuerpos (Coleccion Actas),Alex Susanna,2001,Fundacion Jorge Guillen,0.0
70071,8437602211,Novelas Ejemplares I,Miguel Cervantecs,1999,Grupo Anaya Comercial,0.0
70072,8479600748,La MandrÃ¡gora (Serie Escenario),NiccolÃ² Machiavelli,1994,Isla Muga Ediciones,8.0
70073,8489678944,Afluentes de la memoria 1996 (Fenice poesÃ­a),Basilio RodrÃ­guez CaÃ±ada,1997,Huerga &amp; Fierro Editores,0.0
70074,092753455X,Reaching for the Mainland &amp; Selected New Poems,Judith Ortiz Cofer,1995,Bilingual Press/Editorial Bilingue (AZ),0.0
70075,9591004745,Arpa De Troncos Vivos: De Cuba a Federic O,Cesar Lopez,1999,Libros Sin Fronteras,7.0
70076,3462029649,Das jetzt- Tagebuch Losleben.,Rudolf Spindler,2000,Kiepenheuer &amp; Witsch,6.0
70077,8475561861,Feng Shui Para El Amor (El Libro Esencial),Chris Evans,2000,Oceano De Mexico,8.0
70078,055313843X,Born to Succeed,Mark Nevin,1983,Mark Nevin,8.5
70079,8475561292,Pnl Para Principiantes (Muy Personal),Salvador Carrion,2002,Oceano De Mexico,9.0
70080,0142300276,The Little White Horse,Elizabeth Goudge,2001,Puffin Books,5.857142857142857
70081,068480364X,Golf is Not a Game of Perfect,Bob Rotella,1995,Simon &amp; Schuster,6.5
70082,0670807923,Hong Kong,Jan Morris,0,Penguin Putnam~childrens Hc,7.0
70083,0864426178,Lonely Planet Laos (3rd ed),Joe Cummings,1998,Lonely Planet,3.3333333333333335
70084,1589630572,The Prince of India: Or Why Constantinople Fell,Lewis Wallace,2001,Fredonia Books (NL),10.0
70085,0312070810,Seeing the Elephant (A Thomas Dunne Book),Les Roberts,1992,St Martins Pr,0.0
70086,0312134738,The Duke of Cleveland: A Milan Jacovich Mystery,Les Roberts,1995,St Martins Pr,8.0
70087,031220499X,The Best-Kept Secret: A Milan Jacovich Mystery (Milan Jacovich Mysteries (Hardcover)),Les Roberts,1999,St. Martin's Press,4.0
70088,0312104901,The Lemon Chicken Jones (A Saxon Mystery),Les Roberts,1994,St Martins Pr,4.0
70089,0966110595,Dark Moon Crossing,Sylvia Nobel,2002,Independent Publishers Group,3.0
70090,0373116446,"Dark Sunlight (Postcards From Europe) (Harlequin Presents, No 1644)",Jim Wilson,1994,Harlequin,0.5714285714285714
70091,1570620598,"SEX, HEALTH &amp; LONG LIFE (Shambhala Pocket Classics)",THOMAS CLEARY,1995,Shambhala,3.5
70092,1565040783,The Book of Nod,Sam Chupp,1994,White Wolf Games Studio,5.0
70093,8423919005,"Cien AÃ±os de Soledad/ 100 Years of Solitude (Nueva Austral Series, Vol. 100)",Gabriel Garcia Marquez,1991,Schoenhofs Foreign Books,6.0
70094,0446678503,A Trust Betrayed (Margaret Kerr of Perth),Candace Robb,2002,Mysterious Press,7.0
70095,042518188X,The Thunder Keeper,Margaret Coel,2001,Prime Crime,5.666666666666667
70096,0425175979,The Spirit Woman,Margaret Coel,2000,Berkley Publishing Group,5.4
70097,3811817566,Schuldig oder nicht schuldig. Wie wird Richterin Varell entscheiden.,Karin Burschik,2002,Moewig,2.5
70098,0060176059,Tales of Burning Love,Louise Erdrich,1996,Harpercollins,3.5
70099,0449149056,Mrs. Pollifax and the Second Thief,Dorothy Gilman,1995,Ballantine Books,4.421052631578948
70100,0828014272,The Great Kidsboro Takeover,Marshal Scott Younger,2000,Review and Herald Publishing,7.0
70101,0764507818,ePublishing for Dummies,Victoria Rosenborg,2000,For Dummies,0.0
70102,0345273230,Caroline,Cynthia Wright,1977,Ballantine Books,0.0
70103,0967883245,Little Flowers,Kathryn Lively,2000,Highbridge Press,2.5
70104,078144165X,"Cracking Da Vinci's Code: You've Read the Fiction, Now Read the Facts",James Garlow,2004,Cook Communications,6.375
70105,1852400323,Healing Adventure,Anne White,1989,"Sovereign World, Ltd.",0.0
70106,0380758393,Failure to Appear,J.A. Jance,1994,Avon,3.230769230769231
70107,0312970102,Killer Dolphin,Ngaio Marsh,1999,St. Martin's Press,0.0
70108,0312968981,False Scent,Ngaio Marsh,1999,St. Martin's Press,0.0
70109,187918172X,From the Ashes of Angels: The Forbidden Legacy of a Fallen Race,Andrew Collins,2001,Bear &amp; Company,0.0
70110,0452281334,Lesbian Sex Secrets for Men: What Every Man Wants to Know About Making Love to a Woman and Never Asks,Jamie Goddard,2000,Plume Books,1.6666666666666667
70111,0451147383,The Myth of Women's Masochism,Paula Caplan,1987,New Amer Library (Mm),0.0
70112,0137530382,Rapid Healing Foods,B. Davis,1982,Prentice Hall,0.0
70113,0139399674,Use Your Head,Stuart Litvak,1982,Simon &amp; Schuster,0.0
70114,0891092811,Inside Out Study Guide,Larry Crabb,1989,Navpress Publishing Group,0.0
70115,0937147060,"New Cells, New Bodies, New Life!: You're Becoming a Fountain of Youth!",Virginia Essene,1991,S.E.E. Pub. Co.,0.0
70116,0345449061,Eva's Cousin (Ballantine Reader's Circle),SIBYLLE KNAUSS,2003,Ballantine Books,0.0
70117,0764506048,ColdFusion 4 for Dummies,Alexis D. Gutzman,2000,John Wiley &amp; Sons,0.0
70118,1575666936,Bitter Sweets: A Savannah Reid Mystery,G. A. McKevett,1997,Kensington Publishing Corporation,0.0
70119,0452269121,Daughters (Plume Contemporary Fiction),Paule Marshall,1992,Plume Books,1.1818181818181819
70120,051508400X,Cocoon,David Saperstein,1985,Jove Books,0.75
70121,158660225X,Bible Stories for Bedtime,Daniel Partner,2002,Humble Creek,0.0
70122,0964425890,"The Humanure Handbook: A Guide to Composting Human Manure (The Humanure Hand Book, 2)",Joseph C. Jenkins,1999,Jenkins Publishing (PA),10.0
70123,0446322865,"The Mad Book of Horror Stories, Yecchy Creatures, and Other Neat Stuff",Lou Silverstone,1991,Warner Books,3.0
70124,0789458470,The Forgotten Arts and Crafts,John Seymour,2001,DK Publishing Inc,10.0
70125,0451456750,Island in the Sea of Time,S. M. Stirling,1998,Roc,4.0
70126,0425182894,Gunmans Rhapsody,Robert B. Parker,2002,Berkley Publishing Group,3.1176470588235294
70127,0399144676,Tripwire,Lee Child,1999,Putnam Pub Group,0.0
70128,3502519137,Die Taucherin.,Aino Trosell,2003,Scherz,10.0
70129,3453131452,Das Ã?Â?lschieferskelett. Eine Zeitreise.,Bernhard Kegel,1998,Heyne,0.0
70130,3404149262,Die Achse des BÃ?Â¶sen.,Glenn Meade,2003,LÃ?Â¼bbe,8.333333333333334
70131,0393315134,Titanic: Destination Disaster : The Legends and the Reality,John P. Eaton,1996,W. W. Norton &amp; Company,0.0
70132,0862735157,JOHN LE CARRE 11 EXP,John le Carre,1989,Bounty Books,5.75
70133,9022304795,De leeuw van Vlaanderen,Hendrik Conscience,1977,Manteau,0.0
70134,9074336167,Serenade,Leon Winter,1995,De Bezige Bij,2.0
70135,9061683432,Grand Hotel Solitude: Taferelen uit de adolescentiejaren (SUN-literair),Eric de Kuyper,1991,SUN,0.6666666666666666
70136,3453869478,Logoland.,Max Barry,2003,Heyne,4.333333333333333
70137,0375762469,Cracking the Sat 2003 (Cracking the Sat With Practice Tests on CD-Rom),Adam Robinson,2002,Princeton Review,8.0
70138,1573220787,Amazing Grace: A Vocabulary of Faith,Kathleen Norris,1998,Riverhead Books,3.4
70139,0441318258,Have You Seen My Son,Jack Olsen,1984,Ace Books,4.6
70140,0345466357,The Coyote Kings of the Space-Age Bachelor Pad,MINISTER FAUST,2004,Del Rey,5.666666666666667
70141,0821754688,Immortal,Jason Nickles,1996,Zebra Books,7.0
70142,0380013924,Satanic Rituals,Anton La Vey,1976,Avon,4.25
70143,0375708731,Burr: A Novel (The American Chronicle Series),Gore Vidal,2000,Vintage Books USA,0.0
70144,0449125173,The Infiltrators,Donald Hamilton,1984,Fawcett Books,0.0
70145,0451118782,Octopussy,Ian Fleming,1983,Dutton Books,0.0
70146,0425103811,Dune (Dune Chronicles (Berkley Paperback)),Frank Herbert,1987,Berkley Publishing Group,
70147,8420672246,Poemas y Canciones,Bertolt Brecht,2001,Alianza,7.0
70148,0345296664,Dragonquest,Anne Mccaffrey,1980,Ballantine Books,5.0
70149,0595244319,Songs of Summer,Jill Canfield,2002,Writers Club Press,0.0
70150,1591290562,A Young Girl's Crimes,David Rehak,2002,Publishamerica,5.333333333333333
70151,3498063529,Onkel Wolfram. Erinnerungen,Oliver Sacks,2002,"Rowohlt, Reinbek",6.0
70152,2253030228,Un Homme,Oriana Fallaci,0,Livre De Poche French,8.0
70153,1853266027,My Secret Life-Volume I,Walter,1999,Wordsworth Edition,6.0
70154,0140251960,Saratoga Trifecta: Saratoga Longshot/Saratoga Swimmer/Saratoga Headhunter (Penguin Crime Fiction),Stephen Dobyns,1995,Penguin Books,8.0
70155,0385176279,Rensime (Sime/Gen Series),Jacqueline Lichtenberg,1984,Doubleday Books,0.0
70156,067155834X,Harvey's Horrible Snake Disaster,Eth Clifford,1986,Minstrel,0.0
70157,1566395186,The Gender Knot: Unraveling Our Patriarchal Legacy,Allan G. Johnson,1997,Temple University Press,0.0
70158,0615115705,Business to Kill for,Mike Brogan,2002,Lighthouse Publishing,0.0
70159,0060187840,True Love: Stories,Robert Fulghum,1997,Harpercollins,3.466666666666667
70160,0756400163,A Constellation of Cats (Daw Book Collectors),Denise Little,2001,Daw Books,6.5
70161,156952033X,Fielding's France 1995 (Fielding Travel Guides),Gary Kraut,1995,Fielding Worldwide,0.0
70162,0070247846,Manual of Low-Slope Roof Systems,C. W. Griffin,1996,McGraw-Hill Professional,0.0
70163,1887128255,The Haiku Year,Tom Gilroy,1998,"Soft Skull Press, Inc.",1.5454545454545454
70164,081257995X,The Eye of the World : Book One of 'The Wheel of Time' (Wheel of Time),Robert Jordan,2000,Tor Books,3.3846153846153846
70165,1857820657,Voices from an Evil God,Barbara Jones,1996,Blake Pub,0.0
70166,0761129758,Amazing Gracie: A Dog's Tale,Dan Dye,2003,Workman Publishing,4.571428571428571
70167,0330287052,The Northern Correspondent,Jean Stubbs,1993,Pan Macmillan,0.0
70168,0552134546,Deliver Us from Evil,David Yallop,1993,Transworld Publishers Ltd,0.0
70169,0436206129,China,Alan Wall,2003,Secker &amp; Warburg Ltd,0.0
70170,0002254301,All the Sweet Promises,Elizabeth Elgin,1996,HarperCollins Publishers,0.0
70171,0345359844,Floatplane Notebooks,CLYDE EDGERTON,1989,Ballantine Books,4.333333333333333
70172,0553408909,The Debutantes,Bingham,1997,Corgi Books,3.0
70173,1892016508,An Expressive Heart,Kathy Collard Miller,2001,Starburst Publishers,9.0
70174,0394528336,"Dreadnought: Britain, Germany, and the Coming of the Great War",Robert K. Massie,1991,Random House Inc,9.0
70175,8811620112,Il grande Fermo e i suoi piccoli andirivieni,Alessandro Bergonzoni,1995,Garzanti,7.5
70176,0671640941,The Legacy of Heorot,Larry Niven,1987,Simon &amp; Schuster,8.0
70177,0553211099,Beowulf and Other Old English Poems,Constance B. Hieatt,1983,Bantam Books,0.0
70178,1859843980,The Trial of Henry Kissinger,Christopher Hitchens,2002,Verso,4.5
70179,0679767495,In Retrospect: The Tragedy and Lessons of Vietnam,Brian VanDeMark,1996,Vintage Books USA,7.5
70180,0140126643,The Message to the Planet,Iris Murdoch,1990,Penguin Books,2.3333333333333335
70181,0394583213,"Best of Gourmet, 1990: All of the Beautifully Illustrated Menus from 1989 Plus over 500 Selected Recipes (Best of Gourmet)",Editors of Gourmet,1990,Random House Inc,0.0
70182,0816422605,A Circle of Quiet (Crosswicks Journal),Madeleine L'Engle,1977,HarperSanFrancisco,0.0
70183,3570261336,Urmel spielt im Schloss. ( Ab 6 J.).,Max Kruse,2001,"Bertelsmann, MÃ?Â¼nchen",0.0
70184,0814315569,Folk music in the United States: An introduction (Wayne books ; WB41 ; Humanities),Bruno Nettl,1976,Wayne State University Press,0.0
70185,034538024X,The Iron Hand of Mars: A Marcus Didius Falco Mystery,Lindsey Davis,1994,Fawcett Books,3.6
70186,3423202408,Horst der Held.,Matthias Praxenthaler,1999,Dtv,4.0
70187,3423125810,Schumanns Schatten. Variationen Ã?Â¼ber mehrere Personen.,Peter HÃ?Â¤rtling,1998,Dtv,0.0
70188,0399504850,The box man,Kobo Abe,1980,Perigee Books,0.0
70189,0679729267,The Shawl (Vintage International),Cynthia Ozick,1990,Vintage Books USA,2.625
70190,0684173360,Ah but Your Land Is Beautiful,Alan Paton,1982,Scribner Book Company,0.0
70191,0451528662,The Decameron,Giovanni Boccaccio,2002,Signet Classics,2.3333333333333335
70192,0553373773,Dancing Through Life in a Pair of Broken Heels: Extremely Short Stories for the Totally Stressed,Mickey Guisewite,1994,Bantam,2.5
70193,2070371379,"Bouvard Et Pecuchet, Le Dictionnaire Des Idees Recues, Le Sottisier, Etc.",Gustave Flaubert,0,Bantam Books,0.0
70194,0374171386,The History of Danish Dreams,Peter Hoeg,1995,Farrar Straus &amp; Giroux,0.0
70195,2266083260,Les Fleurs Du Mal (Pocket Classics),Charles-Pierre Baudelaire,2000,Pocket (FR),2.5
70196,0195049837,Crabgrass Frontier: The Suburbanization of the United States,Kenneth T. Jackson,1987,Oxford University Press,9.0
70197,0764105035,Careers With Dogs,Audrey Pavia,1998,Barron's Educational Series,5.0
70198,0446387703,Emotional Healing: A Program for Emotional Sobriety,Karen Paine-Gernee,1989,Warner Books Inc,5.0
70199,0933989016,Ways of Yoga,Gurani Anjali,1993,Vajra Print. and Pub. of Yoga Anand Ashram,8.0
70200,1558741127,Adult Children of Alcoholics : Expanded Edition,Janet Woititz,1990,Health Communications,3.5
70201,0878572104,Healing With Mind Power: Total Health and Tranquillity Through Guided Self-Hypnosis,"Richard &amp; Sterin, Chuck Shames",1978,St Martins Pr,1.6666666666666667
70202,0316357464,A Guide for the Advanced Soul: A Book of Insight (Guide for the Advanced Soul),Susan Hayward,1995,Little Brown and Company,5.0
70203,0440202019,Coping With Difficult People,Robert N. Bramson,1988,Dell,2.3333333333333335
70204,0850302404,Transcendental Meditation,Robert Hollings,1982,Red Wheel/Weiser,5.0
70205,0738203734,"Wisdom from the Ancients: Enduring Business Lessons from Alexander the Great, Julius Caesar, and the Illustrious Leaders of Ancient Greece and Rome",Thomas J. Figueira,2001,Perseus Publishing,0.0
70206,0385421311,The Art of Worldly Wisdom: A Pocket Oracle,Baltasar Gracian Y Morales,1992,Currency,1.75
70207,0814459617,"Blueprints for Memory: Your Guide to Remembering Business Facts, Figures, and Faces",William D. Hersey,1989,Amacom Books,5.0
70208,0310606306,Changes That Heal: How to Understand Your Past to Ensure a Healthier Future,Henry Cloud,1992,Zondervan,5.0
70209,0553352180,"Surviving, Healing and Growing",Melba Colgrove,1991,Bantam Books,5.0
70210,0553077600,How to Survive the Loss of a Love,Melba Colgrove,1991,Bantam Dell Pub Group,5.0
70211,0310573912,"Complete Divorce Recovery Handbook, The",John P. Splinter,1992,Zondervan Publishing Company,7.0
70212,080631222X,Managing a Genealogical Project Updated Edition,William Dollarhide,1999,Genealogical Publishing Company,10.0
70213,0807841897,"Carolina Cradle: Settlement of the Northwest Carolina Frontier, 1747-1762",Robert W. Ramsey,1987,University of North Carolina Press,10.0
70214,0446517402,"Redefining Beauty: Discovering Your Individual Beauty, Enhancing Your Self-Esteem",Victoria Jackson,1993,Warner Books Inc,2.0
70215,3499232448,Augenstern. Roman.,Harry Mulisch,2002,Rowohlt Tb.,7.0
70216,0140045368,"An exaltation of larks: Or, The venereal game",James Lipton,1977,Penguin Books,9.0
70217,0345312104,Follow the River,James Alexander Thom,1983,Ballantine Books,7.0
70218,0440096065,"Words: A connoisseur's collection of old and new, weird and wonderful, useful and outlandish words",Paul Dickson,1982,Delacorte Press,9.5
70219,0528815873,"Rand McNally Road Atlas 1998: United States, Canada, Mexico (74th ed)",Rand McNally and Company,1997,Rand McNally,9.0
70220,0517570610,The Word's Gotten Out,Willard R. Espy,1989,Random House Inc,8.0
70221,068801397X,"The Joy of Lex: How to Have Fun With 860,341,500 Words",Gyles Daubeney Brandreth,1983,Harpercollins,4.25
70222,0486204871,The Devil's Dictionary,Ambrose Bierce,1971,Dover Pubns,8.666666666666666
70223,0316277010,The Last Amateurs: Playing for Glory and Honor in Division I College Basketball,John Feinstein,2000,Little Brown and Company,4.0
70224,0671249940,I Hear America Talking: An Illustrated History of American Words and Phrases (A Touchstone book),Stuart Berg Flexner,1979,Bookthrift Co,8.0
70225,0877796203,Merriam-Webster's Reader's Handbook,Merriam-Webster,1997,Merriam-Webster,5.0
70226,0517540177,List of Books,Frederic Raphael,1988,Random House Value Publishing,5.166666666666667
70227,0690134509,Betsy and Tacy Go Downtown,Maud H. Lovelace,1993,Harpercollins,5.0
70228,0670672068,Stories and plays,Flann O'Brien,1976,Viking Press,8.0
70229,038529462X,"Names: A Collector's Compendium of Rare and Unusual, Bold and Beautiful, Odd and Whimsical Names",Paul Dickson,1988,Smithmark Pub,10.0
70230,0060972300,In a Word,Margaret S. Ernst,1989,Harpercollins,8.0
70231,0133633098,Grandiloquent Dictionary,Russell Rocke,0,Pearson Ptr,9.0
70232,051753505X,True Remarkable Occurrences,John Train,1978,Random House Value Pub,5.0
70233,0312280750,Decipher,Stel Pavlou,2002,Thomas Dunne Books,2.5
70234,0899668143,Katherine,Anya Seton,1993,Buccaneer Books Inc,9.0
70235,0671507729,Have a Word on Me: A Celebration of Language,Willard R. Espy,1984,Holiday House,9.0
70236,0300090943,Letters from Mexico,Hernan Cortes,2001,Yale University Press,9.5
70237,0670868590,Anatomy of Restlessness: Selected Writings 1969-1989,Bruce Chatwin,1996,Viking Books,1.5
70238,0393309592,King of the Jews (Norton Paperback Fiction),Leslie Epstein,1993,W. W. Norton &amp; Company,0.0
70239,0452265622,The Journey Home: Some Words in Defense of the American West,Edward Abbey,1991,Plume Books,10.0
70240,0380500051,"Bloomsbury, a House of Lions",Leon Edel,1980,Avon,0.0
70241,155817611X,Rites of Burial,Tom Jackman,1992,Pinnacle Books,0.0
70242,0140048626,A Boy at the Hogarth Press,Richard Kennedy,1978,Penguin Books Ltd,8.0
70243,0156936259,The Voyage Out,Virginia Woolf,1968,Harvest Books,5.0
70244,0684802309,BLOOD SPORT : THE TRUTH BEHIND THE SCANDALS IN THE CLINTON WHITE HOUSE,James B. Stewart,1996,Simon &amp; Schuster,0.7142857142857143
70245,0156936305,"Virginia Woolf and Her Works (Harvest Book, Hb 342)",Jean Guiguet,1976,Harcourt,0.0
70246,0151574499,A marriage of true minds: An intimate portrait of Leonard and Virginia Woolf,George Spater,1977,Harcourt Brace Jovanovich,5.0
70247,0156457423,Jacob's Room (A Harvest/Hbj Book),Virginia Woolf,1978,Harcourt,3.3333333333333335
70248,015611870X,Between the Acts (Harvest Book),Virginia Woolf,1970,Harvest Books,3.6666666666666665
70249,0646381679,Tide Turners,Colin Macpherson,0,Mopoke Publishing,5.0
70250,0394528662,The London scene: Five essays,Virginia Woolf,1982,Random House,0.0
70251,0151975116,"The Wise Virgins: A Story of Words, Opinions and a Few Emotions",Leonard Sidney Woolf,1979,Harcourt,0.0
70252,0743469984,Department Thirty,David Kent,2003,Pocket Star,2.5
70253,0151255970,"The Diary of Virginia Woolf, Volume One : 1915-1919",Virginia Woolf,1977,Harcourt Brace Jovanovich,0.0
70254,0786001259,Undeniable (Arabesque),Francis Ray,1995,Pinnacle Books,0.0
70255,015678520X,Roger Fry: A Biography (Harvest Book ; Hb338),Virginia Woolf,1976,Harvest/HBJ Book,0.0
70256,0156198053,The Common Reader : First Series,Virginia Woolf,1955,Harcourt,0.0
70257,0156116804,Beginning Again: An Autobiography Of The Years 1911 To 1918,Leonard Woolf,1989,Harvest Books,0.0
70258,0156839458,Sowing: An Autobiography of the Years 1880 to 1904 (Harvest Book; Hb 319),Leonard Sidney Woolf,1989,Harvest Books,0.0
70259,0156372150,Growing: An Autobiography Of The Years 1904 To 1911,Leonard Sidney Woolf,1989,Harcourt,2.6666666666666665
70260,015646523X,Journey Not The Arrival Matters: An Autobiography Of The Years 1939 To 1969,Leonard Woolf,1989,Harvest Books,0.0
70261,0156261456,Downhill All The Way: An Autobiography Of The Years 1919 To 1939,Leonard Sidney Woolf,1989,Harvest Books,0.0
