,ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,rating
240024,0688015999,The Sex Contract: The Evolution of Human Behavior,Helen E. Fisher,1983,Harpercollins,9.0
240025,0816743002,No School for Penelope Pig,Nicole Rubel,1997,Troll Communications,0.0
240026,0393024407,Storming Heaven,Denise Giardina,1987,W W Norton &amp; Co Inc,0.0
240027,1575663503,Watchdog: A Melanie Travis Mystery (Melanie Travis Mystery),Laurien Berenson,1998,Kensington Publishing Corporation,0.0
240028,014056425X,Pippi Longstocking's After-Christmas Party (Picture Puffins),Astrid Lindgren,1998,Puffin Books,0.0
240029,0448420910,Spot Goes Splash! and Other Stories,Eric Hill,2000,Grosset &amp; Dunlap,0.0
240030,1570425159,Mysteries of the Unknown: Dreams and Dreaming (Audio Adaptations of the Time Life Book Series),Art Insana,1998,Time Warner Audio Major,0.0
240031,0064420280,Stanley and the Magic Lamp,Jeff Brown,1996,HarperTrophy,6.0
240032,0789473771,"George Washington -- Soldier, Hero, President (DK Readers, Level 3: Reading Alone)",Justine Korman,2001,DK Publishing Inc,0.0
240033,0380709341,Kiss,John Lutz,1990,Harper Mass Market Paperbacks,4.5
240034,1556616457,Frog Power (The Cul-De-Sac Kids),Beverly Lewis,1995,Bethany House Publishers,6.0
240035,0570040914,"Sometimes I'm Small, Sometimes I'm Tall (Book/Cassette)",Elizabeth Watson,1984,Concordia Publishing House,10.0
240036,0439172535,Scooby-Doo! and the Weird Water Park,Jesse Leon McCann,2000,Scholastic,2.5
240037,0688166512,The Second Time Around: Everything You Need to Know to Make Your Remarriage Happy,Susan Curtin Kelley,2000,William Morrow &amp; Company,0.0
240038,0451411250,Twisted,David Robbins,2004,New Amer Library,0.0
240039,1840890142,My Grandma Is Great! (Science Made Simple),Hannah Roche,1998,Larousse Kingfisher Chambers,5.0
240040,1570640246,Barney and Baby Bop's Band (Book and Cassette),Mark S. Bernthal,1995,Lyrick,0.0
240041,030712794X,Walt Disney's the Perils of Mickey Mouse the Mail Pilot: The Mail Pilot (Golden Look-Look Book),Karen Kreider,1994,Random House Childrens Books,0.0
240042,0770104983,Mass,Jack Fuller,1986,PaperJacks,0.0
240043,0375804382,I Want a Hat Like That (Ctw Sesame Street),Tom Cooke,2000,Random House Books for Young Readers,0.0
240044,0064430715,A Special Trade (I Can Read Series),Sally Wittman,1985,Harpercollins Juvenile Books,7.0
240045,0590437569,Baby-Snatcher,Susan Terris,1986,Scholastic Paperbacks (Mm),0.0
240046,0831724560,Dragons Ogres and Wicked Witches,Milos Maly,1988,Smithmark Pub,0.0
240047,0816741204,Don't Look at It - Don't Touch It,Steve Patschke,1996,Whistlestop,0.0
240048,0890815224,Romantic Lovers: The Intimate Marriage,David Hocking,1986,Harvest House Pub,0.0
240049,0929264266,Unheard Melodies,Warren Leamon,1990,Natl Book Network,0.0
240050,067083257X,Family Sins and Other Stories,William Trevor,1990,Penguin USA,0.0
240051,073941478X,Empty Promises (Ann Rule's Crime Files: Vol 7),Ann Rule,2001,Pocket Books,0.0
240052,0871133059,Grace,Michael Stewart,1989,Pub Group West,0.0
240053,0140373896,Lyddie (A Puffin Novel),Katherine Paterson,1994,Puffin Books,3.5
240054,078670571X,"The Year's 25 Finest Crime &amp; Mystery Stories (Year's Finest Crime and Mystery Stories, 7th ed)",Ed Gorman,1998,Carroll &amp; Graf Publishers,0.0
240055,0515116084,Question of Consent,Seymour Wishman,1995,Jove Books,0.0
240056,0689702973,The Egypt Game,Zilpha Keatley Snyder,1967,Mcclelland &amp; Stewart Ltd.,9.0
240057,1878442724,Far from Rome Near to God:,John Brown,1994,Sovereign Grace Publishers,0.0
240058,0441166520,Dragons Past,Gary Gentile,1990,Ace Books,0.0
240059,0451405463,Killing Season: The Unsolved Case of New England's Deadliest Serial Killer,Carlton Smith,1994,Onyx Books,0.0
240060,0312081537,Agatha Raisin and the Quiche of Death (An Agatha Raisin Mystery),M. C. Beaton,1992,St Martins Pr,0.0
240061,3492232817,Hagakure. Der Weg des Samurai.,Tsunetomo Yamamoto,2000,Piper,5.0
240062,3792000326,Gebete der Einsamkeit.,Antoine de Saint-Exupery,2000,Rauch,9.0
240063,0345368290,Hospital,Marcia Rose,1993,Ivy Books,0.0
240064,3792000318,Bekenntnis einer Freundschaft.,Antoine de Saint-Exupery,1999,Rauch,9.0
240065,9507421459,Robo Para LA Corona (Espejo de La Argentina),Horacio Verbitsky,1995,Planeta,6.0
240066,0312951450,This Crazy Thing Called Love: The Golden World and Fatal Marriage of Ann and Billy Woodward,Susan Braudy,1993,St Martins Pr,0.0
240067,345819150X,Wie soll ich meine Seele halten. Liebesgedichte.,Rainer Maria Rilke,1994,"Insel, Frankfurt",10.0
240068,3492223354,GegenÃ?Â¼ber dem Himmel. Die schÃ?Â¶nsten Gedichte.,Rainer Maria Rilke,1997,Piper,10.0
240069,3426666456,Die Kunst des Krieges.,Sunzi,2001,"Droemersche Verlagsanstalt Th. Knaur Nachf., GmbH &amp; Co.",10.0
240070,0425126463,Solitaire,Norma Beishir,1991,Berkley Pub Group,0.0
240071,8470394819,Relatos Breves (Castalia didÃ¡ctica),Leopoldo Alas,2000,Castalia Publishing Company,5.0
240072,0451170334,"Deadly Masquerade: A True Story of High Living, Depravity and Murder",Richard T. Pienciak,1991,Onyx Books,0.0
240073,8441409242,"Roswell, Secreto de Estado",Javier Sierra,2001,Edaf,7.0
240074,051709620X,How to Make Love All the Time,De Barbara,1993,Not Avail,0.0
240075,0816141592,Robert H. Schuller Tells You How to Be an Extraordinary Person in an Ordinary World (G K Hall Large Print Book Series),Robert Schuller,1987,Thorndike Pr,0.0
240076,0446342866,Lord of Dance,Andrew M Greeley,1986,Warner Books,2.3333333333333335
240077,0394542142,Adam's Task: Calling Animals by Name,Vicki Hearne,1986,Random House Inc,0.0
240078,0385157975,Embryo: A novel,Daniel M Klein,1980,Doubleday,0.0
240079,0800784812,Have You Felt Like Giving Up?,Wilkerson,1981,Baker Book House,0.0
240080,0030613728,Pretty Redwing,Helen Henslee,1983,"Holt, Rinehart and Winston",0.0
240081,0312044410,A Vow of Silence,Veronica Black,1990,St Martins Pr,0.0
240082,0027926117,Boat Song,Frances Ward Weller,1987,Simon &amp; Schuster Merchandise &amp;,0.0
240083,0394587650,The Tree of Knowledge,Eva Figes,1991,Random House Inc,6.0
240084,079271198X,Eminent Dogs Dangerous Men (Curley Large Print Books),Donald McCaig,1992,Chivers North Amer,9.0
240085,0944337007,"In Pursuit of Happiness: Knowing What You Want, Getting What You Need","E. Perry, Good",1987,New View Pubns,8.0
240086,0385263090,A Little Stranger,Candia McWilliam,1989,Bantam Dell Pub Group,0.0
240087,038526500X,Many Things Have Happened Since He Died: And Here Are the Highlights,Elizabeth Dewberry Vaughn,1990,Bantam Dell Pub Group,0.0
240088,0070288011,The Duchess of Windsor: The Secret Life,Charles Higham,1988,McGraw-Hill,0.0
240089,1862322929,"A Cup Of Kindness: A History Of The Royal Scottish Corporation, A London Charity, 1603Â?2003",Justine Taylor,2004,Tuckwell Press,10.0
240090,0964334801,The Day Room: A Memoir of Madness and Mending,Kathleen Crowley,1995,Kennedy Carlisle Publishing Company,0.0
240091,0393035816,The Fire Eaters: A Novel,William J. Cobb,1994,W W Norton &amp; Co Inc,8.0
240092,0048233382,The Book of Lost Tales 2 (The History of Middle-Earth - Volume 2),J R R Tolkien,0,Routledge,7.0
240093,1858545277,A Little Bit Scary,Gill Davies,1997,Brimax Books Ltd,5.0
240094,0671210270,Learn to Read Music,Howard Shanet,1971,A Fireside Book/Simon and Schuster,6.0
240095,0440939801,"I'll Get There, It Better Be Worth the Trip",John Donovan,1969,Bantam Books (Mm),6.0
240096,1568580266,The Giraffe,Marie Nimier,1995,Four Walls Eight Windows,0.0
240097,0940780046,Psychiatry Made Ridiculously Simple,William Good,1986,Medmaster,0.0
240098,8420639044,Cuentos de La Alhambra,Washington Irving,2001,Alianza,0.0
240099,0312120494,Jane Austen the Woman: Some Biographical Insights,George Holbert Tucker,1994,Palgrave Macmillan,2.0
240100,0553249886,Black Rain,Masuji Ibuse,1985,Bantam Books,0.0
240101,0395331137,Surviving Exercise: Judy Alter's Safe and Sane Exercise Program,Judy Alter,1983,Houghton Mifflin Company,0.0
240102,8485047478,El triÃ¡ngulo mortal de las Bermudas,Alejandro Vignati,1975,A.T.E,0.0
240103,8408036769,Lugar de verdad,Christian Jacq,2000,Planeta Pub Corp,0.0
240104,0448114992,The fairy tale book of ballet,Rosanna Hansen,1980,Grosset &amp; Dunlap,6.0
240105,8480764511,Cocina vegetariana (Cocina tendencias series),Blume Staff,2003,Blume,10.0
240106,0062515896,The Speed Trap : How to Avoid the Frenzy of the Fast Lane,Joseph Bailey,1999,HarperSanFrancisco,6.0
240107,8480764805,Cocina Asiatica,Ana Maria Perez Martinez,2003,Blume,10.0
240108,0870292749,Everyday-Courage Therapy (Elf Self Help),Linus Mundy,1996,Abbey Press,4.5
240109,8480764503,Pasteles (Cocina tendencias series),Maite Rodriguez Fischer,2003,Blume,
240110,1562452436,Inspirations: Compelling Food for Thought,Michael Ryan,1996,Great Quotations,4.0
240111,0941969010,A Rambler's Guide to the Trails of the East Bay Hills/Map: Northern Section,Gerald Olmsted,1992,Olmsted Brothers Map Company,0.0
240112,8480764554,Cocina rÃ¡pida (Cocina tendencias series),Blume Staff,2003,Blume,10.0
240113,848076435X,Pescado y marisco (Cocina tendencias series),Blume Staff,2003,Blume,10.0
240114,0394544447,The Sioux: A Novel,Irene Handl,1985,Random House Inc,0.0
240115,8480764317,Ensaladas (Cocina tendencias series),Cristina Rodriguez Fischer,2003,Blume,10.0
240116,8480764295,Sushi (Cocina tendencias series),Blume Staff,2003,Blume,10.0
240117,1853674117,"Disaster at D-Day: The Germans Defeat the Allies, June 1944 (Greenhill Military Paperbacks)",Peter Tsouras,2000,Greenhill Books,0.0
240118,8480196017,Jabones Liquidos,Catherine Failor,2003,Paidotribo Editorial,10.0
240119,0671229370,LIFETIME FIT WMN (Touchstone Books (Paperback)),Jane. Boutelle,1978,Simon &amp; Schuster,0.0
240120,8480196025,Haciendo Jabones Transparentes,Catherine Failor,2003,Paidotribo Editorial,9.0
240121,0745950388,Paul - A Novel: a Novel,Walter Wangerin,2000,Headline,0.0
240122,8480195622,Como Hacer Jabon,C. Kaila Westermn,2003,Paidotribo Editorial,9.0
240123,1890957461,"1,001 Home Health Remedies for Seniors",FC&amp;A,2000,"FC&amp;A, Inc.",0.0
240124,055323725X,The Art of Italian Cooking,Maria Lo Pinto,1948,Bantam Books,10.0
240125,0821914677,Drei Manner Im Schnee (German Easy Readers : Series C),Kastner,0,EMC Paradigm,0.0
240126,0452010241,"Rosie the Riveter Revisited: Women, the War, and Social Change",Sherna Berger Gluck,1988,New American Library,6.5
240127,0821910698,Emil Und Die Detektive,Eric Kastner,1969,Emc Pub,6.0
240128,0533130980,DON'T STOP THE DISCO,Scott Bender,2000,Vantage Pr,0.0
240129,0521656176,Double Cross: Level 3,Philip Prowse,1999,Cambridge University Press,6.0
240130,0521664772,A Picture to Remember : Level 2 (Cambridge English Readers),Sarah Scott-Malden,2000,Cambridge University Press,6.0
240131,0373218818,Escape From Cabriz (Silhouette Single Title),Linda Lael Miller,2004,Silhouette,3.5
240132,3468496818,"Oh Maria,",Not Applicable (Na ),1996,Langenscheidt Pub Inc,8.0
240133,0140436197,The Getting of Wisdom (Penguin Classics),Henry Handel Richardson,1999,Penguin Books Ltd,8.0
240134,8425335833,"Isabel, La Reina",Angeles De Irisarri,2002,Grijalbo,0.0
240135,8435009165,Tropico de Cancer,Henry Miller,2004,Edhasa,6.0
240136,8408045229,LA Reina Libertad 2: LA Guerra De Las Coronas,Christian Jacq,2002,Planeta Pub Corp,0.0
240137,3423203129,Tarzan. Der Originalroman,Edgar Rice Burroughs,1999,Dtv,6.0
240138,8466304657,Taltos,Anne Rice,2003,Distribooks,0.0
240139,0871591960,Spiritual Economics,Eric Butterworth,1993,Unity Books (Unity School of Christianity),0.0
240140,0684832747,Did Monkeys Invent The Monkey Wrench,Vince Staten,1997,Simon &amp; Schuster,3.0
240141,044050337X,STRANGER KINGDOM,HOWARD FRANK MOSHER,1990,Laurel,0.0
240142,847584071X,Llibre de les dones (ColÂ¨lecciÃ³ Lectures i itineraris),Jaume Roig,1988,Laertes,6.0
240143,8476600933,Nit de foc (EclÃ¨ctica),Vicent MarquÃ©s,1991,Bromera,10.0
240144,8476601050,Amors maleÃ¯ts (Els Nostres autors),Jordi Mata,1992,Edicions Bromera,7.0
240145,8408020382,Caballo de Troya (Caballo de Troya),J. J. Benitez,1997,"Editorial Planeta, S.A. (Barcelona)",5.0
240146,0684855038,Keeneland : A Novel,Alyson Hagy,2000,Simon &amp; Schuster,0.0
240147,0814796982,Beyond the Shadow of Camptown: Korean Military Brides in America,Ji-Yeon Yuh,2002,New York University Press,4.0
240148,0679442057,Numbers in the Dark and Other Stories,Italo Calvino,1995,Random House Inc,0.0
240149,0822450682,One Hundred Fifty Plus! Games and Activities for Early Childhood: Games and Activities for Early Childhood (Fearon Teacher-Aid Book),Zane Spencer,1976,Fearon Publishers,0.0
240150,0679816437,Thomas the Tank Engine: Shapes and Sizes (Thomas the Tank Engine Toddler Board Books),Deborah Colvin Borgo,1993,Random House Childrens Books,6.0
240151,0698113667,The New Baby: A Mister Rogers' First Experience Book (Paperstar),Fred Rogers,1996,Putnam Publishing Group,6.0
240152,377990313X,Grundriss der Testtheorie (Grundfragen der Psychologie),Heinrich Wottawa,1980,Juventa-Verlag,2.5
240153,0896931412,God Made Wild and Tame Things,Bob Fuller,1992,Cook Communications Ministries intl,0.0
240154,0896931404,God Made Quiet and Loud Things,Bob Fuller,1992,Cook Communications Ministries intl,7.0
240155,0590341294,I Spy Little Book (I Spy Books),Jean Marzollo,1997,Scholastic,10.0
240156,0880072040,I Want to Reach Your Mind...Where Is It Currently Located?: More Incredibly Brilliant Thoughts,Ashleigh Brilliant,1993,Woodbridge Press Publishing Company,0.0
240157,187856983X,Stalag Wisconsin: Inside WWII Prisoner of War Camps,Betty Cowley,2002,Badger Books (WI),0.0
240158,0897890574,The Trials and Tribulations of Little Red Riding Hood,Jack Zipes,1985,Natl Book Network,0.0
240159,1869504720,"Finding True North : Discover Your Values, Enrich Your Life",Michael Henderson,2004,HarperCollinsPublishers Australia,0.0
240160,0393317528,Thomas Jefferson: An Intimate History,Fawn Brodie,1998,W. W. Norton &amp; Company,4.0
240161,0304351970,Cassell Dictionary of Insulting Quotations,Jonathon Green,2000,Sterling Publishing,0.0
240162,0871311569,The Left-Handed Book,James T. De Kay,1966,M. Evans and Company,0.0
240163,0140108033,The White Hotel,D.M. Thomas,1988,Penguin Books Ltd,0.0
240164,1570251703,Friendship Fires,Sam Cook,1999,University of Minnesota Press,2.0
240165,0393900576,The Spanish Tragedy (New Mermaid Series),Thomas Kyd,1989,W. W. Norton &amp; Company,0.0
240166,0805067809,"Firestorm at Peshtigo: A Town, Its People, and the Deadliest Fire in American History",Denise Gess,2002,Henry Holt &amp; Company,0.0
240167,0192816071,The Pilgrim's Progress (The World's Classics),John Bunyan,1984,Oxford University Press,3.5
240168,8306024842,Imie Rozy: The Name of the Rose,Umberto Eco,1996,"Koch, Neff &amp; Oetinger &amp; Co",0.0
240169,0684718022,In Our Time: Stories (Scribner Classic),Ernest Hemingway,2030,Collier Books,0.0
240170,0812533976,Mirage,Louise Cooper,1988,Tor Books,0.0
240171,0198319304,The New Clarendon Shakespeare: Hamlet (The New Clarendon Shakespeare Series),William Shakespeare,1976,Oxford University Press,0.0
240172,8487070132,CÃ³mo desaparecer sin ser visto (Exadra novela),Pepa Roma,1990,Exadra de Ediciones,4.0
240173,0553212966,Julius Caesar (Bantam Classics),William Shakespeare,1988,Bantam,0.0
240174,014043027X,Three Restoration Comedies Etherege: The Man of Mode/Wycherley/the Country Wife/Congreve/Love for Love (English Library),Garmini Salgago,1976,Penguin USA,0.0
240175,0895774348,Anne of Green Gables (The World's best reading),L. M Montgomery,1992,Reader's Digest Association,4.0
240176,3857913347,Londons letzter Gast: Roman,Emil Zopfi,1999,Limmat,5.0
240177,0888822146,"I Hate to Complain, But...",Jim Foster,1999,Hounslow Press,8.0
240178,0771091176,More Joy in Heaven,Callaghan,1970,McClelland &amp; Stewart,1.0
240179,0889841365,A Short Walk in the Rain: The Collected Stories,Hugh Hood,1989,Porcupine's Quill,5.0
240180,019540565X,The Oxford Book of Canadian Short Stories in English,Margaret Atwood,1987,Oxford University Press,8.0
240181,9500813823,Los Puentes De Madison County,Robert James Waller,2001,Atlantida,6.0
240182,9506440190,El Viaje,Danielle Steel,2002,"Plaza &amp; Janes Editores, S.A.",0.0
240183,0937858536,Your Child at Play: One to Two Years,Marilyn Segal,1985,W W Norton &amp; Co,0.0
240184,0806981326,The Complete Book of Ufo's: An Investigation into Alien Contacts &amp; Encounters,Jenny Randles,1996,Sterling Pub Co Inc,0.0
240185,1560795905,50 Ways to Bring Out the Smarts in Your Kid,Marge Kennedy,1996,Peterson's,5.0
240186,0679728783,And Their Children After Them,Dale Maharidge,1990,Random House Inc,0.0
240187,0312984847,Fighting Men,Jim Morris,2003,St. Martin's Paperbacks,0.0
240188,0130979910,The New Millennium Reader (3rd Edition),Stuart Hirschberg,2002,Prentice Hall,0.0
240189,0595298257,Trashed Life,JennÂ?Â?Â?Â? Crane,2003,iUniverse,10.0
240190,0030322332,Designing Interiors,W. Otie Kilmer,1994,International Thomson Publishing,0.0
240191,0442295650,Principles of Two-Dimensional Design,Wucius Wong,1972,John Wiley &amp; Sons,0.0
240192,0442009836,Housing Interiors for the Disabled and Elderly,Bettyann Boetticher Raschko,1991,John Wiley &amp; Sons Inc,0.0
240193,0442295618,Principles of Three-Dimensional Design,Wucius Wong,1977,Thomson Learning,0.0
240194,0070162999,Time-Saver Standards for Interior Design and Space Planning (Time-Saver Standards),Joseph De Chiara,1991,McGraw Hill,10.0
240195,0810911213,Interior design,John F Pile,1988,H.N. Abrams,9.0
240196,082300371X,Asid Professional Practice Manual,Jo Ann Asher Thompson,1992,Watson-Guptill Pubns,0.0
240197,0696019647,"Traditional Home, 1992 (Traditional Home)",Better Homes and Gardens,1992,Meredith Books,0.0
240198,1581590229,Whitetail Wisdom,North American,0,North American Hunting Club,0.0
240199,0866224645,Step by Step Book About Guppies,Jack C. Harris,1988,Tfh Pubns Inc,0.0
240200,0866227725,Guppies,Wilfred L. Whitern,1980,TFH Publications,0.0
240201,3257201095,"Die fromme Helene (Diogenes Taschenbuch : 60, 3)",Wilhelm Busch,1974,Diogenes-Verlag,7.0
240202,0070089337,Entourage: A Tracing File for Architecture and Interior Design Drawing,Ernest Burden,1991,McGraw Hill,0.0
240203,3786720509,Wenn ich in Gott hineinhorche.,Anselm GrÃ?Â¼n,1997,Matthias-GrÃ?Â¼newald-Verlag,6.0
240204,0517061155,"Kitchens : Decorating, Cooking and Entertaining (American Country Living)",Barbara Randolph,1992,Crescent,0.0
240205,0393024040,J. Edgar Hoover: The Man and the Secrets,Curt Gentry,1991,W. W. Norton &amp; Company,8.0
240206,3451274973,Ã?Â?sterlich leben.,Anselm GrÃ?Â¼n,2001,"Herder, Freiburg",7.0
240207,0876668856,Cockatiels,Laura Tartak,1984,TFH Publications,5.0
240208,0140143572,Family Portraits: Remembrances by Twenty Distinguished Writers,Carolyn Anthony,1991,Penguin USA,0.0
240209,8203178960,Blindramme: Noveller,Toril Brekke,1997,Aschehoug,10.0
240210,0940051001,Human Ecology: A Gatherin of Perspectives,Richard J. Borden,1990,Society for Human Ecology,0.0
240211,1855940906,Luke Kelly: A Memoir,Des Geraghty,1994,Attic Press,5.0
240212,0553289012,"The Perfect Girl (Sweet Valley High, No 74)",Francine Pascal,1991,Sweet Valley,0.0
240213,1402202520,Fraud: The Strategy Behind the Bush Lies and Why the Media Didn't Tell You,Paul Waldman,2004,Sourcebooks,10.0
240214,1571881808,Color Hiking Guide to Mount Rainier,Alan Kearney,1999,Frank Amato Publications,0.0
240215,0805015752,"Edges of the Earth: A Man, a Woman, a Child in the Alaskan Wilderness",Richard Leo,1991,Henry Holt &amp; Co,0.0
240216,0452277884,N: A Novel,Louis Edwards,1998,Plume Books,0.0
240217,0704347113,Fat Lady Sings,Jacqueline Roy,2002,Trafalgar Square,0.0
240218,0140250301,Taken in,Beverly Coyle,1999,Penguin Books,0.0
240219,0140277463,The Devil's Chimney,Anne Landsman,1999,Penguin Books,0.0
240220,0452282969,Ordinary Horror,David Searcy,2002,Plume Books,4.5
240221,0915396130,Bangalee,Stephen Cosgrove,1976,"Serendipity Press [Mankato, MN : available in hardcover from Creative Education]",0.0
240222,0786918764,Of Aged Angels,Monte Cook,2001,Wizards of the Coast,0.0
240223,0061063169,Magic at the Crossroads (Dark Hearts),Daniel Parker,1996,Harpercollins Juvenile Books,0.0
240224,0806905719,Aliens (Strange But True Series),Damon Wilson,1997,Sterling Pub Co Inc,0.0
240225,080699620X,Secrets Of Self-Hypnosis: Making It Work For You,Bruce Goldberg,1997,Sterling Publishing,0.0
240226,0916766462,Understanding Yourself,Elizabeth Clare Prophet,1999,Summit University Press,0.0
240227,006251542X,Meditation Made Easy,Lorin Roche,1998,HarperSanFrancisco,0.0
240228,0140173773,The Shortest Day: Murder at the Revels (Homer Kelly Mysteries (Paperback)),Jane Langton,1996,Penguin Books,0.0
240229,0821716220,Texas Torment,Catherine Creel,1985,Zebra Books,0.0
240230,0099308207,Two-wheel trek: Manchester to Cape Town--by bicycle,Neil Clough,1983,Arrow,0.0
240231,0553220144,"Hot Touch (Loveswept, No 354)",Deborah Smith,1989,Loveswept,0.0
240232,0671506277,ACT DARKNESS,Daniel King,1985,Pocket,0.0
240233,0373243839,"Wife In Disguise (Lone Star Canyon) (Silhouette Special Edition, No 1383)",Susan Mallery,2001,Silhouette,0.0
240234,0345403185,If Wishes Were Horses...,Tim Hemlin,1996,Fawcett Books,0.0
240235,0553568175,Southern Cross:  A John Marshall Tanner Novel,Stephen Greenleaf,1995,Bantam Books,0.0
240236,088375200X,The vandals of Treason House,Nancy Veglahn,1974,Xerox Family Education Services,0.0
240237,0373261543,Four On The Floor,Ralph M. McInerny,1994,Worldwide Library,0.0
240238,0451176995,Picture of David: A Barrett Lake Mystery,Shelley Singer,1994,New Amer Library (Mm),0.0
240239,091392377X,"Hypoglycemia: A Nutritional Approach (Todays Health Series, No 9)",Louise Tenney,1989,Woodland Publishing,0.0
240240,0020554400,SUMMER (Twentieth Century Classic),Edith Wharton,1987,Scribner,0.0
240241,0393850048,Red Giants and White Dwarfs,Robert Jastrow,1990,W. W. Norton &amp; Company,0.0
240242,0373704666,"Silent Walks The Moon (Harlequin Superromance, No. 466)",Megan Brownley,1991,Harlequin,0.0
240243,0373704313,"Magic And Moonbeams (Superromance, No 431)",Margot Dalton,1990,Harlequin,0.0
240244,0373032374,"Dangerous Infatuation (Harlequin Romance, No 3237)",Linda Howard,1992,Harlequin,0.0
240245,084392196X,The Love Arena,Pat Gaston,1985,Leisure Books,0.0
240246,0345336658,God of All Comfort,Hannah Whitall Smith,1990,Ballantine Books,0.0
240247,052341658X,"The Inca File (Death Merchant, No 51)",Joe Rosenberger,1982,Pinnacle Books (Mm),0.0
240248,0373086997,"No Horsing Around (Silhouette Romance, No 699)",Stella Bagwell,1989,Silhouette,0.0
240249,051508445X,"Longarm and the Big Shoot Out (Longarm, No 85)",Tabor Evans,1986,Jove Books,0.0
240250,0449242862,Alter Ego,Patrick Watson,1980,Fawcett Books,0.0
240251,1590710010,Henry's List of Wrongs,John Scott Shepherd,2002,Rugged Land,0.0
240252,0812550404,Dinosaur Park,Hayford Peirce,1994,Tor Books,0.0
240253,0671747118,Blue Bayou,Dick Lochte,1992,Simon &amp; Schuster,0.0
240254,1878067966,"Lap Dancing for Mommy: Tender Stories of Disgust, Blame and Inspiration",Erika Lopez,1997,Seal Press (WA),0.0
240255,0440295246,Rum Punch,Elmore Leonard,1993,Dell Publishing Company,0.0
240256,0452258804,The Stories of Muriel Spark (Plume Contemporary Fiction),Muriel Spark,1986,Penguin USA,10.0
240257,1585671398,Yemen: The Unknown Arabia,Tim MacKintosh-Smith,2001,Overlook Press,10.0
240258,0824517717,The Doctors of the Church: Thirty-Three Men and Women Who Shaped Christianity,Bernard McGinn,1999,Crossroad Publishing Company,0.0
240259,067941584X,Buffett: The Making of an American Capitalist,Roger Lowenstein,1995,Random House,0.0
240260,0679438297,All the Days and Nights: The Collected Stories of William Maxwell,William Maxwell,1995,Random House Inc,10.0
240261,0029037611,The TEMPTING OF AMERICA (THE POLITICAL SEDUCTION OF THE LAW),Robert H. Bork,1989,Free Press,0.0
240262,1886913250,A Wanderer in the Perfect City: Selected Passion Pieces,Lawrence Weschler,1998,Ruminator Books,10.0
240263,0761513981,"Increase Your Web Traffic In a Weekend, Revised Edition",William Stanek,1998,"Premier Press, Inc.",10.0
240264,1582432538,The Aztec Treasure House: New and Selected Essays,Evan S. Connell,2002,Counterpoint Press,5.0
240265,0441003117,The Borribles: Across the Dark Metropolis,Michael de Larrabeiti,1988,Ace Books,4.0
