,ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,rating
210027,1840462450,Narcissism,Jeremy Holmes,2001,Totem Books,7.0
210028,0192854089,Aristotle: A Very Short Introduction (Very Short Introductions),Jonathan Barnes,2000,Oxford University Press,0.0
210029,3701501246,Ã?ko-Tricks und Bio-Schwindel: Damit uns Wirtschaft und Politik nicht mehr fÃ¼r dumm verkaufen kÃ¶nnen,Adam Adler,1991,Orac,0.0
210030,184046237X,Chomsky and Globalisation (Postmodern Encounters),Jeremy Fox,2001,Totem Books,6.5
210031,0441470505,The Last Ambassador,Bernard &amp; Maryin Kal,1984,Ace Books,0.0
210032,0446600873,Daughter of Prophecy (Power &amp; the Pattern),Anne Kelleher Bush,1995,Warner Books,0.0
210033,075730012X,"We Are Not Afraid: Strength and Courage from the Town That Inspired the #1 Bestseller and Award-Winning Movie \October Sky\""""",Homer Hickam,2002,Health Communications,5.0
210034,0821725262,Texas Wildcat,Linda Benjamin,1988,Kensington Pub Corp (Mm),0.0
210035,0679433422,Maxwell's Demon: Why Warmth Disperses and Time Passes,Hans Christian Von Baeyer,1999,Random House,6.0
210036,0380788713,Winter Hearts,Maureen McKade,1997,Harper Mass Market Paperbacks (Mm),3.3333333333333335
210037,3789118516,Pippi Langstrumpf,Astrid Lindgren,0,Schoenhofsforeign Books Inc,10.0
210038,074341599X,Shadowkings,Michael Cobley,2002,Simon &amp; Schuster (Trade Division),0.0
210039,0944276512,Heat,Arthur Herzog,1989,Tudor Publishers,0.0
210040,0373201591,Once Upon A Time .... (By Request) (By Request),Carla Neggers,1999,Harlequin,0.0
210041,0345465180,Wishcraft : How to Get What You Really Want,BARBARA SHER,2003,Ballantine Books,0.0
210042,0972251901,The New Agreements in the Workplace: Releasing the Human Spirit,David Dibble,2002,Emeritus Publishing,0.0
210043,0440225566,A Heart Full of Miracles,Stephanie Mittman,2000,Dell Publishing Company,0.0
210044,0310210380,Streams in the Desert &amp; Springs in the Valley,Mrs. Charles E. Cowman,1996,Zondervan,0.0
210045,0684829983,Prescription for Disaster: the Hidden Dangers in Your Medicine Cabinet,Thomas J. Moore,1998,Simon &amp; Schuster,6.0
210046,1566890187,Self-Reliance: A Novel,Michael Brownstein,1994,Coffee House Press,0.0
210047,0671525239,The Plot,Irving Wallace,1984,Pocket,5.0
210048,0786203315,The Franchise Affair,Josephine Tey,1995,Chivers Press,7.0
210049,0571125271,"Dying, in other words",Maggie Gee,1984,Faber,0.0
210050,078140407X,Whisper in the Wind,B. J. Hoff,1993,Cook Communications Ministries intl,0.0
210051,080400871X,Flowering Mimosa,Natalie L.M. Petesch,1987,Ohio Univ Pr (T),0.0
210052,0920633471,The Fungus Garden,Brian Brett,1988,Thistledown Press,0.0
210053,0842316582,Out of the Whirlwind (Appomattox Saga #05),Gilbert Morris,1994,Tyndale House Pub,0.0
210054,0452274311,Therapy: A Novel,Steven Schwartz,1995,Penguin USA,0.0
210055,1565074831,"Whispers of Moonlight (Wick, Lori. Rocky Mountain Memories Series.)",Lori Wick,1996,Harvest House Publishers,0.0
210056,0739401904,Roses for Mama,Janet Oke,1991,Behany House Publishers,0.0
210057,0787910589,The Courage to Teach : Exploring the Inner Landscape of a Teacher's Life,Parker J.  Palmer,1997,Jossey-Bass,0.0
210058,0764517619,Alaska for Dummies,Charles P.  Wohlforth,2003,For Dummies,9.0
210059,0393317676,Cold Caller (Norton Paperback),Jason Starr,1998,W. W. Norton &amp; Company,0.0
210060,0505523027,"Love, Cherish Me",Rebecca Brandewyne,1999,Love Spell,0.0
210061,0201742047,The Unified Process Explained,Kendall Scott,2001,Addison-Wesley Pub Co,0.0
210062,0679424504,The Wild Party : The Lost Classic by Joseph Moncure March,ART SPIEGELMAN,1994,Pantheon,10.0
210063,0965806111,"Daddy, Up and Down: Sisters Grieve the Loss of Their Daddy",Lila Stenson,2002,Peaceful Village Publishing,10.0
210064,0789203731,Barkitecture,Fred Albert,1999,Abbeville Press,7.666666666666667
210065,0965806162,Where Do Falling Stars Go?,Melanie Friedersdorf,1997,Peaceful Village Pub,10.0
210066,0373261802,Live To Regret,Terence Faherty,1995,Worldwide Library,0.0
210067,158721315X,Covenant (Horizon Trilogy),Ray Andrews,2000,Authorhouse,0.0
210068,0517576856,Rising Above It: An Autobiography,Edna Gardner Whyte,1991,Random House Inc,0.0
210069,080506639X,Abe: A Novel of the Young Lincoln,Richard Slotkin,2001,Owl Books,0.0
210070,1561710385,This Is the End...My Only Friend: Living and Dying With Jim Morrison,Judy Huddleston,1991,S.P.I. Books,0.0
210071,0843108371,Diva Girl: Mad Libs,Roger Price,2004,Price Stern Sloan,6.333333333333333
210072,0671223437,ETHICS PROFIT,Leonard Solomon Silk,1976,Simon &amp; Schuster,0.0
210073,0070722560,Losing It: The Economic Fall of the Middle Class,Robert C. Yeager,1980,McGraw-Hill,0.0
210074,0375700048,33 Moments of Happiness: St. Petersburg Stories (Vintage International),Ingo Schulze,2001,Vintage Books USA,5.5
210075,0375761942,Cracking the Gmat 2002 (Cracking the Gmat),Geoff Martz,2001,Princeton Review,0.0
210076,0394403711,The Poverty of Power: Energy and the Economic Crisis,Barry Commoner,1976,Random House Inc,0.0
210077,1563920646,Toyota Corolla 1984 Thru 1992 Front-Wheel Drive Models: Automotive Repair Manual (1025),John H. Haynes,1991,Haynes Publications,8.0
210078,039470584X,The Economy of Cities,Jane Jacobs,1970,Random House Trade,0.0
210079,0813104025,Energy and the national defense (Essays for the third century),Howard Bucknell,1981,University Press of Kentucky,0.0
210080,8434822563,El Ultimo Verano Miwok,Jordi Sierra I. Fabra,1996,S &amp; M Books,0.0
210081,0700609733,The Presidency of Richard Nixon (American Presidency Series),Melvin Small,1999,University Press of Kansas,0.0
210082,1571310290,Pu-239 and Other Russian Fantasies: A Novella and Stories,Ken Kalfus,1999,Milkweed Editions,5.0
210083,0936184752,Baking Illustrated: A Best Recipe Classic (The Best Recipe Series),Editors of Cook's Illustrated Magazine,2004,America's Test Kitchen,9.0
210084,0887764975,Hans Christian Andersen's the Snow Queen: A Fairy Tale Told in Seven Stories,Ken Setterington,2000,Tundra Books (NY),0.0
210085,0226465551,Everything for Sale: The Virtues and Limits of Markets,Robert Kuttner,1999,University of Chicago Press,10.0
210086,0446692972,The Jupiter Myth (Marcus Didius Falco Mysteries (Paperback)),Lindsey Davis,2004,Mysterious Press,4.0
210087,0684863375,"Eat, Drink, and Be Healthy: The Harvard Medical School Guide to Healthy Eating","M.D., Walter Willett",2001,Free Press,3.0
210088,0394729137,Airships (Vintage Contemporaries (Paperback)),Barry Hannah,1985,Vintage Books USA,0.0
210089,0553213083,Twelfth Night (Bantam Classics),WILLIAM SHAKESPEARE,1988,Bantam,3.0
210090,0778321169,The Baby Farm (Mira),Karen Harper,2004,Mira,8.0
210091,1572240695,The Daily Relaxer,Matthew McKay,1997,New Harbinger Publications,6.0
210092,0525483802,The Sweet Dove Died,Barbara Pym,1988,Penguin USA,3.2
210093,0856546577,Owls of the World,John A. Burton,1992,Peter Lowe t/a Eurobook,0.0
210094,0618380485,Why I Am a Catholic,Garry Wills,2003,Mariner Books,0.0
210095,0811824497,Diner Desserts,Tish Boyle,2000,Chronicle Books,8.5
210096,1584651318,The Book of New New England Cookery,Judith Jones,2001,University Press of New England,9.0
210097,0312975163,Deathwalk,Matthew Braun,2000,St. Martin's Press,0.0
210098,0140011323,Greenmantle,John Buchan,1992,Penguin USA,3.5
210099,0609605305,Blue Ginger: East Meets West Cooking With Ming Tsai,Ming Tsai,1999,Clarkson N Potter Publishers,9.0
210100,0586047956,Goodbye to Berlin,Christoph Isherwood,0,Hunter Publishing+inc,0.0
210101,068419337x,SHIPPING NEWS,Annie Proulx,1993,Scribner,4.0
210102,0553209035,Sea Leopard,Craig Thomas,0,Bantam Doubleday Dell,2.3333333333333335
210103,0517148293,Fannie Farmer Baking Book,MARION CUNNINGHAM,1996,Gramercy,5.0
210104,0891630473,The Red Right Hand,Joel T. Rogers,1978,"Publishers, Incorporated",0.0
210105,0140075828,Granta 15: The Fall of Saigon (Granta 15),Richard Ford,1985,Viking Penguin Inc,0.0
210106,0375421572,The End of Blackness,DEBRA DICKERSON,2004,Pantheon Books,0.0
210107,1929001142,Granta 84: Over There : How America Sees the World : Winter 2003 (Granta: The Magazine of New Writing),Ian Jack,2003,Granta Magazine,0.0
210108,1854793500,Wisdom of the Master Cat,Cathy Hopkins,1999,Michael O'Mara Books,9.0
210109,0452277493,"The Perfect Recipe Baking Book: 50 Foolproof Recipes for America's Classic Cakes, Pies, Cookies and More",Murray Jaffe,1997,Penguin USA,9.0
210110,0140051368,The Chelsea Murders,Lionel Davidson,1980,Penguin USA,0.0
210111,0060158301,Charles Patteson's Kentucky Cooking,Charles Patteson,1988,Harpercollins,10.0
210112,0061006742,Rescued,Jessica Doyle,1994,Harper Mass Market Paperbacks (Mm),0.0
210113,1901289028,Ultimate Healthy Eating Cookbo,Anne Sheasby,0,Hermes 2,6.0
210114,3530899801,Scientology und (k)ein Ende,Tom Voltz,1995,Walter,7.0
210115,0451170997,Enticements,Una-Mary Parker,1992,New Amer Library (Mm),0.0
210116,1565071018,"The Hawk and the Jewel (The Kensington Chronicles, Book 1)",Lori Wick,1993,Harvest House Publishers,8.0
210117,0374177201,The Rackets,Thomas Kelly,2001,Farrar Straus Giroux,3.5
210118,0688163424,To Timbuktu,Mark Jenkins,1998,Quill,5.666666666666667
210119,0394741374,Prince of Darkness &amp; other stories,J. F Powers,1979,Vintage Books,0.0
210120,1577489748,Heirloom Brides: Four Romantic Novellas Linked by Family and Love,Gina Fields,2001,Barbour Publishing,0.0
210121,0380818450,The Midnight Side,Natasha Mostert,2002,HarperTorch,8.0
210122,0595220452,Mikeael,Randall Alberts,2002,Writer's Showcase Press,0.0
210123,0804817774,Bittersweet,Leslie Li,1992,Tuttle Pub,4.5
210124,0060800232,Brave New World Revisited,Aldous Huxley,0,HarperCollins Publishers,0.0
210125,0933201141,Major Taylor: The Extraordinary Career of a Champion Bicycle Racer,Andrew Ritchie,1988,Bicycle Books,0.0
210126,0399503609,Real America: A Surprising Examination of the State of the Union,Ben Wattenberg,1976,Putnam Pub Group,0.0
210127,0394521641,Hanna and Walter: A Love Story,Hanna Kohner,1984,Random House Inc,0.0
210128,0440016940,Dark Union,Darielle Keith,1983,Dell Publishing,0.0
210129,0671413953,PRESENT DANGER,Norman Podhoretz,1980,Simon &amp; Schuster,0.0
210130,0399126619,The takeover barons of Wall Street: Inside the billion-dollar merger game,Richard Phalon,1981,Putnam,0.0
210131,0198232594,The Urbanization of the Third World,Josef Gugler,1988,Oxford Univ Pr,0.0
210132,0525481605,Virgil Thomson,Virgil Thomson,1985,E.P. Dutton,0.0
210133,0525464204,Chicken Run (Chicken Run),Lawrence David,2000,Penguin Merchandise,0.0
210134,0770509576,Those things we treasure; a selection of speeches on freedom and defence of our parliamentary heritage,John G Diefenbaker,1972,Macmillan of Canada,0.0
210135,0789416824,Eyewitness Explorers: Rocks and Minerals,Steve Parker,1997,DK Publishing Inc,4.0
210136,0689814151,"Black Cat, White Cat: A Pop-Up Book of Opposites",Chuck Murphy,1998,Little Simon,10.0
210137,0789402157,DK Pocket-Size World Atlas,Dorling Kindersley Publishing,1995,DK Publishing Inc,0.0
210138,0671829696,SHOOTING STAR,Zolotow,1979,Pocket,0.0
210139,1568843925,Successful Presentations for Dummies,Malcolm Kushner,1996,John Wiley &amp; Sons,0.0
210140,0425061590,The Green Odyssey,Philip Jose Farmer,1983,Berkley Pub Group,3.0
210141,0773503498,The great Scot: A biography of Donald Gordon,Joseph Schull,1979,McGill-Queen's University Press,0.0
210142,0140864148,The Black Album (Penguin/Faber Audiobooks),Hanif Kureishi,1997,Penguin Audiobooks,4.0
210143,0821726226,Full Alert,Charles Korel,1989,Kensington Pub Corp,0.0
210144,0060391189,Spy Sinker: A Novel,Len Deighton,1990,Harpercollins,3.0
210145,0070064393,Film Art,David Bordwell,1996,McGraw-Hill Education,0.0
210146,0553286811,Confessions,Diana Silber,1991,Bantam Books,0.0
210147,0385471017,Protestants: The Birth of a Revolution,Steven Ozment,1993,Doubleday Books,0.0
210148,0878464425,Picnics of New England,Cynthia Whitney Ward,1995,MFA Publications,8.0
210149,342324156X,Griechischer Kaffee.,Nina Bawden,1999,Dtv,0.0
210150,0445047240,Murder On Capitol Hill,Margaret Truman,0,Warner Books> C/o Little Br,0.0
210151,0399225323,"Speaking Out: Teenagers Take on Race, Sex, and Identity",Susan Kuklin,1993,Putnam Pub Group,0.0
210152,0743479246,Isaac Asimov's Odyssey : Robot City: Book1 (Isaac Asimov's Robot City),Michael P. Kube-Mcdowell,2004,I Books,0.0
210153,0415110882,Colloquial Hindi,Tej K. Bhatia,1996,Routledge,0.0
210154,0028608828,Frommer's Irreverent Guide : Amsterdam,David Downie,1996,John Wiley &amp; Sons,3.0
210155,0679783342,Walden and Other Writings (Modern Library Paperback Classics),Henry David Thoreau,2000,Modern Library,0.0
210156,3125762502,Hamlet (engl.),William Shakespeare,1998,Klett,8.0
210157,0385721412,The Crusader,Michael Alexander Eisner,2003,Anchor Books/Doubleday,4.666666666666667
210158,1558176802,Deadshot,Robert Tralins,1993,Pinnacle Books,0.0
210159,0275229106,The Booze Battle,Ruth Elaine Maxwell,1976,Henry Holt &amp; Co,0.0
210160,1577480651,A Rose is a Rose (Heartsong Presents #225),Ruth Richert Jones,1997,Barbour Publishing,0.0
210161,014600373X,Shakespeare's Sonnets,William Shakespeare,2004,Penguin Books Ltd,0.0
210162,0394577388,From Where We Stand: Recovering a Sense of Place,Deborah Tall,1993,Random House Inc,0.0
210163,0553276077,Who Saw Him Die,Sheila Radley,1988,Bantam Books,0.0
210164,0395957958,The Black Brook,Tom Drury,2000,Mariner Books,3.0
210165,0373280203,Termination Interview,Lynne Murray,1998,Pocket Books,0.0
210166,1850157936,Women's Thoughts: Quotations Selected by Helen Exley (Mini Square Books),Juliette Clarke,1996,Exley Giftbooks,8.0
210167,3426195461,ZÃ?Â¤hne zeigen.,Zadie Smith,2001,"Droemersche Verlagsanstalt Th. Knaur Nachf., GmbH &amp; Co.",5.75
210168,3791314416,Eine Reise nach Neapel. e parlate italiano. Ein Sprachkurs durch Italien.,Reinhard Raffalt,1999,Prestel,0.0
210169,0440168260,Out of the Shadows,Duffy Stein,1984,Dell Publishing Company,0.0
210170,0140152113,Granta 38: We're So Happy! (Granta (Viking)),Bill Buford,1991,Penguin Books,0.0
210171,0553762877,The Secrets of Harry Bright,JOSEPH WAMBAUGH,1986,Bantam,0.0
210172,0394523784,King Hereafter: A Novel,Dorothy Dunnett,1982,Alfred A. Knopf,0.0
210173,0671025643,The Calorie Counter : Revised and Updated 2nd Edition,Annette B. Natow,2000,Pocket,0.0
210174,0743452615,Dangerous Visions : The 35th Anniversary Edition,Harlan Ellison,2002,I Books,0.0
210175,0886772184,"The Runestaff (The History of the Runestaff, Vol 4)",Michael Moorcock,1987,New Amer Library (Mm),0.0
210176,0449240185,The Magic Ship,Sandra Paretti,1980,Fawcett Books,0.0
210177,0425049469,The Ambush Murders,"Jr., Ben Bradlee",1982,Berkley Pub Group,0.0
210178,0803281986,"The Rushdie Letters: Freedom to Speak, Freedom to Write (Stages Series)",Steve MacDonogh,1993,University of Nebraska Press,0.0
210179,1400030188,The Lady in the Lake,Raymond Chandler,2002,Vintage Books USA,0.0
210180,0340802723,Salman Rushdie: A Beginner's Guide (Headway Guides for Beginners),Andrew Blake,2001,Headway Books,0.0
210181,0451144309,Outrageous Fortune,Meredith Land Machin,1986,New American Library,0.0
210182,0373225121,"His Secret Son (Harlequin Intrigue, No. 512)",Dan Diamond,1999,Harlequin,0.0
210183,0749399074,Pinocchio In Venice,Robert Coover,1992,Methuen Publishing Ltd,0.0
210184,0451127781,The Branch,Mike Resnick,1984,New American Library,0.0
210185,0440105269,Binary star no. 3.,Ron Goulart,1979,Dell Pub. Co,0.0
210186,0380016397,Neptune,Noel B. Gerson,1985,Avon Books,0.0
210187,0060548010,Access Chicago 7e (Access Guides),Richard Saul Wurman,2003,HarperResource,0.0
210188,0380707322,Charro!,Harry Whittington,1989,Harper Mass Market Paperbacks (Mm),0.0
210189,0812519477,Soft Targets,Dean Ing,1996,Tor Books,0.0
210190,0805021272,"History's Trickiest Questions: 450 Questions That Will Stump, Amuse, and Surprise",Paul Kuttner,1992,Henry Holt &amp; Co,2.0
210191,0679728201,"The Random House Book of Jokes and Anecdotes: For Speakers, Managers, and Anyone Who Needs a Laugh",Joseph Claro,1990,Random House Trade,0.0
210192,044022053X,Nightwatch,Tracey Tillis,1995,Dell Publishing Company,0.0
210193,0553560395,Time Out of Mind,John R. Maxim,1994,Bantam Books,0.0
210194,0849909627,When the Almond Tree Blossoms,David Aikman,1993,Thomas Nelson Inc,0.0
210195,044021517X,Minotaur,Stephen Coonts,1993,Dell Publishing Company,0.0
210196,0425093387,Death in the Stocks,Georgette Heyer,1986,Berkley Pub Group,0.0
210197,0590415824,The Ghostmobile,Kathy Kennedy Tapp,1988,Scholastic,0.0
210198,068809936X,Look Alive: Behind the Scenes of an Animated Film,Elaine Scott,1992,Harpercollins Childrens Books,7.0
210199,1878685082,Explorer: A Pop-Up Book,Dr. Robert Ballard,1992,Andrews McMeel Pub,0.0
210200,1582340935,Salt and Saffron,Kamila Shamsie,2000,Bloomsbury Publishing (NY),0.0
210201,089815958X,"The Complete Guide to Bed &amp; Breakfasts, Inns, &amp; Guesthouses (15th Edition)",Pamela Lanier,1997,Ten Speed Pr,0.0
210202,0345445686,A Piece of Heaven,BARBARA SAMUEL,2004,Ballantine Books,0.0
210203,0945260342,Reader's Digest Best Loved Books for Young Readers: The Red Badge of Courage,Stephen Crane,1989,"Choice Publishing, Incorporated",8.0
210204,0671557076,DOUBLE TAKE,Judy Mercer,1997,Atria,4.5
210205,0821766368,"Sweet River (Precious Gem Historical Romance, #50)",Maggie Lyons,2000,Kensington Publishing Corp.,5.0
210206,0887308783,The Spirit to Serve: Marriott's Way,J. Willard Marriott,1997,HarperCollins Publishers,0.0
210207,0821770640,The Perfect Husband (Zebra Regency Romance),Jeanne Savery,2001,Kensington Publishing Corporation,4.0
210208,0394589106,Out of Step: Notes from a Purple Decade,Jonathan Yardley,1991,Random House Inc,0.0
210209,0939644096,Looking at Lincoln,McKinnon,1983,Westport Pubns,0.0
210210,0671747452,MOSBY'S RANGERS,Jeffry D. Wert,1991,Simon &amp; Schuster,0.0
210211,0821718371,Timeless Passion,Constance O'Day-Flannery,1986,Kensington Pub Corp (Mm),0.0
210212,0821738305,Whispered Kisses,Janelle Taylor,1993,Zebra Books,5.0
210213,0671720228,DARK MESSIAH,Martin Caidin,1990,Baen,0.0
210214,0396091989,Taming the paper tiger: Organizing the paper in your life,Barbara Hemphill,1989,Hemphill &amp; Associates,0.0
210215,3453861930,Sushi fÃ?Â¼r AnfÃ?Â¤nger.,Marian Keyes,2003,Heyne,0.0
210216,3442437989,Klex in der Landschaft.,Tom Sharpe,1999,Goldmann,2.6666666666666665
210217,0471177091,Technostress,Michelle M. Weil,1997,John Wiley &amp; Sons,0.0
210218,0449210650,Assignment in Brittany,Helen MacInnes,1986,Fawcett Books,0.0
210219,3498006096,Pi. Magie einer Zahl.,David Blatner,2000,"Rowohlt, Reinbek",0.0
210220,0140247947,"Italy and Its Discontents: Family, Civil Society, State: 1980 - 2001",Paul Ginsborg,2003,Penguin Uk,0.0
210221,0451179617,Firm Ambitions (Rachel Gold Mystery Series),Michael A. Kahn,1995,Onyx Books,0.0
210222,1881663183,"The Kid, the Cop, and the Con",Tom Frye,1993,Poudre Canyon Press,0.0
210223,3404259335,Die Wiege des BÃ?Â¶sen. Der Tag an dem der Wind dich trÃ?Â¤gt. Zwei Romane in einem Band.,James Patterson,2003,LÃ?Â¼bbe,0.0
210224,0764519832,The Unofficial Guide to Las Vegas 2004,Bob  Sehlinger,2003,Wiley,0.0
210225,3404259424,Die MaskentÃ?Â¤nzerin. Die ZedernsÃ?Â¤ngerin. Zwei Romane in einem Band.,Naomi Stokes,2003,LÃ?Â¼bbe,0.0
210226,340425936X,Feuerkind. Cujo. Zwei Romane in einem Band.,Stephen King,2003,LÃ?Â¼bbe,0.0
210227,059514912X,"Rich Men, Single Women",Pamela Beck,2000,iUniverse,0.0
210228,3404259378,Der Schatten des Herrn / Das erste der sieben Siegel. Zwei Romane in einem Band.,John F. Case,2003,LÃ?Â¼bbe,0.0
210229,3404259394,Der PrÃ?Â¤sident. Die Wahrheit.,David C. Baldacci,2003,LÃ?Â¼bbe,0.0
210230,0802141242,Charlie Wilson's War,George Crile,2004,Grove Press,0.0
210231,0345320603,Job a Comedy of Justice,Robert A Heinlein,1984,Ballantine Books,2.6666666666666665
210232,0878339000,Skin Healthy: Everyone's Guide to Great Skin,Norman Levine,1995,Natl Book Network,0.0
210233,1569244405,Best Food Writing 2003,Holly Hughes,2003,Marlowe &amp; Company,0.0
210234,0425149390,Death on the Mississippi: A Mark Twain Mystery,Peter J. Heck,1995,Berkley Pub Group,0.0
210235,0415110874,Colloquial Hindi: A Complete Language Course (Colloquial Series),Tej K. Bhatia,1996,Routledge,0.0
210236,034543871X,The Collapse of the Common Good: How America's Lawsuit Culture Undermines Our Freedom,Philip K. Howard,2002,Ballantine Books,0.0
210237,3462026429,Der Wombat und andere tierische Geschichten,Ralph Giordano,1997,Kiepenheuer &amp; Witsch,0.0
210238,1576750914,Peoplesmart: Developing Your Interpersonal Intelligence,"Mel, Ph.D. Silberman",2000,Berrett-Koehler Publishers,0.0
210239,1893956148,Holding Fire: A Love Story,Elissa Wald,2001,Context Books,0.0
210240,093219415X,Adult children of alcoholics,Janet Geringer Woititz,1987,"Health Communications, Inc",0.0
210241,0471119369,Beer Basics: A Quick and Easy Guide,Peter Lafrance,1995,John Wiley &amp; Sons,0.0
210242,1576731456,Still Life,Mary Jenson,1997,Multnomah,0.0
210243,0224038141,The Moor's last sigh,Salman Rushdie,1995,J. Cape,3.5
210244,0743423771,The Resurrection Man,Charlotte MacLeod,2001,I Books,0.0
210245,087857283X,Get fit with bicycling (Bicycling books),David Lynn Smith,1979,Rodale Press,0.0
210246,3492229042,Birnbaums Bilder.,Karin Reschke,2000,Piper,7.0
210247,0515096458,Scorpion Signal,Adam Hall,1988,Jove Books,0.0
210248,1580624561,"The Everything Wedding Checklist: The Gown, the Guests, the Groom, and Everything Else You Shouldn't Forget (Everything Series)",Janet Anastasio,2001,Adams Media Corporation,0.0
210249,0026887606,MUSTANG WILD SPIRIT OF THE WEST (The Marguerite Henry horseshore library),Marguerite Henry,1987,Aladdin,0.0
210250,3802514106,Domian.,Wolfram Zbikowski,2000,Vgs Verlagsges.,0.0
210251,8831500007,"Faccia a faccia con la mafia: Dalla Chiesa, Russo, Chinnici, Asta, Palermo, Montana, Antiochia, CassarÃ , Basile, Francese, Costa (Uomini e donne)",Gigi Moncalvo,1986,Edizioni Paoline,0.0
210252,3426195437,German Angst: Roman,Friedrich Ani,2000,Droemer,0.0
210253,0679745254,Six American Poets: An Anthology,Joel Conarroe,1993,Vintage Books USA,0.0
210254,0747513368,The Adultery Department,Paul Bryers,1993,Bloomsbury Publishing PLC,2.5
210255,0747517568,Guide to Good Manners: The Complete Guide to Manners and Etiquette in the 1990s,Nigel Rees,1994,Bloomsbury Publishing Plc,0.0
210256,0671747258,Hole in the World: An American Boyhood,Richard Rhodes,1991,Touchstone Books,0.0
210257,0670837571,"Ordinary Women, Extraordinary Lives: How to Overcome Adversity and Achieve Positive Change in Your Life",Marcia Chellis,1992,Penguin USA,0.0
210258,8877822783,Winnie Puh,A. A. Milne,2002,Distribooks Inc,10.0
210259,3770153081,Null. Literatur im Netz.,Thomas Hettche,2000,DUMONT Literatur und Kunst Verlag,0.0
210260,0749933844,Just Married,Zoe Barnes,2003,Piatkus Books,0.0
210261,0380700832,Killer's Choice,Ed McBain,1986,Avon Books,3.5
210262,0843933720,Dodge City Doll/Laramie Lovers (Spur Double Edition),Dirk Fletcher,1992,Leisure Books,0.0
210263,0140424377,Shakespeare on Love (Penguin Classics),Michael Kerrigan,2003,Penguin Books,0.0
210264,0671559532,LOVE CONQUERS ALL (Baen Books),Fred Saberhagen,1985,Baen,0.0
210265,055329735X,Death in Deep Water,Paul Kemprecos,1993,Bantam Books,0.0
210266,0061081108,Sunrise,Chassie West,1996,HarperTorch,0.0
210267,0345407512,The Argument Culture : Moving from Debate to Dialogue,DEBORAH TANNEN,1999,Ballantine Books,6.0
210268,0449133397,Darker Than Amber,John D. MacDonald,1995,Fawcett Books,4.0
210269,0446356697,Doctor Dealer,Mark Bowden,1989,Warner Books,0.0
210270,3499615762,Ein Esel lese nie. Mathematik der Palindrome.,Karl GÃ?Â¼nter KrÃ?Â¶ber,2003,Rowohlt Tb.,0.0
210271,006019376X,"The Most Beautiful Woman in the World: The Obsessions, Passions, and Courage of Elizabeth Taylor",Ellis Amburn,2000,HarperEntertainment,0.0
210272,0441806090,"Dagger (Thieves World Novel, No 5)",David Drake,1988,Ace Books,0.0
210273,0441760317,Shadows of Sanctuary,Robert Asprin,1984,Ace Books,0.0
