,ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,rating
250146,9836247416,Institusi pentadbiran undang-undang &amp; kehakiman Islam,Mahmud Saedon Awang Othman,1996,Dewan Bahasa dan Pustaka,
250147,0312326017,The Bridge of Sighs : A Novel,Olen Steinhauer,2004,St. Martin's Minotaur,
250148,8432211524,El Fin De LA Locura,Jorge Volpi,2003,Editorial Seix Barral,
250149,3442450012,Der Ã?Â?bernachtungskÃ?Â¼nstler.,Thomas Beller,2001,Goldmann,
250150,3442352290,Das Lied der Nacht. Der dritte Band der Logan- Saga.,V. C. Andrews,2000,Goldmann,0.0
250151,3442353750,Olivia.,V. C. Andrews,2000,Goldmann,0.0
250152,3522716353,Die Inselsucherin.,Sigrid Heuck,2000,Weitbrecht Verlag,0.0
250153,3785527187,Die Eisprinzessin. LeseRiese. ( Ab 10 J.).,Astrid Arnold,1994,"Loewe Vlg., Bindlach",0.0
250154,0263775771,Blossoming Love,Deborah Davis,1992,Harlequin Mills &amp; Boon Ltd,7.0
250155,0590646087,Ella Enchanted,Gail Carson Levine,1997,Schoolastic Inc.,4.666666666666667
250156,0140345256,"Up with Skool! (Puffin Jokes, Games &amp; Puzzles)",Quentin Blake,1981,Puffin Books,0.0
250157,0440863686,"Illustrated Mum, The",Jacqueline Wilson,2004,Corgi,1.75
250158,0140389857,Refuge,Libby Gleeson,1998,Puffin Books,0.0
250159,1558534555,Recipes For Romance (Gail Greco's Little Bed &amp; Breakfast Cookbook),Gail Greco,1996,Rutledge Hill Press,
250160,0195152549,Rethinking Literary History: A Dialogue on Theory,Linda Hutcheon,2002,Oxford University Press,
250161,0140032827,Short Stories: Friendly Brook (Modern Classics S.),Rudyard Kipling,1977,Penguin USA,0.0
250162,1842124285,Phoenix: Massacre at Montsegur: A History of the Albigensian Crusade,Zoe Oldenbourg,2001,Phoenix Press,0.0
250163,2020349639,MÃ?Âªme les scÃ?Â©lÃ?Â©rats--,Lawrence Block,1998,Seuil,0.0
250164,2234009413,A l'autre bout de moi: Roman (Roman/Stock),Marie ThÃ©rÃ¨se Humbert,1979,Stock,0.0
250165,2253154415,DrÃ?Â´les d'oiseaux,L. Colwin,2003,Le Livre de Poche,0.0
250166,2264020768,Le masque gris,Patricia Wentworth,1999,Editions 10/18,0.0
250167,226612157X,Lestat le Vampire / Lestat the Vampire,Anne Rice,2004,Pocket (FR),0.0
250168,0061064203,Wishbone Classic #06 Adv of Robin Hood (Wishbone Classics),Joanne Mattern,1996,HarperEntertainment,0.0
250169,0064470946,What Daddy Did,Neal Shusterman,1993,HarperCollins Publishers,0.0
250170,0373167334,"AKA: Marriage (Harlequin American Romance, No. 733)",Jule McBride,1998,Harlequin,6.0
250171,0373195257,"Baby Season (An Older Man) (Silhouette Romance, No 1525)",Alice Sharpe,2001,Silhouette,0.0
250172,037347198X,"Baby Track (West Virginia) (Born in the USA, West Virginia)",Barbara Boswell,1997,Harlequin,4.0
250173,0373520514,"Have Baby Will Marry (Harlequin Yours Truly, No 051)",Christie Ridgway,1997,Silhouette,0.0
250174,0425171442,"University Hospital (University Hospital, No 1)",Cherie Bennett,1999,Berkley Publishing Group,0.0
250175,0439553962,Evil Returns: Book 2 (Vampire's Promise),Caroline B. Cooney,2003,Scholastic Paperbacks,0.0
250176,0440402352,Lily and the Lost Boy,Paula Fox,1989,Yearling Books,0.0
250177,0590427873,"A Kid's Best Friend (Animal Inn, No 2)",Virginia Vail,1991,Scholastic Paperbacks (Mm),0.0
250178,0590428020,"Oh Deer! (Animal Inn, No. 11)",Virginia Vail,1990,Scholastic,0.0
250179,0671020579,Magic Fire,Christopher Pike,1999,Simon Pulse,5.0
250180,0671731092,"BAD RAP (HARDY BOYS CASE FILE 73) : BAD RAP (The Hardy Boys Casefiles, No 73)",Franklin W. Dixon,1993,Simon Pulse,0.0
250181,0833599496,Karen's Haircut (Baby-Sitters Little Sister (Paperback)),Ann M. Martin,1999,Sagebrush Education Resources,0.0
250182,1561565938,The X-Files Behind the Scenes,Jan Berenson,1997,KidsBooks Incorporated,0.0
250183,0140112839,The Comfort of Strangers (King Penguin),Ian McEwan,1989,Penguin USA,0.0
250184,9580428662,DOS Anos de Vacaciones - Cyc -,Julio Verne,1996,Norma,
250185,0520204808,Spider Eaters: A Memoir,Rae Yang,1997,University of California Press,
250186,0803955766,Politics of Masculinities: Men in Movements (Gender Lens),Michael A. Messner,1997,Altamira Press,
250187,0805880038,"Images of Schoolteachers in 20th Century America: Paragons, Polarities, Complexities",Pamela B. Joseph,1995,Lawrence Erlbaum Associates,
250188,0877208158,Tess of the D'Urbervilles With Readers Guide (Amsco Literature Program Gr 9-12),Thomas Hardy,1972,Amsco School Pubns Inc,
250189,0898401070,Becoming a Friend and Lover (Dynamic relationship series),Dick Purnell,1986,Thomas Nelson,
250190,2205053213,"Le Retour Ã?Â  la terre, tome 1 : La Vraie Vie",Manu Larcenet,2002,Dargaud,10.0
250191,2070366030,Le Bachelier,Jules Valles,0,Gallimard French,9.0
250192,0671688944,Old Patagonian Express,Paul Theroux,1980,Washington Square Press,8.0
250193,0030626285,Concise Guide for Writers,Louis E. Glorfeld,1984,Thomson Learning,0.0
250194,013695734X,Prentice-Hall handbook for writers,Glenn H Leggett,1982,Prentice-Hall,0.0
250195,0393969339,Writing Essentials: A Norton Pocket Guide (Norton Pocket Guide),Dawn Rodrigues,1996,W W Norton &amp; Co,0.0
250196,0395961009,Pocket Keys for Writers,Ann Raimes,2000,Houghton Mifflin College Div,0.0
250197,0672616289,The essential English handbook and rhetoric,C. Jeriel Howard,1985,Bobbs-Merrill Educational Pub,0.0
250198,068482454X,Pieces of Time: The Life of James Stewart,Gary Fishgall,1997,Simon &amp; Schuster,7.0
250199,3442358965,Akte Atlantis.,Clive Cussler,2003,Goldmann,0.0
250200,3548600514,Nicht alle waren MÃ?Â¶rder. Eine Kindheit in Berlin.,Michael Degen,2001,Ullstein TB-Vlg,7.0
250201,3770404750,"Asterix Mundart Geb, Bd.10, Asterix un de Wikingers",Rene Goscinny,1997,Egmont Ehapa,0.0
250202,3442433088,Lizzies Liebhaber. Stories.,Ruth Rendell,1996,Goldmann,
250203,1579549926,"Sculpt Your Body with Balls and Bands : Shed Pounds and Get Firm in 12 Minutes a Day (With Your 3-Week Plan for Fast, Easy Weight Loss)",Denise Austin,2004,Rodale Books,0.0
250204,0590500643,"Kristy in Charge (Baby-Sitters Club, 122)",Ann M. Martin,1998,Scholastic,0.0
250205,034535690X,Orenda: A Novel of the Iroquois Nation,Kate Cameron,1991,Ballantine Books,0.0
250206,0373191995,Having Gabriel'S Baby (Bundles Of Joy) (Silhouette Romance),Kristin Morgan,1996,Silhouette,0.0
250207,037329252X,McKinnon's Bride,Sharon Harlow,2003,Harlequin,0.0
250208,0425104125,To Kill a King,Roland Cutler,1987,Berkley Pub Group,0.0
250209,0440011795,Cheyenne Raiders,Jackson O'Reilly,1982,Dell Publishing,0.0
250210,0445205768,Wings of Gold II: The Fly Boys,T. E. Cruise,1988,Warner Books (Mm),0.0
250211,0451173325,Double Edge,Bob Leuci,1993,New Amer Library,0.0
250212,0451177169,A Shadow on the Stair,Gloria Murphy,1993,New Amer Library,0.0
250213,0515086436,Lords of Earth,Patrick Anderson,1986,Jove Books,0.0
250214,0525672397,"Mad, Mad Monday",Herma Silverstein,1988,Penguin USA,0.0
250215,0553285831,"Powder River (Rivers West, No 4)",Winfred Blevins,1992,Bantam Books,0.0
250216,0786013451,Rig Warrior: Wheels of Death (Rig Warrior),William W. Johnstone,2000,Pinnacle Books,0.0
250217,0812551745,Snare,Katharine Kerr,2004,Tor Science Fiction,0.0
250218,0843920572,Illegal Entry,Ralph Hayes,1984,Leisure Books,0.0
250219,0872234940,The White House years: Triumph and tragedy,Ollie Atkins,1977,Playboy Press,0.0
250220,0886777070,The Face of Time,Camille Bacon-Smith,1996,Daw Books,0.0
250221,0345369467,"Oh, Kentucky!",Betty Layman Receveur,1990,Ballantine Books,0.0
250222,B0000AZW79,O Is for Outlaw,Sue Grafton,1999,"Henry Holt &amp; Company, Inc.",9.0
250223,0743254430,"Random Family : Love, Drugs, Trouble, and Coming of Age in the Bronx",Adrian Nicole LeBlanc,2004,Scribner,3.5
250224,2894296975,"Beauty and the Beast (Storytime Classics Collection, Volume 2)",Jane Bryant,1995,"Tormont Publications Inc., Montreal",5.5
250225,0020422601,The Golden Fleece: And the Heroes Who Lived Before Achilles,Padraic Colum,1983,Simon Pulse,
250226,0060150327,Defects of the Heart,Barbara Gordon,1983,Harpercollins,
250227,0374317682,Demons and Shadows: The Ghostly Best of Robert Westall,Robert Westall,1993,Farrar Straus &amp; Giroux,
250228,037576142X,Alaska : A Novel,JAMES A. MICHENER,2002,Random House Trade Paperbacks,
250229,039913395X,The Raging Fire,Constance Heaven,1988,Putnam Pub Group,
250230,0439368294,The Young Man and the Sea,W. R. Philbrick,2004,Blue Sky Press (AZ),
250231,1584300442,Estela's Swap,Alexis O'Neill,2002,Lee &amp; Low Books,
250232,1584791608,Cats in Their Gardens,Dickey Page,2002,"Stuart, Tabori and Chang",
250233,1878685783,Ruffians: A Novel,Tim Green,1993,Turner Pub,
250234,1888173297,Plague And I (Common Reader Editions),Betty MacDonald,2000,Trafalgar Square,
250235,1891620991,Passing: When People Can't Be Who They Are,Brooke Kroeger,2003,PublicAffairs,0.0
250236,3150089689,Die Erziehung Des Menschengeschlechts,G.E. Lessing,0,"Philipp Reclam, Jun Verlag GmbH",0.0
250237,3150097142,Was ist AufklÃ¤rung?: Thesen u. Definitionen (Universal-Bibliothek),Ehrhard Bahr,1974,Reclam,0.0
250238,3458143777,LektÃ¼re fÃ¼r Minuten: Gedanken aus seinen BÃ¼chern und Briefen,Rainer Maria Rilke,1988,Insel,0.0
250239,345832965X,"Feuer in der Seele. Gedanken zum Leben, zur Liebe und zur Kunst.",Vincent van Gogh,2003,"Insel, Frankfurt",7.0
250240,3570190269,Wahnsinn Wachstum. Wieviel Mensch ertrÃ?Â¤gt die Erde.,Reiner Klingholz,1994,Gruner &amp; Jahr,0.0
250241,3717515640,MeistererzÃ?Â¤hlungen.,Edgar Allan Poe,1999,Manesse-Verlag,7.0
250242,3778736248,Abnehmen mit Apfelessig. Auf sanfte Weise zur Idealfigur.,Klaus Oberbeil,1997,"Ludwig, MÃ?Â¼nchen",7.0
250243,3789141119,Karlsson vom Dach. ( Ab 8 J.).,Astrid Lindgren,1956,Oetinger Verlag,0.0
250244,3800616688,Wirtschaftspolitik.,Artur Woll,1992,Vahlen,0.0
250245,382521317X,Wirtschaftspolitik. Eine praxisorientierte EinfÃ?Â¼hrung.(7.Auflage),JÃ?Â¶rn Altmann,2000,"UTB, Stuttgart",7.0
250246,0060809094,Have His Carcase,Dorothy L. Sayers,1987,HarperCollins Publishers,0.0
250247,0140133216,Body Guard,Rex Burns,1993,Penguin USA,0.0
250248,0312135300,Keeper of the Mill,Mary Anne Kelly,1995,St Martins Pr,0.0
250249,0399126805,The Adulteress,Philippa Carr,1982,Putnam Pub Group,0.0
250250,044022232X,Annalise,Libby Sydes,1997,Dell,0.0
250251,0446346403,Delivery: A Nurse-Midwife's Story,Jennifer Crichton,1987,Warner Books,0.0
250252,0451400410,Sapphire and Silk,Leslie O'Grady,1987,New American Library,0.0
250253,0515118583,My Lady Captor,Anna Jennet,1996,Jove Books,0.0
250254,0671834401,MRS MCGINTYS DEAD,Agatha Christie,1985,Pocket,0.0
250255,0821745336,Chutes and Adders (Partners in Crime),Barbara Block,1994,Kensington Publishing Corporation,0.0
250256,0821747444,Pirate Bride,Kathryn Kramer,1994,Zebra Books,0.0
250257,088240363X,Heroes of the Horizon: Flying Adventures of Alaska's Legendary Bush Pilots,Gerry Bruder,1991,Alaska Northwest Books,0.0
250258,0571199607,The Boys Across the Street,Rick Sandford,2000,Farrar Straus &amp; Giroux,0.0
250259,0972990526,"Tons of Things to Do for Hawaii's Kids: Activities, Adventures &amp; Excursions for Keiki Eager to Explore Oahu",Carrie Ching,2004,BeachHouse Publishing,0.0
250260,3442238323,Der Druide von Shannara. ( Fantasy- Roman).,Terry Brooks,1993,Goldmann,10.0
250261,0072254327,101 Killer Apps for Your Pocket PC (101 Killer Apps),Rick  Broida,2004,McGraw-Hill Osborne Media,6.0
250262,0552093327,Go Ask Alice,Anon.,1973,Transworld Publishers Ltd,8.0
250263,1840004215,Front Cover : Great Book Jacket and Cover Design,Alan Powers,2001,Mitchell Beazley,10.0
250264,1864486902,Snowdome,Bernard Cohen,1998,Allen &amp; Unwin,0.0
250265,1873982895,The Crime of Father Amaro (Dedalus European Classics),Eca de Queirez,2002,Dedalus Ltd,0.0
250266,1903517001,False Ambassador,Christopher Harris,2002,"Dedalus, Ltd",0.0
250267,1903517036,Memoirs of a Byzantine Eunuch,Christopher Harris,2003,"Dedalus, Ltd",0.0
250268,0140447539,L'Assommoir: The Dram Shop (Penguin Classics),Emile Zola,2001,Penguin Books,
250269,0743486935,The Bone Garden,William P. Wood,2004,I Books,0.0
250270,0972130101,A Comedy of Heirs,Bunkie Lynn,2002,Ladybug Pub Llc,0.0
250271,224663461X,Pas un jour,Anne F. GarrÃ?Â©ta,2002,Grasset,0.0
250272,2264030070,DrÃ?Â´le de garÃ?Â§on,Shyam Selvadurai,2000,Editions 10/18,
