,ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,rating
130082,0704349108,The Hidden Ones (Livewire),Gwyneth Jones,1988,Trafalgar Square Publishing,5.0
130083,0755306074,Pure Fiction,Julie Highmore,2004,Headline,8.0
130084,0192816845,A Pair of Blue Eyes (World's Classics),Thomas Hardy,1985,Oxford University Press,0.0
130085,8472239349,LA Solucion Salina (La Sonrisa Vertical),Marco Vassi,2002,Tusquets,0.0
130086,8434465051,"El fracaso de la revoluciÃ³n industrial en EspaÃ±a, 1814-1913 (Ariel historia)",Jordi Nadal,1975,Editorial Ariel,0.0
130087,8401901588,Como Hacer Bien El Amor a Una Mujer/How to Make Love to a Woman,Regine Dumay,1986,Lectorum Pubns (Adult),0.0
130088,8423315371,Balada de Cain (ColecciÃ³n Ancora y delfÃ­n),Manuel Vicent,1996,Destino Ediciones,0.0
130089,8426427111,Cincuenta poemas (El Bardo ; 111),Joan Salvat-Papasseit,1977,Editorial Lumen,0.0
130090,0394178270,What the Buddha Taught,Walpola Rahula,1981,Random House Inc,8.0
130091,8481300314,"Nieves del Kilimanjaro, Las",Ernest Hemingway,2001,Unidad Editorial,4.0
130092,8432040568,Lentejuelas,Gary Jennings,1995,Planeta Pub Corp,0.0
130093,8806147404,Q: [romanzo] (Stile libero),Luther Blissett,1999,Einaudi,9.0
130094,8433966898,El Juego del Reves,Antonio Tabucchi,2002,Anagrama,7.666666666666667
130095,0773759522,Maple Leaf Against the Axis: Canada's Second World War,David J. Bercuson,1998,Stoddart,3.0
130096,9501505790,Juan Salvador Gaviota,Richard Bach,2001,Ediciones B,8.0
130097,8427016085,ESCANDALO DE ROLLOS MAR MUERTO,M. Raigent,0,Planeta Pub Corp,3.5
130098,8486344735,La Medicina Floral de Edward Bach,M. L. Pastorino,2003,Ediciones Urano,9.0
130099,0843945036,Midnight Sun,Amanda Harte,1999,Leisure Books,2.5
130100,8440690924,El Enigma de La Piedra,Christian Jacq,2000,Ediciones B,0.0
130101,8475961851,L'absent (El Ventall de la poesia),Carles Camps i MundÃ³,1989,EmpÃºries,0.0
130102,0297791516,Red White and Blue,Gregory Dunne,0,Trafalgar Square,0.0
130103,8445071572,"Tolkien, J. R. R. - Una Biografia - Tapa Dur",Humphrey Carpenter,1995,Minotauro,4.0
130104,847223858X,La Escritura O La Vida,Jorge Semprun,2002,Tusquets,9.0
130105,0712610146,Hiroshima Joe,Martin Booth,1985,Hutchinson,6.0
130106,0892131500,LA Ciencia De LA Auto Realizacion,A. C. Prabhupada,1987,Bhaktivedanta Book Trust,0.0
130107,8434856751,Con los ojos cerrados (Gran angular),Alfredo GÃ³mez CerdÃ¡,1997,Ediciones SM,0.0
130108,8478097325,El barÃ³ de MaldÃ  i les bÃ¨sties de l'infern (Columna),Juan Perucho,1994,Columna,0.0
130109,8445073303,Tolkien Hombre y Mito,Joseph Pearce,2001,Minotauro,0.0
130110,8420616745,Los Lagartos Terribles y Otros...,Isaac Asimov,1989,Alianza,0.0
130111,8401469317,Dune,Frank Herbert,1995,"Plaza &amp; Janes Editores, S.A.",9.0
130112,8445071629,"Costa Mas Lejana, La",Ursula K. Le Guin,1995,Minotauro,0.0
130113,8445071378,"Tumbas de Atuan, Las",Ursula K. Le Guin,1995,Minotauro,4.0
130114,8429717218,Lescanya Pobres,Narcis Oller,1998,Edicions Peninsula 62,8.5
130115,8433969285,Nieve,Maxence Fermine,2001,Anagrama,5.0
130116,847727164X,Guadalajara (MÃ­nima de butxaca),Quim MonzÃ³,1996,Quaderns Crema,5.2
130117,0881335274,Nazi Years: A Documentary History (Touchstone Books (Paperback)),Joachim Remak,1990,Waveland Press,0.0
130118,0415132843,"The Weimar Republic, 1919-1933 (Lancaster Pamphlets)",Ruth Henig,1998,Routledge,0.0
130119,0892818271,"Parenting Begins before Conception: A Guide to Preparing Body, Mind, and Spirit For You and Your Future Child",Carista Luminare-Rosen Ph.D.,2000,Healing Art Press,7.0
130120,0825436060,The Heirloom,Colleen Reece,2002,Kregel Publications,9.0
130121,0399524746,The Heart Smart Healthy Exchanges Cookbook (Healthy Exchanges Cookbooks),Joanna M. Lund,1999,Perigee Books,0.0
130122,3821811536,Die Erde ist nicht Untertan: Grundrechte der Natur,JÃ¶rg Weber,1993,Eichborn,0.0
130123,0767902610,The Family Baker: 150 Never-Let-You-Down Basic Recipes,Susan Gold Purdy,1999,Broadway Books,0.0
130124,039952584X,"Crazy Plates: Low-Fat Food So Good, You'll Swear It's Bad for You!",Janet Podleski,2000,Perigee Books,4.0
130125,0737300779,The Type 2 Diabetes Desserts Cookbook,Lois M. Soneral,1999,McGraw-Hill,9.0
130126,0848725166,Quick and Easy Diabetic Recipes: Delicious Ways to Control Diabetes,Anne C. Chappell,2002,Oxmoor House,9.0
130127,0671898132,"SO FAT, LOW FAT, NO FAT",Betty Rohde,1995,Fireside,0.0
130128,0140385606,Double Trouble,Barthe Declements,1997,Puffin Books,8.0
130129,8478887385,LA Voz Del Violin,Andrea Camilleri,2003,Planeta Pub Corp,4.666666666666667
130130,0330360612,The currency lads,Peter Yeldham,1998,Pan,0.0
130131,096584319X,History of Europe,J M Roberts,0,Allen Lane,0.0
130132,0671852337,Secret Soldier,Muki Betzer,1997,Simon &amp; Schuster (Trade Division),0.0
130133,0743471180,Daedalus: Part One of Two (Star Trek: Enterprise),Dave Stern,2003,Star Trek,0.0
130134,0345326784,The Deryni Archives,Katherine Kurtz,1991,Del Rey Books,6.25
130135,0743484851,The Expanse (Star Trek: Enterprise),J.M. Dillard,2003,Star Trek,0.0
130136,0449907821,Condition Critical: The Story of a Nurse Continues,Echo Heron,1994,Fawcett Books,5.666666666666667
130137,0440128323,"Genesis (Projekt Saucer, Book 2)",W.A. Harbinson,1991,Dell Publishing Company,1.0833333333333333
130138,0590393871,Hercules and the maze of the minotaur (Disney's first readers. Level 3),Judith Bauer Stamper,1998,Scholastic Inc,0.0
130139,0307988376,Tickle Me: My Name is Elmo (Sesame Street),Constance Allen,1997,Golden Books,2.6666666666666665
130140,0307010880,The Day Snuffy Had the Sniffles (Little Golden Book),Linda Lee Maifair,1988,Western Publishing Company,2.5
130141,156584260X,The Way Things Aren't: Rush Limbaugh's Reign of Error : Over 100 Outrageously False and Foolish Statements from America's Most Powerful Radio and TV,Steve Rendall,1995,New Press,0.0
130142,1841153389,The Promised Land: Travels in Search of the Perfect E,Decca Aitkenhead,2003,Trafalgar Square,5.0
130143,0451201396,The Duke's Wager and Lord of Dishonor (Signet Regency Romance),Edith Layton,2000,Signet Book,2.5
130144,1570826722,The Missing Music: Lift-The-Flaps (Roly Poly Lift the Flap),P. Kevin Strader,1997,Random House Childrens Pub,7.0
130145,0849916879,Les Miserables,Victor Hugo,2001,WestBow Press,2.8333333333333335
130146,0140050728,Picture Palace,Paul Theroux,1999,Viking Penguin Inc,2.5
130147,0316912581,Snake,Kate Jennings,1999,Back Bay Books,4.0
130148,0880387289,"Rebellion 2456 : The Martian Wars Trilogy, Book 1 (Buck Rogers)",M.S. Murdock,1989,Wizards of the Coast,1.0
130149,0316355569,Swimming Sweet Arrow : A Novel,Maureen Gibbon,2001,Back Bay Books,3.4
130150,0451454561,The Dragonstone (Mithgar),Dennis L. McKiernan,1997,Roc,2.75
130151,1582341494,The Toy Collector,James Gunn,2001,Bloomsbury Publishing (NY),1.5
130152,0312206658,Object of Your Love Stories: Stories,Dorothy Speak,1999,St. Martin's Press,0.0
130153,0688176895,Burning Girl,Ben Neihart,2000,Perennial (HarperCollins),0.0
130154,0306808366,Head to Toe &amp; Up Against It: A Novel : A Screenplay for the Beatles,Joe Orton,1998,Da Capo Press,0.0
130155,0805059393,The Peaceable Kingdom: Stories,Francine Prose,1998,Henry Holt &amp; Company,0.0
130156,0395926203,Trespassing: My Sojourn in the Halls of Privilege,Gwendolyn M. Parker,1999,Houghton Mifflin Co,0.0
130157,0060929405,Second Sight,Rickey Gard Diamond,2000,Perennial,0.0
130158,0684856530,Triage : A Novel,Scott Anderson,1999,Scribner Paper Fiction,5.0
130159,0520216385,Words of My Roaring (California Fiction),Ernest J. Finney,1998,University of California Press,0.0
130160,0460874012,The Buccaneers (Everyman S.),Edith Wharton,1993,Phoenix mass market p/bk,0.0
130161,2920845551,A Garden of Birds,Andre Dion,1988,Random House Value Pub,10.0
130162,1874509131,The Blacker the Berry (Black Classics),Wallace Thurman,1994,X Press,0.0
130163,0425176479,Careful What You Wish for,Myrlin A. Hermes,2000,Berkley Publishing Group,0.0
130164,0316102024,Bunny Modern,David Bowman,1999,Back Bay Books,4.0
130165,0140108270,Jumping the Queue (King Penguin),Mary Wesley,1988,Penguin Books,1.8
130166,0140173277,A Dubious Legacy,Mary Wesley,1993,Penguin Books,2.3333333333333335
130167,0316940445,Sort of Rich,James Wilcox,1999,Back Bay Books,0.0
130168,0020259700,WINGS ABOVE THE DIAMANTINA,Arthur Upfield,1986,Scribner Paper Fiction,3.5
130169,0452278953,Divining Rod,Michael Knight,1999,Plume Books,0.0
130170,0452279291,Like Being Killed,Ellen Miller,1999,Plume Books,1.25
130171,0060934662,Resuscitation of a Hanged Man,Denis Johnson,2001,Perennial,0.0
130172,0002254131,Acts of Betrayal,Michael Dobbs,2000,Trafalgar Square,8.0
130173,0688175376,Angry White Pyjamas : A Scrawny Oxford Poet Takes Lessons From The Tokyo Riot Police,Robert Twigger,2000,Perennial,4.5
130174,0316879320,50 Years on,Roy Hattersley,1997,Little Brown,0.0
130175,0679456287,The Country of Marriage,Anthony Giardina,1998,Random House Inc,0.0
130176,0140068155,Goosefoot,Patrick McGinley,1983,Penguin USA,8.0
130177,0425174840,Sleeping Bones (Kate Delafield Mysteries (Paperback)),Katherine V. Forrest,2000,Berkley Publishing Group,0.0
130178,042517266X,Daughter of My People,James Kilgo,2000,Berkley Publishing Group,0.0
130179,0451204913,Drudge Manifesto,Matt Drudge,2001,New American Library,0.0
130180,0140108262,Not That Sort of Girl (King Penguin),Mary Wesley,1989,Penguin Books,0.0
130181,0140364013,I Am a Star: Child of the Holocaust,Inge Auerbacher,1993,Puffin Books,1.2
130182,0590414305,The Magic School Bus on the Ocean Floor,Joanna Cole,1992,Scholastic,5.8
130183,0060976632,"A Proper Marriage (The Children of Violence, Book 2)",Doris May Lessing,1995,Perennial,0.0
130184,0345402391,Sharky's Machine,William Diehl,1995,Ballantine Books,2.3333333333333335
130185,0451526937,The Tragedy of King Lear (The Signet Classic Shakespeare),William Shakespeare,1998,Signet Book,3.3333333333333335
130186,0375801111,My So-Called Life Goes on,Catherine Clark,1999,Random House Children's Books,3.0
130187,1853264733,The Travels of Marco Polo (Wordsworth Classics),Marco Polo,1997,NTC/Contemporary Publishing Company,8.0
130188,0573614636,Raisin in the Sun,Lorraine Hansberry,1959,Samuel French Inc Plays,5.0
130189,0771056699,Switchbacks: True Stories from the Canadian Rockies,Sid Marty,2001,McClelland &amp; Stewart,0.0
130190,083177469X,Romeo and Juliet (His The BBC TV Shakespeare),William Shakespeare,1978,Mayflower Books,0.0
130191,0802135811,The Invention of Love,Tom Stoppard,1998,Publishers' Group West,5.0
130192,1853264350,The Works of Andrew Marvell,Andrew Crozier,1998,Wordsworth Editions Ltd,4.0
130193,0816513619,"Saanii Dahataal: The Women Are Singing : Poems and Stories (Sun Tracks, Vol 23)",Luci Tapahonso,1993,University of Arizona Press,8.0
130194,019282449X,The Yellow Wallpaper and Other Stories (World's Classics),Charlotte Perkins Gilman,1995,Oxford University Press,0.0
130195,0140422900,Living at the Movies,Jim Carroll,1981,Penguin Books,0.0
130196,034538167X,"The Cutting Edge (A Handful of Men, Part 1)",Dave Duncan,1993,Del Rey Books,2.6666666666666665
130197,0963433229,Terrapin or Captain Megaloman and His Trusty Sidekick,T Manaday,2002,Lithodendron,10.0
130198,0451627857,21 Great Stories,Abraham Harold Lass,1991,Signet Book,4.666666666666667
130199,1562762680,How to Use Windows 95,Douglas Hergert,1995,Macmillan Computer Pub,0.0
130200,0449207951,Month of Sundays,John Updike,1989,Fawcett Books,0.0
130201,1558532943,"How to Find Almost Anyone, Anywhere",Norma Tillman,1994,Thomas Nelson Inc,1.6666666666666667
130202,0965270912,My Brother,Jamaica Kincaid,0,Farrar Straus Giroux,3.3333333333333335
130203,1593280092,"Stories of Prayer for a Healthy Soul Countributions from Lucado, Ereckson, Graham",Christine M. Anderson,2000,Inspirio,0.0
130204,0870715437,The Arbutus/Madrone Files: Reading the Pacific Northwest,Laurence Ricou,2002,Oregon State University Press,0.0
130205,0451524802,"Ragged Dick Or, Street Life in New York With the Boot-Blacks","Horatio, Jr. Alger",1990,Signet Classics,4.5
130206,0385282281,Farmer,Jim Harrison,1989,Bantam Dell Pub Group,9.0
130207,0670881473,Dead March (Civil War Mysteries),Ann McMillan,1998,Penguin USA,5.0
130208,0553210947,Billy Budd Sailor and Other Stories,Herman Melville,1982,Bantam,3.0
130209,0066236150,Before the Creeks Ran Red,Carolyn Reeder,2003,HarperCollins,0.0
130210,006016722X,The Bartender's Bible : 1001 Mixed Drinks,Gary Regan,1991,HarperCollins,6.666666666666667
130211,0884490343,Preparing for adolescence,James C Dobson,1978,Vision House Publishers,8.0
130212,0840730438,"Taming the Bull: The John \Bull\"" Bramlett Story""",John Bramlett,1989,Thomas Nelson Inc,6.0
130213,0553204963,James Herriots Yorkshire,James Herriot,1982,Bantam Doubleday Dell,2.4166666666666665
130214,0060959460,"Citizen Coors : A Grand Family Saga of Business, Politics, and Beer",Dan Baum,2001,Perennial,8.0
130215,8440658443,Una Historia del Bronx,James Ellison,1996,Ediciones B,9.0
130216,048640062X,Antony and Cleopatra (Dover Thrift Editions),William Shakespeare,1998,Dover Publications,5.0
130217,0486404323,As You Like It (Dover Thrift Editions),William Shakespeare,1998,Dover Publications,0.0
130218,3608943382,"GÃ?Â¶del, Escher, Bach. Ein Endloses Geflochtenes Band.",Douglas R. Hofstadter,2001,Klett-Cotta,6.0
130219,0517588722,A Cat's Life: Dulcy's Story,Dee Ready,1992,Crown Publishing Group (NY),6.0
130220,3446195106,Zwei Frauen.,Harry Mulisch,1998,Carl Hanser,1.0
130221,3499225956,Der Seerosenteich.,Christian Pfannenschmidt,1999,Rowohlt Tb.,0.0
130222,0679412247,Last Orders,Graham Swift,1996,Random House Inc,4.75
130223,0679734910,Big Bad Love: Stories (Vintage Contemporaries),Larry Brown,1991,Vintage Books USA,6.333333333333333
130224,0812523083,There Will Be Time,Poul Anderson,1993,Tor Books,0.0
130225,0520007956,Ornamental Trees: An Illustrated Guide to Their Selection and Care,Evelyn Maino,1955,University of California Press,8.0
130226,0684181177,The complete backyard planner,L. Donald Meyers,1985,Scribners,0.0
130227,0425045277,Book of Frank Herbert,Frank Herbert,1981,Penguin Putnam~mass,0.0
130228,0316161241,Crockett's indoor garden,James Underwood Crockett,1978,"Little, Brown",0.0
130229,0425067572,White Plague Can,Frank Herbert,1983,Berkley Publishing Group,2.2
130230,0714834831,Michelangelo (art and ideas),Anthony Hughes,1997,Phaidon Press,7.0
130231,0877733813,MOUNT ANALOG,RENE DAUMAL,1986,Shambhala,10.0
130232,038001596X,Universe from Flat Earth to Quasar,Isaac Asimov,1977,Avon,0.0
130233,0310234840,The Case for Christ: A Journalist's Personal Investigation of the Evidence for Jesus (Student Edition),Lee Strobel,2001,Zondervan Publishing Company,3.0
130234,0553586270,Confidence Game,Michelle M. Welch,2003,Spectra,2.0
130235,0060511931,Dragonfly Bones,David Cole,2003,Avon,0.0
130236,0375713662,Sweet Agony,Nancy Huston,2003,Vintage Books USA,5.0
130237,0375422013,The Good Women of China : Hidden Voices,XINRAN XUE,2002,Pantheon,4.5
130238,0765340275,Whole Wide World,Paul J. McAuley,2003,Tor Books,0.0
130239,0066210887,The Justification of Johann Gutenberg: A Novel,Blake Morrison,2002,William Morrow &amp; Company,0.0
130240,0060536675,Bullets of Rain : A Novel of Suspense,David J. Schow,2003,Perennial Dark Alley,0.0
130241,0609808095,The Book of Eleanor : A Novel of Eleanor of Aquitaine,PAMELA KAUFMAN,2003,Three Rivers Press,3.0
130242,0312310056,A Place Called Trinity: A Novel,Delia Parr,2003,St. Martin's Press,5.666666666666667
130243,0451208196,Second Watch,Lowen Clausen,2003,Signet Book,0.0
130244,1931561117,Bite the Stars: A Novel,Eliza Clark,2002,MacAdam/Cage Publishing,1.0
130245,0609810162,"Nine Minutes, Twenty Seconds: A True Story of Tragedy and Triumph",Gary M. Pomerantz,2002,Three Rivers Press (CA),2.75
130246,0746000162,Beginner's French Dictionary (Beginner's Language Dictionaries Series),Helen Davies,1989,E.D.C. Publishing,2.0
130247,0684824752,The VALUE IN THE VALLEY : A BLACK WOMAN'S GUIDE THROUGH LIFE'S DILEMMAS,Iyanla Vanzant,1996,Fireside,10.0
130248,0880889187,Poor Richards Almanack,Benjamin Franklin,1980,Peter Pauper Press,10.0
130249,0060005777,The Story of the Trapp Family Singers,Maria Augusta Trapp,2001,Perennial,3.0
130250,0590541781,Little Theme (My First Library),Na,1995,Scholastic,3.8333333333333335
130251,0198602022,The Oxford Color Dictionary,Maurice Waite,1998,Oxford University Press,0.0
130252,0198600216,The Oxford Color Thesaurus,Alan Spooner,1995,Oxford University Press,0.0
130253,270730669X,L'Innommable,Samuel Beckett,1983,Editions de Minuit,0.0
130254,0740714481,Birthdays Rock And So Do You,Cate Holly,2001,Andrews McMeel Publishing,10.0
130255,1843097125,"Papercrafts and Origami (A Truly Comprehensive Collection of Papercrafts Ideas, Designs and Techniques With over 300 Projects.)",Lucy Painter,2002,Hermes House,10.0
130256,0899093795,"Yankee Magazine's Vinegar, Duct Tape, Milk Jugs &amp; More",Earl Proulx,1999,Yankee Books,4.0
130257,0824953878,"We're Very Good Friends, My Brother and I",P.K. Hallinan,1990,Ideals Publications,10.0
130258,0451209672,Friends: The One About the #1 Sitcom,Lauren Johnson,2003,New American Library,6.0
130259,157270053X,Red Box,Rex Stout,1998,Audio Partners,2.25
130260,0764117823,"Barron's Pass Key to the Gre Test: Graduate Record Examination (Barron's Pass Key to the Gre, 4th ed)",Sharon Weiner Green,2003,Barron's Educational Series,0.0
130261,0811830829,Cocktail Hour,Babs Harrison,2001,Chronicle Books,10.0
130262,034541084X,Game I Love,SAM SNEAD,1997,Ballantine Books,0.0
130263,0394497325,A month of Sundays,John Updike,0,Knopf : distributed by Random House,0.0
130264,0312275285,John Singer Sargent : His Portrait,Stanley Olson,2001,St. Martin's Griffin,9.0
130265,013356360X,Gigolos: The world's best kept men,Lynn Ramsey,1978,Prentice-Hall,6.0
130266,006443253X,Chicken Soup with Rice: A Book of Months,Maurice Sendak,1991,HarperTrophy,6.5
130267,0375706488,Beyond Belief: Islamic Excursions Among the Converted Peoples,V. S. Naipaul,1999,Vintage Books USA,4.0
130268,0140421483,Penguin Book of Love Poetry,John Stallworthy,1976,Penguin USA,3.3333333333333335
130269,0679429069,Love Poems (Everyman's Library Pocket Poets),Sheila Kohler,1993,Everyman's Library,7.5
130270,0140297847,The Extraordinary Voyage of Pytheas the Greek,Barry Cunliffe,2002,Penguin Books,8.0
130271,006270107X,The Dictionary of American Slang,Robert L. Chapman,1998,HarperResource,10.0
130272,0156005832,Out of America: A Black Man Confronts Africa,Keith B. Richburg,1998,Harvest Books,6.5
